Label,Predicted_Probability
Dac,0.507145808423253
control,0.47726249167346707
Dac,0.410378431756053
Dac,0.43337086109689515
control,0.39692030973844616
control,0.6848646817847204
Dac,0.673754411006319
Dac,0.6033775909676765
control,0.27958931307868984
control,0.4233629766320653
Dac,0.44381631316813114
Dac,0.3525448420467637
control,0.43498011305108586
control,0.5308236014056543
control,0.32761082916541984
control,0.2617387155419933
control,0.46523623835125977
control,0.4334726679792061
control,0.46629738152707373
control,0.21045713029414678
control,0.3219354290246791
control,0.24156900439237017
Dac,0.4777466387779149
control,0.22844711297971781
control,0.17315726270907247
control,0.33724638476515917
control,0.25315362207859887
control,0.29619461166756506
Dac,0.6590223500473286
Dac,0.5360663402840157
Dac,0.28546782956411265
control,0.23957943299074597
control,0.4320774499575807
control,0.6154595937545553
Dac,0.5280492806518998
Dac,0.4018740126983634
control,0.5688212877337695
control,0.3635092155620316
control,0.26613270773368725
control,0.32386959848805574
Dac,0.6166372568415202
Dac,0.622215056347718
Dac,0.7029084630318341
Dac,0.49500928306592895
control,0.6230948164810796
control,0.633775426172468
control,0.3719096406378745
control,0.4278631580898515
Dac,0.5879108888061165
Dac,0.6030592950066619
Dac,0.48804502894868385
Dac,0.48396347493613245
control,0.1734414632761071
Dac,0.8101888319815131
control,0.3807775146207113
control,0.5433316115907225
Dac,0.5857057202093523
control,0.5208766321162129
control,0.1705845563566097
Dac,0.3555501708215472
Dac,0.7702088195239922
control,0.23632765432887348
Dac,0.622197689193522
Dac,0.711544002612851
Dac,0.7037121919490346
control,0.33591906861595133
control,0.42439329874876924
Dac,0.6761029832167831
control,0.3753304089271986
Dac,0.6232136482230803
control,0.37138382836810974
Dac,0.6180512999835559
control,0.4337044236511539
Dac,0.5906663262606316
Dac,0.6213593462984149
control,0.3403273615431215
Dac,0.6082913243986311
Dac,0.6329869363007005
control,0.24494864807738778
Dac,0.43078834552461015
Dac,0.6321291916605729
control,0.23331409702853279
control,0.2135211874620297
control,0.30215223019287085
Dac,0.5297167066855762
control,0.21836891962831545
control,0.3074030172643491
control,0.3808465307797427
control,0.4104991165465455
control,0.35086067293961687
control,0.23318838992492202
control,0.6278126534323737
control,0.5827405817947607
control,0.21887080675669673
control,0.2398474031312511
Dac,0.16758409194096802
Dac,0.6722749711964073
Dac,0.715370967219577
Dac,0.3479971351559829
control,0.2315185514946827
Dac,0.3917824568475593
Dac,0.47198330104429004
Dac,0.5892665076176532
control,0.4273645842621054
control,0.2090072269911413
control,0.4041622775856185
control,0.4188924752850953
Dac,0.44141651765439693
Dac,0.2924267931666665
control,0.4589397565519196
Dac,0.8797818218568771
Dac,0.36872371453033814
Dac,0.37993273419187457
Dac,0.5073002860797335
Dac,0.6525689102876692
Dac,0.611452567166183
Dac,0.7774516621753522
control,0.40025868291961436
control,0.33106164836484664
Dac,0.4517722942408671
Dac,0.7660901360385316
Dac,0.2591303038217442
Dac,0.6130915592968526
control,0.19243099072185796
Dac,0.6718989261924231
control,0.2536720834878702
Dac,0.327241398589086
control,0.1954559420293881
Dac,0.6836749159387105
control,0.7832948556844425
control,0.3000827599223984
control,0.4083343446804779
Dac,0.7233323291649191
control,0.23051012175274646
Dac,0.42678850350802583
Dac,0.6686568617594892
Dac,0.8076858871987781
control,0.26304814904494694
Dac,0.42617509259106134
control,0.32019523986784953
control,0.3068199102901487
control,0.5552420840735321
control,0.3284248849344869
control,0.1853388337884214
