ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,0,9,4,ALM,0.7928858587097831,True,0.5339099808444214
2,0,9,4,ALM,0.8417052679397337,True,0.582729390074372
1,1,9,4,ALM,0.6829109158881025,True,0.4239350380227408
2,1,9,4,ALM,0.5788501209359488,False,0.3198742430705871
3,1,9,4,ALM,0.671486357121654,True,0.41251047925629236
1,10,9,4,ALM,0.7600955471934443,True,0.5011196693280826
1,11,9,4,ALM,0.4916947045228275,True,0.2327188266574658
2,11,9,4,ALM,0.7060259003680904,False,0.44705002250272874
3,11,9,4,ALM,0.7248296272163012,False,0.4658537493509395
4,11,9,4,ALM,0.4546675090608141,True,0.1956916311954524
1,12,9,4,ALM,0.8001721889271753,False,0.5411963110618137
2,12,9,4,ALM,0.8680962554222618,False,0.6091203775569001
1,13,9,4,ALM,0.6798302605942903,True,0.4208543827289286
2,13,9,4,ALM,0.693416837018334,False,0.4344409591529723
3,13,9,4,ALM,0.6767520579539748,False,0.41777618008861306
1,14,9,4,ALM,0.7573376143284941,False,0.4983617364631324
2,14,9,4,ALM,0.6210189135764009,False,0.36204303571103924
1,15,9,4,ALM,0.8050179632952045,True,0.5460420854298428
1,16,9,4,ALM,0.8302299694724737,False,0.571254091607112
2,16,9,4,ALM,0.8773998981708138,False,0.6184240203054521
1,17,9,4,ALM,0.8832263613136295,False,0.6242504834482678
2,17,9,4,ALM,0.8248417727433214,False,0.5658658948779597
1,18,9,4,ALM,0.8095511844969024,False,0.5505753066315408
2,18,9,4,ALM,0.8753257971102986,True,0.6163499192449369
1,19,9,4,ALM,0.8326968479954454,False,0.5737209701300837
1,2,9,4,ALM,0.9050078117117815,False,0.6460319338464198
2,2,9,4,ALM,0.8350120901946619,False,0.5760362123293002
3,2,9,4,ALM,0.7118483191592421,False,0.4528724412938804
4,2,9,4,ALM,0.7927464721784482,False,0.5337705943130865
5,2,9,4,ALM,0.8360709007881273,False,0.5770950229227656
1,3,9,4,ALM,0.8545036921914534,True,0.5955278143260917
2,3,9,4,ALM,0.840277422759201,False,0.5813015448938393
1,4,9,4,ALM,0.845175715054066,False,0.5861998371887043
2,4,9,4,ALM,0.8797982971145769,False,0.6208224192492152
1,5,9,4,ALM,0.7094133673811489,False,0.4504374895157872
2,5,9,4,ALM,0.4654403164294106,False,0.2064644385640489
3,5,9,4,ALM,0.6814405182606725,False,0.42246464039531084
1,6,9,4,ALM,0.854655670393328,False,0.5956797925279663
1,7,9,4,ALM,0.8594671836129393,False,0.6004913057475776
2,7,9,4,ALM,0.8991790141308303,False,0.6402031362654687
3,7,9,4,ALM,0.8251382478250304,False,0.5661623699596687
1,8,9,4,ALM,0.7430758154343391,False,0.4840999375689774
1,9,9,4,ALM,0.8947589902524091,False,0.6357831123870474
1,0,0,4,control,0.18645877557411616,False,-0.07251710229124553
2,0,0,4,control,0.3512678529386121,False,0.09229197507325043
3,0,0,4,control,0.1752151804836966,False,-0.08376069738166508
4,0,0,4,control,0.18276316797202796,False,-0.07621270989333373
1,1,0,4,control,0.23588249117862015,False,-0.023093386686741546
2,1,0,4,control,0.22553352791157363,False,-0.03344234995378806
1,13,0,4,control,0.21118401072083398,False,-0.04779186714452771
2,13,0,4,control,0.21923917348604283,False,-0.039736704379318866
1,14,0,4,control,0.27094888652961996,False,0.011973008664258267
2,14,0,4,control,0.17554496320327023,False,-0.08343091466209146
3,14,0,4,control,0.31711885941978224,False,0.05814298155442055
1,15,0,4,control,0.2981699254337246,True,0.03919404756836292
1,16,0,4,control,0.4009613696573158,False,0.14198549179195413
2,16,0,4,control,0.2760027293716143,False,0.017026851506252605
1,17,0,4,control,0.47478443363272405,True,0.21580855576736235
2,17,0,4,control,0.26627470641817047,True,0.007298828552808778
3,17,0,4,control,0.27185348010239085,False,0.012877602237029162
1,18,0,4,control,0.22614856002701494,False,-0.03282731783834675
2,18,0,4,control,0.3607625802996977,True,0.10178670243433602
1,19,0,4,control,0.2193226995717828,True,-0.039653178293578895
1,2,0,4,control,0.16650041866449342,False,-0.09247545920086828
2,2,0,4,control,0.2537722116036793,False,-0.005203666261682394
1,3,0,4,control,0.17786674448917372,True,-0.08110913337618797
2,3,0,4,control,0.1834585354252923,False,-0.07551734244006938
1,5,0,4,control,0.29687134091300876,False,0.03789546304764707
1,6,0,4,control,0.2030659222106217,False,-0.055909955654739996
2,6,0,4,control,0.15136375541790417,False,-0.10761212244745752
1,7,0,4,control,0.34588541345137236,True,0.08690953558601067
2,7,0,4,control,0.2693924267699285,False,0.01041654890456678
1,8,0,4,control,0.4867974171262084,True,0.2278215392608467
2,8,0,4,control,0.2943317988598445,True,0.035355920994482815
1,9,0,4,control,0.2205272990549317,True,-0.038448578810429984
2,9,0,4,control,0.20508625176849327,False,-0.053889626096868426
3,9,0,4,control,0.20482293773471377,False,-0.05415294013064792
