ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,80,4,A133,0.8535009550781913,False,0.5760802157446812,0.0923954844474792,0.44624165,0.8219501,0.9518399,True,0.0730259240713112,0.0405214400223725,0.23897216847133027,0.0405214400223725,0.17804989999999998,0.10928567001118625
2,0,80,4,A133,0.7855915231134348,True,0.5081707837799248,0.1013819128274917,0.6665459,0.7899267,0.8957144,True,0.0910350808678391,0.0561489188047771,0.1500156782556767,0.0561489188047771,0.21007330000000002,0.13311110940238857
3,0,80,4,A133,0.7451744545927245,True,0.4677537152592143,0.1095450222492218,0.5072494,0.8836037,0.976064,False,0.1238466435614437,0.0,0.0692092073535592,0.0,0.11639630000000001,0.058198150000000004
4,0,80,4,A133,0.8882376785894903,False,0.6108169392559801,0.1008124724030494,0.70788753,0.69784415,0.8235675,True,0.0937706896500873,0.058758447347593,0.1556525586049339,0.058758447347593,0.30215585,0.1804571486737965
5,0,80,4,A133,0.939850927061156,False,0.6624301877276457,,0.41055015,0.8869418,0.95907754,False,0.107108885990335,0.0,,0.0,0.1130582,0.0565291
6,0,80,4,A133,0.9205384801015172,False,0.6431177407680071,0.084965705871582,0.66870344,0.70637006,0.90858966,True,0.0911820405320694,0.0562874618499715,0.31251941073960426,0.0562874618499715,0.29362994,0.17495870092498575
7,0,80,4,A133,0.8219718407436074,False,0.5445511014100972,0.0747014656662941,0.40460098,0.7156552,0.9251852,True,0.0687885324322256,0.0372153524860377,0.41412493684869245,0.0372153524860377,0.28434479999999995,0.16078007624301882
8,0,80,4,A133,0.8743867486661152,False,0.596966009332605,0.0790032148361206,0.5745225,0.7003292,0.9291972,True,0.0842908099748149,0.0499875379052566,0.37154200047466046,0.0499875379052566,0.2996708,0.17482916895262832
9,0,80,4,A133,0.9097863076411176,False,0.6323655683076073,0.1117818132042884,0.7998333,0.009799471,0.4502665,True,0.0993013245074697,0.0642352954672801,0.04706725458938803,0.0642352954672801,0.990200529,0.52721791223364
10,0,80,4,A133,0.8813957258232046,False,0.6039749864896944,0.1196251735091209,0.80883735,0.18828905,0.6659056,True,0.099805838285693,0.0647485616994687,0.0,0.0647485616994687,0.8117109499999999,0.43822975584973434
1,1,80,4,A133,0.8121077710692088,False,0.5346870317356986,0.0762988254427909,0.5303289,0.52866304,0.8675216,True,0.0806829166725561,0.0468459009561248,0.3983127016290958,0.0468459009561248,0.47133696,0.25909143047806243
