ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,80,2,A133,0.879352475516799,False,0.6248945230946313,0.1539643853902816,1.9917495,0.3573934,0.6695582,True,0.1363539648207532,0.108641084397104,0.0,0.108641084397104,0.6426065999999999,0.37562384219855194
2,0,80,2,A133,0.8183058763406731,True,0.5638479239185055,0.0889952927827835,0.4556337,0.96185726,0.98961216,True,0.0739381553342539,0.0412509898469822,0.2726306035871766,0.0412509898469822,0.03814273999999995,0.039696864923491074
3,0,80,2,A133,0.749235418799642,True,0.4947774663774743,0.1116762161254882,0.63327754,0.91835976,0.9793455,True,0.0887072053671897,0.0539789756477038,0.04811255814157396,0.0539789756477038,0.08164024000000003,0.06780960782385191
4,0,80,2,A133,0.8425311528108944,False,0.5880732003887268,0.089323915541172,0.71670896,0.8886702,0.98123324,True,0.0943332232983496,0.0593031259171864,0.26937757291080155,0.0593031259171864,0.11132980000000003,0.08531646295859321
1,1,80,2,A133,0.8175284443447863,False,0.5630704919226187,0.081606239080429,0.6709633,0.7822684,0.9448353,True,0.0913354608107548,0.0564322935139511,0.3457747110769113,0.0564322935139511,0.21773160000000003,0.13708194675697555
2,1,80,2,A133,0.8660712026557054,False,0.6116132502335377,,0.33008733,0.63324773,0.8996309,False,0.0913264375204596,0.0,,0.0,0.36675227,0.183376135
1,10,80,2,A133,0.8544610085052102,False,0.6000030560830426,,0.32189837,0.7823503,0.92028356,False,0.0896124867451043,0.0,,0.0,0.21764969999999995,0.10882484999999997
2,10,80,2,A133,0.875516853937431,False,0.6210589015152633,0.1117678135633468,0.4594022,0.817065,0.924842,False,0.1158419588513707,0.0,0.04720583677908361,0.0,0.18293499999999996,0.09146749999999998
3,10,80,2,A133,0.8610309689267558,False,0.6065730165045882,0.1239849030971527,1.2667398,0.6274024,0.86262965,True,0.119262537769667,0.0863897591547527,0.0,0.0863897591547527,0.3725976,0.22949367957737632
4,10,80,2,A133,0.8119142091392682,False,0.5574562567171005,0.1125523224472999,0.6444994,0.7694354,0.92913973,True,0.0895056455667944,0.0547180490116286,0.03943999768168562,0.0547180490116286,0.2305646,0.1426413245058143
5,10,80,2,A133,0.8571357260012288,False,0.6026777735790612,,0.3829352,0.7964572,0.9211608,False,0.1018993179145342,0.0,,0.0,0.20354280000000002,0.10177140000000001
6,10,80,2,A133,0.8671929305101352,False,0.6127349780879676,,0.22247897,0.8036251,0.9289893,False,0.0669723266977754,0.0,,0.0,0.19637490000000002,0.09818745000000001
1,11,80,2,A133,0.856124676206723,False,0.6016667237845553,0.0861266106367111,0.6822984,0.9287257,0.9761469,True,0.0920972293822848,0.0571544201467167,0.30102763569689606,0.0571544201467167,0.07127430000000001,0.06421436007335836
2,11,80,2,A133,0.7403816883686183,False,0.4859237359464506,0.0975855812430381,0.5501597,0.9277243,0.97853863,True,0.0823343212695575,0.0482707832238698,0.1875954951937331,0.0482707832238698,0.07227570000000005,0.060273241611934925
3,11,80,2,A133,0.7066717465061556,True,0.452213794083988,0.1049167066812515,0.40383685,0.8147352,0.96069944,False,0.1058612764011715,0.0,0.11502481853150473,0.0,0.1852648,0.0926324
1,12,80,2,A133,0.7681733061106726,False,0.513715353688505,0.1389766931533813,1.006584,0.28408504,0.63790536,True,0.1095157496572728,0.0750879908290461,0.0,0.0750879908290461,0.71591496,0.3955014754145231
2,12,80,2,A133,0.7747850664443751,False,0.5203271140222074,0.127554252743721,0.6218887,0.5225668,0.8037977,False,0.1411040360537686,0.0,0.0,0.0,0.4774332,0.2387166
3,12,80,2,A133,0.8030844508614086,False,0.5486264984392409,0.1235523521900177,0.8359682,0.6331806,0.8335768,True,0.1012894402079521,0.0662713582851807,0.0,0.0662713582851807,0.3668194,0.21654537914259037
4,12,80,2,A133,0.8084094737382047,False,0.5539515213160371,0.1254752427339553,0.6644971,0.7929295,0.9465358,False,0.1469122011687494,0.0,0.0,0.0,0.20707050000000005,0.10353525000000002
5,12,80,2,A133,0.8771605429803448,False,0.6227025905581772,0.1387645006179809,0.892957,0.7114293,0.91824263,True,0.104237541239988,0.0693576201926277,0.0,0.0693576201926277,0.28857069999999996,0.17896416009631383
6,12,80,2,A133,0.4955456038549828,True,0.2410876514328152,0.1426942497491836,0.8917916,0.1493007,0.24655387,False,0.1734754022588957,0.0,0.0,0.0,0.8506993,0.42534965
1,13,80,2,A133,0.6447810121713118,True,0.3903230597491441,,0.34502885,0.8833643,0.965857,False,0.0943999207154552,0.0,,0.0,0.11663570000000001,0.058317850000000004
2,13,80,2,A133,0.8290760816967975,False,0.5746181292746299,,0.17633693,0.78961164,0.94085264,False,0.0551644589105946,0.0,,0.0,0.21038836000000005,0.10519418000000003
1,14,80,2,A133,0.7743047576902322,True,0.5198468052680646,0.1038182005286216,0.571776,0.7778214,0.9291145,True,0.0840741024803649,0.0497958433643355,0.12589891085005056,0.0497958433643355,0.2221786,0.13598722168216776
2,14,80,2,A133,0.7292602358427374,False,0.4748022834205697,0.1477922052145004,0.5689817,0.69937015,0.9216405,False,0.1334529686356443,0.0,0.0,0.0,0.30062985,0.150314925
3,14,80,2,A133,0.8435605509636762,False,0.5891025985415086,0.1387555748224258,0.46717784,0.839944,0.96405905,False,0.1171783272844415,0.0,0.0,0.0,0.16005599999999998,0.08002799999999999
4,14,80,2,A133,0.8731090556497678,False,0.6186511032276002,0.1666421294212341,0.8107005,0.8592137,0.96860087,False,0.1647637386746179,0.0,0.0959940125136614,0.0,0.14078630000000003,0.07039315000000002
5,14,80,2,A133,0.8390368603227898,False,0.5845789079006222,0.1268476396799087,0.7765048,0.7434849,0.9256834,True,0.0979648723044895,0.0628867991348446,0.0,0.0628867991348446,0.2565151,0.1597009495674223
1,15,80,2,A133,0.785485182635688,False,0.5310272302135204,0.14750836789608,0.37944663,0.48930532,0.8230065,False,0.1012263590364492,0.0,0.0,0.0,0.5106946800000001,0.25534734000000003
2,15,80,2,A133,0.9074851851430368,True,0.6530272327208693,0.1458427459001541,0.6982132,0.9048989,0.9716171,False,0.1513016490508965,0.0,0.0,0.0,0.09510110000000005,0.047550550000000025
3,15,80,2,A133,0.8193393200932795,False,0.5648813676711119,0.1300462484359741,1.1799217,0.91490746,0.9804312,True,0.1163154309479451,0.0828711662587343,0.0,0.0828711662587343,0.08509254,0.08398185312936715
4,15,80,2,A133,0.8999243690791083,False,0.6454664166569407,0.0994342565536499,0.64150935,0.84125453,0.96265656,True,0.0892942423200446,0.0545218381670997,0.16929549209727143,0.0545218381670997,0.15874547000000006,0.10663365408354988
5,15,80,2,A133,0.8293250425973534,True,0.5748670901751858,,0.31670997,0.9035138,0.98175496,False,0.0885155209692837,0.0,,0.0,0.09648619999999997,0.04824309999999998
1,2,80,2,A133,0.8582171189415531,False,0.6037591665193854,0.1491054743528366,0.49616575,0.87791646,0.9666117,False,0.122037946664666,0.0,0.0,0.0,0.12208353999999999,0.061041769999999995
2,2,80,2,A133,0.8369683555730901,False,0.5825104031509225,,0.33472687,0.8081093,0.9633455,False,0.0922881609178962,0.0,,0.0,0.19189069999999997,0.09594534999999998
3,2,80,2,A133,0.7921325880692635,False,0.5376746356470958,0.137326568365097,1.4078386,0.7141107,0.93919086,True,0.1235256732666113,0.0916401625165678,0.0,0.0916401625165678,0.2858893,0.1887647312582839
4,2,80,2,A133,0.8697977413868838,False,0.6153397889647162,0.1174383908510208,1.293747,0.8582296,0.9573121,True,0.1201260507277263,0.0874377721350393,0.0,0.0874377721350393,0.14177039999999996,0.11460408606751962
1,3,80,2,A133,0.7505368640736881,True,0.4960789116515205,0.0881273373961448,0.5809997,0.7994522,0.94728535,True,0.0847980990687874,0.0504377833921643,0.28122247808882833,0.0504377833921643,0.20054780000000005,0.12549279169608218
2,3,80,2,A133,0.8305267303467643,False,0.5760687779245967,0.1327167451381683,0.60841614,0.819339,0.9332595,False,0.1392034896640616,0.0,0.0,0.0,0.18066099999999996,0.09033049999999998
1,4,80,2,A133,0.8790383819896942,False,0.6245804295675266,,0.25162175,0.8108671,0.9657945,False,0.0739814596542445,0.0,,0.0,0.18913290000000005,0.09456645000000002
2,4,80,2,A133,0.8360286495423406,False,0.581570697120173,0.0831797868013382,0.8683145,0.34877843,0.65818495,True,0.1029896414972602,0.0680413792436268,0.33019819096016956,0.0680413792436268,0.65122157,0.35963147462181344
3,4,80,2,A133,0.7071544985699424,True,0.4526965461477747,,0.2827276,0.9163488,0.981104,False,0.0811113418000828,0.0,,0.0,0.08365120000000004,0.04182560000000002
4,4,80,2,A133,0.8259253587256099,False,0.5714674063034423,0.0782164335250854,0.7352909,0.7508422,0.9240581,True,0.0954949905143607,0.0604368196507245,0.37933033428619256,0.0604368196507245,0.24915779999999998,0.15479730982536224
5,4,80,2,A133,0.8599491169513399,False,0.6054911645291723,0.0759947448968887,0.57047707,0.75212115,0.5784267,True,0.0839712773057037,0.0497050212982612,0.40132278939282673,0.0497050212982612,0.24787884999999998,0.1487919356491306
6,4,80,2,A133,0.8033821541180155,False,0.5489242016958479,0.0789244100451469,0.8311264,0.7974057,0.9572466,True,0.1010286186878285,0.0660021855209906,0.37232208765955266,0.0660021855209906,0.2025943,0.1342982427604953
7,4,80,2,A133,0.8602895025041576,False,0.60583155008199,0.0750082433223724,0.5923404,0.91273177,0.9845495,True,0.0856737098776407,0.0512199261815838,0.41108815044064545,0.0512199261815838,0.08726822999999995,0.06924407809079187
1,5,80,2,A133,0.7699728596866253,False,0.5155149072644577,0.1312533915042877,0.84152,0.5444133,0.8293727,True,0.1015864456272149,0.066578635392812,0.0,0.066578635392812,0.4555867,0.261082667696406
2,5,80,2,A133,0.8807174021666722,False,0.6262594497445045,0.1297833174467086,0.7460795,0.5465956,0.80143684,False,0.1572421278641665,0.0,0.0,0.0,0.45340440000000004,0.22670220000000002
3,5,80,2,A133,0.8507161922165697,True,0.5962582397944021,0.1472971439361572,0.63047826,0.78910255,0.9453984,False,0.142299351896909,0.0,0.0,0.0,0.21089745000000004,0.10544872500000002
4,5,80,2,A133,0.7398299910655217,False,0.4853720386433541,,0.23796369,0.8300891,0.96290344,False,0.0707376465298428,0.0,,0.0,0.16991089999999998,0.08495544999999999
5,5,80,2,A133,0.8559253153110555,False,0.6014673628888879,0.1637406796216964,0.4766739,0.8843988,0.9769623,False,0.1187912884489933,0.0,0.06727261400144982,0.0,0.11560119999999996,0.05780059999999998
6,5,80,2,A133,0.6057238303835794,True,0.3512658779614117,0.1366895884275436,0.6331527,0.6957139,0.92686146,False,0.1426689577771876,0.0,0.0,0.0,0.3042861,0.15214305
7,5,80,2,A133,0.8555417198009774,True,0.6010837673788098,0.1451857686042785,0.81662726,0.8521284,0.95132977,False,0.1654267984947005,0.0,0.0,0.0,0.1478716,0.0739358
8,5,80,2,A133,0.8373964728666206,False,0.5829385204444529,0.1662043035030365,1.5167056,0.83524764,0.9457226,True,0.1264381487563551,0.0953389477780984,0.09165998175513099,0.0953389477780984,0.16475236000000004,0.1300456538890492
1,6,80,2,A133,0.8442751878101514,False,0.5898172353879838,0.1367258131504058,0.55533445,0.70076674,0.8805135,False,0.1313949405544254,0.0,0.0,0.0,0.29923325999999995,0.14961662999999997
2,6,80,2,A133,0.7113955127570899,False,0.4569375603349223,0.1173325479030609,0.5541601,0.799624,0.9293708,False,0.1312161577175993,0.0,0.0,0.0,0.200376,0.100188
3,6,80,2,A133,0.8234739793648613,False,0.5690160269426937,0.1346043646335601,0.62393194,0.71065253,0.93579847,False,0.1413895177897665,0.0,0.0,0.0,0.28934747000000005,0.14467373500000003
4,6,80,2,A133,0.8696088083835631,True,0.6151508559613955,0.1383174508810043,1.0088657,0.82521015,0.9281975,True,0.1096144012686438,0.0751976434588856,0.0,0.0751976434588856,0.17478985000000002,0.12499374672944281
1,7,80,2,A133,0.7239553237661134,True,0.4694973713439457,0.1015121862292289,0.7945621,0.8375795,0.9436253,True,0.0990030811745849,0.0639329647833677,0.1487261042339474,0.0639329647833677,0.16242049999999997,0.11317673239168383
2,7,80,2,A133,0.9538258128150552,True,0.6993678603928876,,0.28990543,0.7425325,0.9211824,False,0.0827077673748532,0.0,,0.0,0.25746749999999996,0.12873374999999998
3,7,80,2,A133,0.6045660998335435,True,0.3501081474113758,0.1141158267855644,0.35829034,0.49219763,0.81083333,False,0.0970711792885164,0.0,0.0239628968260992,0.0,0.5078023700000001,0.25390118500000003
4,7,80,2,A133,0.8766992465820606,False,0.6222412941598929,0.1265824437141418,0.7651356,0.50780606,0.86037326,True,0.0972977501678509,0.0622196833936272,0.0,0.0622196833936272,0.49219394000000005,0.2772068116968136
5,7,80,2,A133,0.3616461267987672,True,0.1071881743765996,0.1522744596004486,0.7377145,0.92125595,0.98516375,False,0.1562275828394135,0.0,0.0,0.0,0.07874404999999995,0.03937202499999998
6,7,80,2,A133,0.814348682147261,True,0.5598907297250934,0.0905080288648605,0.7054435,0.8060951,0.9549488,True,0.0936135554536643,0.0586067954403992,0.2576560567712855,0.0586067954403992,0.19390490000000005,0.12625584772019963
7,7,80,2,A133,0.8439700411333622,False,0.5895120887111945,0.0987391024827957,0.4307427,0.857872,0.96490014,False,0.1107909294941711,0.0,0.1761768095336685,0.0,0.14212800000000003,0.07106400000000002
8,7,80,2,A133,0.9007666243922008,False,0.6463086719700332,0.0852791666984558,0.65369904,0.7238821,0.90998054,True,0.0901500696892091,0.0553185076645032,0.30941646774605525,0.0553185076645032,0.2761179,0.1657182038322516
9,7,80,2,A133,0.8606894595326805,False,0.6062315071105129,0.1331169605255127,0.5212147,0.95568794,0.9801226,False,0.1260880594961382,0.0,0.0,0.0,0.044312059999999986,0.022156029999999993
10,7,80,2,A133,0.8545642668247819,False,0.6001063144026143,,0.32024354,0.5582787,0.78582466,False,0.089263548087499,0.0,,0.0,0.4417213,0.22086065
1,8,80,2,A133,0.8549618904324486,False,0.600503938010281,,0.4294242,0.9386266,0.9877381,False,0.110553680006257,0.0,,0.0,0.06137340000000002,0.03068670000000001
2,8,80,2,A133,0.7879836814923948,False,0.5335257290702272,0.1037812829017639,0.83618796,0.8607949,0.9672302,True,0.1013012384887854,0.0662835491165095,0.12626435776327102,0.0662835491165095,0.13920509999999997,0.10274432455825473
3,8,80,2,A133,0.8024316971128667,False,0.547973744690699,0.0817009434103965,0.53192824,0.74873114,0.93199027,True,0.0808181294286877,0.0469617412002393,0.3448372346462447,0.0469617412002393,0.25126886000000004,0.14911530060011968
4,8,80,2,A133,0.8215994194728957,True,0.5671414670507281,0.086694411933422,0.6385202,0.88742495,0.9755399,True,0.0890819335212017,0.0543251685700632,0.2954069810430803,0.0543251685700632,0.11257505000000001,0.0834501092850316
5,8,80,2,A133,0.7934417880798577,False,0.53898383565769,0.0888997316360473,0.51403,0.87516165,0.9631543,True,0.0792840485699507,0.0456560384824854,0.2735765616313694,0.0456560384824854,0.12483834999999999,0.08524719424124269
6,8,80,2,A133,0.8750684893794798,False,0.6206105369573122,0.0904977843165397,0.47742644,0.8394061,0.965269,True,0.0759970771622296,0.0429211479102822,0.2577574673677902,0.0429211479102822,0.16059389999999996,0.10175752395514108
7,8,80,2,A133,0.8235627316309806,True,0.569104779208813,0.1218097060918808,1.4318287,0.3538216,0.81171215,True,0.1241934462725153,0.0924801054459917,0.0,0.0924801054459917,0.6461783999999999,0.3693292527229958
8,8,80,2,A133,0.7039093137637145,True,0.4494513613415468,0.1059101074934005,0.3647821,0.7437993,0.92426383,False,0.0983598867540833,0.0,0.10519116205651344,0.0,0.25620069999999995,0.12810034999999997
9,8,80,2,A133,0.8769060213810176,False,0.62244806895885,,0.32064825,0.82409894,0.9445565,False,0.0893489663125665,0.0,,0.0,0.17590106000000005,0.08795053000000003
10,8,80,2,A133,0.7905820963682956,True,0.536124143946128,0.1265738904476165,1.0009559,0.84057987,0.94726706,True,0.109271257920227,0.0748166428675914,0.0,0.0748166428675914,0.15942013,0.1171183864337957
11,8,80,2,A133,0.7813062831728509,False,0.5268483307506833,0.1121009886264801,0.62859267,0.90402365,0.96987957,True,0.0883697769715319,0.0536682579657123,0.04390774292127926,0.0536682579657123,0.09597635000000004,0.07482230398285616
12,8,80,2,A133,0.7704904362886356,False,0.5160324838664679,0.1198226064443588,0.5249396,0.70409894,0.9324213,False,0.126678966694812,0.0,0.0,0.0,0.29590106000000005,0.14795053000000002
1,9,80,2,A133,0.8825533605489486,False,0.628095408126781,0.1645329743623733,1.1415106,0.37562957,0.77921134,False,0.1961586838748311,0.0,0.07511552515219125,0.0,0.6243704299999999,0.31218521499999996
