ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,40,2,A133,0.8100234259789257,False,0.367218304109765,0.0989870727062225,0.85384583,0.8753058,0.95139635,True,0.102238082355135,0.0672556589016554,0.1737221568261365,0.0672556589016554,0.12469419999999998,0.0959749294508277
2,0,40,2,A133,0.8078289945288633,True,0.3650238726597025,,0.257534,0.75966483,0.92008203,False,0.0753637770430063,0.0,,0.0,0.24033517000000004,0.12016758500000002
3,0,40,2,A133,0.7742055059632721,True,0.3314003840941114,,0.3638211,0.7719995,0.9473982,False,0.0981698881180237,0.0,,0.0,0.22800050000000005,0.11400025000000003
4,0,40,2,A133,0.7838616378658511,False,0.3410565159966903,,0.40185675,0.89377856,0.9751691,False,0.1054910096912541,0.0,,0.0,0.10622144,0.05311072
1,1,40,2,A133,0.787916831022317,False,0.3451117091531563,0.156071737408638,0.8058895,0.5319934,0.6822976,False,0.1642223048530931,0.0,0.0,0.0,0.46800660000000005,0.23400330000000003
2,1,40,2,A133,0.8074387328497661,False,0.3646336109806053,0.1672932356595993,0.7539816,0.7905115,0.96010125,False,0.1581916416911101,0.0,0.10243930126167058,0.0,0.20948849999999997,0.10474424999999998
3,1,40,2,A133,0.6570956659145762,False,0.2142905440454155,0.1487241983413696,0.6219562,0.8387884,0.96289456,False,0.1411134786500399,0.0,0.0,0.0,0.1612116,0.0806058
4,1,40,2,A133,0.8138398790038055,False,0.3710347571346448,0.1612707376480102,0.6276652,0.87370425,0.9721897,False,0.1419092781488478,0.0,0.042822703567162,0.0,0.12629575000000004,0.06314787500000002
5,1,40,2,A133,0.7212775074432334,False,0.2784723855740726,0.1386036127805709,0.51932436,0.8161861,0.9515788,False,0.1257870731961409,0.0,0.0,0.0,0.18381389999999997,0.09190694999999999
6,1,40,2,A133,0.7427823456279534,False,0.2999772237587927,0.1253629177808761,0.59423196,0.8121782,0.96853113,False,0.1371678443079261,0.0,0.0,0.0,0.18782180000000004,0.09391090000000002
1,10,40,2,A133,0.7660425078480808,False,0.3232373859789201,,0.3357788,0.8333273,0.97109926,False,0.0925052848570437,0.0,,0.0,0.1666727,0.08333635
2,10,40,2,A133,0.7735583649409492,False,0.3307532430717885,0.0693533048033714,0.4651254,0.30010328,0.7646025,True,0.0748446649022571,0.0419822955749825,0.4670662834389006,0.0419822955749825,0.69989672,0.37093950778749124
3,10,40,2,A133,0.7214035192287532,False,0.2785983973595925,0.191679447889328,1.0645326,0.90268135,0.9790169,False,0.1897514220894356,0.0,0.3438379702184798,0.0,0.09731864999999995,0.048659324999999976
4,10,40,2,A133,0.7473173835282301,False,0.3045122616590693,0.0856118351221084,0.9959533,0.4790433,0.8081302,True,0.1090525480190167,0.074574400767811,0.30612338910320636,0.074574400767811,0.5209566999999999,0.29776555038390545
5,10,40,2,A133,0.7438067854015373,True,0.3010016635323766,0.0610084906220436,0.51300424,0.74324316,0.92714214,True,0.079194717364337,0.0455805842038859,0.549671446433779,0.0455805842038859,0.25675684,0.15116871210194294
1,11,40,2,A133,0.7916359204735082,False,0.3488307986043474,0.0494594871997833,0.6819965,0.74882454,0.9143635,True,0.092077106524065,0.0571352800653244,0.6639948201356033,0.0571352800653244,0.25117546,0.15415537003266222
2,11,40,2,A133,0.7781684951091115,False,0.3353633732399507,0.0547203719615936,0.60258573,0.7119289,0.9308466,True,0.0864512800274201,0.0519198189340064,0.6119174180744512,0.0519198189340064,0.2880711,0.1699954594670032
3,11,40,2,A133,0.7510915167873634,False,0.3082863949182027,0.0771505311131477,0.5567842,0.9000143,0.9770833,True,0.0828740327221315,0.0487412454904812,0.3898816827717903,0.0487412454904812,0.09998569999999996,0.07436347274524058
4,11,40,2,A133,0.7396455247428941,False,0.2968404028737334,0.0640564560890197,0.5444014,0.8774178,0.97438765,True,0.0818603786521202,0.0478595990686976,0.5194996920086542,0.0478595990686976,0.12258219999999997,0.08522089953434879
5,11,40,2,A133,0.8223873909713563,False,0.3795822691021955,0.0558146871626377,0.8098773,0.88229424,0.97578347,True,0.0998637118873779,0.06480758732169,0.6010848119090209,0.06480758732169,0.11770575999999999,0.091256673660845
6,11,40,2,A133,0.7973540036899305,True,0.3545488818207697,0.0435064807534217,0.47351015,0.86881864,0.9636076,True,0.0756328842739942,0.0426233321490823,0.7229235220965876,0.0426233321490823,0.13118136000000002,0.08690234607454117
7,11,40,2,A133,0.7749397282727759,True,0.3321346064036152,0.0586924813687801,0.559555,0.8366587,0.9635391,True,0.0830980438500883,0.0489372097959837,0.5725975796832837,0.0489372097959837,0.16334130000000002,0.10613925489799186
1,12,40,2,A133,0.7509754133856227,False,0.3081702915164619,0.0999927595257759,0.8913606,0.6387563,0.90329945,True,0.1041578961656767,0.0692731781625079,0.16376688138850057,0.0692731781625079,0.36124369999999995,0.21525843908125392
2,12,40,2,A133,0.6640539884031229,True,0.2212488665339622,,0.3892799,0.95020425,0.97958195,False,0.1031145726645868,0.0,,0.0,0.04979575000000003,0.024897875000000014
3,12,40,2,A133,0.8076175475930942,False,0.3648124257239335,0.0635120570659637,1.3414713,0.71931785,0.82142925,True,0.1215951361622522,0.0892387264607916,0.5248886879834738,0.0892387264607916,0.28068214999999996,0.1849604382303958
4,12,40,2,A133,0.8193264091591639,False,0.3765212872900031,0.1014687642455101,0.8143827,0.5402477,0.86766416,True,0.1001134994211934,0.0650626971992879,0.14915593765680285,0.0650626971992879,0.4597523,0.26240749859964396
5,12,40,2,A133,0.7428068814675518,False,0.3000017595983911,0.1199464276432991,0.97995883,0.7244143,0.91023433,True,0.1083443576941629,0.07379319182246,0.0,0.07379319182246,0.27558570000000004,0.17468944591123003
6,12,40,2,A133,0.7526560128063745,False,0.3098508909372138,0.0594620034098625,0.44999194,0.953444,0.9843147,True,0.0733920249490909,0.0408134608551957,0.5649800950694266,0.0408134608551957,0.04655600000000004,0.04368473042759787
1,13,40,2,A133,0.7756910814531954,False,0.3328859595840347,,0.25589085,0.85883844,0.9726931,False,0.0749809052275522,0.0,,0.0,0.14116156000000002,0.07058078000000001
2,13,40,2,A133,0.9098284118883572,True,0.4670232900191965,0.0921322107315063,1.2611519,0.2401991,0.80154663,True,0.1190808504536241,0.0861702426728483,0.2415783101717496,0.0861702426728483,0.7598009,0.42298557133642417
3,13,40,2,A133,0.7384331764408778,False,0.2956280545717171,0.0985096469521522,1.1366878,-0.2605139,0.4454437,True,0.1147419038131112,0.0810289104349974,0.17844818563588233,0.0810289104349974,0.7394860999999999,0.41025750521749865
4,13,40,2,A133,0.8162802280419431,False,0.3734751061727824,0.0667496174573898,1.0264183,0.7477654,0.8769461,True,0.1103644080518606,0.0760343894718293,0.49284013686798794,0.0760343894718293,0.2522346,0.16413449473591463
5,13,40,2,A133,0.7665934164488201,True,0.3237882945796593,0.0882321670651435,0.5567244,0.89240134,0.9696063,True,0.0828691868672998,0.048737010864296,0.2801847711122353,0.048737010864296,0.10759865999999996,0.07816783543214798
6,13,40,2,A133,0.8089463292416408,False,0.36614120737248,0.082203708589077,0.7468914,0.92338395,0.94519925,True,0.096204767753153,0.0611353137195704,0.33986037133561764,0.0611353137195704,0.07661605000000005,0.06887568185978522
7,13,40,2,A133,0.7400236638730865,False,0.2972185420039258,0.0890068933367729,1.0600259,0.8060839,0.934209,True,0.1117578488852454,0.0776036204050193,0.2725157699153532,0.0776036204050193,0.19391610000000004,0.13575986020250966
1,14,40,2,A133,0.7587640687137496,False,0.3159589468445888,0.0855497419834137,0.46013013,0.91248554,0.9832274,True,0.0743694951964721,0.041598173959153,0.3067380479477637,0.041598173959153,0.08751445999999996,0.06455631697957648
2,14,40,2,A133,0.7518075329972812,False,0.3090024111281205,0.1071533188223838,0.63895327,0.951033,0.9829519,True,0.0891127532407873,0.0543536943169273,0.09288463584319953,0.0543536943169273,0.04896699999999998,0.05166034715846364
3,14,40,2,A133,0.802276188853962,True,0.3594710669848013,0.0556901507079601,0.42882928,0.66471624,0.92845774,True,0.0712932625585159,0.0391532248202981,0.602317595996708,0.0391532248202981,0.33528376000000004,0.18721849241014907
