ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
2,MCF7,4.0,A133,0,1,60.0,2,0.0,0.03519625589251518,138,0.01406553853303194,566
2,MCF7,4.0,A133,0,1,60.0,2,0.05,0.03473691642284393,2191,0.03635818138718605,19297
2,MCF7,4.0,A133,0,1,60.0,2,0.1,0.0421212874352932,2178,0.04335229471325874,12568
2,MCF7,4.0,A133,0,1,60.0,2,0.15,0.04952991008758545,1650,0.056427616626024246,3717
2,MCF7,4.0,A133,0,1,60.0,2,0.2,0.05751611292362213,1202,0.06440072506666183,2564
2,MCF7,4.0,A133,0,1,60.0,2,0.25,0.06523363292217255,1035,0.06861221790313721,1432
2,MCF7,4.0,A133,0,1,60.0,2,0.3,0.07154141366481781,762,0.07208301872015,790
2,MCF7,4.0,A133,0,1,60.0,2,0.35,0.07701989263296127,639,0.07717747986316681,642
2,MCF7,4.0,A133,0,1,60.0,2,0.4,0.08017078042030334,662,0.08023101091384888,663
2,MCF7,4.0,A133,0,1,60.0,2,0.45,0.08500918000936508,711,0.08500918000936508,711
2,MCF7,4.0,A133,0,1,60.0,2,0.5,0.08812643587589264,751,0.08812643587589264,751
2,MCF7,4.0,A133,0,1,60.0,2,0.55,0.0928284153342247,722,0.0928284153342247,722
2,MCF7,4.0,A133,0,1,60.0,2,0.6,0.09564203768968582,686,0.09564203768968582,686
2,MCF7,4.0,A133,0,1,60.0,2,0.65,0.10027670860290527,732,0.10027670860290527,732
2,MCF7,4.0,A133,0,1,60.0,2,0.7,0.10459817945957184,568,0.10459817945957184,568
2,MCF7,4.0,A133,0,1,60.0,2,0.75,0.11066286265850067,381,0.11066286265850067,381
2,MCF7,4.0,A133,0,1,60.0,2,0.8,0.11206188052892685,283,0.11206188052892685,283
2,MCF7,4.0,A133,0,1,60.0,2,0.85,0.11787604540586472,197,0.11787604540586472,197
2,MCF7,4.0,A133,0,1,60.0,2,0.9,0.11752735823392868,180,0.11752735823392868,180
2,MCF7,4.0,A133,0,1,60.0,2,0.95,0.12184791266918182,118,0.12184791266918182,118
2,MCF7,4.0,A133,0,1,60.0,2,1.0,0.1225648745894432,121,0.1225648745894432,121
2,MCF7,4.0,A133,0,1,60.0,2,1.05,0.12770971655845642,64,0.12770971655845642,64
2,MCF7,4.0,A133,0,1,60.0,2,1.1,0.13013608753681183,34,0.13013608753681183,34
2,MCF7,4.0,A133,0,1,60.0,2,1.15,0.11849402636289597,12,0.11849402636289597,12
3,MCF7,4.0,A133,0,1,60.0,3,0.15,,0,,8
3,MCF7,4.0,A133,0,1,60.0,3,0.2,,0,0.05696089193224907,158
3,MCF7,4.0,A133,0,1,60.0,3,0.25,,0,0.06328253448009491,721
3,MCF7,4.0,A133,0,1,60.0,3,0.3,,0,0.06649012863636017,1302
3,MCF7,4.0,A133,0,1,60.0,3,0.35,,1,0.06877124309539795,1377
3,MCF7,4.0,A133,0,1,60.0,3,0.4,0.050709765404462814,12,0.07036198675632477,1052
3,MCF7,4.0,A133,0,1,60.0,3,0.45,0.054448895156383514,29,0.07094426453113556,828
3,MCF7,4.0,A133,0,1,60.0,3,0.5,0.057813458144664764,52,0.07131285965442657,729
3,MCF7,4.0,A133,0,1,60.0,3,0.55,0.06277818977832794,79,0.07083233445882797,730
3,MCF7,4.0,A133,0,1,60.0,3,0.6,0.06920196861028671,98,0.07341264188289642,699
3,MCF7,4.0,A133,0,1,60.0,3,0.65,0.07442162930965424,134,0.07352402061223984,754
3,MCF7,4.0,A133,0,1,60.0,3,0.7,0.07577339559793472,116,0.07812079787254333,646
3,MCF7,4.0,A133,0,1,60.0,3,0.75,0.07820060104131699,131,0.0818982869386673,529
3,MCF7,4.0,A133,0,1,60.0,3,0.8,0.08182528614997864,102,0.08923637121915817,418
3,MCF7,4.0,A133,0,1,60.0,3,0.85,0.0909058004617691,102,0.09476780146360397,382
3,MCF7,4.0,A133,0,1,60.0,3,0.9,0.09314395487308502,104,0.09982196241617203,314
3,MCF7,4.0,A133,0,1,60.0,3,0.95,0.09502959996461868,112,0.09947432577610016,286
3,MCF7,4.0,A133,0,1,60.0,3,1.0,0.09838876873254776,96,0.10640284419059753,221
3,MCF7,4.0,A133,0,1,60.0,3,1.05,0.10781224817037582,108,0.11535068601369858,225
3,MCF7,4.0,A133,0,1,60.0,3,1.1,0.11010708659887314,110,0.11488471180200577,195
3,MCF7,4.0,A133,0,1,60.0,3,1.15,0.11646834015846252,84,0.12196362018585205,162
3,MCF7,4.0,A133,0,1,60.0,3,1.2,0.11520083248615265,99,0.12160379439592361,164
3,MCF7,4.0,A133,0,1,60.0,3,1.25,0.12797094881534576,93,0.12780705094337463,137
3,MCF7,4.0,A133,0,1,60.0,3,1.3,0.12496999651193619,105,0.1250261515378952,143
3,MCF7,4.0,A133,0,1,60.0,3,1.35,0.131151020526886,127,0.135652557015419,159
3,MCF7,4.0,A133,0,1,60.0,3,1.4,0.13155002892017365,116,0.13200300931930542,135
3,MCF7,4.0,A133,0,1,60.0,3,1.45,0.14121773838996887,139,0.13990511000156403,164
3,MCF7,4.0,A133,0,1,60.0,3,1.5,0.14094696938991547,151,0.14213509857654572,171
3,MCF7,4.0,A133,0,1,60.0,3,1.55,0.14733408391475677,178,0.147250235080719,193
3,MCF7,4.0,A133,0,1,60.0,3,1.6,0.14785236120224,151,0.14688286185264587,167
3,MCF7,4.0,A133,0,1,60.0,3,1.65,0.15247765183448792,157,0.15097346901893616,172
3,MCF7,4.0,A133,0,1,60.0,3,1.7,0.1516747772693634,153,0.15143220126628876,163
3,MCF7,4.0,A133,0,1,60.0,3,1.75,0.15944287180900574,137,0.15909762680530548,142
3,MCF7,4.0,A133,0,1,60.0,3,1.8,0.16478276252746582,146,0.1626509577035904,154
3,MCF7,4.0,A133,0,1,60.0,3,1.85,0.1677313894033432,105,0.1624922901391983,117
3,MCF7,4.0,A133,0,1,60.0,3,1.9,0.17546553909778595,135,0.1743329018354416,141
3,MCF7,4.0,A133,0,1,60.0,3,1.95,0.17152905464172363,112,0.170091912150383,119
3,MCF7,4.0,A133,0,1,60.0,3,2.0,0.17990447580814362,127,0.18112951517105103,130
3,MCF7,4.0,A133,0,1,60.0,3,2.05,0.17925414443016052,118,0.1802091896533966,124
3,MCF7,4.0,A133,0,1,60.0,3,2.1,0.18815429508686066,107,0.18858608603477478,110
3,MCF7,4.0,A133,0,1,60.0,3,2.15,0.18631871044635773,108,0.18631871044635773,108
3,MCF7,4.0,A133,0,1,60.0,3,2.2,0.19634611904621124,126,0.19561219215393066,128
3,MCF7,4.0,A133,0,1,60.0,3,2.25,0.19745677709579468,125,0.19670933485031128,127
3,MCF7,4.0,A133,0,1,60.0,3,2.3,0.20110665261745453,99,0.20157106220722198,100
3,MCF7,4.0,A133,0,1,60.0,3,2.35,0.19395750761032104,88,0.19395750761032104,88
3,MCF7,4.0,A133,0,1,60.0,3,2.4,0.20435258746147156,72,0.20595669746398926,74
3,MCF7,4.0,A133,0,1,60.0,3,2.45,0.2073592245578766,87,0.20731182396411896,88
3,MCF7,4.0,A133,0,1,60.0,3,2.5,0.21341785788536072,58,0.21341785788536072,58
3,MCF7,4.0,A133,0,1,60.0,3,2.55,0.22354348003864288,55,0.22354348003864288,55
3,MCF7,4.0,A133,0,1,60.0,3,2.6,0.2081936001777649,61,0.20750541985034943,62
3,MCF7,4.0,A133,0,1,60.0,3,2.65,0.2012028843164444,55,0.2012028843164444,55
3,MCF7,4.0,A133,0,1,60.0,3,2.7,0.21819163858890533,45,0.21799297630786896,46
3,MCF7,4.0,A133,0,1,60.0,3,2.75,0.20221246778964996,54,0.20221246778964996,54
3,MCF7,4.0,A133,0,1,60.0,3,2.8,0.21505191922187805,47,0.21407707035541534,48
3,MCF7,4.0,A133,0,1,60.0,3,2.85,0.22225189208984375,53,0.22225189208984375,53
3,MCF7,4.0,A133,0,1,60.0,3,2.9,0.21969850361347198,47,0.22199000418186188,48
3,MCF7,4.0,A133,0,1,60.0,3,2.95,0.22944597899913788,42,0.22944597899913788,42
3,MCF7,4.0,A133,0,1,60.0,3,3.0,0.2336563915014267,45,0.2336563915014267,45
3,MCF7,4.0,A133,0,1,60.0,3,3.05,0.22427450120449066,57,0.22427450120449066,57
3,MCF7,4.0,A133,0,1,60.0,3,3.1,0.22476106882095337,33,0.22476106882095337,33
3,MCF7,4.0,A133,0,1,60.0,3,3.15,0.22319872677326202,26,0.22319872677326202,26
3,MCF7,4.0,A133,0,1,60.0,3,3.2,0.25329214334487915,20,0.25329214334487915,20
3,MCF7,4.0,A133,0,1,60.0,3,3.25,0.22879940271377563,32,0.22792261838912964,33
3,MCF7,4.0,A133,0,1,60.0,3,3.3,0.245012566447258,28,0.245012566447258,28
3,MCF7,4.0,A133,0,1,60.0,3,3.35,0.2117222249507904,14,0.2174944132566452,15
3,MCF7,4.0,A133,0,1,60.0,3,3.4,0.23703715205192566,18,0.23703715205192566,18
3,MCF7,4.0,A133,0,1,60.0,3,3.45,0.2544943690299988,17,0.2544943690299988,17
3,MCF7,4.0,A133,0,1,60.0,3,3.5,0.2194647341966629,18,0.2194647341966629,18
3,MCF7,4.0,A133,0,1,60.0,3,3.55,0.2618446946144104,11,0.2618446946144104,11
3,MCF7,4.0,A133,0,1,60.0,3,3.6,0.24605509638786316,10,0.24605509638786316,10
3,MCF7,4.0,A133,0,1,60.0,3,3.65,0.22078529000282288,10,0.22078529000282288,10
3,MCF7,4.0,A133,0,1,60.0,3,3.75,0.24179057776927948,10,0.24179057776927948,10
3,MCF7,4.0,A133,0,1,60.0,3,3.8,0.27245381474494934,9,,9
3,MCF7,4.0,A133,0,1,60.0,3,3.85,0.2564079165458679,9,,9
3,MCF7,4.0,A133,0,1,60.0,3,3.9,0.24958200752735138,10,0.24958200752735138,10
3,MCF7,4.0,A133,0,1,60.0,3,4.05,0.2536117732524872,7,,7
3,MCF7,4.0,A133,0,1,60.0,3,4.1,0.2691969573497772,7,,7
3,MCF7,4.0,A133,0,1,60.0,3,4.15,0.2669607698917389,7,,7
4,MCF7,4.0,A133,0,1,60.0,4,0.0,,0,0.02983357571065426,24
4,MCF7,4.0,A133,0,1,60.0,4,0.05,0.04072443023324013,4991,0.0426725335419178,11050
4,MCF7,4.0,A133,0,1,60.0,4,0.1,0.04848834127187729,2212,0.0527070127427578,4465
4,MCF7,4.0,A133,0,1,60.0,4,0.15,0.05274483188986778,872,0.055031802505254745,994
4,MCF7,4.0,A133,0,1,60.0,4,0.2,0.05691670626401901,442,0.05691670626401901,442
4,MCF7,4.0,A133,0,1,60.0,4,0.25,0.06201175972819328,241,0.06201175972819328,241
4,MCF7,4.0,A133,0,1,60.0,4,0.3,0.06290369480848312,129,0.06290369480848312,129
4,MCF7,4.0,A133,0,1,60.0,4,0.35,0.05697484314441681,66,0.05697484314441681,66
4,MCF7,4.0,A133,0,1,60.0,4,0.4,0.062335457652807236,42,0.062335457652807236,42
4,MCF7,4.0,A133,0,1,60.0,4,0.45,0.056663427501916885,36,0.056663427501916885,36
4,MCF7,4.0,A133,0,1,60.0,4,0.5,0.061354994773864746,11,0.061354994773864746,11
5,MCF7,4.0,A133,0,1,60.0,5,0.0,0.03665942698717117,3423,0.029110316187143326,10685
5,MCF7,4.0,A133,0,1,60.0,5,0.05,0.036479540169239044,4969,0.039242107421159744,11005
5,MCF7,4.0,A133,0,1,60.0,5,0.1,0.03839563578367233,621,0.039113253355026245,649
5,MCF7,4.0,A133,0,1,60.0,5,0.15,0.03805460408329964,57,0.03805460408329964,57
5,MCF7,4.0,A133,0,1,60.0,5,0.2,0.043611399829387665,21,0.043611399829387665,21
5,MCF7,4.0,A133,0,1,60.0,5,0.25,0.03976904973387718,22,0.03976904973387718,22
5,MCF7,4.0,A133,0,1,60.0,5,0.3,0.03168313205242157,10,0.03168313205242157,10
5,MCF7,4.0,A133,0,1,60.0,5,0.35,0.031122224405407906,6,,6
5,MCF7,4.0,A133,0,1,60.0,5,0.4,0.03530053421854973,10,0.03530053421854973,10
5,MCF7,4.0,A133,0,1,60.0,5,0.55,0.04257315769791603,6,,6
6,MCF7,4.0,A133,0,1,60.0,6,0.04,0.04379015788435936,159,0.043121468275785446,170
6,MCF7,4.0,A133,0,1,60.0,6,0.09,0.04194515570998192,1401,0.04378668591380119,2951
6,MCF7,4.0,A133,0,1,60.0,6,0.14,0.04668346792459488,289,0.044950831681489944,3120
6,MCF7,4.0,A133,0,1,60.0,6,0.19,0.04725801944732666,142,0.04357835650444031,1237
6,MCF7,4.0,A133,0,1,60.0,6,0.24,0.04285320267081261,151,0.04167531803250313,307
6,MCF7,4.0,A133,0,1,60.0,6,0.29,0.044752687215805054,172,0.04422660171985626,239
6,MCF7,4.0,A133,0,1,60.0,6,0.34,0.048143014311790466,108,0.04800966754555702,158
6,MCF7,4.0,A133,0,1,60.0,6,0.39,0.05307914689183235,21,0.05063401907682419,40
7,MCF7,4.0,A133,0,1,60.0,7,0.0,0.025182384997606277,277,0.025379786267876625,1347
7,MCF7,4.0,A133,0,1,60.0,7,0.05,0.03637529909610748,2564,0.04117221757769585,8585
7,MCF7,4.0,A133,0,1,60.0,7,0.1,0.03986775502562523,50,0.0407053679227829,52
1,MCF7,4.0,A133,1,1,60.0,1,0.0,,0,0.009386826306581497,74
1,MCF7,4.0,A133,1,1,60.0,1,0.05,0.07568447291851044,5014,0.08037130534648895,13420
1,MCF7,4.0,A133,1,1,60.0,1,0.1,0.07536765933036804,1672,0.07998137921094894,6351
1,MCF7,4.0,A133,1,1,60.0,1,0.15,0.07696755230426788,88,0.07716012746095657,1073
1,MCF7,4.0,A133,1,1,60.0,1,0.2,0.07975050806999207,6,0.07410828024148941,362
1,MCF7,4.0,A133,1,1,60.0,1,0.25,,0,0.08123987913131714,169
1,MCF7,4.0,A133,1,1,60.0,1,0.3,,0,0.08134498447179794,67
1,MCF7,4.0,A133,1,1,60.0,1,0.35,,0,0.08427885174751282,31
1,MCF7,4.0,A133,1,1,60.0,1,0.4,,0,0.06959076970815659,12
2,MCF7,4.0,A133,1,1,60.0,2,0.0,,0,0.0,57
2,MCF7,4.0,A133,1,1,60.0,2,0.05,0.07613260298967361,24,0.08383284509181976,30
2,MCF7,4.0,A133,1,1,60.0,2,0.1,0.077551931142807,730,0.08427514880895615,1078
2,MCF7,4.0,A133,1,1,60.0,2,0.15,0.08486498892307281,650,0.09425345808267593,2278
2,MCF7,4.0,A133,1,1,60.0,2,0.2,0.09255318343639374,524,0.09844055771827698,3400
2,MCF7,4.0,A133,1,1,60.0,2,0.25,0.0962485820055008,854,0.09981770068407059,3695
2,MCF7,4.0,A133,1,1,60.0,2,0.3,0.09917207062244415,906,0.1022045686841011,2900
2,MCF7,4.0,A133,1,1,60.0,2,0.35,0.10364260524511337,670,0.10628019273281097,1719
2,MCF7,4.0,A133,1,1,60.0,2,0.4,0.10479546338319778,283,0.11408999562263489,757
2,MCF7,4.0,A133,1,1,60.0,2,0.45,0.11130385100841522,168,0.12091345340013504,405
2,MCF7,4.0,A133,1,1,60.0,2,0.5,0.11076230555772781,137,0.11671221256256104,215
2,MCF7,4.0,A133,1,1,60.0,2,0.55,0.12228204309940338,141,0.12484260648488998,170
2,MCF7,4.0,A133,1,1,60.0,2,0.6,0.12289749085903168,118,0.12850773334503174,136
2,MCF7,4.0,A133,1,1,60.0,2,0.65,0.1349300593137741,55,0.13882625102996826,61
2,MCF7,4.0,A133,1,1,60.0,2,0.7,0.1395128071308136,30,0.14201167225837708,31
2,MCF7,4.0,A133,1,1,60.0,2,0.75,0.14238421618938446,10,0.13759611546993256,11
2,MCF7,4.0,A133,1,1,60.0,2,0.8,0.11989619582891464,5,,7
3,MCF7,4.0,A133,1,1,60.0,3,0.05,0.08644348382949829,35,0.08202379941940308,184
3,MCF7,4.0,A133,1,1,60.0,3,0.1,0.09394188225269318,632,0.08780405670404434,1916
3,MCF7,4.0,A133,1,1,60.0,3,0.15,0.09759873896837234,1121,0.0918501764535904,2704
3,MCF7,4.0,A133,1,1,60.0,3,0.2,0.09541146457195282,1548,0.09273661673069,3448
3,MCF7,4.0,A133,1,1,60.0,3,0.25,0.09336903691291809,569,0.09243514388799667,1689
3,MCF7,4.0,A133,1,1,60.0,3,0.3,0.09764403104782104,557,0.09739664942026138,1004
3,MCF7,4.0,A133,1,1,60.0,3,0.35,0.10087599605321884,596,0.10099834948778152,742
3,MCF7,4.0,A133,1,1,60.0,3,0.4,0.10319933295249939,128,0.10387939214706421,181
4,MCF7,4.0,A133,1,1,60.0,4,0.03,,0,0.07023970782756805,95
4,MCF7,4.0,A133,1,1,60.0,4,0.08,0.06426907330751419,27,0.07240958511829376,2341
4,MCF7,4.0,A133,1,1,60.0,4,0.13,0.08042680472135544,163,0.0792882889509201,2169
4,MCF7,4.0,A133,1,1,60.0,4,0.18,0.09021975845098495,154,0.08769185841083527,1202
4,MCF7,4.0,A133,1,1,60.0,4,0.23,0.08573170751333237,200,0.08769016712903976,815
4,MCF7,4.0,A133,1,1,60.0,4,0.28,0.06997906416654587,284,0.0744442567229271,758
4,MCF7,4.0,A133,1,1,60.0,4,0.33,0.07214583456516266,308,0.0798555538058281,625
4,MCF7,4.0,A133,1,1,60.0,4,0.38,0.0797450840473175,307,0.08699293434619904,545
4,MCF7,4.0,A133,1,1,60.0,4,0.43,0.08502405881881714,271,0.08924934267997742,508
4,MCF7,4.0,A133,1,1,60.0,4,0.48,0.08652545511722565,295,0.09009966254234314,431
4,MCF7,4.0,A133,1,1,60.0,4,0.53,0.09015030413866043,262,0.09289238601922989,303
4,MCF7,4.0,A133,1,1,60.0,4,0.58,0.09313738346099854,354,0.09476226568222046,372
4,MCF7,4.0,A133,1,1,60.0,4,0.63,0.0934244766831398,324,0.09375499188899994,327
4,MCF7,4.0,A133,1,1,60.0,4,0.68,0.09449291229248047,365,0.09464769810438156,367
4,MCF7,4.0,A133,1,1,60.0,4,0.73,0.09426520764827728,512,0.09435790777206421,513
4,MCF7,4.0,A133,1,1,60.0,4,0.78,0.09732866287231445,494,0.09732866287231445,494
4,MCF7,4.0,A133,1,1,60.0,4,0.83,0.09948758780956268,310,0.09948758780956268,310
4,MCF7,4.0,A133,1,1,60.0,4,0.88,0.10081122070550919,210,0.10081122070550919,210
4,MCF7,4.0,A133,1,1,60.0,4,0.93,0.09652195870876312,134,0.09652195870876312,134
4,MCF7,4.0,A133,1,1,60.0,4,0.98,0.08797649294137955,67,0.08797649294137955,67
4,MCF7,4.0,A133,1,1,60.0,4,1.03,0.09452783316373825,37,0.09452783316373825,37
4,MCF7,4.0,A133,1,1,60.0,4,1.08,0.09080079197883606,20,0.09080079197883606,20
4,MCF7,4.0,A133,1,1,60.0,4,1.13,0.08005928993225098,16,0.08005928993225098,16
4,MCF7,4.0,A133,1,1,60.0,4,1.18,0.08236098289489746,12,0.08236098289489746,12
4,MCF7,4.0,A133,1,1,60.0,4,1.23,0.0975230485200882,7,,7
4,MCF7,4.0,A133,1,1,60.0,4,1.28,0.12477998435497284,7,,7
4,MCF7,4.0,A133,1,1,60.0,4,1.33,0.09195303916931152,8,,8
5,MCF7,4.0,A133,1,1,60.0,5,0.05,,0,0.07984347641468048,86
5,MCF7,4.0,A133,1,1,60.0,5,0.1,0.05250096321105957,71,0.07657524943351746,1494
5,MCF7,4.0,A133,1,1,60.0,5,0.15,0.06259184330701828,296,0.08114594221115112,1885
5,MCF7,4.0,A133,1,1,60.0,5,0.2,0.0739833414554596,593,0.08305644243955612,2153
5,MCF7,4.0,A133,1,1,60.0,5,0.25,0.0866183340549469,454,0.09468116611242294,1160
5,MCF7,4.0,A133,1,1,60.0,5,0.3,0.09510108828544617,358,0.1003064513206482,542
5,MCF7,4.0,A133,1,1,60.0,5,0.35,0.09574659168720245,287,0.09905532002449036,359
5,MCF7,4.0,A133,1,1,60.0,5,0.4,0.09794469177722931,194,0.09925989806652069,217
5,MCF7,4.0,A133,1,1,60.0,5,0.45,0.09798983484506607,125,0.09824087470769882,127
5,MCF7,4.0,A133,1,1,60.0,5,0.5,0.0968015119433403,85,0.0968015119433403,85
5,MCF7,4.0,A133,1,1,60.0,5,0.55,0.09514839947223663,50,0.09514839947223663,50
5,MCF7,4.0,A133,1,1,60.0,5,0.6,0.09590689092874527,42,0.09590689092874527,42
5,MCF7,4.0,A133,1,1,60.0,5,0.65,0.09324038773775101,33,0.09324038773775101,33
5,MCF7,4.0,A133,1,1,60.0,5,0.7,0.0959244966506958,24,0.0959244966506958,24
5,MCF7,4.0,A133,1,1,60.0,5,0.75,0.09413926303386688,16,0.09413926303386688,16
5,MCF7,4.0,A133,1,1,60.0,5,0.8,0.08121390640735626,12,0.08121390640735626,12
1,MCF7,4.0,A133,10,1,60.0,1,1.1,,2,0.11455428600311279,16
1,MCF7,4.0,A133,10,1,60.0,1,1.15,,4,0.11472717672586441,28
1,MCF7,4.0,A133,10,1,60.0,1,1.2,0.101433165371418,6,0.11423902958631516,57
1,MCF7,4.0,A133,10,1,60.0,1,1.25,0.1043429970741272,21,0.1196240559220314,144
1,MCF7,4.0,A133,10,1,60.0,1,1.3,0.10425770282745361,60,0.11823152005672455,242
1,MCF7,4.0,A133,10,1,60.0,1,1.35,0.10965888202190399,128,0.11924049258232117,406
1,MCF7,4.0,A133,10,1,60.0,1,1.4,0.11166548728942871,174,0.1234140619635582,564
1,MCF7,4.0,A133,10,1,60.0,1,1.45,0.11481265723705292,205,0.12554331123828888,654
1,MCF7,4.0,A133,10,1,60.0,1,1.5,0.12061917036771774,233,0.1285363882780075,674
1,MCF7,4.0,A133,10,1,60.0,1,1.55,0.12497065961360931,220,0.13081541657447815,639
1,MCF7,4.0,A133,10,1,60.0,1,1.6,0.1327981948852539,192,0.13283579051494598,592
1,MCF7,4.0,A133,10,1,60.0,1,1.65,0.13771426677703857,213,0.13471058011054993,522
1,MCF7,4.0,A133,10,1,60.0,1,1.7,0.14080117642879486,219,0.1368793249130249,441
1,MCF7,4.0,A133,10,1,60.0,1,1.75,0.14594298601150513,195,0.13853077590465546,392
1,MCF7,4.0,A133,10,1,60.0,1,1.8,0.1493053287267685,204,0.1417471170425415,369
1,MCF7,4.0,A133,10,1,60.0,1,1.85,0.15755178034305573,193,0.14951305091381073,316
1,MCF7,4.0,A133,10,1,60.0,1,1.9,0.15517069399356842,194,0.14757148921489716,295
1,MCF7,4.0,A133,10,1,60.0,1,1.95,0.15670761466026306,185,0.15021578967571259,277
1,MCF7,4.0,A133,10,1,60.0,1,2.0,0.16264492273330688,177,0.15589487552642822,256
1,MCF7,4.0,A133,10,1,60.0,1,2.05,0.165383979678154,185,0.1553073227405548,266
1,MCF7,4.0,A133,10,1,60.0,1,2.1,0.1690598726272583,160,0.1604071706533432,225
1,MCF7,4.0,A133,10,1,60.0,1,2.15,0.1741301715373993,133,0.16285774111747742,200
1,MCF7,4.0,A133,10,1,60.0,1,2.2,0.1750292181968689,142,0.16619285941123962,202
1,MCF7,4.0,A133,10,1,60.0,1,2.25,0.1825319081544876,130,0.1680946946144104,195
1,MCF7,4.0,A133,10,1,60.0,1,2.3,0.18239302933216095,117,0.16800041496753693,188
1,MCF7,4.0,A133,10,1,60.0,1,2.35,0.1872347593307495,81,0.16605933010578156,161
1,MCF7,4.0,A133,10,1,60.0,1,2.4,0.19389694929122925,69,0.16148892045021057,136
1,MCF7,4.0,A133,10,1,60.0,1,2.45,0.18039946258068085,56,0.15979225933551788,129
1,MCF7,4.0,A133,10,1,60.0,1,2.5,0.19462278485298157,46,0.16320912539958954,121
1,MCF7,4.0,A133,10,1,60.0,1,2.55,0.18595010042190552,36,0.1613207906484604,86
1,MCF7,4.0,A133,10,1,60.0,1,2.6,0.18887493014335632,45,0.16248081624507904,95
1,MCF7,4.0,A133,10,1,60.0,1,2.65,0.19212830066680908,32,0.1549878865480423,74
1,MCF7,4.0,A133,10,1,60.0,1,2.7,0.19129861891269684,27,0.1610189825296402,63
1,MCF7,4.0,A133,10,1,60.0,1,2.75,0.18443185091018677,17,0.15558555722236633,36
1,MCF7,4.0,A133,10,1,60.0,1,2.8,0.17690539360046387,12,0.14944517612457275,31
1,MCF7,4.0,A133,10,1,60.0,1,2.85,0.21039913594722748,14,0.18296761810779572,22
1,MCF7,4.0,A133,10,1,60.0,1,2.9,0.1981123983860016,14,0.1796470582485199,21
1,MCF7,4.0,A133,10,1,60.0,1,2.95,0.20938634872436523,10,0.19184114038944244,14
1,MCF7,4.0,A133,10,1,60.0,1,3.0,0.20637106895446777,12,0.196029931306839,14
1,MCF7,4.0,A133,10,1,60.0,1,3.05,0.19236047565937042,7,0.17678198218345642,14
1,MCF7,4.0,A133,10,1,60.0,1,3.1,0.1934775412082672,10,0.17898844182491302,12
1,MCF7,4.0,A133,10,1,60.0,1,3.2,,2,,6
2,MCF7,4.0,A133,10,1,60.0,2,0.02,0.03246082738041878,2563,0.032794542610645294,3939
2,MCF7,4.0,A133,10,1,60.0,2,0.07,0.03445908799767494,2387,0.032934412360191345,7500
2,MCF7,4.0,A133,10,1,60.0,2,0.12,0.03886843100190163,93,0.037491556257009506,303
3,MCF7,4.0,A133,10,1,60.0,3,0.06,0.04007820785045624,85,0.04029195383191109,87
3,MCF7,4.0,A133,10,1,60.0,3,0.11,0.03918589651584625,2828,0.038675907999277115,3784
3,MCF7,4.0,A133,10,1,60.0,3,0.16,0.04433398321270943,5051,0.04290754720568657,8089
3,MCF7,4.0,A133,10,1,60.0,3,0.21,0.049359507858753204,4593,0.04880078136920929,11581
