ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S
1,A549,81,3,2,0,GEF,0.42051708905845003,0.018811344959746457
2,A549,81,3,2,0,GEF,0.4437337727474591,0.042028028648755544
3,A549,81,3,2,0,GEF,0.40253795972784656,0.000832215629142985
4,A549,81,3,2,0,GEF,0.473273564427115,0.07156782032841141
5,A549,81,3,2,0,GEF,0.29277354670447153,-0.10893219739423204
1,A549,81,3,2,1,GEF,0.24695868269914617,-0.1547470613995574
1,A549,81,3,2,10,GEF,0.6692460770532092,0.2675403329545056
2,A549,81,3,2,10,GEF,0.6277928509620828,0.22608710686337924
3,A549,81,3,2,10,GEF,0.5138087550057391,0.1121030109070355
4,A549,81,3,2,10,GEF,0.6404255429849094,0.23871979888620581
5,A549,81,3,2,10,GEF,0.6344986556380265,0.23279291153932297
1,A549,81,3,2,11,GEF,0.5780572338695077,0.17635148977080412
2,A549,81,3,2,11,GEF,0.6021973043859212,0.20049156028721765
1,A549,81,3,2,12,GEF,0.6000726151877165,0.1983668710890129
2,A549,81,3,2,12,GEF,0.5266186818506021,0.12491293775189855
3,A549,81,3,2,12,GEF,0.5017896823845563,0.10008393828585277
1,A549,81,3,2,13,GEF,0.47360786134913957,0.07190211725043599
2,A549,81,3,2,13,GEF,0.5845172243348463,0.18281148023614274
3,A549,81,3,2,13,GEF,0.5723311234669884,0.17062537936828487
4,A549,81,3,2,13,GEF,0.4696865691912122,0.06798082509250863
5,A549,81,3,2,13,GEF,0.45564950157775447,0.05394375747905089
1,A549,81,3,2,14,GEF,0.4406893094472889,0.038983565348585325
2,A549,81,3,2,14,GEF,0.3124404732495435,-0.08926527084916008
3,A549,81,3,2,14,GEF,0.42100869481839426,0.01930295071969068
4,A549,81,3,2,14,GEF,0.3472824067937787,-0.05442333730492488
5,A549,81,3,2,14,GEF,0.3464582380134408,-0.0552475060852628
1,A549,81,3,2,15,GEF,0.47061099675734386,0.06890525265864028
2,A549,81,3,2,15,GEF,0.5253884005449908,0.12368265644628723
1,A549,81,3,2,2,GEF,0.5174165512411382,0.11571080714243459
2,A549,81,3,2,2,GEF,0.5658227056632639,0.1641169615645603
3,A549,81,3,2,2,GEF,0.5239270837240331,0.1222213396253295
4,A549,81,3,2,2,GEF,0.48295176067337786,0.08124601657467428
1,A549,81,3,2,3,GEF,0.2588260959004615,-0.14287964819824206
2,A549,81,3,2,3,GEF,0.4980429681773965,0.09633722407869294
1,A549,81,3,2,4,GEF,0.6217267937055637,0.22002104960686014
2,A549,81,3,2,4,GEF,0.580275318255892,0.17856957415718838
3,A549,81,3,2,4,GEF,0.6646668428374847,0.2629610987387811
1,A549,81,3,2,5,GEF,0.3715260025128696,-0.030179741585833975
2,A549,81,3,2,5,GEF,0.42565382071138325,0.02394807661267967
3,A549,81,3,2,5,GEF,0.36828811208413614,-0.03341763201456743
1,A549,81,3,2,6,GEF,0.35108371974957675,-0.050622024349126826
2,A549,81,3,2,6,GEF,0.46279243658076574,0.061086692482062166
3,A549,81,3,2,6,GEF,0.480201131722235,0.07849538762353142
4,A549,81,3,2,6,GEF,0.4603940575634553,0.05868831346475173
1,A549,81,3,2,7,GEF,0.38763023335229196,-0.014075510746411612
2,A549,81,3,2,7,GEF,0.48044026113665483,0.07873451703795126
3,A549,81,3,2,7,GEF,0.5507510305701333,0.14904528647142973
4,A549,81,3,2,7,GEF,0.49957618208057764,0.09787043798187406
5,A549,81,3,2,7,GEF,0.5426357286801121,0.14092998458140854
1,A549,81,3,2,8,GEF,0.2000006515260017,-0.2017050925727019
2,A549,81,3,2,8,GEF,0.3051368512684537,-0.09656889283024989
1,A549,81,3,2,9,GEF,0.688499558029437,0.2867938139307334
2,A549,81,3,2,9,GEF,0.44033283048160143,0.03862708638289786
3,A549,81,3,2,9,GEF,0.5401253016562183,0.13841955755751473
1,A549,0,1,2,0,control,0.37256587334476615,-0.029139870753937425
2,A549,0,1,2,0,control,0.38758621638380036,-0.014119527714903213
1,A549,0,1,2,1,control,0.7904327406940821,0.3887269965953785
2,A549,0,1,2,1,control,0.6068928751326799,0.2051871310339763
1,A549,0,1,2,10,control,0.32880117579455137,-0.0729045683041522
2,A549,0,1,2,10,control,0.5552076595970378,0.1535019154983342
3,A549,0,1,2,10,control,0.37698821711789376,-0.024717526980809812
4,A549,0,1,2,10,control,0.3207270451376968,-0.08097869896100679
