Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,6.0,A133,0,2,40.0,1,-0.9602341188005814
MCF7,6.0,A133,1,2,40.0,1,-0.7880522133428042
MCF7,6.0,A133,1,2,40.0,2,-0.8497884833358048
MCF7,6.0,A133,10,2,40.0,1,-0.572456700962705
MCF7,6.0,A133,10,2,40.0,2,-0.4202554977339518
MCF7,6.0,A133,2,2,40.0,1,0.04749294578071995
MCF7,6.0,A133,2,2,40.0,2,-1.1865802047889742
MCF7,6.0,A133,2,2,40.0,3,-1.0314155818073136
MCF7,6.0,A133,2,2,40.0,4,0.28039371818026193
MCF7,6.0,A133,3,2,40.0,1,1.0053094889399987
MCF7,6.0,A133,3,2,40.0,2,-0.3842678599687258
MCF7,6.0,A133,3,2,40.0,3,0.7040314697749314
MCF7,6.0,A133,3,2,40.0,4,-0.48131085298438175
MCF7,6.0,A133,3,2,40.0,5,-0.11130601553871317
MCF7,6.0,A133,4,2,40.0,1,-0.3447324682317417
MCF7,6.0,A133,4,2,40.0,2,0.24599517548566985
MCF7,6.0,A133,4,2,40.0,3,0.05990905566563699
MCF7,6.0,A133,5,2,40.0,1,-1.1403628226324056
MCF7,6.0,A133,5,2,40.0,2,-0.7015200331528121
MCF7,6.0,A133,5,2,40.0,3,-0.8451124865641276
MCF7,6.0,A133,5,2,40.0,4,-0.7986493165298448
MCF7,6.0,A133,5,2,40.0,5,-1.1161874092247914
MCF7,6.0,A133,5,2,40.0,6,-1.0678368764142014
MCF7,6.0,A133,5,2,40.0,7,-1.1890785092039078
MCF7,6.0,A133,5,2,40.0,8,-1.2398832457336706
MCF7,6.0,A133,6,2,40.0,1,-0.36839263851053344
MCF7,6.0,A133,7,2,40.0,1,-0.8474461483815497
MCF7,6.0,A133,8,2,40.0,1,-0.8633275439371496
MCF7,6.0,A133,8,2,40.0,2,-0.8150352240449643
MCF7,6.0,A133,8,2,40.0,3,0.421059943425429
MCF7,6.0,A133,8,2,40.0,4,-0.8260456977536178
MCF7,6.0,A133,9,2,40.0,1,-1.1743247684389502
MCF7,6.0,A133,9,2,40.0,2,-0.9866208880960359
MCF7,2.0,control,1,3,0.0,1,-1.39097208241298
MCF7,2.0,control,4,3,0.0,1,0.9658667086641156
MCF7,2.0,control,5,3,0.0,1,-0.14949927610132946
MCF7,2.0,control,6,3,0.0,1,0.3190191655613498
MCF7,2.0,control,7,3,0.0,1,-0.8660666381509442
MCF7,2.0,control,8,3,0.0,1,1.1216521224397902
