Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A133,0,1,80.0,1,-1.3984227479597011
MCF7,2.0,A133,0,1,80.0,2,-1.1071413275077098
MCF7,2.0,A133,0,1,80.0,3,-0.28758693366527616
MCF7,2.0,A133,10,1,80.0,1,-1.1657582082871245
MCF7,2.0,A133,10,1,80.0,2,-1.2984272133627581
MCF7,2.0,A133,10,1,80.0,3,-1.3323208030908704
MCF7,2.0,A133,11,1,80.0,1,0.3199441041538055
MCF7,2.0,A133,11,1,80.0,2,-1.0192606950436276
MCF7,2.0,A133,11,1,80.0,3,-1.6138603063478094
MCF7,2.0,A133,11,1,80.0,4,-1.7612471101213536
MCF7,2.0,A133,11,1,80.0,5,-1.8958924878775736
MCF7,2.0,A133,12,1,80.0,1,-1.9323266451873933
MCF7,2.0,A133,12,1,80.0,2,-1.6438065162994002
MCF7,2.0,A133,14,1,80.0,1,-1.6497042493460097
MCF7,2.0,A133,14,1,80.0,2,-0.5693478959161024
MCF7,2.0,A133,14,1,80.0,3,-1.738210450179482
MCF7,2.0,A133,14,1,80.0,4,-1.7146614871551695
MCF7,2.0,A133,14,1,80.0,5,-1.0578904054919722
MCF7,2.0,A133,2,1,80.0,1,-1.698250442243467
MCF7,2.0,A133,2,1,80.0,2,-0.557767347213561
MCF7,2.0,A133,2,1,80.0,3,-0.2990932461966165
MCF7,2.0,A133,2,1,80.0,4,-0.6285289715966362
MCF7,2.0,A133,3,1,80.0,1,-1.0040071463933644
MCF7,2.0,A133,4,1,80.0,1,-0.2737052106578591
MCF7,2.0,A133,4,1,80.0,2,-0.07781330113507759
MCF7,2.0,A133,5,1,80.0,1,-1.7635790079109448
MCF7,2.0,A133,5,1,80.0,2,-0.14980239488353675
MCF7,2.0,A133,5,1,80.0,3,-0.2570386757153724
MCF7,2.0,A133,5,1,80.0,4,0.34795716010665484
MCF7,2.0,A133,6,1,80.0,1,-1.1053642164708088
MCF7,2.0,A133,6,1,80.0,2,-1.5283278889307512
MCF7,2.0,A133,6,1,80.0,3,-0.9461859891678215
MCF7,2.0,A133,6,1,80.0,4,-1.4252282533614182
MCF7,2.0,A133,7,1,80.0,1,-1.0524120700620618
MCF7,2.0,A133,7,1,80.0,2,-1.020749534532564
MCF7,2.0,A133,7,1,80.0,3,-0.6755345801887945
MCF7,2.0,A133,7,1,80.0,4,-0.7009261437832145
MCF7,2.0,A133,7,1,80.0,5,-0.25323219766180827
MCF7,2.0,A133,7,1,80.0,6,-0.8961450766886614
MCF7,2.0,A133,8,1,80.0,1,-1.4724196728850565
MCF7,2.0,A133,8,1,80.0,2,-1.4434365486277558
MCF7,2.0,A133,8,1,80.0,3,-1.417907905370675
MCF7,2.0,A133,8,1,80.0,4,-1.388900525730705
MCF7,2.0,A133,8,1,80.0,5,-0.9277761537218498
MCF7,2.0,A133,8,1,80.0,6,-0.9306190315730067
MCF7,2.0,A133,8,1,80.0,7,-1.574146968303426
MCF7,2.0,A133,9,1,80.0,1,-2.122255111626876
MCF7,2.0,A133,9,1,80.0,2,-1.289507994647152
MCF7,2.0,A133,9,1,80.0,3,-1.0946181999344105
MCF7,2.0,A133,9,1,80.0,4,-0.6451937425112916
MCF7,2.0,A133,9,1,80.0,5,-0.7565209508843574
MCF7,2.0,control,1,3,0.0,1,-1.39097208241298
MCF7,2.0,control,4,3,0.0,1,0.9658667086641156
MCF7,2.0,control,5,3,0.0,1,-0.14949927610132946
MCF7,2.0,control,6,3,0.0,1,0.3190191655613498
MCF7,2.0,control,7,3,0.0,1,-0.8660666381509442
MCF7,2.0,control,8,3,0.0,1,1.1216521224397902
