Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4.0,A133,0,1,80.0,1,-1.13737323646668
MCF7,4.0,A133,0,1,80.0,2,-0.5724689021552003
MCF7,4.0,A133,0,1,80.0,3,-1.3360274665696907
MCF7,4.0,A133,1,1,80.0,1,-1.584748040553085
MCF7,4.0,A133,1,1,80.0,2,-0.68512898055652
MCF7,4.0,A133,1,1,80.0,3,-0.5893682887713111
MCF7,4.0,A133,10,1,80.0,1,-1.2036981838537486
MCF7,4.0,A133,10,1,80.0,2,-0.6089316514161061
MCF7,4.0,A133,2,1,80.0,1,0.4287619829379966
MCF7,4.0,A133,2,1,80.0,2,0.1330635838007739
MCF7,4.0,A133,2,1,80.0,3,-0.44666387637033067
MCF7,4.0,A133,2,1,80.0,4,-0.6790913013020242
MCF7,4.0,A133,2,1,80.0,5,0.18821797195357065
MCF7,4.0,A133,2,1,80.0,6,-0.6164978607857228
MCF7,4.0,A133,2,1,80.0,7,1.033065878843512
MCF7,4.0,A133,3,1,80.0,1,-1.615958984957978
MCF7,4.0,A133,3,1,80.0,2,-0.7024579079493573
MCF7,4.0,A133,3,1,80.0,3,-1.0462544369150906
MCF7,4.0,A133,3,1,80.0,4,-0.9888003444806089
MCF7,4.0,A133,3,1,80.0,5,-1.3102694261934884
MCF7,4.0,A133,3,1,80.0,6,-0.23780342224705034
MCF7,4.0,A133,4,1,80.0,1,-0.8320633846927029
MCF7,4.0,A133,4,1,80.0,2,-0.6454827490708547
MCF7,4.0,A133,4,1,80.0,3,-1.1043260860925637
MCF7,4.0,A133,4,1,80.0,4,-0.2730676615994546
MCF7,4.0,A133,5,1,80.0,1,-0.48623807671958397
MCF7,4.0,A133,5,1,80.0,2,-0.7621242382855948
MCF7,4.0,A133,7,1,80.0,1,0.33205327319621697
MCF7,4.0,A133,7,1,80.0,2,0.32739859176082575
MCF7,4.0,A133,7,1,80.0,3,-0.17925724958317424
MCF7,4.0,A133,7,1,80.0,4,-1.1888568297065423
MCF7,4.0,A133,7,1,80.0,5,-0.07767688298285398
MCF7,4.0,A133,8,1,80.0,1,-1.2065861914169007
MCF7,4.0,A133,8,1,80.0,2,-0.38577698577771136
MCF7,4.0,A133,8,1,80.0,3,-1.0393172504693626
MCF7,4.0,A133,9,1,80.0,1,-0.3866034328162965
MCF7,4.0,A133,9,1,80.0,2,-0.33243792926481
MCF7,4.0,A133,9,1,80.0,3,-0.7242226303242862
MCF7,4.0,A133,9,1,80.0,4,-1.0584410761797247
MCF7,2.0,control,1,3,0.0,1,-1.39097208241298
MCF7,2.0,control,4,3,0.0,1,0.9658667086641156
MCF7,2.0,control,5,3,0.0,1,-0.14949927610132946
MCF7,2.0,control,6,3,0.0,1,0.3190191655613498
MCF7,2.0,control,7,3,0.0,1,-0.8660666381509442
MCF7,2.0,control,8,3,0.0,1,1.1216521224397902
