Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var,FRET_Judge,Near_Ed,Ed_diff
A549,2,AFA,10,1,25,4,0.0821384787559509,0.0007448592805303,0.0823317766189575,0.0007306977640837,0.0662619695067405,0.0001782559847924,0.1151603162288665,0.0315961316227912,0.0770130679011344,0.0835469588637352,0.7656826972961426,1.0102895,1.0060091,1200,67375,68575,0.8415946,-0.199770391,0.63002217,0.982047200202942,0.9033995,0.90439576,3.0097554,0.0,0.19317923,0.7170373797416687,1.0209667682647705,0.4822581708431244,0.0146829728037118,0.9077328,3.0097554,0.0,0.19572201,AFA,0.06225016260135591,0.1235606153268233
A549,2,AFA,10,1,25,5,0.1989412158727646,0.0045705349184572,0.1994854062795639,0.0044744806364178,0.149235725402832,0.0011834743199869,0.2825055420398712,0.0150786759331822,0.1768566817045211,0.1933863908052444,0.8035193085670471,1.2090932,1.197317,1075,35948,37023,0.61965877,0.0828612223267555,0.23617506,0.977055013179779,0.90112066,1.8986696,5.53639,0.0,0.5165847,1.4138038158416748,2.119537353515625,0.865463376045227,0.0502239279448986,1.9131687,5.53639,0.0,0.5232901,AFA,0.12274048732894428,0.13787248832102084
A549,2,AFA,11,1,25,1,0.8009611368179321,0.0689366832375526,0.8860143423080444,0.0008986510219983,,,,,,,1.127658128738403,1.609623,1.6060749,200,26967,27167,0.80724615,-0.064928107,0.5112709,0.9909106492996216,0.9228985,8.16983,13.344872,0.0,8.084537,7.295443058013916,8.249293327331543,6.419992923736572,0.1361708343029022,8.176314,13.344872,0.0,8.137772,,,
A549,2,AFA,11,1,25,2,0.215546116232872,0.1205567270517349,0.7709373235702515,0.0030198418535292,0.7702624797821045,0.0019291471689939,0.848151683807373,0.6438935399055481,0.8062641024589539,0.8235076069831848,1.224231243133545,1.1712859,1.1719073,1071,90176,91247,0.79543966,-0.074188039,0.48304048,0.9857741594314576,0.91910726,1.1843332,8.93734,0.0,3.846635,3.444594621658325,6.575581073760986,0.0,1.0972745418548584,1.157489,8.93734,0.0,3.8178928,control,0.34483776192795934,0.0
A549,2,AFA,12,1,25,1,0.3312826156616211,0.0068301744759082,0.3367765247821808,0.0050932224839925,0.2927963435649872,0.0022859037853777,0.4496314227581024,0.1628722548484802,0.331463485956192,0.3546093702316284,0.9929943084716796,1.0867716,1.0846118,1464,62103,63567,0.8202141,0.1624070256948471,0.79064333,0.9700170159339904,0.9500806,2.7469265,5.410939,0.0,0.42318544,2.4720911979675293,3.8526089191436768,1.4523462057113647,0.1631411015987396,2.7534053,5.410939,0.0,0.42749304,control,0.31679784557664153,0.0
A549,2,AFA,12,1,25,2,0.2497067153453827,0.0476311855018138,0.4283996522426605,0.00516461674124,,,,,,,1.0862640142440796,1.3404009,1.3350552,420,19547,19967,0.84921366,-0.110334687,0.32702714,0.9900959730148317,0.94912577,2.3728142,7.1058183,0.0,4.266603,3.7179129123687744,5.207034587860107,2.528050184249878,0.1754847168922424,2.3439138,7.1058183,0.0,4.314794,,,
A549,2,AFA,12,1,25,3,0.2535017430782318,0.0034168697893619,0.2535017430782318,0.0034168697893619,0.1591530591249466,0.0006332205375656,0.2362830191850662,0.104958176612854,0.1794405281543731,0.192784771323204,1.1803761720657349,2.923615,2.9031274,506,42549,43055,0.9448209,0.3040186166763305,0.44769198,0.9787986874580384,0.9016791,1.9084203,4.3221374,0.7597377,0.26787102,1.0890095233917236,1.4899355173110962,0.7597376704216003,0.0311038456857204,1.9181646,4.3221374,0.81418496,0.26260704,AFA,0.09454321604542203,0.13740984747600826
A549,2,AFA,12,1,25,4,0.1949751228094101,0.0207314565777778,0.2820335626602173,0.005434866528958,0.2494427263736724,0.0027305744588375,0.3895590007305145,0.0975216552615165,0.2914631962776184,0.3151247799396515,1.104814529418945,1.2170997,1.2156937,600,47319,47919,0.74230057,0.0509360022842884,0.41264516,0.9884176850318908,0.94914657,1.5653511,4.648392,0.0,1.2485068,2.0516955852508545,3.245386838912964,1.3506247997283936,0.0723342522978782,1.5591843,4.648392,0.0,1.260383,control,0.29914418806624926,0.0
A549,2,AFA,13,1,25,1,0.4110695123672485,0.0038419826887547,0.4110997319221496,0.0038298456929624,0.3155847787857055,0.0004910112475045,0.3816482126712799,0.2565008699893951,0.3327385187149048,0.3438060879707336,0.880064070224762,1.4991983,1.4946486,200,27015,27215,0.93977016,-0.09777616,0.76065135,0.996110737323761,0.9620184,3.8484292,6.6476083,0.0,0.36175302,2.776062250137329,3.255778789520264,2.3953287601470947,0.0248102992773056,3.856368,6.6476083,0.0,0.35567114,control,0.32711383320677634,0.0
A549,2,AFA,13,1,25,2,0.1902805864810943,0.0049206297844648,0.1915880888700485,0.0047039417549967,0.1204181164503097,0.0010932261357083,0.2086306810379028,0.0034817426931113,0.1469108015298843,0.1599554419517517,0.0766676068305969,0.3182656,0.3164025,200,25735,25935,0.23765054,0.0192881599068641,0.33395723,0.9784185886383056,0.7512983,1.214363,3.791321,0.0,0.30776396,0.5661505460739136,0.7136332988739014,0.4045864045619964,0.0031814808025956,1.2194004,3.791321,0.0,0.30684024,control,0.16084489417564887,0.0
A549,2,AFA,13,1,25,3,0.3939710855484009,0.0042483820579946,0.3944557905197143,0.0040624090470373,0.3064020872116089,0.000971102330368,0.4006239473819732,0.2116011977195739,0.3318445086479187,0.3466511368751526,0.9049564003944396,1.2532495,1.2441629,1380,51515,52895,0.9638986,0.2860758304595947,0.6855155,0.979101538658142,0.954387,3.3309815,5.7132907,0.0,0.43801978,2.751617431640625,3.721601486206055,1.964276432991028,0.1351953595876693,3.3465016,5.7132907,0.0,0.43689924,control,0.3263460511088373,0.0
A549,2,AFA,13,1,25,4,0.0845593586564064,0.0176469031721353,0.2774179577827453,0.0043926006183028,0.2196041941642761,0.0032710407394915,0.3607840538024902,0.0987491905689239,0.2653643190860748,0.2988515496253967,1.0195013284683228,1.1770501,1.1755098,525,53170,53695,0.802082,-0.17857042,0.3740516,0.9870253205299376,0.94244504,0.59320235,3.439243,0.0,0.85210264,1.6379411220550537,2.485086441040039,0.0,0.1725276112556457,0.5828869,3.439243,0.0,0.8479291,control,0.2762752899766069,0.0
A549,2,AFA,14,1,25,1,0.1473702490329742,0.0371440798044204,0.3854472637176513,0.0053842957131564,0.3508689403533935,0.0027993884868919,0.5107839107513428,0.2290024608373642,0.3944714665412903,0.4173464775085449,1.3217918872833252,1.1702254,1.1707195,200,61143,61343,0.8429148,0.1602689772844314,0.59100026,0.9929478764533995,0.9462186,1.1193763,5.2675056,0.0,2.1210525,2.869854688644409,3.8185415267944336,2.060303211212158,0.1147308647632598,1.1136507,5.2675056,0.0,2.1175597,control,0.32996973243601435,0.0
A549,2,AFA,14,1,25,2,0.2874058783054352,0.00345642096363,0.2874193787574768,0.0034526987001299,0.2322411835193634,0.0013629145687445,0.3633841276168823,0.1074082180857658,0.2610592842102051,0.2757758200168609,0.8854753971099854,1.3593757,1.3438975,1389,41138,42527,0.8689078,-0.088732623,0.48319724,0.954627513885498,0.93070215,2.551615,5.953826,0.0,0.4658616,1.9480323791503904,2.707139015197754,0.7842916250228882,0.1707204580307006,2.5719938,5.953826,0.0,0.46311083,control,0.2940172268402768,0.0
A549,2,AFA,14,1,25,3,0.267532080411911,0.0094323046505451,0.2808846235275268,0.0061525404453277,0.1995987743139267,0.0015389107866212,0.320144772529602,0.0932626500725746,0.2311072349548339,0.2510257065296173,0.7891576886177063,1.207489,1.1974475,1585,64446,66031,0.70649785,0.1029082387685775,0.4173483,0.9752649068832396,0.91345006,2.416384,6.5130253,0.0,0.88741994,1.8496466875076292,3.087608575820923,1.085930585861206,0.1187757700681686,2.4303224,6.5130253,0.0,0.89823025,AFA,0.16057852812902407,0.12822774120868408
A549,2,AFA,2,1,25,1,0.2008241117000579,0.0186424069106578,0.2752993404865265,0.005052919499576,0.2173201441764831,0.002156131202355,0.3535225391387939,0.0764270722866058,0.2544746696949005,0.2781896591186523,1.082768201828003,1.2817415,1.2788312,600,40423,41023,0.90597254,-0.351651549,0.6024216,0.9882153272628784,0.95951456,1.5058495,4.10784,0.0,0.98127866,1.7008686065673828,2.341132402420044,1.133579969406128,0.0564908273518085,1.5029548,4.10784,0.0,0.9944321,control,0.2802051824846443,0.0
A549,2,AFA,2,1,25,2,0.1004629805684089,0.0147802429273724,0.2228695154190063,0.0055081639438867,0.1676547676324844,0.0031233634799718,0.357753187417984,0.0110952630639076,0.2117354422807693,0.2393920272588729,0.9278430938720704,0.95467114,0.95437276,1077,95754,96831,0.7532782,-0.182614163,0.60980064,0.9784080386161804,0.91454947,1.2902349,7.227365,0.0,2.3702188,2.1964099407196045,3.912817001342773,1.1737772226333618,0.1945233345031738,1.2800426,7.227365,0.0,2.3853505,AFA,0.19068305197462546,0.11506224332234052
A549,2,AFA,3,1,25,1,0.1731987595558166,0.0180581472814083,0.2536147534847259,0.0060478397645056,0.1764264851808548,0.0029109965544193,0.3235374987125397,0.0394006557762622,0.2196108251810073,0.2448657900094986,0.9470516443252563,1.2686267,1.260456,2003,76828,78831,0.810587,0.1279360651969909,0.53760153,0.9737295508384703,0.9587494,1.4111924,4.1116734,0.0,1.0473621,1.5079611539840698,2.2692883014678955,0.0,0.1046402528882026,1.4086696,4.1116734,0.0,1.0716892,AFA,0.1309148305013834,0.13661868944018143
A549,2,AFA,3,1,25,2,0.3582049608230591,0.0100436471402645,0.367520272731781,0.0068812780082225,0.2695280909538269,0.0013465851079672,0.3704502880573272,0.1553173661231994,0.2991080582141876,0.3151661157608032,0.8441272974014282,1.2709072,1.2619486,1200,55967,57167,0.92533743,0.4611437916755676,0.6388921,0.9811440706253052,0.9338451,3.537602,7.6587977,0.0,1.0677755,2.6302192211151123,3.59818959236145,1.640609622001648,0.1321316659450531,3.557057,7.6587977,0.0,1.0698048,AFA,0.22834454495331327,0.09403535060488807
A549,2,AFA,3,1,25,3,0.2511609196662903,0.0041074641048908,0.2511609196662903,0.0041074641048908,0.1637986749410629,0.0007396040600724,0.2500940263271332,0.0752978399395942,0.1858890950679779,0.1999992281198501,0.9669467210769652,1.950045,1.9320964,1200,64527,65727,0.9544193,0.29710254073143,0.5497874,0.9817851185798644,0.91491675,2.3104236,5.6649075,0.90341586,0.50151813,1.4181020259857178,2.1077098846435547,0.903415858745575,0.0510786809027195,2.3270178,5.6649075,1.0006393,0.49481213,AFA,0.123113639814325,0.13782699318178698
A549,2,AFA,3,1,25,4,0.0975359976291656,0.0156938955187797,0.2358619272708892,0.0053252140060067,0.1842398345470428,0.0036683939397335,0.3634620606899261,0.0048441551625728,0.232429638504982,0.2615795433521271,1.1250110864639282,1.227845,1.2265891,946,76525,77471,0.8347031,0.5155471563339233,0.5372254,0.9919700622558594,0.9511761,1.410393,6.2653775,0.0,2.9974055,2.7178354263305664,4.565624237060547,0.0,0.3113109767436981,1.3942306,6.2653775,0.0,3.0092177,AFA,0.2359510145395164,0.0893173671123641
A549,2,AFA,3,1,25,5,0.1340675801038742,0.0180844031274318,0.2484562695026397,0.0050937333144247,0.1738485991954803,0.0028816165868192,0.312870055437088,0.0386829860508441,0.2167632579803466,0.2441880404949188,1.1060329675674438,1.2005745,1.1996019,505,48582,49087,0.79055583,-0.313926697,0.4211582,0.9869739413261414,0.9516505,1.4007065,4.713938,0.0,1.8266093,2.288259983062744,3.4616851806640625,0.0,0.2095813006162643,1.3914807,4.713938,0.0,1.835144,AFA,0.1986570854522969,0.11097650832795167
A549,2,AFA,4,1,25,1,0.1590622961521148,0.0116791017353534,0.2014192938804626,0.0062576350755989,0.1276914924383163,0.0016709928167983,0.2561573982238769,0.0,0.1599047631025314,0.1783899068832397,0.6677518486976624,1.3386313,1.3312933,441,39878,40319,0.40386784,0.1061839535832405,0.122046486,0.9821142554283142,0.8707602,1.9727371,6.417452,0.0,1.6276666,1.41166090965271,1.853940486907959,0.0,0.0351363085210323,1.9789418,6.417452,0.0,1.6417576,AFA,0.1225544492471492,0.13789473398241436
A549,2,AFA,4,1,25,2,0.2108576148748397,0.0063482741825282,0.2167198359966278,0.0052543063648045,0.1347353309392929,0.0020136882085353,0.2534778416156769,0.0102480174973607,0.1703090518712997,0.191307932138443,0.9656774401664734,1.1534303,1.1488721,1497,60166,61663,0.6651873,0.0473404973745346,0.43427303,0.9640557169914246,0.9467885,3.6474733,8.414688,0.0,0.97688407,3.143270969390869,5.322452068328857,1.8400726318359373,0.3199290931224823,3.6600184,8.414688,0.0,0.9867471,AFA,0.27288553494268053,0.06467163682569699
A549,2,AFA,5,1,25,1,0.1178961917757988,0.0051561864092946,0.1432852149009704,0.0026287003420293,0.1036398112773895,0.0006100366008467,0.1982642412185669,0.0352684520184993,0.1231207549571991,0.1355767101049423,1.0843721628189087,1.2196141,1.2156751,3741,124706,128447,0.88139933,0.2826635241508484,0.82752705,0.9614307284355164,0.95536476,0.5478105,1.4888186,0.0,0.0930439,0.5458720922470093,0.9927224516868592,0.1684206873178482,0.0209505204111337,0.54786867,1.4888186,0.0,0.095206454,control,0.1571180895135823,0.0
A549,2,AFA,5,1,25,2,0.1485917270183563,0.0017366179963573,0.1489020138978958,0.0016940397908911,0.1017484962940216,0.0006410026107914,0.1861620843410492,0.034131646156311,0.1217168420553207,0.1359913051128387,1.2452138662338257,2.235428,2.2205343,830,54353,55183,0.9659849,0.3818138539791107,0.6940068,0.9569054245948792,0.93388623,1.1742407,2.4747684,0.0,0.11876355,0.7622202634811401,1.3948899507522583,0.4572039246559143,0.043550319969654,1.1805322,2.4747684,0.0,0.1172802,AFA,0.06617275009685522,0.12628223032916844
A549,2,AFA,5,1,25,3,0.1134240254759788,0.0127422409132123,0.1990127861499786,0.0053241685964167,0.1108552515506744,0.0015232175355777,0.2145434468984604,0.0087988460436463,0.1423307359218597,0.1608721911907196,0.7925295829772949,1.1667029,1.1638228,467,60204,60671,0.7926306,0.4558966159820556,0.49663502,0.9922308325767516,0.9216538,0.9348383,4.1091557,0.0,0.82093537,0.941467821598053,1.3306349515914917,0.0,0.0319486521184444,0.93478686,4.1091557,0.0,0.82705504,AFA,0.08173426746529958,0.13403229325407812
A549,2,AFA,5,1,25,4,0.2354609668254852,0.0053450637497007,0.2425295710563659,0.0037911795079708,0.1810140758752823,0.0010822514304891,0.2724035084247589,0.0794136375188827,0.2075671702623367,0.2236692458391189,0.955413579940796,0.9702684,0.96996546,1783,85640,87423,0.8367633,-0.356942356,0.7120035,0.9741560816764832,0.94350004,2.3277018,5.9020967,0.0,0.57642186,2.1784512996673584,3.4712963104248047,1.324544072151184,0.1796319484710693,2.3308089,5.9020967,0.0,0.5842094,AFA,0.18912395846404104,0.11583482675661996
A549,2,AFA,6,1,25,1,0.3294852674007416,0.0114461854100227,0.3441409170627594,0.0069117210805416,0.2622767090797424,0.0018890611827373,0.3735593259334564,0.1322834938764572,0.2966623902320862,0.314130574464798,1.1584692001342771,1.408084,1.4059563,717,83394,84111,0.55765086,0.717602014541626,0.501876,0.979716420173645,0.91119105,3.1664894,8.694908,0.0,1.3311954,2.6599254608154297,3.5730972290039062,1.6197305917739868,0.1300870925188064,3.1708448,8.694908,0.0,1.3392966,AFA,0.23092351545591921,0.09245121599001144
A549,2,AFA,6,1,25,2,0.4591995775699615,0.028936855494976,0.5068968534469604,0.0077649424783885,0.2842167615890503,0.0013393596746027,0.3818357586860657,0.1851816475391388,0.3137014210224151,0.3318590521812439,0.9255133867263794,1.2413051,1.2352144,2977,151374,154351,0.9163168,0.4216233491897583,0.7581744,0.9638618230819702,0.94908607,4.5626826,9.660779,0.0,3.1570923,3.960822105407715,6.236205577850342,1.4239033460617063,0.69204181432724,4.5745187,9.660779,0.0,3.1983073,AFA,0.3438618781429573,0.011393399578615793
A549,2,AFA,6,1,25,3,0.3213899731636047,0.0061390683986246,0.3257647156715393,0.0047974879853427,0.2190037667751312,0.0010364549234509,0.3050653338432312,0.1234335005283355,0.2446485310792923,0.2603792548179626,1.049376368522644,1.396083,1.3905134,1262,77297,78559,0.9254031,-0.2866081,0.68361163,0.9621360898017884,0.95345,3.9916985,9.211172,0.0,1.2047768,3.158001661300659,4.961546421051025,1.4914488792419434,0.4720396697521209,4.00531,9.211172,0.0,1.2052069,AFA,0.27416439151630195,0.06377323587390682
A549,2,AFA,7,1,25,1,0.0829464867711067,0.0171495880931615,0.2690953612327575,0.0055449707433581,0.1682896465063095,0.0019903036300092,0.3139953017234802,0.0512905269861221,0.2048025876283645,0.2252368628978729,0.6857374906539917,0.9687552,0.96740675,452,94427,94879,0.6038718,0.8536523580551147,0.5917412,0.9916845560073853,0.9172263,0.58893794,4.082931,0.0,0.8550334,0.7616499066352844,1.6667659282684326,0.0,0.2545827627182007,0.58811116,4.082931,0.0,0.8577641,control,0.19237323269304146,0.0
A549,2,AFA,7,1,25,2,0.3178130388259887,0.014104482717812,0.3464881479740143,0.0054414877668023,0.2881111800670624,0.0015498754801228,0.385575532913208,0.1578960120677948,0.3195024728775024,0.3333768248558044,0.87796550989151,0.6842554,0.6862648,1000,95399,96399,0.695914,0.3614382743835449,0.81804353,0.9712539315223694,0.93072516,2.937383,8.736268,0.0,1.5756915,3.356114864349365,5.101157188415527,2.155953884124756,0.3355401754379272,2.932994,8.736268,0.0,1.5868337,AFA,0.29136374464863163,0.05144062439987723
A549,2,AFA,7,1,25,3,0.2226539701223373,0.0044587226584553,0.2232353091239929,0.0043405881151556,0.152455672621727,0.0017231041565537,0.2603950202465057,0.0386012941598892,0.1862938553094864,0.2059932053089141,1.197158694267273,2.0577624,2.0476537,221,18594,18815,0.7642869,0.2899133563041687,0.222027,0.981559157371521,0.9301302,2.9328628,6.256304,0.0,0.33760282,2.0999763011932373,2.7585155963897705,1.5668169260025024,0.0493007563054561,2.9427617,6.256304,0.0,0.3326867,AFA,0.182311089911895,0.11910391952848196
A549,2,AFA,8,1,25,1,0.3244637548923492,0.0337823256850242,0.4092414975166321,0.0079146083444356,0.3432287275791168,0.0017579034902155,0.4709606766700744,0.1656382381916046,0.375833511352539,0.3939209580421448,1.0450129508972168,1.2347969,1.2323209,803,60748,61551,0.8273407,0.2382731139659881,0.5299653,0.9830588698387146,0.9441637,2.2627063,5.3580303,0.0,1.6359113,2.410819292068481,3.4006998538970947,1.6286065578460691,0.1122908890247345,2.2607481,5.3580303,0.0,1.6557574,control,0.31449576558642695,0.0
A549,2,AFA,8,1,25,2,0.2274465411901474,0.0200682040303945,0.2955315411090851,0.0059542562812566,0.2265298664569854,0.0017350626876577,0.3378400504589081,0.1169931143522262,0.2602077126502991,0.2797507643699646,0.8256218433380127,0.93139464,0.93062365,496,67551,68047,0.5627703,-0.379092216,0.48968408,0.9797890782356262,0.895688,0.9842063,3.699219,0.0,0.47079462,1.0046648979187012,1.4619749784469604,0.5832226276397705,0.0361731424927711,0.9840562,3.699219,0.0,0.4739827,control,0.222991494306752,0.0
A549,2,AFA,8,1,25,3,0.1440283209085464,0.0007173808407969,0.1440283209085464,0.0007173808407969,0.121135726571083,0.0003133941499982,0.1767318099737167,0.0701280608773231,0.1353161036968231,0.1441950798034668,0.9245790243148804,1.3144581,1.3067849,734,36561,37295,0.88167703,0.3878970146179199,0.55657446,0.9953771829605104,0.96172565,0.70200026,1.3637631,0.32885987,0.022809982,0.5596227049827576,0.701912522315979,0.447713553905487,0.00170280598104,0.7048586,1.3637631,0.32885987,0.022818591,control,0.1596557750248791,0.0
A549,2,AFA,8,1,25,4,0.1836595982313156,0.0022774173412472,0.1837354302406311,0.0022644256241619,0.1386319696903228,0.0010977924102917,0.2468673437833786,0.0512230135500431,0.1654205024242401,0.1825605779886245,0.9835169315338136,1.5333043,1.526472,271,21536,21807,0.8798649,-0.39862144,0.3537097,0.9770890474319458,0.9537932,1.5805501,3.1458137,0.0,0.07896326,1.189879059791565,1.561634540557861,0.7896165251731873,0.028275366872549,1.5854659,3.1458137,0.0,0.07765644,AFA,0.10330028397495693,0.1384636678018903
