Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,outer_intensity_mean,inner_intensity_mean,intensity_ratio
PC9,4.0,afa,2,1,11.16,3,1496.9204020332718,3375.932098765432,0.4434095112815483
PC9,4.0,afa,2,1,11.16,4,797.8638980263158,991.2259902044293,0.8049263295262923
PC9,4.0,afa,2,1,11.16,5,429.4605263157895,520.6857014388489,0.824798002190246
PC9,4.0,afa,2,1,11.16,6,479.16377278441234,714.6269983461963,0.670508914291375
PC9,4.0,afa,2,1,11.16,7,534.7952091306724,1114.0238970588234,0.4800572146994382
PC9,4.0,afa,3,1,11.16,1,1094.235956596678,443.1604605263158,2.4691642284537703
PC9,4.0,afa,3,1,11.16,2,407.99406869688386,393.06238708220417,1.0379880703557547
PC9,4.0,afa,3,1,11.16,3,1737.7839779005526,2451.802750696379,0.7087780521524313
PC9,4.0,afa,3,1,11.16,4,777.6387987012987,1003.241676755448,0.7751260904712767
PC9,4.0,afa,3,1,11.16,5,409.01287067545303,,
PC9,4.0,afa,3,1,11.16,6,1113.747463099631,848.3532934131737,1.3128344897662845
PC9,4.0,afa,3,1,11.16,7,501.9407035783366,401.5207335329341,1.2500990899319666
PC9,4.0,afa,3,1,11.16,8,597.7377443720379,438.3078651685393,1.3637394896899562
PC9,4.0,afa,3,1,11.16,9,767.7371223857475,836.0281121045392,0.91831496007128
PC9,4.0,afa,3,1,11.16,10,1642.2758956386292,774.7902338376891,2.119639386139539
PC9,4.0,afa,3,1,11.16,11,413.5234218436874,371.514788941736,1.1130739183266793
PC9,4.0,afa,4,1,11.16,1,618.3467351176743,1318.9256329113923,0.4688260806280166
PC9,4.0,afa,4,1,11.16,2,3447.122180451128,5962.382394055327,0.57814510251607
PC9,4.0,afa,4,1,11.16,3,730.6503031237156,1271.1573594674555,0.5747913880857501
PC9,4.0,afa,4,1,11.16,4,442.234375,478.6979024556617,0.9238276849165032
PC9,4.0,afa,4,1,11.16,5,502.8341198773798,467.73735228951256,1.075035203872586
PC9,4.0,afa,4,1,11.16,6,1186.736856223176,2594.5616448118585,0.45739397196293274
PC9,4.0,afa,4,1,11.16,7,990.5545891931903,1883.5228544776119,0.5259052667390739
PC9,4.0,afa,4,1,11.16,8,377.4298537234043,399.02916666666664,0.9458703404473048
PC9,4.0,afa,4,1,11.16,9,677.0571630658436,345.9194915254237,1.9572680339005486
PC9,4.0,afa,5,1,11.16,1,2253.712124311858,6506.047288058341,0.34640266578579604
PC9,4.0,afa,5,1,11.16,2,3276.006082375479,11439.673859126984,0.2863723321763901
PC9,4.0,afa,6,1,11.16,1,2798.4243885423507,5150.45384247449,0.5433354951100527
PC9,4.0,afa,6,1,11.16,2,622.7746404770256,836.4202095808383,0.7445714885214472
PC9,4.0,afa,6,1,11.16,3,756.5773083623693,1188.6314504008017,0.6365112652094597
PC9,4.0,afa,6,1,11.16,4,993.9403995869081,1976.375,0.5029108340203191
PC9,4.0,afa,7,1,11.16,1,2974.061523828594,,
PC9,4.0,afa,7,1,11.16,2,2304.798064217759,4369.117428741092,0.5275202834000867
PC9,4.0,afa,7,1,11.16,3,1690.8265050167224,5016.521312260536,0.3370515940766142
PC9,4.0,afa,7,1,11.16,4,720.1612042682926,740.1808968058969,0.9729529732204719
PC9,4.0,afa,8,1,11.16,1,663.5653157683025,847.5034722222222,0.7829647163903423
PC9,4.0,afa,8,1,11.16,2,587.1241596638655,700.5206567796611,0.8381254056988318
PC9,4.0,afa,8,1,11.16,3,739.4364600665557,1458.2358870967741,0.5070760270059681
PC9,4.0,afa,8,1,11.16,4,1247.4128238341968,2633.774568965517,0.47362171331320524
PC9,4.0,afa,8,1,11.16,5,654.2369140625,788.1267556179776,0.830116360596725
PC9,4.0,afa,8,1,11.16,6,507.17099056603774,533.2238672496026,0.9511408279266512
PC9,4.0,afa,8,1,11.16,7,1496.5979799723757,2772.4576740506327,0.53980913540361
PC9,4.0,afa,9,1,11.16,1,8329.807916666667,15064.793550873586,0.5529320988393919
PC9,4.0,afa,9,1,11.16,2,7133.100572183099,16447.62343436874,0.43368579057311496
PC9,4.0,afa,9,1,11.16,3,1150.6952319587629,2363.1369936034116,0.48693547393718123
PC9,4.0,afa,9,1,11.16,4,616.4465725806451,765.3029419739696,0.8054935356587358
PC9,4.0,afa,9,1,11.16,5,727.2026296829971,806.4447629969419,0.9017389200725142
PC9,4.0,alm,0,2,2.41,1,559.2603411835748,578.6837392550143,0.9664352101953915
PC9,4.0,alm,0,2,2.41,2,1568.8466450953679,1353.2003872216844,1.1593601804359783
PC9,4.0,alm,0,2,2.41,3,583.6318277310925,577.9407980103806,1.0098470807741966
PC9,4.0,alm,0,2,2.41,4,889.7466883429672,716.3478729385307,1.2420595104067764
PC9,4.0,alm,0,2,2.41,5,5239.659270833334,5575.280496987952,0.9398019119691041
PC9,4.0,alm,0,2,2.41,6,5094.363861832612,,
PC9,4.0,alm,0,2,2.41,7,780.062757201646,956.4369694397284,0.8155924353892335
PC9,4.0,alm,0,2,2.41,8,660.1482889733841,667.833591986456,0.9884921886151127
PC9,4.0,alm,1,2,2.41,1,1037.8506619937696,1130.5125644329896,0.9180354952660833
PC9,4.0,alm,1,2,2.41,2,558.0357142857143,566.1602843237705,0.9856496998058416
PC9,4.0,alm,1,2,2.41,3,1823.2741779497098,1693.7942834138487,1.076443695556047
PC9,4.0,alm,1,2,2.41,4,3690.1697702060223,5930.34446608616,0.6222521796683116
PC9,4.0,alm,1,2,2.41,5,676.7829688908927,665.8255697050938,1.0164568615030092
PC9,4.0,alm,1,2,2.41,6,1349.4891078838175,1305.7837618841831,1.033470584698166
PC9,4.0,alm,1,2,2.41,7,579.863673857868,559.1959604385129,1.036959697282412
PC9,4.0,alm,1,2,2.41,8,4870.211837294332,11347.87206535533,0.4291740168769548
PC9,4.0,alm,1,2,2.41,9,2251.8036147011308,3274.301423027167,0.6877203176423772
PC9,4.0,alm,10,2,2.41,1,847.9361616702355,805.9361685463659,1.0521132997413718
PC9,4.0,alm,10,2,2.41,2,803.7491574147502,826.508795143213,0.9724629213116612
PC9,4.0,alm,10,2,2.41,3,2639.357285169785,2716.922949002217,0.9714509151387903
PC9,4.0,alm,10,2,2.41,4,1816.202075607746,2176.699117900172,0.8343836135514255
PC9,4.0,alm,10,2,2.41,5,935.8134752925878,906.3231888361045,1.032538377942591
PC9,4.0,alm,10,2,2.41,6,1005.9033984007526,999.9993820621469,1.0059040199869231
PC9,4.0,alm,10,2,2.41,7,863.4087975543479,897.6042183622828,0.9619036763549017
PC9,4.0,alm,10,2,2.41,8,2573.4349928109273,3233.9666164658634,0.7957518731665892
PC9,4.0,alm,11,2,2.41,1,1953.568511255116,1764.6173440979956,1.107077700323582
PC9,4.0,alm,11,2,2.41,2,2391.4372155858932,2206.587841386555,1.0837715910204528
PC9,4.0,alm,11,2,2.41,3,1607.3860294117646,1789.966517857143,0.8979978191637046
PC9,4.0,alm,11,2,2.41,4,9243.371635828427,14209.15612006237,0.6505222096038068
PC9,4.0,alm,12,2,2.41,1,613.9170226130653,709.1984966592428,0.8656490749839273
PC9,4.0,alm,12,2,2.41,2,653.65625,676.2474891422366,0.9665932376756152
PC9,4.0,alm,12,2,2.41,3,743.6510608856089,746.261382918552,0.9965021343825478
PC9,4.0,alm,12,2,2.41,4,944.6141425389756,943.4758045148895,1.0012065365308136
PC9,4.0,alm,12,2,2.41,5,937.8529150197628,1103.9345760233919,0.8495547973486883
PC9,4.0,alm,12,2,2.41,6,972.0140232606011,901.061769005848,1.0787429415999257
PC9,4.0,alm,12,2,2.41,7,787.2362385321101,821.2122504159734,0.9586270031083277
PC9,4.0,alm,12,2,2.41,8,2626.9305583200635,2392.8373253493014,1.0978308180379917
PC9,4.0,alm,12,2,2.41,9,1386.8307291666667,2363.573695652174,0.5867516344921931
PC9,4.0,alm,13,2,2.41,1,741.036067987152,765.0930526036132,0.968556785956172
PC9,4.0,alm,13,2,2.41,2,984.5051719114219,1063.5886029411765,0.9256447175053751
PC9,4.0,alm,13,2,2.41,3,784.4460594315245,784.1558452072538,1.0003700976356225
PC9,4.0,alm,13,2,2.41,4,763.7982655152225,745.7795592350747,1.0241609012435646
PC9,4.0,alm,13,2,2.41,5,1005.3130716463414,1066.21875,0.9428769393206989
PC9,4.0,alm,13,2,2.41,6,1593.8656413232734,1852.4305027173914,0.8604185900551623
PC9,4.0,alm,13,2,2.41,7,961.6112804878048,1126.252145625692,0.8538152706058371
PC9,4.0,alm,13,2,2.41,8,835.9434840425532,879.6154569892473,0.9503510623879045
PC9,4.0,alm,13,2,2.41,9,2509.140639481001,4949.345515536723,0.5069641292175784
PC9,4.0,alm,13,2,2.41,10,3623.8303744612067,6481.84244636472,0.5590741219718474
PC9,4.0,alm,13,2,2.41,11,3455.240169270833,6669.12265625,0.5180951599432256
PC9,4.0,alm,13,2,2.41,12,831.3003237612612,873.0887012534819,0.9521373058290348
PC9,4.0,alm,14,2,2.41,1,1025.5022362918216,1069.8102081268582,0.9585833342227909
PC9,4.0,alm,14,2,2.41,2,668.7047413793103,672.4214158061953,0.9944727006910854
PC9,4.0,alm,14,2,2.41,3,966.2098694316436,1241.4764481707316,0.7782748282138716
PC9,4.0,alm,14,2,2.41,4,1047.332781241881,1551.9755527210884,0.6748384530964976
PC9,4.0,alm,14,2,2.41,5,814.5557051665669,833.3599952741021,0.9774355738046314
PC9,4.0,alm,15,2,2.41,1,8923.679525813055,26682.312839366517,0.3344417547135287
PC9,4.0,alm,15,2,2.41,2,1120.065642217631,1162.0250699626865,0.9638911166121373
PC9,4.0,alm,2,2,2.41,1,691.7293413173653,687.7586045056321,1.0057734454875886
PC9,4.0,alm,2,2,2.41,2,1013.7238814074717,955.6004509018036,1.0608239881540626
PC9,4.0,alm,2,2,2.41,3,947.9485619469026,932.2393229166667,1.0168510795930459
PC9,4.0,alm,2,2,2.41,4,627.4239864864865,654.0217559217301,0.9593319806345605
PC9,4.0,alm,2,2,2.41,5,605.8483108108109,624.3370486870897,0.9703866078183915
PC9,4.0,alm,2,2,2.41,6,780.0811903012491,777.1051765927978,1.0038296150869817
PC9,4.0,alm,2,2,2.41,7,930.9067560728745,848.8655147058823,1.0966481026095376
PC9,4.0,alm,2,2,2.41,8,1364.6347222222223,834.1748511904761,1.6359096900064907
PC9,4.0,alm,2,2,2.41,9,1027.4498735080435,997.2103699551569,1.0303240965637435
PC9,4.0,alm,2,2,2.41,10,729.0593905472637,689.3236140167364,1.0576445891632584
PC9,4.0,alm,2,2,2.41,11,1018.2245747484427,1136.0074906367042,0.8963185393942719
PC9,4.0,alm,2,2,2.41,12,716.5781069364161,755.9245580808081,0.9479492355106344
PC9,4.0,alm,2,2,2.41,13,745.0951214160327,727.9534415971394,1.0235477694580084
PC9,4.0,alm,2,2,2.41,14,746.0822951273533,741.0230453667954,1.0068273851834846
PC9,4.0,alm,2,2,2.41,15,602.6793032786885,631.984100877193,0.9536304828589367
PC9,4.0,alm,3,2,2.41,1,680.5088619402985,706.1117155870445,0.9637410722955356
PC9,4.0,alm,3,2,2.41,2,743.210687960688,753.4320729961833,0.9864335679328758
PC9,4.0,alm,3,2,2.41,3,1176.3383321360154,1203.5247477931905,0.9774110040470504
PC9,4.0,alm,3,2,2.41,4,1115.997950819672,1136.4971666666668,0.9819628095447711
PC9,4.0,alm,3,2,2.41,5,1176.2534654669262,1079.3902551775147,1.0897388222885906
PC9,4.0,alm,3,2,2.41,6,2049.775097943193,2459.5535125329816,0.8333931697351945
PC9,4.0,alm,3,2,2.41,7,1090.914297385621,1306.627132352941,0.8349086517292276
PC9,4.0,alm,3,2,2.41,8,680.9552890724269,695.1857290436836,0.9795300171209894
PC9,4.0,alm,4,2,2.41,1,939.1091628959276,935.4360588592233,1.0039266222441583
PC9,4.0,alm,4,2,2.41,2,782.3477219965177,837.45109375,0.9342010868876697
PC9,4.0,alm,4,2,2.41,3,651.8337572674419,665.4423758865248,0.9795495160629754
PC9,4.0,alm,4,2,2.41,4,604.8041666666667,625.2941370223979,0.9672314689318808
PC9,4.0,alm,4,2,2.41,5,663.3522350993378,692.4272170361727,0.958010053300207
PC9,4.0,alm,4,2,2.41,6,1748.6277418447694,2517.577248349835,0.6945676614256506
PC9,4.0,alm,4,2,2.41,7,920.9312088428975,890.7464198036007,1.033887073097585
PC9,4.0,alm,4,2,2.41,8,952.8123442691029,935.1270782019704,1.0189121526682097
PC9,4.0,alm,4,2,2.41,9,860.656432748538,808.249377076412,1.0648402054594734
PC9,4.0,alm,4,2,2.41,10,2062.0880044843047,3387.027579066265,0.6088193722511054
PC9,4.0,alm,5,2,2.41,1,1757.4879684291582,1811.2905653450807,0.97029598787444
PC9,4.0,alm,5,2,2.41,2,1184.642598934551,1161.286847933071,1.020111956871853
PC9,4.0,alm,5,2,2.41,3,2746.8071615884114,5207.859596855984,0.5274349491385435
PC9,4.0,alm,5,2,2.41,4,991.857078313253,1000.7542662116041,0.9911095178919079
PC9,4.0,alm,6,2,2.41,1,3623.6599308300397,5041.300143953935,0.7187947210752605
PC9,4.0,alm,6,2,2.41,2,1002.6077701412753,947.4472309299896,1.0582201703805092
PC9,4.0,alm,6,2,2.41,3,763.8481484326982,892.0581317204301,0.8562762013721402
PC9,4.0,alm,6,2,2.41,4,1130.7127062328138,1285.7774631190728,0.8794000040177258
PC9,4.0,alm,7,2,2.41,1,,599.4686783256881,
PC9,4.0,alm,7,2,2.41,2,595.0608108108108,607.0043244125326,0.9803238409985285
PC9,4.0,alm,7,2,2.41,3,580.2690972222222,581.8629052062869,0.9972608530810197
PC9,4.0,alm,7,2,2.41,4,618.6532738095239,594.198245614035,1.0411563453376025
PC9,4.0,alm,7,2,2.41,5,613.9205917874397,634.5698660714286,0.9674594156009536
PC9,4.0,alm,7,2,2.41,6,1001.3341902313624,1038.7862367021276,0.9639463393453638
PC9,4.0,alm,7,2,2.41,7,863.3988311272417,933.237141521197,0.925165526224002
PC9,4.0,alm,7,2,2.41,8,1037.8599566412859,982.2270103503184,1.0566396013393335
PC9,4.0,alm,7,2,2.41,9,2096.595798866422,2081.518795439524,1.007243270375425
PC9,4.0,alm,7,2,2.41,10,841.6281474820144,1002.8327205882352,0.8392507845060515
PC9,4.0,alm,7,2,2.41,11,619.1674698795181,623.1032919847328,0.9936835157896885
PC9,4.0,alm,8,2,2.41,1,1623.2965745192307,1795.9143302180685,0.9038830790565173
PC9,4.0,alm,8,2,2.41,2,1144.689512587822,1295.9551957831325,0.8832786166624363
PC9,4.0,alm,8,2,2.41,3,1226.94771601541,1199.5143601190475,1.0228703855564012
PC9,4.0,alm,8,2,2.41,4,998.68342589886,1040.245633187773,0.9600457757639915
PC9,4.0,alm,8,2,2.41,5,2641.227304469274,4223.069311989101,0.6254283577517779
PC9,4.0,alm,8,2,2.41,6,1049.8677884615386,1424.665107285429,0.7369225111871849
PC9,4.0,alm,9,2,2.41,1,1189.4900265957447,1216.4935288335519,0.9778021817644195
PC9,4.0,alm,9,2,2.41,2,913.7886108714409,1041.6449353448277,0.8772553677985666
PC9,4.0,alm,9,2,2.41,3,1052.8232100238663,1180.8154644268775,0.8916068951848173
PC9,4.0,alm,9,2,2.41,4,1536.4914292730846,1613.8952721661055,0.9520391166465637
PC9,4.0,control,0,3,0.0,1,381.4769498186215,399.88327891791045,0.95397074579088
PC9,4.0,control,0,3,0.0,2,534.501565255732,603.4549876847291,0.8857355994461987
PC9,4.0,control,0,3,0.0,3,493.4414888504421,489.7643465909091,1.0075079827372662
PC9,4.0,control,0,3,0.0,4,395.7607690274841,409.98999083129587,0.9652937336958871
PC9,4.0,control,0,3,0.0,5,384.23454580947424,384.3070469798658,0.9998113457170216
PC9,4.0,control,0,3,0.0,6,586.2750764157014,571.2980255344418,1.0262158281874838
PC9,4.0,control,0,3,0.0,7,749.6249233128834,698.3544544198895,1.0734161120738943
PC9,4.0,control,1,3,0.0,1,1819.7327434336964,1926.7776884191176,0.9444435413442797
PC9,4.0,control,1,3,0.0,2,492.1512938230384,480.5994897959184,1.024036238640256
PC9,4.0,control,1,3,0.0,3,736.0877024722932,1072.3419452887538,0.6864300195532163
PC9,4.0,control,1,3,0.0,4,1127.8509615384614,962.7887025745257,1.1714418319643285
PC9,4.0,control,1,3,0.0,5,1598.0968490607252,3391.310434782609,0.4712328404589617
PC9,4.0,control,1,3,0.0,6,1488.2459879638916,1426.4315976714101,1.0433349838810293
PC9,4.0,control,1,3,0.0,7,2108.826554912215,868.3157126168225,2.4286403254835673
PC9,4.0,control,1,3,0.0,8,811.3804604022628,813.1653953922789,0.997804954563819
PC9,4.0,control,1,3,0.0,9,689.8002899484536,656.3687982359427,1.0509340050934193
PC9,4.0,control,1,3,0.0,10,3157.9129437869824,3815.377493954051,0.8276803406192692
PC9,4.0,control,1,3,0.0,11,1454.711939840393,1454.7350352112676,0.999984124001749
PC9,4.0,control,1,3,0.0,12,477.36256746337705,475.09466019417476,1.0047735903162442
PC9,4.0,control,10,3,0.0,1,431.86898232784887,429.6846125186289,1.0050836584452398
PC9,4.0,control,10,3,0.0,2,1837.214482011992,1974.2365316901407,0.9305949173370608
PC9,4.0,control,10,3,0.0,3,804.516581632653,729.2118972445465,1.1032685899292898
PC9,4.0,control,10,3,0.0,4,1515.3366028708133,1258.2705061082024,1.204301138359914
PC9,4.0,control,10,3,0.0,5,2471.9607212370242,4400.739321192053,0.5617148712565485
PC9,4.0,control,10,3,0.0,6,9884.990167538022,28134.510427807487,0.3513475094191769
PC9,4.0,control,10,3,0.0,7,1878.1072635135135,1555.4804452466908,1.2074129695765194
PC9,4.0,control,10,3,0.0,8,669.4146697663328,607.2204569327731,1.1024244360075066
PC9,4.0,control,10,3,0.0,9,1066.4040236398964,1496.212785388128,0.7127355373876609
PC9,4.0,control,10,3,0.0,10,536.8757293536804,513.1615958668198,1.0462118242632779
PC9,4.0,control,10,3,0.0,11,3231.7979021655065,3815.3889186295505,0.8470428496517036
PC9,4.0,control,10,3,0.0,12,1634.2486913735343,2243.8638100436683,0.7283190201020845
PC9,4.0,control,11,3,0.0,1,560.9227973090278,590.2474144079886,0.9503180930858071
PC9,4.0,control,11,3,0.0,2,527.508082497213,521.7782888104839,1.0109812803821168
PC9,4.0,control,11,3,0.0,3,3295.2216885047346,4025.3035963687153,0.8186268711451732
PC9,4.0,control,11,3,0.0,4,3096.535398599066,5819.310324631861,0.5321138117505287
PC9,4.0,control,11,3,0.0,5,536.9672322540473,558.4788998835855,0.9614816824162519
PC9,4.0,control,11,3,0.0,6,1203.524988213107,929.2453358208955,1.295163873112059
PC9,4.0,control,11,3,0.0,7,2242.7347287275566,1756.9166206769683,1.2765174524123943
PC9,4.0,control,11,3,0.0,8,511.03882575757575,518.1910833333334,0.9861976444485502
PC9,4.0,control,11,3,0.0,9,866.5579963235294,799.0158582089553,1.0845316615692386
PC9,4.0,control,12,3,0.0,1,607.5373177484929,692.0616003787878,0.8778659550189867
PC9,4.0,control,12,3,0.0,2,1061.4972063409564,976.4736679058241,1.0870720237827574
PC9,4.0,control,12,3,0.0,3,955.262640944327,970.4375633874239,0.9843628039395682
PC9,4.0,control,12,3,0.0,4,658.4538847780127,772.6765115780446,0.8521727720611645
PC9,4.0,control,12,3,0.0,5,579.7386287344747,582.0538983585859,0.9960222418737502
PC9,4.0,control,12,3,0.0,6,2119.4487127791563,2826.562355156431,0.7498326399602316
PC9,4.0,control,12,3,0.0,7,690.4249891209747,710.033323798627,0.9723839233731326
PC9,4.0,control,12,3,0.0,8,640.3183962264151,692.5103009259259,0.9246337496644783
PC9,4.0,control,13,3,0.0,1,1972.6282136894824,1880.3924363807728,1.0490513445620093
PC9,4.0,control,13,3,0.0,2,760.9073193916349,1106.2087837837837,0.6878514531307135
PC9,4.0,control,13,3,0.0,3,1068.0802816901407,977.8284013605443,1.0922982807658486
PC9,4.0,control,13,3,0.0,4,1700.2998057976506,3541.898711943794,0.480053198603335
PC9,4.0,control,13,3,0.0,5,1370.8623646209387,1308.4173177083333,1.0477256346789852
PC9,4.0,control,13,3,0.0,6,842.03285944206,890.7287779850747,0.9453302511981593
PC9,4.0,control,13,3,0.0,7,12913.568230726049,25486.42232510288,0.5066842284099959
PC9,4.0,control,13,3,0.0,8,2739.458962673611,3285.5941878980893,0.8337788558197261
PC9,4.0,control,13,3,0.0,9,876.0662529352567,925.5591145833333,0.9465265255689721
PC9,4.0,control,13,3,0.0,10,1637.0381667688534,1680.2660891089108,0.974273168624749
PC9,4.0,control,2,3,0.0,1,2014.928581154684,1630.2639353400223,1.2359523740150902
PC9,4.0,control,2,3,0.0,2,515.408608490566,542.9650102459017,0.9492482918137659
PC9,4.0,control,2,3,0.0,3,1615.6622709605774,1323.888293429844,1.2203916893734472
PC9,4.0,control,2,3,0.0,4,3462.5182584269664,3427.036873156342,1.0103533713186883
PC9,4.0,control,2,3,0.0,5,957.1143492509364,1084.417711081794,0.8826067109288889
PC9,4.0,control,2,3,0.0,6,807.8035246331237,796.5146648044692,1.014172821075963
PC9,4.0,control,2,3,0.0,7,862.0884188626907,786.3595890410959,1.096303053815291
PC9,4.0,control,2,3,0.0,8,517.4638242894057,510.5138888888889,1.0136136069003783
PC9,4.0,control,2,3,0.0,9,468.44167212041884,464.6698038176034,1.0081173088326953
PC9,4.0,control,2,3,0.0,10,661.2732864050057,649.3424890948746,1.0183736587555845
PC9,4.0,control,2,3,0.0,11,699.9723684210526,771.7295199878861,0.907017744289528
PC9,4.0,control,2,3,0.0,12,509.5528549382716,513.52625,0.9922625278420949
PC9,4.0,control,3,3,0.0,1,589.3402713358071,570.24348392702,1.0334888305558108
PC9,4.0,control,3,3,0.0,2,3499.945703952011,2890.525612113402,1.2108336592087945
PC9,4.0,control,3,3,0.0,3,547.7995833333333,548.3698901769371,0.9989599960650286
PC9,4.0,control,3,3,0.0,4,2490.2555019782394,2317.582513568521,1.074505648622557
PC9,4.0,control,3,3,0.0,5,1026.032561625583,790.7891233766234,1.2974793548556711
PC9,4.0,control,3,3,0.0,6,726.4345673076923,708.1497867803838,1.0258204985282007
PC9,4.0,control,3,3,0.0,7,1265.6366843033509,1269.8519393741851,0.9966805145228886
PC9,4.0,control,3,3,0.0,8,729.9973466981132,747.3441275167785,0.976788764131587
PC9,4.0,control,3,3,0.0,9,1292.479890310786,1562.3349572243346,0.8272745126352566
PC9,4.0,control,3,3,0.0,10,727.3282849829352,779.5133214920071,0.9330543365067983
PC9,4.0,control,3,3,0.0,11,2460.303473907767,2122.863196942446,1.1589552626148192
PC9,4.0,control,3,3,0.0,12,1870.922288776797,1538.1676267281107,1.2163318589382226
PC9,4.0,control,3,3,0.0,13,836.5938276719138,789.0699585635359,1.0602277004625709
PC9,4.0,control,3,3,0.0,14,1409.4797737730062,1381.5105633802816,1.0202453829410392
PC9,4.0,control,4,3,0.0,1,783.6472005208333,703.5350833333333,1.1138708204968693
PC9,4.0,control,4,3,0.0,2,569.996401389808,594.4972536617843,0.9587872742538942
PC9,4.0,control,4,3,0.0,3,465.3236930641822,468.5541331994645,0.9931055135225814
PC9,4.0,control,4,3,0.0,4,486.77899883811,487.9427284427284,0.997615028287577
PC9,4.0,control,4,3,0.0,5,485.3027490601504,477.6878151260504,1.0159412354533066
PC9,4.0,control,4,3,0.0,6,465.90536632390746,463.6000834028357,1.004972567960193
PC9,4.0,control,4,3,0.0,7,481.7927971576227,491.0115183246073,0.9812250409146408
PC9,4.0,control,4,3,0.0,8,707.3406527954256,794.3837673611112,0.8904268715675839
PC9,4.0,control,4,3,0.0,9,496.8623185033507,502.24007936507934,0.9892924498010452
PC9,4.0,control,4,3,0.0,10,905.263731396173,1193.2371054114994,0.7586620691651924
PC9,4.0,control,4,3,0.0,11,1166.530952650657,1171.698533599089,0.9955896667954692
PC9,4.0,control,4,3,0.0,12,1107.140422603627,1090.7782825322392,1.0150004270651622
PC9,4.0,control,4,3,0.0,13,651.1226361573374,634.9055685358255,1.0255424876157735
PC9,4.0,control,5,3,0.0,1,916.7923882474837,1063.794045961003,0.8618137991356006
PC9,4.0,control,5,3,0.0,2,729.334854817422,,
PC9,4.0,control,5,3,0.0,3,730.8814408396946,701.1603165298945,1.0423884860696233
PC9,4.0,control,5,3,0.0,4,938.3662899388171,964.1302419354839,0.973277519077769
