Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,2.0,A199,13,1,90.0,2,0.053010210394859314,0.0011075470829382539,0.056257590651512146,0.0009927049977704883,,,,,,,0.053010210394859314,0.0011075470829382539,0.24836698174476624,0.0,0.078897774,0.09704526,0.2818149,0.35594898,0.3252276,10237,14466,24703,0.68025416,0.4299813,0.74256897,0.93485594,0.93552786,0.19489555,0.92687225,0.0,0.0033751696,0.18122962,0.9136389,0.07314146,0.0033355046,0.20456567,0.92687225,0.0,0.003177574
MCF7,2.0,A199,14,1,90.0,1,0.05740111321210861,0.00028108563856221735,0.0574527308344841,0.0002783730742521584,,,,,,,0.05740111321210861,0.00028108563856221735,0.17580261826515198,0.0,0.07049575,0.07850446,0.5443563,0.29186714,0.37761265,5292,10291,15583,0.71620053,0.70391786,0.8470724,0.94015795,0.90211886,0.20636153,1.3470522,0.07265292,0.010377335,0.28494447,0.95158017,0.07265292,0.01290408,0.16595532,1.3470522,0.07788417,0.0042702155
MCF7,2.0,A199,14,1,90.0,2,0.06132497265934944,0.00028076927992515266,0.06132882833480835,0.000280550419120118,,,,,,,0.06132497265934944,0.00028076927992515266,0.13155482709407806,0.0,0.0749436,0.082157165,0.5008492,0.21652508,0.31544763,5533,10370,15903,0.8361398,0.7020757,0.9344973,0.9693446,0.94866025,0.18263751,0.85764444,0.048504196,0.009096441,0.28793776,0.85764444,0.1035439,0.0066870283,0.1264591,0.31719747,0.048504196,0.0013102691
MCF7,2.0,A199,14,1,90.0,3,0.06888692826032639,0.0009895876282826066,0.0698123574256897,0.0009382747230120003,,,,,,,0.06888692826032639,0.0009895876282826066,0.2721462845802307,0.0,0.09294547,0.10934002,0.6068888,0.88409,0.7565735,9612,11283,20895,0.5977338,0.62606484,0.7948215,0.96762025,0.96032345,0.1689509,0.4210291,0.0,0.0022559436,0.15267135,0.36921135,0.05049808,0.0014293955,0.18281823,0.4210291,0.0,0.002541962
MCF7,2.0,A199,14,1,90.0,4,0.09396114200353622,0.0009126078221015632,0.093984454870224,0.0009106435463763773,,,,,,,0.09396114200353622,0.0009126078221015632,0.2400539070367813,0.0,0.11777394,0.13398771,0.80601597,0.8565072,0.84042406,5137,10990,16127,0.91311616,0.7680212,0.94836915,0.9819809,0.97824365,0.31040716,0.5610909,0.08953388,0.00751059,0.35622716,0.5610909,0.2398707,0.003787736,0.2889917,0.5486444,0.08953388,0.0078107063
MCF7,2.0,A199,14,1,90.0,5,0.0734264925122261,0.0009783036075532436,0.07443118840456009,0.0009169090772047639,,,,,,,0.0734264925122261,0.0009783036075532436,0.19693179428577423,0.0,0.0970476,0.114617005,0.57272804,0.5105229,0.5421218,7225,6998,14223,0.5893577,0.70560944,0.7856257,0.9148608,0.897262,0.30178544,0.8536577,0.0932636,0.023585849,0.35871974,0.7432387,0.10431734,0.025618864,0.2430127,0.8536577,0.0932636,0.014686765
MCF7,2.0,A199,2,1,90.0,1,0.05531199648976326,0.00028322424623183906,0.05534372478723526,0.00028163049137219787,,,,,,,0.05531199648976326,0.00028322424623183906,0.14762718975543976,0.0,0.06869622,0.076725274,0.8080516,0.6306774,0.7036749,4306,6157,10463,0.915145,0.72678995,0.9318428,0.9838713,0.97675824,0.2078563,0.41718838,0.10227296,0.0020815649,0.2387242,0.41718838,0.12584092,0.0013445003,0.1862718,0.39597392,0.10227296,0.0014648013
MCF7,2.0,A199,2,1,90.0,2,0.06104443594813347,0.0004562729154713452,0.061065319925546646,0.00045515369856730103,,,,,,,0.06104443594813347,0.0004562729154713452,0.1366150826215744,0.0,0.07839709,0.08742388,0.6411769,0.5271396,0.56404686,3785,7910,11695,0.8582041,0.8126471,0.93356115,0.97830683,0.96820813,0.15815447,0.33350718,0.06728803,0.0021780052,0.19440892,0.33350718,0.074878536,0.0016578683,0.14080863,0.30779207,0.06728803,0.0014971205
MCF7,2.0,A199,2,1,90.0,3,0.14425569772720337,0.0027113542892038822,0.14443661272525787,0.002688625128939748,0.1314896196126938,0.0008721999474801123,0.2564617395401001,0.044395383447408676,0.15437529981136322,0.16928403079509735,0.14564383029937744,0.002891687210649252,0.41048091650009155,0.0,0.18932113,0.21677531,0.6169937,1.0044615,0.9197165,1746,6237,7983,0.5427412,-0.3905442,0.38465184,0.8273065,0.8130046,1.466424,4.2941413,0.0,0.305473,0.9886726,3.9608445,0.26059842,0.21070912,1.6001455,4.2941413,0.0,0.25023025
MCF7,2.0,A199,2,1,90.0,4,0.0658915564417839,0.0004757865681312978,0.06591727584600449,0.00047427674871869385,,,,,,,0.0658915564417839,0.0004757865681312978,0.16660134494304657,0.0,0.08296389,0.094923496,0.51807874,0.4050251,0.44228315,5067,10308,15375,0.71575254,0.7693176,0.8958775,0.94982,0.94239223,0.24343167,0.7811819,0.11349321,0.00665731,0.30697548,0.7811819,0.13714698,0.009652181,0.2121991,0.35202226,0.11349321,0.0022251853
MCF7,2.0,A199,3,1,90.0,1,0.06909158080816269,0.00030988905928097665,0.06909158080816269,0.00030988905928097665,,,,,,,0.06909158080816269,0.00030988905928097665,0.1535719931125641,0.009678363800048828,0.08298853,0.09150077,0.7285494,0.5954702,0.64515376,5083,8532,13615,0.7460376,0.3989746,0.8094645,0.91130406,0.90933114,0.23611741,0.50426656,0.030987851,0.008458583,0.26880288,0.50426656,0.030987851,0.013765297,0.21664707,0.4274071,0.040864,0.0042819506
MCF7,2.0,A199,3,1,90.0,2,0.11150728166103363,0.0009275543270632625,0.11151565611362457,0.000926690932828933,0.15438023209571838,0.00041117906221188605,0.22369323670864105,0.0684647187590599,0.17034177482128143,0.18044061958789825,0.1089436411857605,0.0008419483783654869,0.21252675354480743,0.0,0.1322549,0.1448636,0.7870425,0.61898834,0.6755193,4483,8844,13327,0.7991062,0.7226533,0.9279151,0.9733327,0.96917295,0.69807863,1.4157162,0.26880294,0.030056909,0.833841,1.4157162,0.45305294,0.027950576,0.6292688,1.1643089,0.26880294,0.017047891
MCF7,2.0,A199,3,1,90.0,3,0.12108274549245834,0.0012317962246015668,0.12111420929431915,0.0012283043470233679,0.13844960927963257,0.0008279685862362385,0.27453693747520447,0.04887986183166504,0.16011789441108704,0.1755770742893219,0.11846524477005005,0.0012403512373566628,0.34073179960250854,0.0,0.14594023,0.16320191,0.37778884,0.30662134,0.33855447,6906,8485,15391,0.68637663,0.7133707,0.8582524,0.94480455,0.93648565,0.8798506,2.3914692,0.39249825,0.047825612,0.9089342,2.3914692,0.4075008,0.054304354,0.8561821,1.8054953,0.39249825,0.041304573
MCF7,2.0,A199,4,1,90.0,1,0.09051372110843658,0.0009427173063158989,0.09051989018917084,0.0009422235889360309,0.12699323892593384,0.001020196476019919,0.20496731996536255,0.05289563536643982,0.1536061018705368,0.16944703459739685,0.08962845057249069,0.0009077588329091668,0.2336651086807251,0.0,0.11318306,0.13147554,0.45020798,0.29741704,0.37678263,7629,7058,14687,0.49126485,0.6330353,0.7871831,0.8919767,0.8862249,0.44441167,2.0322855,0.18268356,0.042106967,0.51899654,2.0322855,0.19435269,0.062186603,0.3638042,0.7556916,0.18268356,0.007896279
MCF7,2.0,A199,4,1,90.0,2,0.05327669531106949,0.00037523769424296916,0.05331785976886749,0.0003733326739165932,,,,,,,0.05327669531106949,0.00037523769424296916,0.12097303569316864,0.0,0.068718925,0.08004408,0.37728074,0.29467157,0.32288012,7960,15351,23311,0.4055663,0.7340947,0.7576909,0.83903456,0.82591176,0.20222785,0.8419736,0.050496787,0.020628558,0.26430956,0.8419736,0.050496787,0.03416924,0.17003852,0.5649884,0.05602248,0.010573207
MCF7,2.0,A199,4,1,90.0,3,0.12751372158527374,0.0012430752394720912,0.12751372158527374,0.0012430752394720912,0.158452108502388,0.0005501609412021935,0.25008976459503174,0.05769884213805199,0.17544327676296234,0.1855403333902359,0.12134058773517609,0.0011522379936650395,0.25034186244010925,0.018513759598135948,0.14916298,0.16392109,0.7139882,0.42147112,0.5723992,4218,3957,8175,0.8021044,0.784929,0.9133352,0.97264767,0.95706767,0.73857844,2.4138827,0.2752398,0.06916394,0.9007737,2.4138827,0.31666923,0.044658817,0.56572855,2.12917,0.2752398,0.0373663
MCF7,2.0,A199,4,1,90.0,4,0.05740075185894966,0.0006355351069942117,0.05812458693981171,0.0006014771643094718,0.09513931721448898,0.0010847084922716022,0.1720680147409439,0.03494096174836159,0.12235316634178162,0.1416465938091278,0.05725164711475372,0.0006281108362600207,0.18416151404380798,0.0,0.076464474,0.08923901,0.28207976,0.30675808,0.29728135,6537,10486,17023,0.50548774,0.4896681,0.7729864,0.89344347,0.8988065,0.39720175,1.5463159,0.15746619,0.014222163,0.3769763,1.5463159,0.15746619,0.024856005,0.40980914,0.86442256,0.20440228,0.007179694
MCF7,2.0,A199,4,1,90.0,5,0.058080121874809265,0.0004948420100845397,0.058318402618169785,0.0004829761746805161,,,,,,,0.058080121874809265,0.0004948420100845397,0.16402322053909302,0.0,0.07438554,0.085930005,0.522594,0.36628237,0.44784623,8173,7490,15663,0.76265883,0.7045111,0.8971468,0.96620744,0.9591897,0.23914714,0.77260166,0.108516,0.005411578,0.27307943,0.71735436,0.12442365,0.005617287,0.20212558,0.77260166,0.108516,0.0025603173
MCF7,2.0,A199,5,1,90.0,1,0.1134040430188179,0.0012180000776425004,0.1134040430188179,0.0012180000776425004,0.1555655300617218,0.0006636491743847728,0.23172889649868011,0.09044608473777771,0.1755056232213974,0.18911516666412354,0.11266603320837021,0.0011960433330386877,0.2673637270927429,0.020753055810928345,0.1395381,0.16040914,0.72877944,0.5508335,0.6131588,4438,8233,12671,0.6058714,0.7678232,0.875908,0.96441466,0.94200844,0.5635896,1.4445176,0.20064378,0.04091587,0.7095804,1.4327956,0.35928798,0.030358328,0.48490277,1.4445176,0.20064378,0.02892706
MCF7,2.0,A199,6,1,90.0,1,0.0746476799249649,0.0008128902991302311,0.0746476799249649,0.0008128902991302311,0.13117025792598724,0.00024211341224145144,0.18491537868976593,0.07206842303276062,0.1436377912759781,0.15135887265205383,0.07052113860845566,0.0006042899913154542,0.18501998484134674,0.004621834494173527,0.089396976,0.10493102,0.55363613,0.1622565,0.29181504,5079,10264,15343,0.60506976,0.8320573,0.8600258,0.9139502,0.8663397,0.36534482,1.3948916,0.08225001,0.08486808,0.67503864,1.3948916,0.16399318,0.106947824,0.212112,0.59956133,0.08225001,0.00300773
MCF7,2.0,A199,6,1,90.0,2,0.0710650086402893,0.0004639810067601502,0.07112225890159607,0.0004602834233082831,,,,,,,0.0710650086402893,0.0004639810067601502,0.21211761236190796,0.0,0.087765634,0.09848032,0.7567684,1.0876467,1.0156583,6217,22358,28575,0.8871669,0.85780096,0.9662867,0.98761433,0.9834355,0.32042065,0.84674007,0.12393442,0.008256029,0.2599949,0.38283238,0.12393442,0.0017368945,0.33722228,0.84674007,0.13538714,0.008771154
MCF7,2.0,A199,6,1,90.0,3,0.08945979923009872,0.0008143733721226454,0.08945979923009872,0.0008143733721226454,,,,,,,0.08945979923009872,0.0008143733721226454,0.20305486023426056,0.016192566603422165,0.113148324,0.12787494,0.57410204,0.48795417,0.51191497,6003,15580,21583,0.6399414,0.9113256,0.9237028,0.9633333,0.95041037,0.2616579,0.55448765,0.12712802,0.0054819277,0.2827234,0.55448765,0.13950485,0.0060232203,0.25354186,0.47090995,0.12712802,0.0050365413
MCF7,2.0,A199,6,1,90.0,4,0.0678146705031395,0.0006419193232432008,0.0678449422121048,0.0006401522550731897,,,,,,,0.0678146705031395,0.0006419193232432008,0.1571292281150818,0.0,0.08866406,0.10280701,0.57803917,0.50756973,0.52344424,5554,19101,24655,0.7397178,0.8767542,0.9278966,0.9701025,0.95753235,0.21093047,0.482963,0.092486635,0.0039155427,0.25814733,0.482963,0.12036654,0.0038057652,0.1972019,0.35438752,0.092486635,0.00311077
MCF7,2.0,A199,7,1,90.0,1,0.09867660701274872,0.0006082328618504107,0.09867660701274872,0.0006082328618504107,,,,,,,0.09867660701274872,0.0006082328618504107,0.18888600170612335,0.00828610174357891,0.118633635,0.12924407,0.8396795,0.7704498,0.79179263,4518,10137,14655,0.9051934,0.8784241,0.96622014,0.98882407,0.98391825,0.5314161,1.0669973,0.25017813,0.0119572645,0.6048749,0.98634374,0.39113358,0.007513282,0.49867922,1.0669973,0.25017813,0.010461209
MCF7,2.0,A199,7,1,90.0,2,0.06033531203866005,0.0002427686267765239,0.06035708636045456,0.00024154203129000962,,,,,,,0.06033531203866005,0.0002427686267765239,0.1195463314652443,0.0,0.07262507,0.07977753,0.6858242,0.7296015,0.70861506,5315,5772,11087,0.7349025,0.78726006,0.89305437,0.98142534,0.97798324,0.2555355,0.44194147,0.13056667,0.0019465571,0.2673368,0.428841,0.15305115,0.0018073249,0.2446705,0.44194147,0.13056667,0.0018284739
MCF7,2.0,A199,7,1,90.0,3,0.11024799942970276,0.0012247185222804546,0.11024799942970276,0.0012247185222804546,0.17619860172271729,0.0033072324004024267,0.39823001623153687,0.08431127667427063,0.21846336126327515,0.2555679380893707,0.10787898302078247,0.0009880621219053864,0.338135689496994,0.01565147191286087,0.1323068,0.14893721,0.4468619,0.21193604,0.27720815,4623,12016,16639,0.79816556,0.7513607,0.9097831,0.94540524,0.92834663,0.5564115,2.5555828,0.2511629,0.048601434,0.80943173,2.5555828,0.35215393,0.063834175,0.45907336,1.681531,0.2511629,0.008638091
MCF7,2.0,A199,7,1,90.0,4,0.16261227428913116,0.0020828053820878267,0.16261227428913116,0.0020828053820878267,0.18460673093795776,0.0010979860089719296,0.31151384115219116,0.07827509194612503,0.21081958711147308,0.22649098932743073,0.1511223465204239,0.002212542574852705,0.32988694310188293,0.027326712384819984,0.18921982,0.21550678,0.674846,0.40617928,0.4983769,4804,9195,13999,0.9370084,0.8628415,0.9700175,0.9899139,0.97816837,1.1935707,2.4839456,0.48202488,0.10045105,1.5158154,2.4839456,1.0146782,0.03457675,1.0252297,2.020104,0.48202488,0.05227821
