ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
3,MCF7,2.0,A199,0,1,90.0,3,0.47,0.07096295803785324,8,,8
4,MCF7,2.0,A199,0,1,90.0,4,0.08,0.021847864612936974,13,0.03125714138150215,262
4,MCF7,2.0,A199,0,1,90.0,4,0.13,0.02697904407978058,1566,0.029268456622958183,7416
4,MCF7,2.0,A199,0,1,90.0,4,0.18,0.03137797489762306,4729,0.03353022038936615,8750
4,MCF7,2.0,A199,0,1,90.0,4,0.23,0.03418680280447006,2052,0.034338634461164474,2116
4,MCF7,2.0,A199,0,1,90.0,4,0.28,0.03708644211292267,372,0.03708644211292267,372
4,MCF7,2.0,A199,0,1,90.0,4,0.33,0.040500711649656296,12,0.040500711649656296,12
5,MCF7,2.0,A199,0,1,90.0,5,0.12,0.01579539105296135,340,0.015564502216875553,346
5,MCF7,2.0,A199,0,1,90.0,5,0.17,0.031938109546899796,1907,0.033839982002973557,2899
5,MCF7,2.0,A199,0,1,90.0,5,0.22,0.04978957027196884,1201,0.04392988979816437,4336
5,MCF7,2.0,A199,0,1,90.0,5,0.27,0.0529484823346138,491,0.041611284017562866,4121
5,MCF7,2.0,A199,0,1,90.0,5,0.32,0.04319430887699127,99,0.04486105591058731,2215
5,MCF7,2.0,A199,0,1,90.0,5,0.37,,4,0.050286151468753815,1073
5,MCF7,2.0,A199,0,1,90.0,5,0.42,,0,0.0582834891974926,414
5,MCF7,2.0,A199,0,1,90.0,5,0.47,,0,0.06646383553743362,91
5,MCF7,2.0,A199,0,1,90.0,5,0.52,,0,,9
6,MCF7,2.0,A199,0,1,90.0,6,0.09,0.025810429826378822,545,0.027577320113778114,712
6,MCF7,2.0,A199,0,1,90.0,6,0.14,0.02815513126552105,5170,0.03082757070660591,11454
6,MCF7,2.0,A199,0,1,90.0,6,0.19,0.03039594553411007,183,0.034355439245700836,598
6,MCF7,2.0,A199,0,1,90.0,6,0.24,0.01634836569428444,7,0.02819008007645607,19
1,MCF7,2.0,A199,1,1,90.0,1,0.19,,0,0.07323139905929565,37
1,MCF7,2.0,A199,1,1,90.0,1,0.24,0.08292873948812485,46,0.07687220722436905,2584
1,MCF7,2.0,A199,1,1,90.0,1,0.29,0.08764393627643585,350,0.08058007061481476,3551
1,MCF7,2.0,A199,1,1,90.0,1,0.34,0.09538059681653976,270,0.08289529383182526,1604
1,MCF7,2.0,A199,1,1,90.0,1,0.39,0.10871387273073196,208,0.08853171765804291,1180
1,MCF7,2.0,A199,1,1,90.0,1,0.44,0.11496155709028244,243,0.10188077390193939,924
1,MCF7,2.0,A199,1,1,90.0,1,0.49,0.1244940310716629,289,0.10374178737401962,1129
1,MCF7,2.0,A199,1,1,90.0,1,0.54,0.13301174342632294,303,0.10800359398126602,1175
1,MCF7,2.0,A199,1,1,90.0,1,0.59,0.1359194815158844,359,0.12011178582906723,734
1,MCF7,2.0,A199,1,1,90.0,1,0.64,0.1321306824684143,347,0.12677346169948578,482
1,MCF7,2.0,A199,1,1,90.0,1,0.69,0.13244523108005524,238,0.13207708299160004,265
1,MCF7,2.0,A199,1,1,90.0,1,0.74,0.1369011253118515,178,0.1372441202402115,196
1,MCF7,2.0,A199,1,1,90.0,1,0.79,0.1413716971874237,107,0.14236539602279663,115
1,MCF7,2.0,A199,1,1,90.0,1,0.84,0.14041639864444733,56,0.14395225048065186,61
1,MCF7,2.0,A199,1,1,90.0,1,0.89,0.14140039682388306,32,0.14389613270759583,39
1,MCF7,2.0,A199,1,1,90.0,1,0.94,0.14344078302383423,19,0.1417502760887146,25
1,MCF7,2.0,A199,1,1,90.0,1,0.99,0.16449952125549316,10,0.16912811994552612,15
1,MCF7,2.0,A199,1,1,90.0,1,1.04,0.1431235522031784,10,0.16052944958209991,11
1,MCF7,2.0,A199,1,1,90.0,1,1.14,0.15698084235191345,8,,9
1,MCF7,2.0,A199,1,1,90.0,1,1.19,,3,,6
2,MCF7,2.0,A199,1,1,90.0,2,0.25,,0,,9
2,MCF7,2.0,A199,1,1,90.0,2,0.3,,0,0.0783243253827095,491
2,MCF7,2.0,A199,1,1,90.0,2,0.35,,2,0.08017424494028091,3139
2,MCF7,2.0,A199,1,1,90.0,2,0.4,0.08200930804014206,104,0.0831986516714096,5682
2,MCF7,2.0,A199,1,1,90.0,2,0.45,0.08157764375209808,655,0.08656565099954605,5469
2,MCF7,2.0,A199,1,1,90.0,2,0.5,0.08451732248067856,1789,0.08841796219348907,5145
2,MCF7,2.0,A199,1,1,90.0,2,0.55,0.0880548357963562,1696,0.09073253720998764,3044
2,MCF7,2.0,A199,1,1,90.0,2,0.6,0.0907459706068039,435,0.09200305491685867,783
2,MCF7,2.0,A199,1,1,90.0,2,0.65,0.09941593557596207,45,0.0978340208530426,144
2,MCF7,2.0,A199,1,1,90.0,2,0.7,0.07965894788503647,6,0.0922064259648323,39
2,MCF7,2.0,A199,1,1,90.0,2,0.75,,1,,6
3,MCF7,2.0,A199,1,1,90.0,3,0.18,,0,0.07565657794475555,21
3,MCF7,2.0,A199,1,1,90.0,3,0.23,,3,0.07922609150409698,383
3,MCF7,2.0,A199,1,1,90.0,3,0.28,0.059485770761966705,35,0.0783567726612091,1420
3,MCF7,2.0,A199,1,1,90.0,3,0.33,0.07659896463155746,257,0.07858532667160034,1508
3,MCF7,2.0,A199,1,1,90.0,3,0.38,0.08385246992111206,447,0.07431714236736298,1488
3,MCF7,2.0,A199,1,1,90.0,3,0.43,0.08645815402269363,932,0.07672451436519623,1541
3,MCF7,2.0,A199,1,1,90.0,3,0.48,0.08970952033996582,1028,0.08507760614156723,1289
3,MCF7,2.0,A199,1,1,90.0,3,0.53,0.09247275441884995,690,0.08945604413747787,789
3,MCF7,2.0,A199,1,1,90.0,3,0.58,0.09325423836708069,341,0.08934154361486435,418
3,MCF7,2.0,A199,1,1,90.0,3,0.63,0.09542062133550644,197,0.09135948121547699,235
3,MCF7,2.0,A199,1,1,90.0,3,0.68,0.09538408368825912,127,0.09388779103755951,145
3,MCF7,2.0,A199,1,1,90.0,3,0.73,0.09653371572494507,64,0.09376296401023865,71
3,MCF7,2.0,A199,1,1,90.0,3,0.78,0.10205297917127609,14,0.09941094368696213,15
3,MCF7,2.0,A199,1,1,90.0,3,0.83,0.10217264294624329,19,0.09566555917263031,23
3,MCF7,2.0,A199,1,1,90.0,3,0.88,,4,,6
4,MCF7,2.0,A199,1,1,90.0,4,0.12,0.052938368171453476,1937,0.054256290197372437,2994
4,MCF7,2.0,A199,1,1,90.0,4,0.17,0.0572083443403244,2561,0.0586099810898304,12188
4,MCF7,2.0,A199,1,1,90.0,4,0.22,0.06270450353622437,36,0.06400921195745468,776
4,MCF7,2.0,A199,1,1,90.0,4,0.27,0.06418468058109283,6,0.06733530014753342,10
5,MCF7,2.0,A199,1,1,90.0,5,0.12,,3,0.060759641230106354,131
5,MCF7,2.0,A199,1,1,90.0,5,0.17,0.054753296077251434,831,0.05611462891101837,2117
5,MCF7,2.0,A199,1,1,90.0,5,0.22,0.06095539778470993,2290,0.05772179737687111,4626
5,MCF7,2.0,A199,1,1,90.0,5,0.27,0.07579542696475983,1937,0.07846063375473022,3956
5,MCF7,2.0,A199,1,1,90.0,5,0.32,0.08373776078224182,711,0.09293773770332336,2387
5,MCF7,2.0,A199,1,1,90.0,5,0.37,0.08873306214809418,367,0.09317941218614578,567
5,MCF7,2.0,A199,1,1,90.0,5,0.42,0.08894310891628265,179,0.08924925327301025,191
5,MCF7,2.0,A199,1,1,90.0,5,0.47,0.08163336664438248,39,0.08163336664438248,39
5,MCF7,2.0,A199,1,1,90.0,5,0.52,0.08287321031093597,10,0.08287321031093597,10
5,MCF7,2.0,A199,1,1,90.0,5,0.57,0.08495917171239853,6,,6
6,MCF7,2.0,A199,1,1,90.0,6,0.08,,0,0.03167792037129402,310
6,MCF7,2.0,A199,1,1,90.0,6,0.13,0.041924867779016495,636,0.045485176146030426,7201
6,MCF7,2.0,A199,1,1,90.0,6,0.18,0.05035262182354927,1932,0.05056658014655113,6855
6,MCF7,2.0,A199,1,1,90.0,6,0.23,0.05899839848279953,1294,0.060033101588487625,1391
6,MCF7,2.0,A199,1,1,90.0,6,0.28,0.06210654228925705,721,0.062314361333847046,726
6,MCF7,2.0,A199,1,1,90.0,6,0.33,0.06464561074972153,374,0.06464561074972153,374
6,MCF7,2.0,A199,1,1,90.0,6,0.38,0.06185312196612358,83,0.06185312196612358,83
6,MCF7,2.0,A199,1,1,90.0,6,0.43,0.058137327432632446,35,0.058137327432632446,35
6,MCF7,2.0,A199,1,1,90.0,6,0.48,0.055949531495571136,10,0.055949531495571136,10
6,MCF7,2.0,A199,1,1,90.0,6,0.53,0.0609285943210125,6,,6
7,MCF7,2.0,A199,1,1,90.0,7,0.29,,0,,9
7,MCF7,2.0,A199,1,1,90.0,7,0.34,,0,0.0529167577624321,396
7,MCF7,2.0,A199,1,1,90.0,7,0.39,0.06856916844844818,17,0.06441621482372284,1052
7,MCF7,2.0,A199,1,1,90.0,7,0.44,0.07096932828426361,239,0.08603367209434509,1504
7,MCF7,2.0,A199,1,1,90.0,7,0.49,0.0979904979467392,533,0.1034209355711937,2042
7,MCF7,2.0,A199,1,1,90.0,7,0.54,0.11376474052667618,631,0.11891350150108337,1713
7,MCF7,2.0,A199,1,1,90.0,7,0.59,0.11271930485963821,374,0.12301714718341827,1591
7,MCF7,2.0,A199,1,1,90.0,7,0.64,0.1159682646393776,479,0.12167937308549881,1184
7,MCF7,2.0,A199,1,1,90.0,7,0.69,0.12579528987407684,647,0.1255510002374649,892
7,MCF7,2.0,A199,1,1,90.0,7,0.74,0.1331442892551422,462,0.13392607867717743,549
7,MCF7,2.0,A199,1,1,90.0,7,0.79,0.14489153027534485,195,0.14558552205562592,228
7,MCF7,2.0,A199,1,1,90.0,7,0.84,0.14178594946861267,44,0.1442214399576187,53
7,MCF7,2.0,A199,1,1,90.0,7,0.89,0.1496211141347885,12,0.1496211141347885,12
7,MCF7,2.0,A199,1,1,90.0,7,0.94,0.13613586127758026,6,,6
1,MCF7,2.0,A199,10,1,90.0,1,0.24,,0,0.11046810448169708,30
1,MCF7,2.0,A199,10,1,90.0,1,0.29,0.10260496288537979,10,0.11119061708450317,798
1,MCF7,2.0,A199,10,1,90.0,1,0.34,0.11215368658304214,101,0.11474631726741791,1896
1,MCF7,2.0,A199,10,1,90.0,1,0.39,0.11705578863620758,406,0.11833227425813675,2042
1,MCF7,2.0,A199,10,1,90.0,1,0.44,0.12309924513101578,831,0.12230835109949112,1771
1,MCF7,2.0,A199,10,1,90.0,1,0.49,0.1304834634065628,1032,0.12901437282562256,1619
1,MCF7,2.0,A199,10,1,90.0,1,0.54,0.14009858667850494,894,0.13227535784244537,1935
1,MCF7,2.0,A199,10,1,90.0,1,0.59,0.14860157668590546,629,0.13333356380462646,1985
1,MCF7,2.0,A199,10,1,90.0,1,0.64,0.14964893460273743,586,0.13441511988639832,1784
1,MCF7,2.0,A199,10,1,90.0,1,0.69,0.15832775831222534,601,0.1438235342502594,1164
1,MCF7,2.0,A199,10,1,90.0,1,0.74,0.16355308890342712,395,0.15314988791942596,552
1,MCF7,2.0,A199,10,1,90.0,1,0.79,0.17437730729579926,267,0.17063811421394348,290
1,MCF7,2.0,A199,10,1,90.0,1,0.84,0.18330305814743042,152,0.18301929533481598,153
1,MCF7,2.0,A199,10,1,90.0,1,0.89,0.17972132563591003,59,0.17972132563591003,59
1,MCF7,2.0,A199,10,1,90.0,1,0.94,0.1878577172756195,22,0.1878577172756195,22
1,MCF7,2.0,A199,10,1,90.0,1,0.99,0.19911374151706696,7,,7
2,MCF7,2.0,A199,10,1,90.0,2,0.7,,0,0.1696995347738266,27
2,MCF7,2.0,A199,10,1,90.0,2,0.75,,0,0.17696669697761536,82
2,MCF7,2.0,A199,10,1,90.0,2,0.8,,1,0.18379005789756775,106
2,MCF7,2.0,A199,10,1,90.0,2,0.85,,2,0.19351491332054138,129
2,MCF7,2.0,A199,10,1,90.0,2,0.9,0.1827649623155594,5,0.19803060591220856,118
2,MCF7,2.0,A199,10,1,90.0,2,0.95,0.18296372890472412,18,0.1956857591867447,107
2,MCF7,2.0,A199,10,1,90.0,2,1.0,0.19119790196418762,27,0.19965672492980957,121
2,MCF7,2.0,A199,10,1,90.0,2,1.05,0.1950852870941162,38,0.19412963092327118,147
2,MCF7,2.0,A199,10,1,90.0,2,1.1,0.20060138404369354,49,0.19201460480690002,164
2,MCF7,2.0,A199,10,1,90.0,2,1.15,0.2049645036458969,45,0.1915103644132614,195
2,MCF7,2.0,A199,10,1,90.0,2,1.2,0.20605003833770752,85,0.19222424924373627,288
2,MCF7,2.0,A199,10,1,90.0,2,1.25,0.21424908936023712,100,0.1952735334634781,276
2,MCF7,2.0,A199,10,1,90.0,2,1.3,0.2129245400428772,115,0.183618426322937,312
2,MCF7,2.0,A199,10,1,90.0,2,1.35,0.21527211368083954,112,0.1773897111415863,366
2,MCF7,2.0,A199,10,1,90.0,2,1.4,0.21222539246082306,106,0.17683608829975128,361
2,MCF7,2.0,A199,10,1,90.0,2,1.45,0.2075771987438202,112,0.183970645070076,387
2,MCF7,2.0,A199,10,1,90.0,2,1.5,0.20858533680438995,178,0.18970994651317596,426
2,MCF7,2.0,A199,10,1,90.0,2,1.55,0.21024776995182037,176,0.1943785399198532,390
2,MCF7,2.0,A199,10,1,90.0,2,1.6,0.21279418468475342,156,0.1990537792444229,324
2,MCF7,2.0,A199,10,1,90.0,2,1.65,0.2160598188638687,180,0.20335747301578522,305
2,MCF7,2.0,A199,10,1,90.0,2,1.7,0.23277655243873596,186,0.21806661784648895,267
2,MCF7,2.0,A199,10,1,90.0,2,1.75,0.240031898021698,193,0.22710861265659332,263
2,MCF7,2.0,A199,10,1,90.0,2,1.8,0.23393747210502625,183,0.22679416835308075,215
2,MCF7,2.0,A199,10,1,90.0,2,1.85,0.2382979691028595,193,0.227735698223114,230
2,MCF7,2.0,A199,10,1,90.0,2,1.9,0.24587197601795197,192,0.2344663292169571,232
2,MCF7,2.0,A199,10,1,90.0,2,1.95,0.2529640197753906,224,0.2446376085281372,256
2,MCF7,2.0,A199,10,1,90.0,2,2.0,0.248215451836586,218,0.24216614663600922,242
2,MCF7,2.0,A199,10,1,90.0,2,2.05,0.251631498336792,213,0.24570026993751526,233
2,MCF7,2.0,A199,10,1,90.0,2,2.1,0.25328654050827026,228,0.24498160183429718,254
2,MCF7,2.0,A199,10,1,90.0,2,2.15,0.25634393095970154,252,0.2522035539150238,268
2,MCF7,2.0,A199,10,1,90.0,2,2.2,0.252413809299469,173,0.24649177491664886,189
2,MCF7,2.0,A199,10,1,90.0,2,2.25,0.25711190700531006,170,0.2519145905971527,183
2,MCF7,2.0,A199,10,1,90.0,2,2.3,0.25936615467071533,108,0.2551199793815613,114
2,MCF7,2.0,A199,10,1,90.0,2,2.35,0.25553855299949646,87,0.25158554315567017,93
2,MCF7,2.0,A199,10,1,90.0,2,2.4,0.25317373871803284,71,0.24996094405651093,74
2,MCF7,2.0,A199,10,1,90.0,2,2.45,0.24750949442386627,57,0.24533438682556152,59
2,MCF7,2.0,A199,10,1,90.0,2,2.5,0.25677648186683655,48,0.25677648186683655,48
2,MCF7,2.0,A199,10,1,90.0,2,2.55,0.250408798456192,21,0.250408798456192,21
2,MCF7,2.0,A199,10,1,90.0,2,2.6,0.25248900055885315,20,0.25248900055885315,20
2,MCF7,2.0,A199,10,1,90.0,2,2.65,0.25184178352355957,16,0.25184178352355957,16
2,MCF7,2.0,A199,10,1,90.0,2,2.7,0.23912321031093597,12,0.23912321031093597,12
2,MCF7,2.0,A199,10,1,90.0,2,2.75,0.23235419392585754,10,0.23235419392585754,10
2,MCF7,2.0,A199,10,1,90.0,2,2.8,0.2636778950691223,10,0.2636778950691223,10
1,MCF7,2.0,A199,11,1,90.0,1,0.11,,0,0.042645491659641266,105
1,MCF7,2.0,A199,11,1,90.0,1,0.16,0.0570051409304142,812,0.054453324526548386,3018
1,MCF7,2.0,A199,11,1,90.0,1,0.21,0.06263477355241776,1578,0.056161705404520035,5562
1,MCF7,2.0,A199,11,1,90.0,1,0.26,0.06689319759607315,1204,0.06029782071709633,2378
1,MCF7,2.0,A199,11,1,90.0,1,0.31,0.06618701666593552,1249,0.06540942192077637,1288
1,MCF7,2.0,A199,11,1,90.0,1,0.36,0.0660720095038414,190,0.06586521118879318,191
1,MCF7,2.0,A199,11,1,90.0,1,0.41,0.05184945836663246,17,0.05184945836663246,17
2,MCF7,2.0,A199,11,1,90.0,2,0.13,0.03956425189971924,64,0.03961579129099846,65
2,MCF7,2.0,A199,11,1,90.0,2,0.18,0.06452274322509766,562,0.066642627120018,1029
2,MCF7,2.0,A199,11,1,90.0,2,0.23,0.07048045098781586,751,0.07285166531801224,2654
2,MCF7,2.0,A199,11,1,90.0,2,0.28,0.07673820108175278,479,0.0718933567404747,2946
2,MCF7,2.0,A199,11,1,90.0,2,0.33,0.08051992952823639,564,0.0824974924325943,2657
2,MCF7,2.0,A199,11,1,90.0,2,0.38,0.08812502771615982,548,0.10020864009857178,1930
2,MCF7,2.0,A199,11,1,90.0,2,0.43,0.0971454307436943,733,0.1071329340338707,1691
2,MCF7,2.0,A199,11,1,90.0,2,0.48,0.10509541630744934,1045,0.10961330682039261,1475
2,MCF7,2.0,A199,11,1,90.0,2,0.53,0.11178494244813919,724,0.11359592527151108,833
2,MCF7,2.0,A199,11,1,90.0,2,0.58,0.1238008514046669,304,0.12371747195720673,308
2,MCF7,2.0,A199,11,1,90.0,2,0.63,0.12906095385551453,67,0.12906095385551453,67
2,MCF7,2.0,A199,11,1,90.0,2,0.68,0.11448267102241516,22,0.11448267102241516,22
2,MCF7,2.0,A199,11,1,90.0,2,0.73,0.10665158182382584,10,0.10665158182382584,10
2,MCF7,2.0,A199,11,1,90.0,2,0.78,0.10160202533006668,7,,7
3,MCF7,2.0,A199,11,1,90.0,3,0.25,,1,0.06949034333229065,18
3,MCF7,2.0,A199,11,1,90.0,3,0.3,0.07212475687265396,22,0.07442626357078552,282
3,MCF7,2.0,A199,11,1,90.0,3,0.35,0.07518944144248962,116,0.07825896888971329,453
3,MCF7,2.0,A199,11,1,90.0,3,0.4,0.07702454179525375,161,0.08263440430164337,497
3,MCF7,2.0,A199,11,1,90.0,3,0.45,0.08304022997617722,104,0.08610381931066513,540
3,MCF7,2.0,A199,11,1,90.0,3,0.5,0.089867003262043,88,0.08444995433092117,818
3,MCF7,2.0,A199,11,1,90.0,3,0.55,0.08221500366926193,190,0.08443184942007065,1050
3,MCF7,2.0,A199,11,1,90.0,3,0.6,0.0830376148223877,277,0.08058863878250122,1068
3,MCF7,2.0,A199,11,1,90.0,3,0.65,0.09237252175807953,285,0.08591905236244202,752
3,MCF7,2.0,A199,11,1,90.0,3,0.7,0.09632322937250137,255,0.09234438836574554,434
3,MCF7,2.0,A199,11,1,90.0,3,0.75,0.09910119324922562,274,0.09884313493967056,333
3,MCF7,2.0,A199,11,1,90.0,3,0.8,0.10104458034038544,241,0.10084740072488785,281
3,MCF7,2.0,A199,11,1,90.0,3,0.85,0.10373843461275101,205,0.10377859324216843,224
3,MCF7,2.0,A199,11,1,90.0,3,0.9,0.1057422012090683,180,0.10554283857345581,192
3,MCF7,2.0,A199,11,1,90.0,3,0.95,0.10972165316343307,186,0.10933463275432587,191
3,MCF7,2.0,A199,11,1,90.0,3,1.0,0.10947374999523163,176,0.10948879271745682,177
3,MCF7,2.0,A199,11,1,90.0,3,1.05,0.117086261510849,121,0.11689729988574982,122
3,MCF7,2.0,A199,11,1,90.0,3,1.1,0.12263081222772598,100,0.12263081222772598,100
3,MCF7,2.0,A199,11,1,90.0,3,1.15,0.12287241965532303,73,0.12287241965532303,73
3,MCF7,2.0,A199,11,1,90.0,3,1.2,0.12596020102500916,61,0.12596020102500916,61
3,MCF7,2.0,A199,11,1,90.0,3,1.25,0.12797296047210693,57,0.12797296047210693,57
3,MCF7,2.0,A199,11,1,90.0,3,1.3,0.116783007979393,32,0.116783007979393,32
3,MCF7,2.0,A199,11,1,90.0,3,1.35,0.12444446980953217,30,0.12444446980953217,30
3,MCF7,2.0,A199,11,1,90.0,3,1.4,0.12926670908927917,23,0.12926670908927917,23
3,MCF7,2.0,A199,11,1,90.0,3,1.45,0.13129965960979462,24,0.13129965960979462,24
3,MCF7,2.0,A199,11,1,90.0,3,1.5,0.13262265920639038,15,0.13262265920639038,15
3,MCF7,2.0,A199,11,1,90.0,3,1.55,0.1376716047525406,13,0.1376716047525406,13
3,MCF7,2.0,A199,11,1,90.0,3,1.6,0.1427125632762909,10,0.1427125632762909,10
3,MCF7,2.0,A199,11,1,90.0,3,1.65,0.1337212324142456,7,,7
4,MCF7,2.0,A199,11,1,90.0,4,0.07,0.04850548878312111,9,0.05526741221547127,199
4,MCF7,2.0,A199,11,1,90.0,4,0.12,0.05180155113339424,348,0.059323880821466446,3732
4,MCF7,2.0,A199,11,1,90.0,4,0.17,0.06002049148082733,612,0.057534340769052505,2571
4,MCF7,2.0,A199,11,1,90.0,4,0.22,0.054480694234371185,322,0.045694105327129364,1147
4,MCF7,2.0,A199,11,1,90.0,4,0.27,0.060528647154569626,212,0.04864300787448883,595
4,MCF7,2.0,A199,11,1,90.0,4,0.32,0.06431909650564194,196,0.06064704433083534,248
4,MCF7,2.0,A199,11,1,90.0,4,0.37,0.06612025201320648,159,0.06584426760673523,164
4,MCF7,2.0,A199,11,1,90.0,4,0.42,0.07186868041753769,219,0.07186868041753769,219
4,MCF7,2.0,A199,11,1,90.0,4,0.47,0.0730094388127327,227,0.0730094388127327,227
4,MCF7,2.0,A199,11,1,90.0,4,0.52,0.07738536596298218,300,0.07738536596298218,300
4,MCF7,2.0,A199,11,1,90.0,4,0.57,0.07679716497659683,233,0.07679716497659683,233
4,MCF7,2.0,A199,11,1,90.0,4,0.62,0.07520139962434769,102,0.07520139962434769,102
4,MCF7,2.0,A199,11,1,90.0,4,0.67,0.06501620262861252,30,0.06501620262861252,30
4,MCF7,2.0,A199,11,1,90.0,4,0.72,0.06229501962661743,16,0.06229501962661743,16
4,MCF7,2.0,A199,11,1,90.0,4,0.77,0.0554627999663353,8,,8
1,MCF7,2.0,A199,12,1,90.0,1,0.0,0.04479316622018814,16,0.03968673199415207,191
1,MCF7,2.0,A199,12,1,90.0,1,0.05,0.060002703219652176,1973,0.0632425844669342,11403
1,MCF7,2.0,A199,12,1,90.0,1,0.1,0.06709127873182297,3683,0.06850524246692657,8592
1,MCF7,2.0,A199,12,1,90.0,1,0.15,0.060653481632471085,88,0.06850021332502365,150
2,MCF7,2.0,A199,12,1,90.0,2,0.0,,0,0.0,63
2,MCF7,2.0,A199,12,1,90.0,2,0.25,0.04237111285328865,6,0.066063791513443,38
2,MCF7,2.0,A199,12,1,90.0,2,0.3,0.05346367880702019,41,0.059834059327840805,165
2,MCF7,2.0,A199,12,1,90.0,2,0.35,0.07382632046937943,120,0.06920284032821655,386
2,MCF7,2.0,A199,12,1,90.0,2,0.4,0.08198926597833633,343,0.08039083331823349,727
2,MCF7,2.0,A199,12,1,90.0,2,0.45,0.08339713513851166,532,0.09018773585557938,1082
2,MCF7,2.0,A199,12,1,90.0,2,0.5,0.08953990787267685,682,0.09730741381645203,1318
2,MCF7,2.0,A199,12,1,90.0,2,0.55,0.09457485377788544,679,0.10049885511398315,1365
2,MCF7,2.0,A199,12,1,90.0,2,0.6,0.0971793681383133,532,0.10599453747272491,1132
2,MCF7,2.0,A199,12,1,90.0,2,0.65,0.10225042700767517,345,0.11134307831525803,840
2,MCF7,2.0,A199,12,1,90.0,2,0.7,0.10804014652967453,273,0.11628683656454086,677
2,MCF7,2.0,A199,12,1,90.0,2,0.75,0.11381848156452179,179,0.12246640026569366,474
2,MCF7,2.0,A199,12,1,90.0,2,0.8,0.12337086349725723,116,0.12697388231754303,324
2,MCF7,2.0,A199,12,1,90.0,2,0.85,0.12600423395633698,75,0.12963096797466278,193
2,MCF7,2.0,A199,12,1,90.0,2,0.9,0.13511282205581665,58,0.14332516491413116,143
2,MCF7,2.0,A199,12,1,90.0,2,0.95,0.12528201937675476,44,0.13940873742103577,97
2,MCF7,2.0,A199,12,1,90.0,2,1.0,0.13122861087322235,32,0.1437027007341385,70
2,MCF7,2.0,A199,12,1,90.0,2,1.05,0.13317042589187622,25,0.13131526112556458,49
2,MCF7,2.0,A199,12,1,90.0,2,1.1,0.11518698930740356,20,0.13991771638393402,35
2,MCF7,2.0,A199,12,1,90.0,2,1.15,0.1488036811351776,21,0.163090780377388,36
2,MCF7,2.0,A199,12,1,90.0,2,1.2,0.15231424570083618,15,0.17340809106826782,27
2,MCF7,2.0,A199,12,1,90.0,2,1.25,0.13373956084251404,12,0.14331303536891937,14
2,MCF7,2.0,A199,12,1,90.0,2,1.3,,3,,7
2,MCF7,2.0,A199,12,1,90.0,2,1.35,0.16111665964126587,9,0.15683069825172424,11
2,MCF7,2.0,A199,12,1,90.0,2,1.45,0.146122545003891,7,,8
3,MCF7,2.0,A199,12,1,90.0,3,0.13,0.0337330661714077,145,0.03867474943399429,286
3,MCF7,2.0,A199,12,1,90.0,3,0.18,0.04881975054740906,1098,0.0516020730137825,3814
3,MCF7,2.0,A199,12,1,90.0,3,0.23,0.05939720198512077,1365,0.06262478232383728,3010
