ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,MCF7,2.0,A133,5,1,60.0,1,0.25,0.022752268239855766,465,0.024533074349164963,11035
1,MCF7,2.0,A133,5,1,60.0,1,0.3,,1,0.025871293619275093,2461
1,MCF7,2.0,A133,5,1,60.0,1,0.35,,0,0.03223109617829323,260
1,MCF7,2.0,A133,5,1,60.0,1,0.4,,0,0.029697827994823456,18
2,MCF7,2.0,A133,5,1,60.0,2,0.05,0.04495076462626457,19980,0.04517142102122307,22130
2,MCF7,2.0,A133,5,1,60.0,2,0.1,0.044638097286224365,2496,0.045519955456256866,29929
2,MCF7,2.0,A133,5,1,60.0,2,0.15,,0,0.04075644165277481,1349
3,MCF7,2.0,A133,5,1,60.0,3,0.04,0.047644518315792084,8618,0.047735366970300674,9314
3,MCF7,2.0,A133,5,1,60.0,3,0.09,0.04665196314454079,5285,0.04846526309847832,36327
3,MCF7,2.0,A133,5,1,60.0,3,0.14,,0,0.04956287518143654,311
1,MCF7,2.0,A133,6,1,60.0,1,0.06,0.061108846217393875,2157,0.056918807327747345,4903
1,MCF7,2.0,A133,6,1,60.0,1,0.11,0.06461041420698166,6681,0.05830753222107887,23504
1,MCF7,2.0,A133,6,1,60.0,1,0.16,0.05834311991930008,7,0.05923324450850487,3967
1,MCF7,2.0,A133,6,1,60.0,1,0.21,,0,0.06465528160333633,867
1,MCF7,2.0,A133,6,1,60.0,1,0.26,,0,0.0650288388133049,562
1,MCF7,2.0,A133,6,1,60.0,1,0.31,,0,0.06710445135831833,411
1,MCF7,2.0,A133,6,1,60.0,1,0.36,,0,0.06875713169574738,196
1,MCF7,2.0,A133,6,1,60.0,1,0.41,,0,,6
2,MCF7,2.0,A133,6,1,60.0,2,0.03,0.06346870958805084,2171,0.061239127069711685,18802
2,MCF7,2.0,A133,6,1,60.0,2,0.08,0.07087619602680206,5018,0.06570059806108475,14430
2,MCF7,2.0,A133,6,1,60.0,2,0.13,0.07336148619651794,490,0.07211052626371384,608
3,MCF7,2.0,A133,6,1,60.0,3,0.01,0.05678609758615494,8606,0.05690741166472435,27864
3,MCF7,2.0,A133,6,1,60.0,3,0.06,,0,0.05615828186273575,776
4,MCF7,2.0,A133,6,1,60.0,4,0.07,0.05344869941473007,132,0.05372415855526924,139
4,MCF7,2.0,A133,6,1,60.0,4,0.12,0.0831899642944336,5123,0.07840830832719803,9244
4,MCF7,2.0,A133,6,1,60.0,4,0.17,0.10107743740081787,3590,0.10161033272743225,7352
4,MCF7,2.0,A133,6,1,60.0,4,0.22,0.12296780943870544,2095,0.12600234150886536,3852
4,MCF7,2.0,A133,6,1,60.0,4,0.27,0.137021005153656,809,0.13980987668037415,1441
4,MCF7,2.0,A133,6,1,60.0,4,0.32,0.1436850130558014,37,0.14885257184505463,176
5,MCF7,2.0,A133,6,1,60.0,5,0.05,0.06243761628866196,1741,0.060718800872564316,5279
5,MCF7,2.0,A133,6,1,60.0,5,0.1,0.06601665169000626,6928,0.06534449011087418,12844
5,MCF7,2.0,A133,6,1,60.0,5,0.15,0.06871914863586426,21,0.07846327871084213,341
5,MCF7,2.0,A133,6,1,60.0,5,0.2,,0,0.08353768289089203,32
6,MCF7,2.0,A133,6,1,60.0,6,0.02,0.05668036267161369,2145,0.05538823455572128,6279
6,MCF7,2.0,A133,6,1,60.0,6,0.07,0.07510378211736679,2592,0.06992003321647644,6470
6,MCF7,2.0,A133,6,1,60.0,6,0.12,0.09494397789239883,22,0.09265777468681335,99
7,MCF7,2.0,A133,6,1,60.0,7,0.06,0.058716583997011185,2099,0.06061528995633125,3255
7,MCF7,2.0,A133,6,1,60.0,7,0.11,0.06412634998559952,8386,0.06588292866945267,28448
7,MCF7,2.0,A133,6,1,60.0,7,0.16,0.07967962324619293,2068,0.07807231694459915,4370
7,MCF7,2.0,A133,6,1,60.0,7,0.21,0.0863189771771431,409,0.08750741183757782,599
7,MCF7,2.0,A133,6,1,60.0,7,0.26,0.0931849256157875,220,0.09456951916217804,257
7,MCF7,2.0,A133,6,1,60.0,7,0.31,0.09323389083147049,137,0.09553661942481995,157
7,MCF7,2.0,A133,6,1,60.0,7,0.36,0.09601343423128128,24,0.10742515325546265,34
8,MCF7,2.0,A133,6,1,60.0,8,0.06,0.06065630540251732,4074,0.06076766923069954,4095
8,MCF7,2.0,A133,6,1,60.0,8,0.11,0.057984717190265656,19609,0.05885658413171768,24991
8,MCF7,2.0,A133,6,1,60.0,8,0.16,0.06023278832435608,5672,0.06162584573030472,9368
8,MCF7,2.0,A133,6,1,60.0,8,0.21,,0,0.06970711052417755,378
9,MCF7,2.0,A133,6,1,60.0,9,0.02,0.053981367498636246,9034,0.05545606464147568,20441
9,MCF7,2.0,A133,6,1,60.0,9,0.07,0.05550003796815872,2514,0.05372514948248863,7879
1,MCF7,2.0,A133,7,1,60.0,1,0.01,0.039461635053157806,5806,0.03522569686174393,32492
1,MCF7,2.0,A133,7,1,60.0,1,0.06,0.041295941919088364,799,0.036454614251852036,1460
2,MCF7,2.0,A133,7,1,60.0,2,0.01,0.037431370466947556,12284,0.035800427198410034,69053
2,MCF7,2.0,A133,7,1,60.0,2,0.06,0.03934376314282417,257,0.03674202039837837,5395
3,MCF7,2.0,A133,7,1,60.0,3,0.02,0.04059606045484543,11957,0.04018368944525719,17907
3,MCF7,2.0,A133,7,1,60.0,3,0.07,0.043081413954496384,26644,0.042144160717725754,115599
3,MCF7,2.0,A133,7,1,60.0,3,0.12,,0,0.04930591210722923,766
1,MCF7,2.0,A133,8,1,60.0,1,0.05,,0,0.06688685715198517,82
1,MCF7,2.0,A133,8,1,60.0,1,0.1,,0,0.07399331033229828,20597
1,MCF7,2.0,A133,8,1,60.0,1,0.15,0.0763421580195427,310,0.0825309082865715,30293
1,MCF7,2.0,A133,8,1,60.0,1,0.2,0.0809878334403038,3266,0.08857571333646774,27382
1,MCF7,2.0,A133,8,1,60.0,1,0.25,0.09911105781793594,5050,0.09951476752758026,15104
1,MCF7,2.0,A133,8,1,60.0,1,0.3,0.10970186442136765,3000,0.10939718782901764,3963
1,MCF7,2.0,A133,8,1,60.0,1,0.35,0.12038563936948776,2012,0.12002288550138474,2278
1,MCF7,2.0,A133,8,1,60.0,1,0.4,0.1306098848581314,1369,0.13022850453853607,1493
1,MCF7,2.0,A133,8,1,60.0,1,0.45,0.1369008719921112,450,0.13593746721744537,505
1,MCF7,2.0,A133,8,1,60.0,1,0.5,0.14170734584331512,197,0.14167502522468567,264
1,MCF7,2.0,A133,8,1,60.0,1,0.55,0.1545560359954834,76,0.15332095324993134,103
1,MCF7,2.0,A133,8,1,60.0,1,0.6,0.1441369503736496,14,0.14552225172519684,15
2,MCF7,2.0,A133,8,1,60.0,2,0.02,0.041118521243333817,11,0.05166564881801605,299
2,MCF7,2.0,A133,8,1,60.0,2,0.07,0.04357905313372612,40081,0.047270141541957855,74646
2,MCF7,2.0,A133,8,1,60.0,2,0.12,0.04511088505387306,10525,0.05167783796787262,29154
2,MCF7,2.0,A133,8,1,60.0,2,0.17,0.041617657989263535,11,0.06186676025390625,365
3,MCF7,2.0,A133,8,1,60.0,3,0.04,0.059202514588832855,1638,0.05876810476183891,3288
3,MCF7,2.0,A133,8,1,60.0,3,0.09,0.06302995979785919,3413,0.06327757239341736,16222
3,MCF7,2.0,A133,8,1,60.0,3,0.14,,0,0.06924851983785629,346
1,MCF7,2.0,A133,9,1,60.0,1,0.02,0.046517983078956604,7634,0.044628143310546875,15153
1,MCF7,2.0,A133,9,1,60.0,1,0.07,0.054023031145334244,22705,0.0553739070892334,56283
1,MCF7,2.0,A133,9,1,60.0,1,0.12,0.061737626791000366,370,0.06610331684350967,10820
1,MCF7,4.0,A133,0,1,60.0,1,0.08,,0,0.07097893208265305,227
1,MCF7,4.0,A133,0,1,60.0,1,0.13,0.06927233934402466,6196,0.07083584368228912,15928
1,MCF7,4.0,A133,0,1,60.0,1,0.18,0.0740153044462204,3736,0.07026639580726624,7784
1,MCF7,4.0,A133,0,1,60.0,1,0.23,,2,0.06650096923112869,606
1,MCF7,4.0,A133,0,1,60.0,1,0.28,,0,0.07307811081409454,15
2,MCF7,4.0,A133,0,1,60.0,2,0.08,,0,0.06662716716527939,79
2,MCF7,4.0,A133,0,1,60.0,2,0.13,0.06449074298143387,1713,0.06699544191360474,7222
2,MCF7,4.0,A133,0,1,60.0,2,0.18,0.07059929519891739,6274,0.06928414106369019,16401
2,MCF7,4.0,A133,0,1,60.0,2,0.23,0.07574400305747986,948,0.07436263561248779,2555
2,MCF7,4.0,A133,0,1,60.0,2,0.28,,4,0.07858694344758987,46
3,MCF7,4.0,A133,0,1,60.0,3,0.05,0.0652807205915451,11,0.06347158551216125,348
3,MCF7,4.0,A133,0,1,60.0,3,0.1,0.06637301295995712,8348,0.06691469252109528,20708
3,MCF7,4.0,A133,0,1,60.0,3,0.15,0.07496455311775208,82,0.0772567167878151,688
1,MCF7,4.0,A133,1,1,60.0,1,0.0,0.02588481828570366,694,0.02343796379864216,770
1,MCF7,4.0,A133,1,1,60.0,1,0.05,0.031388673931360245,26695,0.023353803902864456,59110
1,MCF7,4.0,A133,1,1,60.0,1,0.1,0.027741974219679832,5,0.0063305143266916275,2984
2,MCF7,4.0,A133,1,1,60.0,2,0.03,0.041176825761795044,1782,0.03422406315803528,7000
2,MCF7,4.0,A133,1,1,60.0,2,0.08,0.05297417938709259,10525,0.03987955302000046,24551
2,MCF7,4.0,A133,1,1,60.0,2,0.13,0.05543947219848633,1700,0.03876141086220741,3729
3,MCF7,4.0,A133,1,1,60.0,3,0.02,0.04584509879350662,5586,0.041175514459609985,14832
3,MCF7,4.0,A133,1,1,60.0,3,0.07,,0,0.03689924627542496,800
4,MCF7,4.0,A133,1,1,60.0,4,0.03,0.047393929213285446,33310,0.047569066286087036,36479
4,MCF7,4.0,A133,1,1,60.0,4,0.08,0.04266515001654625,10217,0.03192650154232979,58457
4,MCF7,4.0,A133,1,1,60.0,4,0.13,,0,0.02657589688897133,15740
4,MCF7,4.0,A133,1,1,60.0,4,0.18,,0,0.027305709198117256,4026
4,MCF7,4.0,A133,1,1,60.0,4,0.23,,0,0.014807073399424553,503
4,MCF7,4.0,A133,1,1,60.0,4,0.28,,0,0.009939076378941536,450
4,MCF7,4.0,A133,1,1,60.0,4,0.33,,0,0.008930027484893799,478
4,MCF7,4.0,A133,1,1,60.0,4,0.38,,0,0.011791556142270565,85
4,MCF7,4.0,A133,1,1,60.0,4,0.43,,0,,6
5,MCF7,4.0,A133,1,1,60.0,5,0.03,0.03667237237095833,11911,0.036550067365169525,12571
5,MCF7,4.0,A133,1,1,60.0,5,0.08,0.032505448907613754,3629,0.028743350878357887,39381
5,MCF7,4.0,A133,1,1,60.0,5,0.13,,0,0.020961137488484383,6290
5,MCF7,4.0,A133,1,1,60.0,5,0.18,,0,0.009313126094639301,235
6,MCF7,4.0,A133,1,1,60.0,6,0.05,0.015610326081514359,652,0.013097335584461689,928
6,MCF7,4.0,A133,1,1,60.0,6,0.1,0.019684573635458946,28185,0.015759548172354698,46517
6,MCF7,4.0,A133,1,1,60.0,6,0.15,0.029934516176581383,14064,0.024152886122465134,25465
6,MCF7,4.0,A133,1,1,60.0,6,0.2,0.03707044944167137,1826,0.03170935437083244,2692
6,MCF7,4.0,A133,1,1,60.0,6,0.25,0.03478342667222023,13,0.020648133009672165,30
7,MCF7,4.0,A133,1,1,60.0,7,0.05,0.048807963728904724,1859,0.048807963728904724,1859
7,MCF7,4.0,A133,1,1,60.0,7,0.1,0.047567665576934814,5757,0.043425366282463074,12888
7,MCF7,4.0,A133,1,1,60.0,7,0.15,0.045739155262708664,931,0.043079402297735214,14041
7,MCF7,4.0,A133,1,1,60.0,7,0.2,,0,0.043992891907691956,1528
8,MCF7,4.0,A133,1,1,60.0,8,0.06,0.03791980445384979,8440,0.0375249870121479,8612
8,MCF7,4.0,A133,1,1,60.0,8,0.11,0.03873348981142044,13664,0.033029910176992416,31553
8,MCF7,4.0,A133,1,1,60.0,8,0.16,0.03896224871277809,1599,0.02521890588104725,17079
8,MCF7,4.0,A133,1,1,60.0,8,0.21,,0,0.016975393518805504,2295
8,MCF7,4.0,A133,1,1,60.0,8,0.26,,0,0.013277020305395126,45
1,MCF7,4.0,A133,10,1,60.0,1,0.02,0.06843909621238708,18705,0.0674184262752533,29552
1,MCF7,4.0,A133,10,1,60.0,1,0.07,0.06376809626817703,1261,0.07158533483743668,15904
2,MCF7,4.0,A133,10,1,60.0,2,0.02,0.06097359210252762,15811,0.06070363149046898,22140
2,MCF7,4.0,A133,10,1,60.0,2,0.07,0.05562855303287506,96,0.05479325354099274,9939
2,MCF7,4.0,A133,10,1,60.0,2,0.12,,0,0.049840014427900314,11362
2,MCF7,4.0,A133,10,1,60.0,2,0.17,,0,0.05295995995402336,1615
1,MCF7,4.0,A133,11,1,60.0,1,0.03,0.04549724981188774,11050,0.04621190205216408,12682
1,MCF7,4.0,A133,11,1,60.0,1,0.08,0.04579566419124603,7684,0.045819900929927826,25764
1,MCF7,4.0,A133,11,1,60.0,1,0.13,,0,0.04259737581014633,1167
1,MCF7,4.0,A133,11,1,60.0,1,0.18,,0,0.04474929720163345,115
2,MCF7,4.0,A133,11,1,60.0,2,0.04,0.04467695578932762,9331,0.04480687528848648,20271
2,MCF7,4.0,A133,11,1,60.0,2,0.09,0.04735506325960159,1815,0.04599452391266823,9697
3,MCF7,4.0,A133,11,1,60.0,3,0.0,0.03865780308842659,8492,0.0354267880320549,13316
3,MCF7,4.0,A133,11,1,60.0,3,0.05,0.038788385689258575,15016,0.03226306289434433,45014
3,MCF7,4.0,A133,11,1,60.0,3,0.1,,0,,6
4,MCF7,4.0,A133,11,1,60.0,4,0.04,0.05921507626771927,2939,0.059413257986307144,3716
4,MCF7,4.0,A133,11,1,60.0,4,0.09,0.06297940760850906,6253,0.05913868173956871,25160
4,MCF7,4.0,A133,11,1,60.0,4,0.14,,0,0.05278146639466286,5172
5,MCF7,4.0,A133,11,1,60.0,5,0.06,0.061379022896289825,2602,0.061399880796670914,5402
5,MCF7,4.0,A133,11,1,60.0,5,0.11,0.06469351798295975,7887,0.05905408784747124,21366
5,MCF7,4.0,A133,11,1,60.0,5,0.16,,0,0.050314761698246,1712
6,MCF7,4.0,A133,11,1,60.0,6,0.01,0.039358146488666534,5538,0.037266019731760025,15344
7,MCF7,4.0,A133,11,1,60.0,7,0.01,0.03793817758560181,47463,0.034753378480672836,103559
7,MCF7,4.0,A133,11,1,60.0,7,0.06,,0,0.02793993428349495,5001
1,MCF7,4.0,A133,12,1,60.0,1,0.01,0.04348282143473625,4193,0.04301071912050247,4454
1,MCF7,4.0,A133,12,1,60.0,1,0.06,0.04416552558541298,6066,0.041993431746959686,21476
2,MCF7,4.0,A133,12,1,60.0,2,0.01,0.04120926558971405,1567,0.0407579243183136,3258
2,MCF7,4.0,A133,12,1,60.0,2,0.06,0.049313735216856,8980,0.048657167702913284,17542
3,MCF7,4.0,A133,12,1,60.0,3,0.05,0.042179714888334274,4502,0.04848102480173111,13586
3,MCF7,4.0,A133,12,1,60.0,3,0.1,0.03751338645815849,215,0.055592961609363556,7684
3,MCF7,4.0,A133,12,1,60.0,3,0.15,,0,0.06739293038845062,89
4,MCF7,4.0,A133,12,1,60.0,4,0.04,0.054628968238830566,269,0.053386807441711426,2556
4,MCF7,4.0,A133,12,1,60.0,4,0.09,0.06800653785467148,6338,0.06622731685638428,18804
5,MCF7,4.0,A133,12,1,60.0,5,0.02,0.05685153976082802,3373,0.05546875298023224,8446
5,MCF7,4.0,A133,12,1,60.0,5,0.07,0.07502881437540054,3298,0.0772804543375969,5234
6,MCF7,4.0,A133,12,1,60.0,6,0.08,,0,0.01646464504301548,109
6,MCF7,4.0,A133,12,1,60.0,6,0.13,0.07101333141326904,820,0.049912016838788986,4536
6,MCF7,4.0,A133,12,1,60.0,6,0.18,0.07140518724918365,2265,0.07076781243085861,6573
6,MCF7,4.0,A133,12,1,60.0,6,0.23,0.08888036757707596,1965,0.092898428440094,4418
6,MCF7,4.0,A133,12,1,60.0,6,0.28,0.10315067321062088,776,0.10287755727767944,1865
6,MCF7,4.0,A133,12,1,60.0,6,0.33,0.12539024651050568,43,0.11163698881864548,206
6,MCF7,4.0,A133,12,1,60.0,6,0.38,,0,0.11131267994642258,33
1,MCF7,4.0,A133,13,1,60.0,1,0.05,0.0793759897351265,244,0.07543230801820755,876
1,MCF7,4.0,A133,13,1,60.0,1,0.1,0.10969395190477371,2070,0.09491598606109619,8993
1,MCF7,4.0,A133,13,1,60.0,1,0.15,0.11055439710617065,569,0.10028723627328873,3031
1,MCF7,4.0,A133,13,1,60.0,1,0.2,,0,0.08606809377670288,172
2,MCF7,4.0,A133,13,1,60.0,2,0.07,0.09458473324775696,977,0.09208700805902481,1187
2,MCF7,4.0,A133,13,1,60.0,2,0.12,0.09705103933811188,10715,0.09067598730325699,23259
2,MCF7,4.0,A133,13,1,60.0,2,0.17,0.09628534317016602,9,0.08773486316204071,1170
3,MCF7,4.0,A133,13,1,60.0,3,0.07,0.09015967696905136,809,0.09295982122421265,2394
3,MCF7,4.0,A133,13,1,60.0,3,0.12,0.0986035019159317,5959,0.09580489248037338,12163
3,MCF7,4.0,A133,13,1,60.0,3,0.17,0.11892834305763245,324,0.11589643359184265,355
4,MCF7,4.0,A133,13,1,60.0,4,0.0,,0,,6
4,MCF7,4.0,A133,13,1,60.0,4,0.05,0.08876091986894608,5056,0.0903812050819397,7789
4,MCF7,4.0,A133,13,1,60.0,4,0.1,0.09390265494585037,4957,0.08581183850765228,26953
4,MCF7,4.0,A133,13,1,60.0,4,0.15,,0,0.07895943522453308,5515
4,MCF7,4.0,A133,13,1,60.0,4,0.2,,0,0.08032315224409103,249
5,MCF7,4.0,A133,13,1,60.0,5,0.0,0.0774272009730339,60,0.06434804946184158,125
5,MCF7,4.0,A133,13,1,60.0,5,0.05,0.07444962859153748,16547,0.0709829032421112,39369
5,MCF7,4.0,A133,13,1,60.0,5,0.1,,0,0.06711360067129135,906
6,MCF7,4.0,A133,13,1,60.0,6,0.05,0.08123764395713806,5732,0.07938985526561737,9058
6,MCF7,4.0,A133,13,1,60.0,6,0.1,0.08011229336261749,4434,0.07734513282775879,13149
6,MCF7,4.0,A133,13,1,60.0,6,0.15,0.07325475662946701,82,0.07452066987752914,1068
7,MCF7,4.0,A133,13,1,60.0,7,0.05,,0,0.06417986005544662,527
7,MCF7,4.0,A133,13,1,60.0,7,0.1,0.09384594857692719,4702,0.08708974719047546,13695
7,MCF7,4.0,A133,13,1,60.0,7,0.15,0.11455202102661133,2041,0.10719208419322968,4101
7,MCF7,4.0,A133,13,1,60.0,7,0.2,,3,0.10125613212585449,536
7,MCF7,4.0,A133,13,1,60.0,7,0.25,,0,0.09640119969844818,245
8,MCF7,4.0,A133,13,1,60.0,8,0.05,0.08510668575763702,7314,0.08560366928577423,7514
8,MCF7,4.0,A133,13,1,60.0,8,0.1,0.09631235152482986,8342,0.08806208521127701,20605
8,MCF7,4.0,A133,13,1,60.0,8,0.15,0.10230706632137299,142,0.08934558928012848,8929
8,MCF7,4.0,A133,13,1,60.0,8,0.2,,0,0.10610274225473404,2489
8,MCF7,4.0,A133,13,1,60.0,8,0.25,,0,0.118477001786232,95
1,MCF7,4.0,A133,14,1,60.0,1,0.03,0.07126560807228088,589,0.07202883809804916,5189
1,MCF7,4.0,A133,14,1,60.0,1,0.08,0.06171310693025589,4017,0.07753352075815201,14010
2,MCF7,4.0,A133,14,1,60.0,2,0.06,0.08218815922737122,13361,0.08588000386953354,29416
2,MCF7,4.0,A133,14,1,60.0,2,0.11,0.09050768613815308,1650,0.08697246760129929,19654
2,MCF7,4.0,A133,14,1,60.0,2,0.16,,0,0.0871552899479866,82
1,MCF7,4.0,A133,2,1,60.0,1,0.0,0.02932586893439293,90,0.024387896060943604,331
1,MCF7,4.0,A133,2,1,60.0,1,0.05,0.03812584653496742,16660,0.037080299109220505,28531
2,MCF7,4.0,A133,2,1,60.0,2,0.06,,0,0.027220195159316063,349
2,MCF7,4.0,A133,2,1,60.0,2,0.11,0.042110979557037354,925,0.036221690475940704,8419
2,MCF7,4.0,A133,2,1,60.0,2,0.16,0.04907161369919777,4219,0.04826623946428299,7822
2,MCF7,4.0,A133,2,1,60.0,2,0.21,0.05566573888063431,3038,0.05519367754459381,4067
2,MCF7,4.0,A133,2,1,60.0,2,0.26,0.05894709378480911,826,0.05773696303367615,1021
2,MCF7,4.0,A133,2,1,60.0,2,0.31,0.06334570050239563,97,0.057919349521398544,139
2,MCF7,4.0,A133,2,1,60.0,2,0.36,,2,,7
3,MCF7,4.0,A133,2,1,60.0,3,0.0,,0,0.014956416562199593,36
3,MCF7,4.0,A133,2,1,60.0,3,0.05,0.043131329119205475,22931,0.041295308619737625,79278
3,MCF7,4.0,A133,2,1,60.0,3,0.1,0.0329320915043354,38,0.042864058166742325,14046
1,MCF7,4.0,A133,3,1,60.0,1,0.0,,0,0.0,3478
1,MCF7,4.0,A133,3,1,60.0,1,0.05,0.029781455174088478,12111,0.02899583987891674,15212
1,MCF7,4.0,A133,3,1,60.0,1,0.1,0.02489495649933815,6073,0.01925903744995594,25076
1,MCF7,4.0,A133,3,1,60.0,1,0.15,0.02358340099453926,9,0.014901421964168549,10689
1,MCF7,4.0,A133,3,1,60.0,1,0.2,,0,0.013762744143605232,1130
1,MCF7,4.0,A133,3,1,60.0,1,0.25,,0,0.01750885881483555,104
1,MCF7,4.0,A133,3,1,60.0,1,0.3,,0,,7
2,MCF7,4.0,A133,3,1,60.0,2,0.01,0.048362910747528076,2663,0.050739508122205734,3597
2,MCF7,4.0,A133,3,1,60.0,2,0.06,0.05775907635688782,10757,0.054760873317718506,34367
2,MCF7,4.0,A133,3,1,60.0,2,0.11,,0,0.06078736484050751,26
3,MCF7,4.0,A133,3,1,60.0,3,0.05,0.05635138601064682,2744,0.05541190877556801,2933
3,MCF7,4.0,A133,3,1,60.0,3,0.1,0.05558207631111145,20604,0.05507088452577591,32588
3,MCF7,4.0,A133,3,1,60.0,3,0.15,0.0507383719086647,8361,0.04924639314413071,22659
3,MCF7,4.0,A133,3,1,60.0,3,0.2,0.047938283532857895,1204,0.0475781112909317,12197
3,MCF7,4.0,A133,3,1,60.0,3,0.25,,3,0.043347541242837906,2279
3,MCF7,4.0,A133,3,1,60.0,3,0.3,,0,0.03822014853358269,48
1,MCF7,4.0,A133,4,1,60.0,1,0.03,0.041367631405591965,24018,0.04147183522582054,45510
1,MCF7,4.0,A133,4,1,60.0,1,0.08,0.03995959460735321,13046,0.039946187287569046,64387
1,MCF7,4.0,A133,4,1,60.0,1,0.13,,4,0.044792257249355316,311
2,MCF7,4.0,A133,4,1,60.0,2,0.02,0.03664509952068329,4522,0.036811258643865585,9598
