ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,90,4,A199,0.7438970894061268,False,0.4997344947425838,0.1731835454702377,0.45936796,0.9419628,0.98116446,False,0.1158360426660319,0.0,0.5659141611218177,0.0,0.05803720000000001,0.029018600000000006
2,0,90,4,A199,0.7651294299003953,True,0.5209668352368524,0.1539962589740753,0.6364606,0.9903402,0.9970159,False,0.1431244362375727,0.0,0.2832065263824707,0.0,0.009659799999999996,0.004829899999999998
3,0,90,4,A199,0.6503332564454262,True,0.4061706617818832,0.1730203032493591,0.5738696,0.98536325,0.99801856,False,0.1341813913935436,0.0,0.5635089319007176,0.0,0.014636749999999976,0.007318374999999988
1,1,90,4,A199,0.809294042227698,False,0.565131447564155,0.1006979271769523,0.49195755,0.8792486,0.9691442,False,0.1213441886466542,0.0,0.10209708186516933,0.0,0.12075139999999995,0.06037569999999998
2,1,90,4,A199,0.7662834880028173,False,0.5221208933392744,0.1050570085644722,0.44998312,0.8505845,0.96234226,False,0.1142039420155456,0.0,0.037869887001083846,0.0,0.14941550000000003,0.07470775000000002
3,1,90,4,A199,0.6645944627094175,False,0.4204318680458745,0.1455851644277572,0.59235734,0.9163045,0.98214453,False,0.1368960946416713,0.0,0.15927651443241214,0.0,0.08369550000000003,0.04184775000000002
4,1,90,4,A199,0.8694734002756824,False,0.6253108056121395,0.1615155190229416,0.8845512,0.7779008,0.92442095,False,0.1727280434726315,0.0,0.393996148658149,0.0,0.22209920000000005,0.11104960000000003
1,10,90,4,A199,0.7965577103539159,False,0.5523951156903729,0.124625839293003,0.51731426,0.80818355,0.93546706,False,0.1254661955658414,0.0,0.0,0.0,0.19181645000000003,0.09590822500000001
2,10,90,4,A199,0.8416369003184346,False,0.5974743056548917,,0.34726506,0.8718728,0.95838886,False,0.0948540460776144,0.0,,0.0,0.1281272,0.0640636
3,10,90,4,A199,0.7124238123652014,False,0.4682612177016584,0.1437117010354995,0.5780244,0.97449434,0.99287844,False,0.1347970153059737,0.0,0.13167269434550904,0.0,0.025505659999999986,0.012752829999999993
4,10,90,4,A199,0.7552030137444632,False,0.5110404190809202,0.1214485615491867,0.65106136,0.7254988,0.9104275,False,0.14511306865058,0.0,0.0,0.0,0.2745012,0.1372506
5,10,90,4,A199,0.8677625742165646,False,0.6235999795530216,0.1517537385225296,0.6689181,0.9628186,0.98883456,False,0.1474978675106945,0.0,0.25016497812405003,0.0,0.03718140000000003,0.018590700000000016
1,11,90,4,A199,0.707824346623586,False,0.463661751960043,,0.40062842,0.96727294,0.98774433,False,0.1052607932659256,0.0,,0.0,0.03272706000000003,0.016363530000000015
2,11,90,4,A199,0.816473780810135,False,0.572311186146592,,0.41930133,0.98675865,0.99588895,False,0.1087174979537291,0.0,,0.0,0.01324135000000004,0.00662067500000002
