ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,90,6,A199,0.8373898696400511,False,0.6055220225395568,0.2187662869691848,1.1137757,0.8871072,0.9715074,False,0.1939039499791771,0.0,1.0,0.0,0.11289280000000002,0.05644640000000001
2,0,90,6,A199,0.9411139477957468,True,0.7092461006952524,0.2183055132627487,1.4766284,0.25317055,0.72970754,False,0.2194108939395187,0.0,1.0,0.0,0.74682945,0.373414725
3,0,90,6,A199,0.9551700968386466,True,0.7233022497381523,0.1160477101802825,0.5140664,0.94596833,0.98405486,False,0.124945930508728,0.0,0.0,0.0,0.054031669999999976,0.027015834999999988
4,0,90,6,A199,0.8886190008260888,False,0.6567511537255944,0.1186433807015419,0.7557233,0.87873673,0.96443343,True,0.0967373781063266,0.0616623961633433,0.0,0.0616623961633433,0.12126327000000003,0.09146283308167166
1,1,90,6,A199,0.8590773099430447,False,0.6272094628425503,0.1409792602062225,0.61681986,0.8791362,0.9637229,False,0.1403927018066193,0.0,0.0914126042038094,0.0,0.12086379999999997,0.06043189999999998
2,1,90,6,A199,0.8483867319404104,False,0.616518884839916,0.1329938471317291,0.93817616,0.9551321,0.98843277,True,0.1064276774180415,0.071703100374623,0.0,0.071703100374623,0.04486789999999996,0.05828550018731148
3,1,90,6,A199,0.8854422428634061,False,0.6535743957629118,0.1106628850102424,0.5702459,0.9547288,0.98694,False,0.1336418017076178,0.0,0.0,0.0,0.045271199999999956,0.022635599999999978
4,1,90,6,A199,0.8541861498027261,False,0.6223183027022318,0.1110402569174766,1.0535498,0.94188327,0.9838121,True,0.1114935747265409,0.0773045378880155,0.0,0.0773045378880155,0.05811672999999995,0.06771063394400773
5,1,90,6,A199,0.8774346494791626,False,0.6455668023786683,0.0827950984239578,0.7669784,0.6401455,0.8425056,True,0.0974066012305987,0.0623282609499462,0.3658793719203543,0.0623282609499462,0.35985449999999997,0.21109138047497308
1,11,90,6,A199,0.8877625705712353,False,0.655894723470741,0.1436768621206283,0.5340565,0.9141418,0.9723503,False,0.1281131379450496,0.0,0.13115937385998397,0.0,0.0858582,0.0429291
2,11,90,6,A199,0.9146372330925676,False,0.6827693859920734,,0.3732664,0.958738,0.9921397,False,0.1000257744600756,0.0,,0.0,0.04126200000000002,0.02063100000000001
1,12,90,6,A199,0.5523299732939503,True,0.3204621261934559,,0.42916384,0.93566877,0.9795232,False,0.1105067793486854,0.0,,0.0,0.06433122999999996,0.03216561499999998
2,12,90,6,A199,0.8305706366770524,False,0.5987027895765581,0.1341896951198578,0.6057488,0.7657734,0.95763826,False,0.1388234314109405,0.0,0.0,0.0,0.23422659999999995,0.11711329999999998
1,13,90,6,A199,0.8725563469066853,False,0.6406884998061909,0.1381790339946746,0.56593496,0.94653624,0.9818626,False,0.1329966254026284,0.0,0.050153756624701985,0.0,0.05346375999999997,0.026731879999999986
2,13,90,6,A199,0.7896143030449234,True,0.5577464559444291,0.1640284657478332,0.77670014,0.9165653,0.9783666,False,0.1608744464442942,0.0,0.4310221880078083,0.0,0.08343469999999997,0.041717349999999986
3,13,90,6,A199,0.7367765911876261,False,0.5049087440871317,0.1410141438245773,0.64632624,0.9668273,0.9864337,False,0.1444720071521183,0.0,0.09192658335548401,0.0,0.033172700000000055,0.016586350000000027
1,14,90,6,A199,0.889292037724088,False,0.6574241906235937,0.1711085587739944,0.718478,0.7687055,0.96858424,False,0.1538570199909454,0.0,0.535341074034809,0.0,0.23129449999999996,0.11564724999999998
2,14,90,6,A199,0.7892816187705034,False,0.557413771670009,0.1811242699623108,0.6912557,0.9551034,0.989305,False,0.1504101937986077,0.0,0.6829136878511328,0.0,0.04489659999999995,0.022448299999999977
