ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,40,2,A199,0.5672802443586507,False,0.1229409752425126,0.1195533201098442,0.5270077,0.89415854,0.9789895,False,0.1270057993813652,0.0,0.0,0.0,0.10584146000000005,0.05292073000000003
2,0,40,2,A199,0.5463033611480663,True,0.1019640920319283,,0.42145154,0.7077258,0.9230302,False,0.1091097109930318,0.0,,0.0,0.29227420000000004,0.14613710000000002
3,0,40,2,A199,0.5737153797449025,True,0.1293761106287644,,0.40933153,0.89668125,0.9827665,False,0.1068832988076269,0.0,,0.0,0.10331875000000001,0.05165937500000001
4,0,40,2,A199,0.5473319814278217,False,0.1029927123116836,0.1725298166275024,0.7040681,0.9466704,0.9878022,False,0.1520461892338692,0.0,0.5562820469128831,0.0,0.05332959999999998,0.02666479999999999
1,1,40,2,A199,0.5178849856023693,False,0.0735457164862312,0.1220105364918708,0.8079546,0.93171775,0.9751175,True,0.0997566488100563,0.0646984170417078,0.0,0.0646984170417078,0.06828224999999999,0.0664903335208539
2,1,40,2,A199,0.538126140031978,False,0.0937868709158399,0.132187470793724,0.6012862,0.72786295,0.893386,False,0.1381847427399299,0.0,0.0,0.0,0.27213705,0.136068525
3,1,40,2,A199,0.5013910145697369,False,0.0570517454535988,0.1563684642314911,0.8805045,0.8871705,0.945874,False,0.1723078333500398,0.0,0.31815886513940733,0.0,0.11282950000000003,0.056414750000000013
1,10,40,2,A199,0.5832239331057087,False,0.1388846639895707,0.0862644985318183,0.44416085,0.56585634,0.841131,True,0.0728217301358583,0.0403590092533863,0.3147608409778028,0.0403590092533863,0.43414366000000004,0.23725133462669318
2,10,40,2,A199,0.558290098153237,False,0.113950829037099,0.1484802067279815,0.7562267,0.86464417,0.96209884,False,0.1584598535029674,0.0,0.2019323929137423,0.0,0.13535582999999995,0.06767791499999998
3,10,40,2,A199,0.6090029787224582,False,0.1646637096063202,0.1470674276351928,0.5926278,0.88713497,0.96787524,False,0.1369353406991891,0.0,0.18111634704861265,0.0,0.11286503000000003,0.056432515000000016
1,11,40,2,A199,0.5626519862018298,False,0.1183127170856917,0.1474173218011856,0.5941744,0.8971235,0.95664966,False,0.1371595097750911,0.0,0.1862717269975549,0.0,0.10287650000000004,0.05143825000000002
2,11,40,2,A199,0.5236343295249231,True,0.079295060408785,,0.2445589,0.91936713,0.95895153,False,0.0723129095778432,0.0,,0.0,0.08063286999999997,0.040316434999999984
3,11,40,2,A199,0.5711277880168658,False,0.1267885189007278,0.1142257452011108,0.45917606,0.87084615,0.9679935,False,0.1158028799348585,0.0,0.0,0.0,0.12915385000000001,0.06457692500000001
4,11,40,2,A199,0.5167243718283905,False,0.0723851027122524,0.1861614435911178,1.1268368,0.84143996,0.94972205,False,0.1949730898017186,0.0,0.7571319699754063,0.0,0.15856004,0.07928002
5,11,40,2,A199,0.4782625084130411,True,0.0339232392969031,0.1220026314258575,0.49025747,0.86267495,0.96011114,False,0.121062804644086,0.0,0.0,0.0,0.13732504999999995,0.06866252499999997
