ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,40,6,A199,0.6857906641342236,False,0.3600983773195625,0.1646994203329086,0.7860899,0.8978377,0.97823095,False,0.1619633385755106,0.0,0.44090810823952664,0.0,0.10216230000000004,0.05108115000000002
2,0,40,6,A199,0.8581376033378953,True,0.5324453165232343,0.1727614849805832,1.0063405,0.9380969,0.98561776,False,0.1845814825549302,0.0,0.5596954744528599,0.0,0.06190309999999999,0.030951549999999994
3,0,40,6,A199,0.4879055640323,True,0.1622132772176389,0.164865106344223,0.9603275,0.8979012,0.9700296,False,0.180276265062853,0.0,0.44334934454344366,0.0,0.10209880000000005,0.05104940000000002
1,1,40,6,A199,0.6985627440892785,False,0.3728704572746175,0.1370182931423187,0.75706804,0.9674901,0.9881287,False,0.158560187982248,0.0,0.03305127050815275,0.0,0.03250989999999998,0.01625494999999999
2,1,40,6,A199,0.6834644416349807,False,0.3577721548203196,0.1841651648283004,0.64090157,0.94508016,0.9857713,False,0.1437330441215922,0.0,0.7277185744215652,0.0,0.05491984000000005,0.027459920000000027
3,1,40,6,A199,0.5692932485426652,False,0.2436009617280041,0.14238241314888,0.45619327,0.962424,0.9885571,False,0.1152862925674694,0.0,0.11208681729150136,0.0,0.037576000000000054,0.018788000000000027
4,1,40,6,A199,0.7537570350473966,False,0.4280647482327355,0.1618790179491043,1.1478815,0.94056875,0.9753406,False,0.1966683878975632,0.0,0.39935198267179706,0.0,0.05943125000000005,0.029715625000000023
1,10,40,6,A199,0.7285851861676429,False,0.4028928993529818,0.1507846564054489,0.6072607,0.8811475,0.9770251,False,0.139039010659565,0.0,0.23588641334403934,0.0,0.11885250000000003,0.059426250000000014
1,11,40,6,A199,0.7843526139330687,False,0.4586603271184076,0.1790936142206192,0.85836375,0.7121757,0.91643655,False,0.1699763353649144,0.0,0.6529937780286407,0.0,0.28782430000000003,0.14391215000000002
2,11,40,6,A199,0.8124620585680503,False,0.4867697717533892,0.211973175406456,0.7609186,0.91201544,0.9844769,False,0.1590181651781064,0.0,1.0,0.0,0.08798455999999999,0.043992279999999995
3,11,40,6,A199,0.6466062990808182,False,0.3209140122661572,0.1957476437091827,1.289711,0.9671729,0.9889576,False,0.2072810271689309,0.0,0.8983761194312564,0.0,0.0328271,0.01641355
4,11,40,6,A199,0.3900931776070239,True,0.0644008907923628,0.2431556731462478,1.0142217,0.8685535,0.96252155,False,0.1852991582803421,0.0,1.0,0.0,0.13144650000000002,0.06572325000000001
5,11,40,6,A199,0.7855129530267673,False,0.4598206662121062,0.1552789360284805,1.4127284,0.66836417,0.888094,True,0.1236630336524755,0.0918125462760402,0.30210563419836,0.0918125462760402,0.33163582999999996,0.21172418813802008
1,12,40,6,A199,0.7680899408637453,False,0.4423976540490842,0.1772575676441192,0.73347515,0.8751924,0.9740621,False,0.155709676715008,0.0,0.6259412615085269,0.0,0.12480760000000002,0.06240380000000001
2,12,40,6,A199,0.5336995447966729,True,0.2080072579820118,0.1495281308889389,0.60155696,0.9264642,0.97879475,False,0.1382235954192975,0.0,0.21737262522536865,0.0,0.07353580000000004,0.03676790000000002
3,12,40,6,A199,0.691500414645693,False,0.3658081278310319,0.1703105270862579,0.70857304,0.9373386,0.9828467,False,0.1526155877538603,0.0,0.5235827854966066,0.0,0.06266139999999998,0.03133069999999999
4,12,40,6,A199,0.7782139411899236,False,0.4525216543752625,,0.14380929,0.79365253,0.91353595,False,0.0462680441422188,0.0,,0.0,0.20634746999999998,0.10317373499999999
5,12,40,6,A199,0.660755256901174,False,0.3350629700865129,0.1780349761247635,1.4244488,0.95708835,0.99285966,False,0.2162129216339813,0.0,0.637395685396616,0.0,0.04291164999999997,0.021455824999999984
6,12,40,6,A199,0.7141433164029027,False,0.3884510295882417,0.150800734758377,1.1433483,0.971117,0.99135345,True,0.1149892191699182,0.0813168009015745,0.2361233136023281,0.0813168009015745,0.028882999999999992,0.05509990045078725
1,13,40,6,A199,0.6992394401098684,False,0.3735471532952073,0.236351191997528,0.93427664,0.92003566,0.98877066,False,0.1777479996449732,0.0,1.0,0.0,0.07996433999999997,0.039982169999999984
2,13,40,6,A199,0.6234019633744131,True,0.297709676559752,0.1514378190040588,0.72401476,0.81690115,0.9493731,False,0.1545447509277704,0.0,0.2455101844484183,0.0,0.18309885000000004,0.09154942500000002
3,13,40,6,A199,0.5008762191997997,True,0.1751839323851386,0.1272956877946853,0.6259207,0.64025724,0.9108984,False,0.1416666985050378,0.0,0.0,0.0,0.35974276000000005,0.17987138000000003
4,13,40,6,A199,0.7498236382730066,False,0.4241313514583455,0.130943477153778,1.0839207,0.9721212,0.9904634,True,0.1127160085231097,0.0786937786151436,0.0,0.0786937786151436,0.02787879999999998,0.05328628930757179
1,14,40,6,A199,0.8500148040671144,True,0.5243225172524533,,0.39984947,0.9708687,0.9925752,False,0.1051145913281661,0.0,,0.0,0.02913129999999997,0.014565649999999986
2,14,40,6,A199,0.4750231290548523,True,0.1493308422401912,0.1842029392719268,1.0701889,0.79586685,0.926551,False,0.1902384440376431,0.0,0.7282751473175477,0.0,0.20413314999999999,0.10206657499999999
3,14,40,6,A199,0.7890734521104525,False,0.4633811652957915,0.1665341556072235,0.6582964,0.963416,0.98518264,False,0.1460855099245225,0.0,0.4679413038859332,0.0,0.03658399999999995,0.018291999999999975
4,14,40,6,A199,0.810717935531277,True,0.4850256487166159,0.2267115265130996,1.6853878,0.7595937,0.9405482,False,0.2309620645479956,0.0,1.0,0.0,0.24040629999999996,0.12020314999999998
