Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4,A199,0,1,90,1,-0.4443673454511897
MCF7,4,A199,0,1,90,2,-0.004869920130091394
MCF7,4,A199,0,1,90,3,1.2527340673587137
MCF7,4,A199,1,1,90,1,-1.1476380444672034
MCF7,4,A199,1,1,90,2,-0.5071912748331222
MCF7,4,A199,1,1,90,3,-1.1158105190027292
MCF7,4,A199,1,1,90,4,-0.6321707627825947
MCF7,4,A199,1,1,90,5,2.033429817238377
MCF7,4,A199,1,1,90,6,0.15884658391900264
MCF7,4,A199,1,1,90,7,1.2027200256759056
MCF7,4,A199,1,1,90,8,-0.6812590377081756
MCF7,4,A199,10,1,90,1,-0.2785807457527133
MCF7,4,A199,10,1,90,2,-0.6449322545804178
MCF7,4,A199,10,1,90,3,-1.2849024807024518
MCF7,4,A199,10,1,90,4,-1.277248317650444
MCF7,4,A199,10,1,90,5,-0.3036658244994492
MCF7,4,A199,10,1,90,6,0.061218781142317005
MCF7,4,A199,11,1,90,1,-0.31178560295675556
MCF7,4,A199,11,1,90,2,0.043346643137703214
MCF7,4,A199,11,1,90,3,0.00979403796541158
MCF7,4,A199,11,1,90,4,-0.44113165013045114
MCF7,4,A199,11,1,90,5,0.16195680115691963
MCF7,4,A199,11,1,90,6,0.02514744250975312
MCF7,4,A199,11,1,90,7,-0.19261596490108052
MCF7,4,A199,11,1,90,8,-0.9584110460873211
MCF7,4,A199,12,1,90,1,-1.060574793742798
MCF7,4,A199,12,1,90,2,-1.056502903111198
MCF7,4,A199,12,1,90,3,0.575655113042266
MCF7,4,A199,12,1,90,4,0.33810422177475663
MCF7,4,A199,12,1,90,5,-0.5378010969744315
MCF7,4,A199,12,1,90,6,-0.38178559072054447
MCF7,4,A199,12,1,90,7,-0.5669157199391234
MCF7,4,A199,13,1,90,1,-0.43601358842265114
MCF7,4,A199,13,1,90,2,-0.3365321055391166
MCF7,4,A199,13,1,90,3,0.1042204908997054
MCF7,4,A199,13,1,90,4,0.8214434550593678
MCF7,4,A199,13,1,90,5,0.28284820145943873
MCF7,4,A199,14,1,90,1,0.5910844288995425
MCF7,4,A199,14,1,90,2,0.7889631703615624
MCF7,4,A199,14,1,90,3,-0.2819065979541097
MCF7,4,A199,14,1,90,4,-0.7321687938546586
MCF7,4,A199,15,1,90,1,-0.33990810994468784
MCF7,4,A199,15,1,90,2,-0.09793972666972856
MCF7,4,A199,15,1,90,3,0.07848577523585021
MCF7,4,A199,15,1,90,4,0.610901769905007
MCF7,4,A199,15,1,90,5,-0.8889078968909654
MCF7,4,A199,15,1,90,6,-0.5875667193735228
MCF7,4,A199,15,1,90,7,0.12490544552292464
MCF7,4,A199,15,1,90,8,-0.9189957067903717
MCF7,4,A199,16,1,90,1,0.5928294133732196
MCF7,4,A199,16,1,90,2,-0.1466925477471494
MCF7,4,A199,16,1,90,3,-0.6193294567765715
MCF7,4,A199,16,1,90,4,0.017431808857298274
MCF7,4,A199,16,1,90,5,-0.1482960522674132
MCF7,4,A199,2,1,90,1,-0.8997987309875284
MCF7,4,A199,2,1,90,2,-0.43312154303013317
MCF7,4,A199,2,1,90,3,-1.279812129551045
MCF7,4,A199,2,1,90,4,-1.0948937324006776
MCF7,4,A199,3,1,90,1,0.627371987929871
MCF7,4,A199,3,1,90,2,0.3109088475573947
