Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2,A199,0,1,90,1,0.45500413108816895
MCF7,2,A199,0,1,90,2,-1.1604908640142622
MCF7,2,A199,0,1,90,3,-0.9511680530516472
MCF7,2,A199,0,1,90,4,-0.2100322447385584
MCF7,2,A199,0,1,90,5,-0.41091933787204
MCF7,2,A199,0,1,90,6,-1.097281914014282
MCF7,2,A199,0,1,90,7,-0.6542408549359153
MCF7,2,A199,0,1,90,8,-1.490995255542465
MCF7,2,A199,1,1,90,1,-1.5416060499115294
MCF7,2,A199,1,1,90,2,-1.5472236822134458
MCF7,2,A199,1,1,90,3,1.1928363337028793
MCF7,2,A199,1,1,90,4,-1.830875572369515
MCF7,2,A199,1,1,90,5,-1.4928653278094346
MCF7,2,A199,1,1,90,6,-2.0623506314308115
MCF7,2,A199,1,1,90,7,-1.2943143126377508
MCF7,2,A199,1,1,90,8,-1.550239254241151
MCF7,2,A199,1,1,90,9,-1.6626740562248576
MCF7,2,A199,1,1,90,10,-1.3543843591196039
MCF7,2,A199,1,1,90,11,-1.285919380064151
MCF7,2,A199,1,1,90,12,-0.6192154922347881
MCF7,2,A199,10,1,90,1,0.265582573379247
MCF7,2,A199,10,1,90,2,0.06006332899865275
MCF7,2,A199,10,1,90,3,0.5123290761842882
MCF7,2,A199,10,1,90,4,1.3631235570779834
MCF7,2,A199,10,1,90,5,-0.23152470839242875
MCF7,2,A199,10,1,90,6,1.2444607099726677
MCF7,2,A199,11,1,90,1,-0.5502515280195097
MCF7,2,A199,11,1,90,2,-0.7352780353687608
MCF7,2,A199,11,1,90,3,0.5194838637869379
MCF7,2,A199,11,1,90,4,-1.860464006819566
MCF7,2,A199,11,1,90,5,-1.6360184524228607
MCF7,2,A199,11,1,90,6,0.29580347200724316
MCF7,2,A199,11,1,90,7,-1.3668792831707184
MCF7,2,A199,11,1,90,8,-0.7651224997482965
MCF7,2,A199,12,1,90,1,-0.8986434739886278
MCF7,2,A199,12,1,90,2,-1.4731307281836212
MCF7,2,A199,12,1,90,3,-1.1104871650039123
MCF7,2,A199,12,1,90,4,-0.1760930577901144
MCF7,2,A199,12,1,90,5,-0.7411657480231242
MCF7,2,A199,13,1,90,1,-0.4996643461668072
MCF7,2,A199,13,1,90,2,-0.29128701158251546
MCF7,2,A199,14,1,90,1,1.227854671192526
MCF7,2,A199,14,1,90,2,-1.452389571868564
MCF7,2,A199,14,1,90,3,-1.1568896625518121
MCF7,2,A199,14,1,90,4,-0.8379595020813457
MCF7,2,A199,14,1,90,5,-0.4436328205620217
MCF7,2,A199,14,1,90,6,-0.7467453270961915
MCF7,2,A199,15,1,90,1,3.712951028609604
MCF7,2,A199,15,1,90,2,-0.4962510691114407
MCF7,2,A199,15,1,90,3,-1.429071333808997
MCF7,2,A199,15,1,90,4,-1.2232976206570254
MCF7,2,A199,2,1,90,1,-1.0203544822971218
MCF7,2,A199,2,1,90,2,-1.8693254329498996
MCF7,2,A199,2,1,90,3,-1.2491937210401514
MCF7,2,A199,2,1,90,4,-1.7826133452271007
MCF7,2,A199,2,1,90,5,-0.7580163031917144
MCF7,2,A199,2,1,90,6,-1.7441920733545424
MCF7,2,A199,2,1,90,7,-1.7380540875412127
MCF7,2,A199,2,1,90,8,-0.978533983792157
MCF7,2,A199,2,1,90,9,-0.9716986481670756
MCF7,2,A199,2,1,90,10,-0.8987459249893752
MCF7,2,A199,2,1,90,11,-1.4242139855050056
MCF7,2,A199,3,1,90,1,-1.9712045619680607
MCF7,2,A199,3,1,90,2,-1.8471414738271772
MCF7,2,A199,3,1,90,3,-0.6063802357164306
MCF7,2,A199,3,1,90,4,-1.3240957452587316
MCF7,2,A199,3,1,90,5,-0.6764547687798078
MCF7,2,A199,3,1,90,6,-1.2610280800674012
MCF7,2,A199,3,1,90,7,-0.02801565021887379
MCF7,2,A199,3,1,90,8,-1.2238180717408211
MCF7,2,A199,4,1,90,1,-0.9302057977197374
MCF7,2,A199,4,1,90,2,-1.162842358412364
MCF7,2,A199,4,1,90,3,-1.2564253956795528
MCF7,2,A199,4,1,90,4,-1.4708481198869765
MCF7,2,A199,4,1,90,5,-0.1441381027951867
MCF7,2,A199,4,1,90,6,-1.53299001832108
MCF7,2,A199,4,1,90,7,-0.6147246257963258
MCF7,2,A199,4,1,90,8,-1.5516146345330848
MCF7,2,A199,4,1,90,9,-1.2881014888076825
MCF7,2,A199,4,1,90,10,-0.9653956674563496
MCF7,2,A199,5,1,90,1,-0.37545372858484705
