Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_region_mean_value,Cell_Ed_region_variance,Cell_Ed_region_max_value,Cell_Ed_region_min_value,Cell_Ed_region_top_50_value,Cell_Ed_region_top_25_value,Cell_Ed_not_region_mean_value,Cell_Ed_not_region_variance,Cell_Ed_not_region_max_value,Cell_Ed_not_region_min_value,Cell_Ed_not_region_top_50_value,Cell_Ed_not_region_top_25_value,Fp_mito_ratio_mean,Fp_non_mito_ratio_mean,Fp_whole_cell_ratio_mean,Fp_mito_pixels,Fp_non_mito_pixels,Fp_whole_cell_pixels
MCF7,2.0,A133,0,1,80.0,1,0.05839969217777252,0.0014487828593701124,0.06753235310316086,0.0010585964191704988,0.06364323198795319,0.00023914690245874226,0.12135714292526245,0.003568884916603565,0.075875685,0.082847334,0.057561010122299194,0.001637158216908574,0.29419848322868347,0.0,0.08982165,0.109975144,0.29564095,0.2350158,0.24337544,8044.0,50292.0,58336.0
MCF7,2.0,A133,0,1,80.0,2,0.07660405337810516,0.0015718236099928617,0.08337943255901337,0.0011459194356575608,0.07840637117624283,0.0004349763330537826,0.18099217116832733,0.0041719223372638226,0.09407787,0.10490812,0.07619453221559525,0.0018292367458343506,0.32149478793144226,0.0,0.10883258,0.13051859,0.42845985,0.34804767,0.36293617,9702.0,42698.0,52400.0
MCF7,2.0,A133,0,1,80.0,3,0.10639770328998566,0.0016797733260318637,0.10866952687501907,0.0014687631046399474,0.11994419246912003,0.0003476168785709888,0.19771496951580048,0.051635850220918655,0.13446726,0.14260794,0.10484904050827026,0.0018086917698383331,0.3290053606033325,0.0,0.1375778,0.15833263,1.6591825,0.99439484,1.062598,5197.0,45459.0,50656.0
MCF7,2.0,A133,10,1,80.0,1,0.06142495200037956,0.0006306134164333344,0.06225930526852608,0.0005872325855307281,0.07543546706438065,0.00015551253454759717,0.12708505988121033,0.0261989776045084,0.08548373,0.09119681,0.05944044142961502,0.0006661663064733148,0.24089442193508148,0.0,0.07972257,0.09280231,0.7517942,0.47286883,0.50747514,10406.0,73466.0,83872.0
MCF7,2.0,A133,10,1,80.0,2,0.0614556223154068,0.0006064595654606819,0.06175815686583519,0.0005907612503506243,0.06871134787797928,0.00026255680131725967,0.12855872511863708,0.020682264119386673,0.081582084,0.090343535,0.06047677621245384,0.0006447940832003951,0.22549700736999512,0.0,0.080514014,0.093813635,0.5684804,0.40396827,0.42352393,4926.0,36514.0,41440.0
MCF7,2.0,A133,10,1,80.0,3,0.07083369791507721,0.0007795171695761383,0.07107461988925934,0.0007650452316738665,0.06699350476264954,0.00038693228270858526,0.11423545330762863,0.0,0.08214642,0.08918048,0.07157281786203384,0.0008516931557096541,0.26948145031929016,0.0,0.094633445,0.10883118,0.5954,0.5142892,0.5273808,3476.0,18060.0,21536.0
MCF7,2.0,A133,11,1,80.0,1,0.11599346250295639,0.0011027635773643851,0.11600885540246964,0.0011011241003870964,0.15073594450950623,0.00039727738476358354,0.2220229059457779,0.07733786106109619,0.16586466,0.17430452,0.11132807284593582,0.0010136464843526483,0.3156333267688751,0.0,0.13620482,0.15255237,1.3415163,0.7122372,0.78673583,5353.0,39863.0,45216.0
MCF7,2.0,A133,11,1,80.0,2,0.060972053557634354,0.0018686378607526422,0.07568527013063431,0.001205986482091248,0.08286046236753464,0.0002889682655222714,0.1480071246623993,0.02103021927177906,0.096222796,0.10432254,0.057313889265060425,0.0020391910802572966,0.2849125564098358,0.0,0.09503965,0.1163321,1.2276776,0.5686342,0.6630065,5375.0,32161.0,37536.0
MCF7,2.0,A133,11,1,80.0,3,0.05028853192925453,0.0003642303927335888,0.050348348915576935,0.00036165237543173134,0.052724119275808334,9.190708078676835e-05,0.08459418267011642,0.022294480353593826,0.06040126,0.06558209,0.049667466431856155,0.000431773834861815,0.14216308295726776,0.0,0.06669556,0.07781629,0.48097777,0.41405064,0.4276493,6671.0,26161.0,32832.0
MCF7,2.0,A133,11,1,80.0,4,0.03869754448533058,0.0006341190892271698,0.04213053733110428,0.0005457401857711375,0.04525405168533325,0.00020026072161272168,0.10438482463359833,0.0,0.056458294,0.06203627,0.03798843175172806,0.0006758904200978577,0.2460932433605194,0.0,0.058287237,0.07226218,0.80391675,0.4136291,0.45172048,7444.0,68828.0,76272.0
MCF7,2.0,A133,11,1,80.0,5,0.036884475499391556,0.0005947128520347178,0.03894437476992607,0.0005477045197039843,0.03842976316809654,0.000344677158864215,0.08973311632871628,0.0,0.053480383,0.062546566,0.03670429810881615,0.0006235555629245937,0.16332516074180603,0.0,0.05696878,0.07113753,0.48749468,0.36135125,0.37452346,3674.0,31510.0,35184.0
