ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,9,1,4,0,ALM,0.561650147624191,0.2365324785149604,,0.21054082,0.008737817,0.20418116,,,,,,,0.991262183,
2,A549,9,1,4,0,ALM,0.5907235973413587,0.2656059282321282,,0.1833068,-0.22436023,0.35468653,,,,,,,0.77563977,
1,A549,9,1,4,1,ALM,0.6584100602645498,0.3332923911553193,0.2273791283369064,2.6027508,0.23792213,0.5863476,ALM,0.2476947505461032,0.0737506532512505,0.0737506532512505,0.0,0.0,0.7620778699999999,0.38103893499999997
2,A549,9,1,4,1,ALM,0.6640989455021249,0.3389812763928944,0.1430689692497253,1.3079379,0.3029508,0.4785506,ALM,0.1244719055970683,0.1276855772266331,0.1276855772266331,0.029286883258055996,0.6522611981573825,0.6970491999999999,0.6746551990786912
3,A549,9,1,4,1,ALM,0.770996285771344,0.4458786166621135,0.1207474470138549,1.1978756,-0.13698767,0.5532384,ALM,0.1139976589104357,0.1285055367533647,0.1285055367533647,0.13157499549551974,0.7240733893976415,0.86301233,0.7935428596988208
1,A549,9,1,4,10,ALM,0.8073393607849783,0.4822216916757477,0.221571460366249,2.3327873,0.13497515,0.49164164,ALM,0.2220032622218837,0.0894381784084153,0.0894381784084153,0.0,0.0,0.86502485,0.432512425
1,A549,9,1,4,11,ALM,0.5656474538074667,0.2405297846982362,0.1469457000494003,0.8173674,-0.15641162,0.7521761,control,0.2001167466683707,0.0,0.0,0.011521810116478282,0.13363470826536453,0.84358838,0.48861154413268226
2,A549,9,1,4,11,ALM,0.6502302044935211,0.3251125353842906,0.1661534607410431,1.9510694,0.15845439,0.4827988,ALM,0.185676495933124,0.1084960571925731,0.1084960571925731,0.0,0.23263810950091549,0.84154561,0.5370918597504578
3,A549,9,1,4,11,ALM,0.8038545927027247,0.4787369235934942,0.1388659030199051,0.9896014,0.3623755,0.38892472,ALM,0.0941769269317195,0.1271341126232347,0.1271341126232347,0.04854738465730466,0.8599657583633269,0.6376245,0.7487951291816635
4,A549,9,1,4,11,ALM,0.568426459579638,0.2433087904704075,,6.423278,-0.037276037,0.41919842,,,,,,,0.962723963,
1,A549,9,1,4,12,ALM,0.6953476431985177,0.3702299740892872,0.1487809866666793,1.838748,0.73840976,0.25075808,ALM,0.1749872585485887,0.1132195439049673,0.1132195439049673,0.003111630850367453,0.30592429248249625,0.26159024,0.2837572662412481
2,A549,9,1,4,12,ALM,0.7869148806219832,0.4617972115127527,0.1056463941931724,1.1885929,0.77058864,0.26629096,ALM,0.1131142566035785,0.1285302912307747,0.1285302912307747,0.2007753918440983,0.7301300593711563,0.22941135999999995,0.4797707096855781
1,A549,9,1,4,13,ALM,0.7699843905463682,0.4448667214371377,,0.16013408,-0.03408923,0.1526672,,,,,,,0.96591077,
2,A549,9,1,4,13,ALM,0.6684865692445884,0.3433689001353578,0.1622539311647415,1.1777451,0.92192733,0.39360562,ALM,0.1120819091675605,0.1285499440688212,0.1285499440688212,0.0,0.7372079078999988,0.07807266999999996,0.4076402889499994
3,A549,9,1,4,13,ALM,0.6150525604975997,0.2899348913883692,0.1174501851201057,0.37930787,0.7063174,0.16437626,control,0.1223600073755182,0.0,0.0,0.14668465921380056,0.6667405247861385,0.2936826,0.4802115623930693
1,A549,9,1,4,14,ALM,0.7197957208688532,0.3946780517596227,,0.2119826,0.5184454,0.110995956,,,,,,,0.48155460000000005,
2,A549,9,1,4,14,ALM,0.4674405738374897,0.1423229047282592,0.1099972948431968,1.4977658,0.038844302,0.12574573,ALM,0.1425371672952649,0.124272185790357,0.124272185790357,0.1808374409588057,0.5284044601323118,0.961155698,0.7447800790661558
1,A549,9,1,4,15,ALM,0.7756741479076471,0.4505564787984166,0.0906552672386169,0.6049408,-0.11159961,0.34992808,ALM,0.0575701141081812,0.110141335868741,0.110141335868741,0.2694720542083462,1.0,0.88840039,0.9442001950000001
1,A549,9,1,4,16,ALM,0.6787298075727408,0.3536121384635103,0.100166916847229,0.70956194,-0.11363256,0.3432338,ALM,0.0675265445025736,0.1171511001070444,0.1171511001070444,0.225885032120504,1.0,0.88636744,0.94318372
1,A549,9,1,4,17,ALM,0.7616297192380085,0.436512050128778,0.117066316306591,0.59115934,0.8548608,0.21527818,control,0.1653102330626101,0.0,0.0,0.14844373352183116,0.37227067763330945,0.14513920000000002,0.25870493881665474
1,A549,9,1,4,18,ALM,0.4435000385817554,0.1183823694725249,0.2088398933410644,1.9656994,0.32325107,0.64167,ALM,0.187068782202132,0.1078475545762359,0.1078475545762359,0.0,0.2230924943552659,0.67674893,0.44992071217763296
1,A549,9,1,4,19,ALM,0.4969264296825605,0.17180876057333,0.1567566841840744,1.1101968,-0.19952267,0.51336217,ALM,0.105653572148775,0.1284380472959606,0.1284380472959606,0.0,0.7812810504524847,0.80047733,0.7908791902262424
1,A549,9,1,4,2,ALM,0.5385692897377993,0.2134516206285687,0.1827511638402938,1.3597409,0.5072273,0.2578471,ALM,0.1294018171208837,0.1269879548156474,0.1269879548156474,0.0,0.6184613689441176,0.49277269999999995,0.5556170344720588
2,A549,9,1,4,2,ALM,0.2870808227924808,-0.0380368463167496,0.1407627463340759,1.1976056,0.45697275,0.9292073,ALM,0.1139719639485333,0.1285063591970051,0.1285063591970051,0.039855122554095956,0.7242495559109242,0.54302725,0.633638402955462
3,A549,9,1,4,2,ALM,0.4608969667398222,0.1357792976305917,0.1447568833827972,0.4766054,0.5560198,0.4721896,control,0.1436161768428987,0.0,0.0,0.02155203666173331,0.5210066927984915,0.44398020000000005,0.4824934463992458
1,A549,9,1,4,3,ALM,0.8453716799871722,0.5202540108779417,0.1144200786948204,0.54340553,0.029586457,0.5499966,control,0.1566581006408828,0.0,0.0,0.1605700861504531,0.43159032196611624,0.970413543,0.7010019324830581
1,A549,9,1,4,4,ALM,0.5298952375578811,0.2047775684486506,0.0968037098646164,0.45699582,-0.27428144,0.42121455,control,0.1395605836179328,0.0,0.0,0.24129688843030675,0.5488121326527616,0.72571856,0.6372653463263809
1,A549,9,1,4,5,ALM,0.2091053213398422,-0.1160123477693882,0.0927428305149078,0.41181526,0.18857065,0.50272673,control,0.1297876648941406,0.0,0.0,0.25990582012934127,0.6158159687629174,0.81142935,0.7136226593814587
1,A549,9,1,4,7,ALM,0.7014692007298609,0.3763515316206303,0.1723536849021911,1.2779312,-0.05639042,0.51548207,ALM,0.1216162722144134,0.1280016278545207,0.1280016278545207,0.0,0.6718396267281926,0.94360958,0.8077246033640963
2,A549,9,1,4,7,ALM,0.8713615905596928,0.5462439214504622,0.110213816165924,1.2904143,0.29517832,0.4122605,ALM,0.122804245469687,0.1278782305599062,0.1278782305599062,0.17984523455250007,0.6636947963505678,0.70482168,0.684258238175284
