ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,28,5,6,0,DAC,0.6769223863819356,0.4247986693023364,0.0912871360778808,0.4771419,0.43440858,0.244855,DAC,0.0535814445739188,0.090144176257447,0.090144176257447,0.26657652270888077,1.0,0.5655914200000001,0.78279571
2,A549,28,5,6,0,DAC,0.6874635923143868,0.4353398752347876,,0.30137852,-0.075886436,0.006054744,,,,,,,0.924113564,
3,A549,28,5,6,0,DAC,0.670340220656089,0.4182165035764898,0.1104488521814346,0.6730363,0.57290184,0.21329395,DAC,0.0755797325799419,0.1034157124349616,0.1034157124349616,0.17876818478499987,0.9874694650524685,0.42709816,0.7072838125262342
4,A549,28,5,6,0,DAC,0.3643012238612123,0.1121775067816131,,0.21901551,0.3698426,0.8081907,,,,,,,0.6301574,
1,A549,28,5,6,1,DAC,0.596746734413337,0.3446230173337378,,0.1753695,-0.38892424,0.53304595,,,,,,,0.6110757600000001,
1,A549,28,5,6,11,DAC,0.7729081399169743,0.520784422837375,0.1518657207489013,1.3780241,0.58949816,0.3210074,DAC,0.154747512083249,0.1030919677128306,0.1030919677128306,0.0,0.444689455009961,0.41050184,0.42759564750498047
1,A549,28,5,6,12,DAC,0.8706936782797612,0.618569961200162,0.2790219187736511,3.1972487,0.10035559,0.59460396,control,0.3389382409566171,0.0,0.0,0.19371590360252014,0.4181354757239781,0.8996444100000001,0.6588899428619891
1,A549,28,5,6,13,DAC,0.6632387095304899,0.4111149924508907,,0.23225704,-0.008416712,0.2500167,,,,,,,0.991583288,
1,A549,28,5,6,15,DAC,0.7481446675712239,0.4960209504916247,0.1414994448423385,1.5933288,-0.050022922,0.18715715,DAC,0.178925512065129,0.0944481547942899,0.0944481547942899,0.036479210333501835,0.2789233421379387,0.949977078,0.6144502100689693
1,A549,28,5,6,16,DAC,0.911633279255399,0.6595095621757998,0.1780056655406952,0.4614339,-0.081428096,0.2824877,control,0.1404879823514562,0.0,0.0,0.0,0.5424538200026737,0.918571904,0.7305128620013368
2,A549,28,5,6,16,DAC,0.8041334279540372,0.552009710874438,0.2348610460758209,1.8903717,0.057451308,0.18813242,DAC,0.2122824393909961,0.0787238435559773,0.0787238435559773,0.0,0.05022584092578173,0.942548692,0.4963872664628909
