Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,6,A199,0,2,40,1,1.1995428515754074
MCF7,6,A199,0,2,40,2,3.2051734560072282
MCF7,6,A199,0,2,40,3,2.8646815964867463
MCF7,6,A199,1,2,40,1,3.615633468858976
MCF7,6,A199,1,2,40,2,-0.4154563121135763
MCF7,6,A199,1,2,40,3,0.9992832130768998
MCF7,6,A199,1,2,40,4,3.6376272285487294
MCF7,6,A199,10,2,40,1,1.5902502921810526
MCF7,6,A199,10,2,40,2,0.7199395957573981
MCF7,6,A199,10,2,40,3,0.1263813602364835
MCF7,6,A199,10,2,40,4,1.9087721852818993
MCF7,6,A199,10,2,40,5,0.6998208843546071
MCF7,6,A199,11,2,40,1,3.5556961424052242
MCF7,6,A199,11,2,40,2,-0.41762404072326675
MCF7,6,A199,11,2,40,3,-0.13465991930107127
MCF7,6,A199,12,2,40,1,-0.5663765624741238
MCF7,6,A199,12,2,40,2,1.4393494460407954
MCF7,6,A199,12,2,40,3,-0.6709359725114341
MCF7,6,A199,12,2,40,4,-1.6605632195065916
MCF7,6,A199,12,2,40,5,-0.5946873198792018
MCF7,6,A199,12,2,40,6,0.1730069295651243
MCF7,6,A199,12,2,40,7,-1.3213193747545149
MCF7,6,A199,12,2,40,8,1.211794306663169
MCF7,6,A199,12,2,40,9,2.9665828593467642
MCF7,6,A199,13,2,40,1,-1.1758913041453354
MCF7,6,A199,13,2,40,2,-0.7204767949362277
MCF7,6,A199,13,2,40,3,2.9996263984819507
MCF7,6,A199,13,2,40,4,2.1271519004931885
MCF7,6,A199,13,2,40,5,7.2825161990783025
MCF7,6,A199,13,2,40,6,8.717503566137555
MCF7,6,A199,13,2,40,7,-1.1823408973659837
MCF7,6,A199,13,2,40,8,0.49962500257991477
MCF7,6,A199,13,2,40,9,0.9950006554580747
MCF7,6,A199,14,2,40,1,5.106020115852652
MCF7,6,A199,14,2,40,2,11.396621161501827
MCF7,6,A199,14,2,40,3,2.5019483424651723
MCF7,6,A199,14,2,40,4,-0.9433790794911362
MCF7,6,A199,14,2,40,5,0.09435561865610248
MCF7,6,A199,14,2,40,6,0.33265907905677905
MCF7,6,A199,14,2,40,7,0.40670881772528106
MCF7,6,A199,14,2,40,8,3.6377064624482522
MCF7,6,A199,14,2,40,9,4.840749178296829
MCF7,6,A199,15,2,40,1,2.101626110705164
MCF7,6,A199,15,2,40,2,0.2775751177020902
