ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,80,6,VIN,0.7493884096502323,False,0.4386038004388461,,,,0.49447942,False,,,,,0.50552058,
2,0,80,6,VIN,0.6983337741195929,False,0.3875491649082066,0.0534513071179389,0.3606012463569641,0.263471245765686,-0.0017446429,True,0.0639373106770829,0.0335940263069695,0.4576324812820145,0.0335940263069695,0.9982553571,0.7279439191910073
1,1,80,6,VIN,0.8988940584834582,False,0.588109449272072,0.0771576762199401,0.4873217642307281,-0.5153220891952515,0.13952252,True,0.07690625985423,0.0436691351610262,0.3162162243709826,0.0436691351610262,0.86047748,0.5883468521854913
2,1,80,6,VIN,0.5065268083276355,True,0.1957421991162493,0.0590657442808151,1.070789098739624,-0.4901667833328247,0.4336124,True,0.1121927078524613,0.0780972586999115,0.4241405245500525,0.0780972586999115,0.5663876,0.4952640622750263
1,10,80,6,VIN,0.8385111520014152,False,0.5277265427900291,0.0609348379075527,0.7883755564689636,0.1104305237531662,0.94806874,True,0.0986502889751013,0.0635763774156017,0.41299076882946084,0.0635763774156017,0.051931260000000035,0.23246101441473044
2,10,80,6,VIN,0.7756371643456541,False,0.4648525551342679,0.0319069549441337,0.2182625979185104,0.1939063519239425,0.45406276,True,0.0449339601460118,0.0209965183659653,0.5861515990298012,0.0209965183659653,0.54593724,0.5660444195149006
1,11,80,6,VIN,0.7323747614229528,False,0.4215901522115665,0.0401948951184749,0.4294990301132202,0.0664258450269699,0.40992856,True,0.0713609269178063,0.0392062296539239,0.5367113211063904,0.0392062296539239,0.59007144,0.5633913805531952
2,11,80,6,VIN,0.8067332656043493,True,0.4959486563929631,0.0856752768158912,0.9313117265701294,0.0578102022409439,0.94083226,True,0.1061031935591671,0.0713527347939726,0.2654059468054951,0.0713527347939726,0.059167740000000024,0.16228684340274757
1,12,80,6,VIN,0.709678467441206,False,0.3988938582298197,0.0840834081172943,1.1080989837646484,0.0922236368060112,0.5204394,True,0.1136592537788097,0.079775888102989,0.27490196502240566,0.079775888102989,0.4795606,0.37723128251120286
2,12,80,6,VIN,0.6654319295229412,False,0.3546473203115549,0.070035234093666,0.7742701172828674,-0.1787779778242111,0.58330595,True,0.0978345775887478,0.0627561917561372,0.358703924669132,0.0627561917561372,0.41669405000000004,0.387698987334566
