ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,60,4,GEF,0.7324187746153789,False,0.4306593796629496,0.2683902084827423,1.9452459812164309,0.9401005506515504,0.80641526,False,0.2430528810337225,0.0,0.42454847037684074,0.0,0.19358474000000003,0.3090666051884204
1,1,60,4,GEF,0.7706969343877021,True,0.4689375394352729,0.0606677234172821,0.293771356344223,0.8681023120880127,0.9318764,True,0.0557174493488208,0.0278428015444681,0.4145841942594891,0.0278428015444681,0.06812359999999995,0.24135389712974453
2,1,60,4,GEF,0.7965161239977805,False,0.4947567290453512,0.1263303756713867,0.5533826351165771,0.5749229192733765,0.9537943,False,0.1310976478809533,0.0,0.022884965218027277,0.0,0.046205700000000016,0.03454533260901364
3,1,60,4,GEF,0.6039711085869424,False,0.3022117136345131,0.1647798418998718,0.8180132508277893,0.8859946727752686,0.91434264,False,0.1655812333422542,0.0,0.0,0.0,0.08565736000000002,0.04282868000000001
1,10,60,4,GEF,0.6593732950223032,False,0.357613900069874,0.1091777309775352,0.5864834785461426,0.518261194229126,0.6143686,True,0.0852234803988994,0.0508169656716539,0.1252061093077219,0.0508169656716539,0.38563139999999996,0.25541875465386094
2,10,60,4,GEF,0.7348079380849184,False,0.4330485431324891,0.1086481586098671,0.4556982517242431,0.9399664402008056,0.83524173,False,0.1152003558676312,0.0,0.12836518194667845,0.0,0.16475826999999998,0.14656172597333922
3,10,60,4,GEF,0.6797971345276904,False,0.3780377395752611,0.0895765498280525,0.874829888343811,0.5374021530151367,0.77840304,True,0.1033234650493423,0.0683920601362071,0.24213357539365762,0.0683920601362071,0.22159695999999995,0.2318652676968288
4,10,60,4,GEF,0.7709502948317516,False,0.4691908998793223,0.0877365842461586,0.5328890681266785,0.9149001836776732,0.9477167,True,0.0808991870070998,0.0470312556767093,0.25310957278562435,0.0470312556767093,0.05228330000000003,0.1526964363928122
1,11,60,4,GEF,0.749354277539306,False,0.4475948825868767,0.0710769817233085,0.6728395819664001,0.6817793846130371,0.7702065,True,0.0914624465258223,0.0565523235889419,0.352489558825248,0.0565523235889419,0.22979349999999998,0.291141529412624
2,11,60,4,GEF,0.7452530555504051,False,0.4434936605979758,0.1298543661832809,0.6398594379425049,0.6469916105270386,0.9715678,False,0.1435905222817625,0.0,0.0018632075022917416,0.0,0.02843220000000002,0.01514770375114588
3,11,60,4,GEF,0.7042859098109897,False,0.4025265148585604,0.272047221660614,1.836888313293457,0.9120622873306274,0.6095834,False,0.2382804060788794,0.0,0.4463637518678084,0.0,0.3904166,0.4183901759339042
4,11,60,4,GEF,0.7202160603462004,True,0.4184566653937712,0.0946769788861274,2.166529655456543,0.8530580401420593,0.7302036,True,0.1391650601469566,0.1126193852739587,0.21170784537444848,0.1126193852739587,0.26979640000000005,0.24075212268722426
1,12,60,4,GEF,0.7207166441091566,False,0.4189572491567273,0.3052855134010315,2.110493898391724,0.8356306552886963,0.74854213,False,0.2496908143782973,0.0,0.6446410495772208,0.0,0.25145786999999997,0.4480494597886104
2,12,60,4,GEF,0.6290840367937396,False,0.3273246418413103,0.1697777211666107,0.7970548868179321,0.8926936388015747,0.98723745,False,0.1632205006650507,0.0,0.0,0.0,0.01276255000000004,0.00638127500000002
1,13,60,4,GEF,0.7026663608589471,False,0.4009069659065178,0.1360220164060592,0.5398601293563843,0.937035083770752,0.9480641,False,0.1290172554088967,0.0,0.0,0.0,0.051935900000000035,0.025967950000000017
2,13,60,4,GEF,0.726686658566647,False,0.4249272636142178,0.162068709731102,0.863024890422821,0.8941808938980103,0.9674052,False,0.170471774858316,0.0,0.0,0.0,0.032594800000000035,0.016297400000000017
3,13,60,4,GEF,0.7348678011211647,False,0.4331084061687354,0.1917563825845718,1.956121563911438,0.8937739133834839,0.7391822,False,0.2435125619688403,0.0,0.0,0.0,0.2608178,0.1304089
1,14,60,4,GEF,0.690984306642555,False,0.3892249116901257,0.2211349308490753,1.610446214675903,0.9668144583702089,0.96027017,False,0.2270279324924958,0.0,0.1426552604343418,0.0,0.039729829999999966,0.09119254521717088
