ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,3,6,OSI,0.6965070781519482,False,0.3080011690151676,0.0221404992043972,0.4113928973674774,0.4400227069854736,0.6771885,True,0.0695020541271423,0.0377626108103164,0.6444117066008171,0.0377626108103164,0.32281150000000003,0.4836116033004086
2,0,3,6,OSI,0.6375276860180271,False,0.2490217768812465,0.0290425848215818,0.1329420059919357,0.3347640037536621,0.12582707,True,0.0302942600219129,0.0128877015844965,0.603238505058987,0.0128877015844965,0.87417293,0.7387057175294935
1,1,3,6,OSI,0.5311229511975446,True,0.1426170420607639,0.0337554290890693,0.2207505255937576,-0.4505716562271118,-0.0045251995,True,0.0453185449877096,0.0212275606377542,0.5751248452722405,0.0212275606377542,0.9954748005,0.7852998228861203
1,10,3,6,OSI,0.6891504605833065,False,0.3006445514465259,0.0200504176318645,0.1663472056388855,-0.0343492403626441,-0.20363346,True,0.0363838854992221,0.0161011475845394,0.6568797278045091,0.0161011475845394,0.79636654,0.7266231339022545
1,11,3,6,OSI,0.633284775368056,False,0.2447788662312754,0.1074758172035217,1.1700984239578247,-0.2183501422405243,-0.24369936,True,0.1159644143416891,0.0824580236743517,0.13535858244566862,0.0824580236743517,0.75630064,0.44582961122283427
2,11,3,6,OSI,0.6792031039009961,False,0.2906971947642155,0.07153932005167,0.5852296352386475,-0.0001789629459381,0.3777637,True,0.085126547704401,0.0507304290896268,0.349731559253822,0.0507304290896268,0.6222363,0.48598392962691095
3,11,3,6,OSI,0.7131799696425174,False,0.3246740605057368,0.1327906847000122,1.5974520444869995,-0.3669124841690063,0.58371794,True,0.1284173082950692,0.0979053888338086,0.0,0.0979053888338086,0.41628206,0.20814103
1,12,3,6,OSI,0.5014369477626687,True,0.112931038625888,0.0621958784759044,0.7036129832267761,-0.0494021959602832,0.76964796,True,0.0934954984116386,0.0584929991971438,0.4054682487749576,0.0584929991971438,0.23035203999999998,0.3179101443874788
1,13,3,6,OSI,0.5684104811755085,False,0.1799045720387279,0.1170804128050804,1.7433030605316162,0.4282765388488769,0.44828984,True,0.131655909563077,0.1021992322568404,0.07806402361751248,0.1021992322568404,0.5517101600000001,0.3148870918087563
2,13,3,6,OSI,0.6321153511266393,False,0.2436094419898586,0.0274251550436019,0.1725708842277526,0.7272905707359314,0.55174077,True,0.0374647746233123,0.01669492373696,0.6128870034871603,0.01669492373696,0.44825923,0.5305731167435801
3,13,3,6,OSI,0.6224137852019045,True,0.2339078760651238,0.1322187185287475,1.4673810005187988,-0.1869706511497497,0.42033547,True,0.1251554282752268,0.0936985744415716,0.0,0.0936985744415716,0.5796645300000001,0.28983226500000003
1,14,3,6,OSI,0.6131512458705638,False,0.2246453367337831,0.082006424665451,0.8115525841712952,-0.0841759890317916,0.12478437,True,0.099956770664144,0.0649025624761392,0.2872918516457874,0.0649025624761392,0.87521563,0.5812537408228937
2,14,3,6,OSI,0.6034254446851683,False,0.2149195355483877,0.1132143214344978,0.6408588886260986,0.4743977189064026,0.89184815,True,0.0892481250605777,0.0544790855174575,0.10112652501329471,0.0544790855174575,0.10815185000000005,0.10463918750664739
1,15,3,6,OSI,0.5530942668137591,False,0.1645883576769784,0.0487936027348041,0.163480669260025,-0.4704454243183136,-0.13172735,False,0.0517076801335698,0.0,0.485417213597071,0.0,0.86827265,0.6768449317985354
2,15,3,6,OSI,0.5739364249820058,True,0.1854305158452251,0.0440674237906932,0.1174481436610221,0.2790081799030304,0.17851335,False,0.03867823049547,0.0,0.5136104190977597,0.0,0.82148665,0.6675485345488799
3,15,3,6,OSI,0.5875402266933917,False,0.199034317556611,0.0584504790604114,0.1947588324546814,-0.0836747214198112,0.27300847,False,0.0599880481285676,0.0,0.4278107831249807,0.0,0.72699153,0.5774011565624904
4,15,3,6,OSI,0.7035003424748634,False,0.3149944333380827,,,,0.83594835,False,,,,,0.16405165,
1,16,3,6,OSI,0.7153862464586755,False,0.3268803373218949,,,,0.85227484,False,,,,,0.14772516000000002,
2,16,3,6,OSI,0.551870084825746,True,0.1633641756889653,0.0283334031701087,0.1589109301567077,0.7550707459449768,0.3807851,True,0.0350709959524672,0.0153895017233644,0.6074690059083488,0.0153895017233644,0.6192149,0.6133419529541744
3,16,3,6,OSI,0.5431797991362985,False,0.1546738899995179,0.0304755885154008,0.2235988825559616,0.1731572896242141,0.83474785,True,0.0457562018977662,0.0214916437432095,0.5946901686331248,0.0214916437432095,0.16525215000000004,0.37997115931656245
1,17,3,6,OSI,0.568197540554485,True,0.1796916314177044,0.0621689744293689,0.5538984537124634,-0.0634642541408538,0.59043336,True,0.08263964609166,0.0485366418306294,0.40562874022518525,0.0485366418306294,0.40956664,0.4075976901125926
2,17,3,6,OSI,0.5800473071795655,True,0.1915413980427849,0.1546758115291595,1.7577215433120728,0.7186598777770996,0.7714207,True,0.1319548931007116,0.102601612253333,0.0,0.102601612253333,0.22857930000000004,0.11428965000000002
3,17,3,6,OSI,0.604543767358455,True,0.2160378582216744,0.0703988224267959,0.8216901421546936,0.0756558179855346,0.81508875,True,0.1005154187783376,0.0654743757073865,0.3565350011656414,0.0654743757073865,0.18491124999999997,0.2707231255828207
1,18,3,6,OSI,0.7623841419576378,True,0.3738782328208572,0.1430831402540207,0.9141766428947448,0.2876795530319214,0.9647968,False,0.1757502401014119,0.0,0.0,0.0,0.03520319999999999,0.017601599999999995
2,18,3,6,OSI,0.642881959959826,False,0.2543760508230454,0.1509512811899185,0.7242041826248169,-0.0393779650330543,-0.289275,False,0.1545682013137327,0.0,0.0,0.0,0.710725,0.3553625
3,18,3,6,OSI,0.6382177607582198,False,0.2497118516214391,0.1879042237997055,1.3768229484558103,-0.0218259170651435,-0.40587118,False,0.2131714713377853,0.0,0.0,0.0,0.59412882,0.29706441
4,18,3,6,OSI,0.6653622694986197,False,0.276856360361839,,,,0.8217156,False,,,,,0.1782844,
5,18,3,6,OSI,0.6248505590454555,False,0.2363446499086748,,,,0.35387892,False,,,,,0.64612108,
1,19,3,6,OSI,0.5705484246032577,True,0.1820425154664771,0.0961308851838111,0.9683176279067992,0.354369580745697,0.08089188,True,0.1078201982565137,0.0732181067494987,0.2030348180697125,0.0732181067494987,0.91910812,0.5610714690348563
2,19,3,6,OSI,0.6846357545498043,False,0.2961298454130237,0.0808047875761985,0.3764638006687164,-0.4572010338306427,0.4468338,True,0.06573348516975,0.03491476913144,0.2944600104893621,0.03491476913144,0.5531661999999999,0.423813105244681
3,19,3,6,OSI,0.6533042729928316,False,0.2647983638560509,0.083887405693531,0.1736498028039932,0.1831828504800796,-0.17522758,False,0.0544482070198427,0.0,0.2760711836823715,0.0,0.82477242,0.5504218018411857
1,2,3,6,OSI,0.6801495012669151,False,0.2916435921301344,0.0225946679711341,0.1774623990058899,-0.110725313425064,0.053876203,True,0.0383030975483112,0.017160382974977,0.6417024411404894,0.017160382974977,0.946123797,0.7939131190702446
2,2,3,6,OSI,0.6642503621974057,False,0.2757444530606251,0.020533787086606,0.26466104388237,0.2361607104539871,0.3260993,True,0.0517675919855977,0.0252453472678479,0.6539962706753067,0.0252453472678479,0.6739007,0.6639484853376534
1,3,3,6,OSI,0.673639280513474,False,0.2851333713766933,0.0629019513726234,0.9866847395896912,0.0803841650485992,0.54127175,True,0.1086438329787128,0.0741229527791508,0.401256292666002,0.0741229527791508,0.45872824999999995,0.429992271333001
2,3,3,6,OSI,0.6140450792878894,False,0.2255391701511088,0.0663626417517662,1.2042052745819092,0.0705034434795379,0.43977606,True,0.11716732893168,0.0838790736680952,0.38061214097661145,0.0838790736680952,0.56022394,0.4704180404883057
1,4,3,6,OSI,0.5553429433479241,True,0.1668370342111435,0.0287483166903257,0.1384511739015579,0.5587677955627441,-0.10787998,True,0.0313334143083664,0.0134203996133705,0.6049939108518936,0.0134203996133705,0.89212002,0.7485569654259467
2,4,3,6,OSI,0.4895528316164625,True,0.1010469224796819,0.0319427251815795,0.3589049577713012,-0.048748105764389,0.38123953,True,0.0637419408324885,0.0334517765827855,0.5859382178465994,0.0334517765827855,0.61876047,0.6023493439232996
