ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_std,E_Ed_diff,E_Fp,E
1,0,3,4,OSI,0.6160122199582097,False,0.300167612487221,0.1271321773529052,1.0793484449386597,0.4532139301300049,0.18677104,True,0.1125346958603142,0.0784867891169879,0.018101955550986128,0.0784867891169879,0.81322896,0.4156654577754931
2,0,3,4,OSI,0.5029358028280507,True,0.1870911953570621,0.0928327888250351,0.7236196398735046,-0.0941908806562423,0.4486343,True,0.0947689187439082,0.0597269000047065,0.22270904316859674,0.0597269000047065,0.5513657000000001,0.3870373715842984
1,1,3,4,OSI,0.7029357522984363,True,0.3870911448274477,0.048194333910942,0.3337109386920929,0.4679791927337646,0.38071728,True,0.0607621172072078,0.0313160249718761,0.4889920484268764,0.0313160249718761,0.61928272,0.5541373842134382
2,1,3,4,OSI,0.6027388204009785,False,0.2868942129299899,0.0506145469844341,0.7713180184364319,0.4323227703571319,0.2266635,True,0.0976618319922563,0.0625832667592152,0.4745546846826535,0.0625832667592152,0.7733365,0.6239455923413267
1,10,3,4,OSI,0.6701336347244451,False,0.3542890272534565,0.1104031056165695,1.4989672899246216,-0.0023111104965209,0.53095984,True,0.1259835840548073,0.0947555848475994,0.11789634820426768,0.0947555848475994,0.46904016000000004,0.29346825410213384
2,10,3,4,OSI,0.5613007817646588,False,0.2454561742936702,0.0541010126471519,0.4360541999340057,-0.7085757255554199,0.55126196,True,0.0720188464099455,0.0397234162310386,0.45375677498383044,0.0397234162310386,0.44873803999999995,0.45124740749191516
3,10,3,4,OSI,0.6343475894666217,False,0.3185029819956331,0.0709984079003334,0.8984413146972656,-0.1536448299884796,0.21376789,True,0.1045099170862997,0.0696468510207602,0.3529582774168011,0.0696468510207602,0.78623211,0.5695951937084005
1,11,3,4,OSI,0.7648143035137634,True,0.4489696960427748,0.0531251728534698,0.8962940573692322,0.010321095585823,0.39356482,True,0.1044035024762611,0.0695337683969419,0.459577978997553,0.0695337683969419,0.6064351800000001,0.5330065794987765
2,11,3,4,OSI,0.4346541073598132,False,0.1188094998888246,0.0261920262128114,0.1759009510278701,0.1483437418937683,0.328145,True,0.0380365511390268,0.0170119203514278,0.62024302088439,0.0170119203514278,0.671855,0.646049010442195
3,11,3,4,OSI,0.6002159965786517,False,0.2843713891076631,0.1214633733034133,1.0740790367126465,0.6590428352355957,0.86383265,True,0.112324555289157,0.0782472978147299,0.05191822856993489,0.0782472978147299,0.13616735000000002,0.09404278928496745
4,11,3,4,OSI,0.5616990790726673,True,0.2458544716016786,0.0362905077636241,0.3317961990833282,-0.7227400541305542,0.2770731,True,0.0605294942140418,0.0311519517509688,0.5600022705924994,0.0311519517509688,0.7229269,0.6414645852962497
5,11,3,4,OSI,0.5931164545227416,False,0.277271847051753,0.0668349862098693,0.9353021383285522,-0.0546550601720809,0.8434993,True,0.1062921602364129,0.0715566521470489,0.3777944515636861,0.0715566521470489,0.15650070000000005,0.26714757578184306
1,12,3,4,OSI,0.7110322869856681,False,0.3951876795146795,0.2125897109508514,2.263759136199951,0.8221830129623413,0.45293507,False,0.2552465814286563,0.0,0.09168022468386586,0.0,0.54706493,0.3193725773419329
2,12,3,4,OSI,0.7169403459391133,False,0.4010957384681247,0.0252143051475286,0.1149206161499023,0.5169258117675781,0.35599187,True,0.0267924989996047,0.0111391583135452,0.6260754472994368,0.0111391583135452,0.64400813,0.6350417886497184
1,13,3,4,OSI,0.5012106586369895,True,0.1853660511660009,0.1254019290208816,1.0125547647476196,0.0134647339582443,0.9197613,True,0.109773334127222,0.0753744988431029,0.02842345360868226,0.0753744988431029,0.0802387,0.05433107680434113
2,13,3,4,OSI,0.6341753642812573,False,0.3183307568102687,0.1057340204715728,0.5290237069129944,0.052465446293354,0.28467822,False,0.1273235485256343,0.0,0.14574897049169327,0.0,0.71532178,0.4305353752458466
3,13,3,4,OSI,0.6581173037227707,False,0.3422726962517821,0.0451976023614406,0.1613353788852691,0.2781125903129577,-0.26083332,False,0.0511234054427652,0.0,0.5068685337238976,0.0,0.7391666800000001,0.6230176068619488
1,14,3,4,OSI,0.6457804846696927,False,0.3299358771987041,0.0828393474221229,0.4954884350299835,0.0237261652946472,0.32690123,True,0.0776449382265132,0.0442816108660433,0.2823231945714902,0.0442816108660433,0.67309877,0.47771098228574504
2,14,3,4,OSI,0.7120785927419987,True,0.3962339852710101,0.0615509115159511,0.2854612171649933,0.4878788292407989,0.62743527,True,0.0546145493367355,0.0271068799168037,0.40931568795535006,0.0271068799168037,0.37256473,0.390940208977675
3,14,3,4,OSI,0.5898722865765642,False,0.2740276791055756,0.0713005885481834,0.2455651462078094,0.2331201583147049,0.65138763,False,0.0725517842881233,0.0,0.3511556708706013,0.0,0.34861237,0.34988402043530065
1,15,3,4,OSI,0.5484397733332078,True,0.2325951658622192,0.0658259689807891,0.2058720588684082,0.1730479598045349,0.45146653,False,0.0628266631657991,0.0,0.3838135698471021,0.0,0.54853347,0.46617351992355105
2,15,3,4,OSI,0.4959584880234441,True,0.1801138805524555,0.1241202503442764,1.641318678855896,0.6956018209457397,0.12576386,True,0.1294344272942305,0.0992412257627488,0.03606908673910083,0.0992412257627488,0.87423614,0.45515261336955043
3,15,3,4,OSI,0.7671213014115436,True,0.451276693940555,0.120780773460865,1.3222166299819946,0.0883174464106559,0.84577537,True,0.1210109145078719,0.0885198043541089,0.05599016022196883,0.0885198043541089,0.15422462999999997,0.10510739511098441
1,16,3,4,OSI,0.6770457432607402,True,0.3612011357897516,0.033830989152193,0.1152754351496696,0.4433334469795227,0.28041887,False,0.0380366668161981,0.0,0.5746741047453829,0.0,0.71958113,0.6471276173726914
2,16,3,4,OSI,0.6178607252120585,False,0.3020161177410699,0.1155445128679275,1.049390435218811,-0.3035771250724792,0.34894493,True,0.111322788210423,0.0771116230779711,0.0872261698393781,0.0771116230779711,0.65105507,0.36914061991968905
3,16,3,4,OSI,0.6603138551687717,False,0.3444692476977831,0.1137386411428451,2.2298505306243896,0.2996259927749634,0.428197,True,0.1400997313369746,0.1139631076363016,0.0979987862077389,0.1139631076363016,0.5718030000000001,0.3349008931038695
1,17,3,4,OSI,0.605248158714309,False,0.2894035512433204,0.1025900617241859,0.5310608148574829,-0.1576479971408844,0.20622066,True,0.080744839702965,0.0468989337977923,0.16450371424958998,0.0468989337977923,0.7937793399999999,0.47914152712479496
1,18,3,4,OSI,0.7232661393506029,False,0.4074215318796143,0.0535376034677028,0.1262182295322418,0.5900461673736572,0.09592871,False,0.0412427247667235,0.0,0.45711769528858853,0.0,0.90407129,0.6805944926442943
2,18,3,4,OSI,0.7462714524403419,True,0.4304268449693533,0.0929294750094413,0.4548806846141815,0.611325204372406,0.9676991,True,0.073865580497684,0.0411927151469587,0.22213227840825303,0.0411927151469587,0.032300899999999966,0.12721658920412648
3,18,3,4,OSI,0.6774325331951576,False,0.361587925724169,0.0822237059473991,1.1512837409973145,0.8646730184555054,0.32051814,True,0.1152815076790457,0.0816578400290354,0.285995697626683,0.0816578400290354,0.67948186,0.4827387788133415
4,18,3,4,OSI,0.6353489375802885,False,0.3195043301092999,0.0623723305761814,0.5425018668174744,0.0973887741565704,0.2524231,True,0.0817030444191319,0.0477235003932473,0.4044156541984581,0.0477235003932473,0.7475769,0.5759962770992291
5,18,3,4,OSI,0.6616240603325536,False,0.345779452861565,0.0702815875411033,0.2450514286756515,0.869192361831665,0.021643959,False,0.0724298801444388,0.0,0.3572343456600559,0.0,0.978356041,0.6677951933300279
1,19,3,4,OSI,0.659805052722531,False,0.3439604452515424,0.0225854273885488,0.1305271238088607,0.0974123179912567,0.42076173,True,0.0298342229241915,0.0126539054453687,0.6417575642424401,0.0126539054453687,0.57923827,0.6104979171212201
2,19,3,4,OSI,0.6984934287776033,False,0.3826488213066147,0.0422444753348827,0.4273613095283508,0.0623335987329483,0.0814916,True,0.071144664431069,0.0390369419054514,0.5244849037585382,0.0390369419054514,0.9185084,0.7214966518792691
