ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,0,6.06,2,osi,0.9942988670285349,True,0.9504627625618828
2,0,6.06,2,osi,0.9941462620184346,False,0.9503101575517825
3,0,6.06,2,osi,0.9961734202316919,True,0.9523373157650398
4,0,6.06,2,osi,0.9838867435787424,True,0.9400506391120903
5,0,6.06,2,osi,0.9526563378661983,True,0.9088202333995462
6,0,6.06,2,osi,0.9577888762721736,True,0.9139527718055215
7,0,6.06,2,osi,0.9941347343916214,True,0.9502986299249693
8,0,6.06,2,osi,0.9922039181900072,True,0.9483678137233551
9,0,6.06,2,osi,0.9098424117300471,False,0.866006307263395
10,0,6.06,2,osi,0.9897458502935285,True,0.9459097458268764
11,0,6.06,2,osi,0.9938789381495876,False,0.9500428336829355
12,0,6.06,2,osi,0.978697969346096,False,0.9348618648794439
13,0,6.06,2,osi,0.9903809538295889,True,0.9465448493629368
14,0,6.06,2,osi,0.988746793896085,False,0.9449106894294329
15,0,6.06,2,osi,0.9859498449724313,True,0.9421137405057792
16,0,6.06,2,osi,0.9946354243745649,False,0.9507993199079128
17,0,6.06,2,osi,0.9918838998365747,False,0.9480477953699226
18,0,6.06,2,osi,0.9951566454688272,False,0.9513205410021751
19,0,6.06,2,osi,0.9913200839560048,False,0.9474839794893527
20,0,6.06,2,osi,0.9844716007039924,False,0.9406354962373403
21,0,6.06,2,osi,0.9915607005013923,False,0.9477245960347402
22,0,6.06,2,osi,0.9952742399050072,False,0.9514381354383551
23,0,6.06,2,osi,0.9846875179376793,False,0.9408514134710272
24,0,6.06,2,osi,0.9968878497991633,False,0.9530517453325112
25,0,6.06,2,osi,0.6003815446457083,True,0.5565454401790562
26,0,6.06,2,osi,0.9998819877852986,True,0.9560458833186465
27,0,6.06,2,osi,0.9807009498040415,False,0.9368648453373895
28,0,6.06,2,osi,0.9980571791832883,True,0.9542210747166362
29,0,6.06,2,osi,0.9837840817255451,False,0.939947977258893
30,0,6.06,2,osi,0.9910770998845118,False,0.9472409954178597
31,0,6.06,2,osi,0.9148442206160782,False,0.8710081161494261
32,0,6.06,2,osi,0.9906276424599518,False,0.9467915379932997
33,0,6.06,2,osi,0.9831080682776289,False,0.9392719638109768
1,1,6.06,2,osi,0.9747725257290542,True,0.9309364212624021
2,1,6.06,2,osi,0.943767137364065,False,0.8999310328974129
3,1,6.06,2,osi,0.9848906435259576,False,0.9410545390593055
4,1,6.06,2,osi,0.9912049591199091,False,0.947368854653257
5,1,6.06,2,osi,0.9930383596523692,False,0.9492022551857171
6,1,6.06,2,osi,0.9716518039738391,True,0.927815699507187
7,1,6.06,2,osi,0.9610186854482468,True,0.9171825809815947
8,1,6.06,2,osi,0.9764423875555306,False,0.9326062830888785
9,1,6.06,2,osi,0.9374182455908426,False,0.8935821411241905
10,1,6.06,2,osi,0.9969462893347469,True,0.9531101848680948
11,1,6.06,2,osi,0.9650471375994789,False,0.9212110331328268
12,1,6.06,2,osi,0.9752812914235486,False,0.9314451869568965
13,1,6.06,2,osi,0.9396903119383229,True,0.8958542074716708
14,1,6.06,2,osi,0.9850656679433734,True,0.9412295634767213
15,1,6.06,2,osi,0.9975153366490115,True,0.9536792321823594
16,1,6.06,2,osi,0.9198216757294212,False,0.8759855712627691
17,1,6.06,2,osi,0.9724125714323149,False,0.9285764669656628
18,1,6.06,2,osi,0.9810926603993311,True,0.937256555932679
19,1,6.06,2,osi,0.9935014454038932,False,0.9496653409372411
20,1,6.06,2,osi,0.8924204381915551,True,0.848584333724903
21,1,6.06,2,osi,0.9850695972136183,False,0.9412334927469662
22,1,6.06,2,osi,0.9556922707809337,False,0.9118561663142816
23,1,6.06,2,osi,0.953183136097555,True,0.9093470316309029
24,1,6.06,2,osi,0.8461839154445003,False,0.8023478109778482
25,1,6.06,2,osi,0.9803032276479196,False,0.9364671231812675
26,1,6.06,2,osi,0.9684714023995948,False,0.9246352979329427
27,1,6.06,2,osi,0.980028119820612,False,0.9361920153539599
28,1,6.06,2,osi,0.14557253489852656,True,0.10173643043187443
29,1,6.06,2,osi,0.9867230843662462,False,0.9428869798995941
30,1,6.06,2,osi,0.9933453893351807,False,0.9495092848685286
31,1,6.06,2,osi,0.9950288489305594,False,0.9511927444639073
32,1,6.06,2,osi,0.9979859474409796,False,0.9541498429743275
33,1,6.06,2,osi,0.9854018774359968,False,0.9415657729693447
34,1,6.06,2,osi,0.9697552313205875,True,0.9259191268539354
35,1,6.06,2,osi,0.8381275747985522,False,0.7942914703319001
36,1,6.06,2,osi,0.9896214287869303,True,0.9457853243202782
37,1,6.06,2,osi,0.9949274149878956,False,0.9510913105212435
38,1,6.06,2,osi,0.9538019839497391,False,0.909965879483087
