ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,0,3,2,OSI,0.6523360657963089,True,0.3842037579979602
2,0,3,2,OSI,0.6939293233746741,False,0.4257970155763254
3,0,3,2,OSI,0.72912383801342,False,0.4609915302150713
4,0,3,2,OSI,0.8252729977186863,False,0.5571406899203377
1,1,3,2,OSI,0.851074519234106,True,0.5829422114357574
2,1,3,2,OSI,0.8425111209319883,False,0.5743788131336396
1,10,3,2,OSI,0.7797350926355968,True,0.5116027848372482
2,10,3,2,OSI,0.6457742404987671,False,0.3776419327004184
1,11,3,2,OSI,0.7896233880845464,False,0.5214910802861976
2,11,3,2,OSI,0.7859621924090547,False,0.5178298846107061
3,11,3,2,OSI,0.8416246800711201,False,0.5734923722727714
4,11,3,2,OSI,0.7061702569922833,False,0.43803794919393463
1,12,3,2,OSI,0.5304943405838891,True,0.26236203278554043
1,13,3,2,OSI,0.726685080728294,False,0.4585527729299453
2,13,3,2,OSI,0.7765418190575504,False,0.5084095112592018
3,13,3,2,OSI,0.7467008555894358,False,0.4785685477910871
1,14,3,2,OSI,0.7930685569340341,False,0.5249362491356855
2,14,3,2,OSI,0.8870010611920247,False,0.6188687533936761
3,14,3,2,OSI,0.7321848900552308,False,0.4640525822568821
1,15,3,2,OSI,0.8460020321881097,False,0.577869724389761
2,15,3,2,OSI,0.7671203259848203,False,0.4989880181864716
1,16,3,2,OSI,0.7950288910737446,False,0.526896583275396
2,16,3,2,OSI,0.7071711274530122,False,0.43903881965466357
3,16,3,2,OSI,0.6748119301157918,True,0.4066796223174431
4,16,3,2,OSI,0.8080077436062911,True,0.5398754358079425
5,16,3,2,OSI,0.7472890868055475,False,0.47915677900719883
1,17,3,2,OSI,0.7303991786916031,False,0.4622668708932544
2,17,3,2,OSI,0.686018118260175,False,0.4178858104618263
1,18,3,2,OSI,0.8186346048688705,False,0.5505022970705218
2,18,3,2,OSI,0.8036607472181003,True,0.5355284394197517
3,18,3,2,OSI,0.7633866551759646,False,0.4952543473776159
1,19,3,2,OSI,0.8646802779085714,True,0.5965479701102228
2,19,3,2,OSI,0.8453484598814465,True,0.5772161520830978
3,19,3,2,OSI,0.8134120601363083,False,0.5452797523379596
4,19,3,2,OSI,0.7147996253709181,True,0.44666731757256944
5,19,3,2,OSI,0.7533011286943089,False,0.4851688208959602
6,19,3,2,OSI,0.8053517499900407,False,0.537219442191692
1,2,3,2,OSI,0.6814008488031739,False,0.4132685410048252
2,2,3,2,OSI,0.7663437440689845,False,0.49821143627063585
3,2,3,2,OSI,0.8879455015929787,False,0.6198131937946301
4,2,3,2,OSI,0.7825830347924351,False,0.5144507269940863
5,2,3,2,OSI,0.6898183111109819,False,0.42168600331263323
1,20,3,2,OSI,0.5710527666260872,False,0.3029204588277385
2,20,3,2,OSI,0.8028998911295169,False,0.5347675833311683
3,20,3,2,OSI,0.643320609612287,False,0.3751883018139383
1,3,3,2,OSI,0.7697490258100064,True,0.5016167180116577
2,3,3,2,OSI,0.7685156688076604,False,0.5003833610093118
1,4,3,2,OSI,0.680506425620544,True,0.4123741178221953
1,5,3,2,OSI,0.8160325298939071,False,0.5479002220955584
2,5,3,2,OSI,0.7158970432071156,True,0.4477647354087669
1,6,3,2,OSI,0.7902581986370053,False,0.5221258908386566
2,6,3,2,OSI,0.5836006250467445,False,0.3154683172483958
3,6,3,2,OSI,0.7779374689604508,False,0.5098051611621022
1,7,3,2,OSI,0.7056925035194617,True,0.437560195721113
2,7,3,2,OSI,0.7016919752137756,False,0.4335596674154269
3,7,3,2,OSI,0.8040205715837961,False,0.5358882637854474
4,7,3,2,OSI,0.7506697591924378,True,0.48253745139408916
1,8,3,2,OSI,0.7658677817566832,False,0.49773547395833456
2,8,3,2,OSI,0.7944148329513976,False,0.526282525153049
3,8,3,2,OSI,0.7922581148609986,False,0.52412580706265
4,8,3,2,OSI,0.8093343742012872,False,0.5412020664029384
5,8,3,2,OSI,0.8671987611671497,False,0.599066453368801
1,9,3,2,OSI,0.33760363915599234,True,0.06947133135764366
2,9,3,2,OSI,0.4009571194777021,False,0.1328248116793534
1,0,0,2,control,0.3374449652915038,False,0.06931265749315513
2,0,0,2,control,0.1783084946815162,True,-0.08982381311683249
3,0,0,2,control,0.2463015227887541,False,-0.021830785009594567
4,0,0,2,control,0.24571045049000376,True,-0.022421857308344922
1,1,0,2,control,0.16812940842040258,False,-0.1000028993779461
2,1,0,2,control,0.13407454002683547,True,-0.1340577677715132
1,10,0,2,control,0.766460939227399,True,0.4983286314290503
2,10,0,2,control,0.25166430882177154,True,-0.016467998976577136
3,10,0,2,control,0.29641636492815193,False,0.028284057129803253
1,11,0,2,control,0.12106345672032096,False,-0.14706885107802772
2,11,0,2,control,0.26607079946471446,False,-0.002061508333634221
3,11,0,2,control,0.4540660529499271,False,0.1859337451515784
1,12,0,2,control,0.5481431781308193,False,0.2800108703324706
1,13,0,2,control,0.18793710527557347,True,-0.0801952025227752
2,13,0,2,control,0.28582480611602334,False,0.017692498317674665
1,14,0,2,control,0.2265042177148123,False,-0.04162809008353638
2,14,0,2,control,0.3419191822819916,True,0.0737868744836429
3,14,0,2,control,0.22338185283308493,False,-0.04475045496526375
1,15,0,2,control,0.26001713327909187,False,-0.008115174519256807
2,15,0,2,control,0.2783648861516205,True,0.010232578353271848
3,15,0,2,control,0.29438404203646035,False,0.026251734238111668
1,16,0,2,control,0.25839223242538745,False,-0.009740075372961232
1,17,0,2,control,0.26305641138471775,False,-0.0050758964136309315
2,17,0,2,control,0.17722674091711907,False,-0.09090556688122961
