Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
H1975,2.0,control,0,1,0.0,1,0.0931098535656929,0.004753474611788988,0.10925108939409256,0.0038140760734677315,0.10976331681013107,0.0011163393501192331,0.2045898735523224,0.010270868428051472,0.1362195760011673,0.1502659171819687,0.5709097385406494,0.60568374,0.60536885,387.0,42347.0,42734.0,0.6852182,-0.14830519258975983,0.7970923,0.9280194640159607,0.95624053,0.48720953,1.9668686,0.0,0.051886257,0.4360150396823883,0.8915000557899475,0.11928988993167877,0.029589783400297165,0.48767737,1.9668686,0.0,0.052065846
H1975,2.0,control,0,1,0.0,2,0.08724351227283478,0.005416560918092728,0.11296843737363815,0.004107601474970579,0.11235673725605011,0.002333462005481124,0.2648945152759552,0.0,0.15045545995235443,0.1746935099363327,0.8838077187538147,0.6131884,0.61713266,1301.0,87962.0,89263.0,0.71190745,0.4296046495437622,0.77317536,0.9622431397438049,0.9335727,0.41609755,2.3387973,0.0,0.07085174,0.5749599933624268,1.3174082040786743,0.22327306866645813,0.02710694633424282,0.4137479,2.3387973,0.0,0.07111995
H1975,2.0,control,0,1,0.0,3,0.18709349632263184,0.012724844738841057,0.2205674946308136,0.007618247531354427,0.2239713817834854,0.003265935694798827,0.3865211308002472,0.05213321000337601,0.2686655819416046,0.2955963611602783,1.0160715579986572,0.82747644,0.8289709,400.0,50079.0,50479.0,0.69403064,0.04856138676404953,0.6527049,0.9847972393035889,0.95266116,1.076783,3.3030317,0.0,0.31241485,1.2820463180541992,2.0731887817382812,0.7451385855674744,0.0499277226626873,1.0751435,3.3030317,0.0,0.3141722
H1975,2.0,control,0,1,0.0,4,0.14035306870937347,0.00403039762750268,0.14306363463401794,0.0037204488180577755,0.13863913714885712,0.005435156170278788,0.361890971660614,0.0,0.19999898970127106,0.22794751822948456,0.8486405611038208,0.6937206,0.6954137,950.0,85977.0,86927.0,0.9410855,0.9903518557548523,0.96838063,0.9927656054496765,0.9730233,0.92972714,2.3638294,0.0,0.05162114,1.0471683740615845,1.5560619831085205,0.6685755848884583,0.020414676517248154,0.9284295,2.3638294,0.0,0.051811866
H1975,2.0,control,1,1,0.0,1,0.1735987365245819,0.023159600794315338,0.27027976512908936,0.00992677640169859,0.22608040273189545,0.0039830985479056835,0.41783031821250916,0.03964467719197273,0.2757667303085327,0.30690714716911316,0.9125767350196838,0.794957,0.79593647,1307.0,155636.0,156943.0,0.757099,0.5481303930282593,0.6215776,0.9833022952079773,0.9231057,1.6349571,8.028309,0.0,1.9044914,1.9255223274230957,2.4983603954315186,1.0045802593231201,0.10670483857393265,1.632517,8.028309,0.0,1.9188739
H1975,2.0,control,1,1,0.0,2,0.13217008113861084,0.004651140421628952,0.1429234743118286,0.0034926459193229675,0.18951019644737244,0.00317169027402997,0.48610323667526245,0.02573416195809841,0.23331086337566376,0.26469987630844116,0.7278425097465515,0.52054036,0.5231769,1864.0,144694.0,146558.0,0.69850785,0.5986912250518799,0.87970114,0.9597470164299011,0.9549244,0.33978587,1.341468,0.0,0.02046683,0.5087724328041077,1.1053320169448853,0.19562558829784393,0.02132444828748703,0.337609,1.341468,0.0,0.020083172
H1975,2.0,control,10,1,0.0,1,0.08958206325769424,0.01131125446408987,0.17202989757061005,0.007538198959082365,0.1833215206861496,0.004135373514145613,0.41972944140434265,0.0,0.23491168022155762,0.2648574709892273,0.8221828937530518,0.5381808,0.5410029,1523.0,151740.0,153263.0,0.699256,0.6134706139564514,0.7015428,0.9759955406188965,0.9245812,0.8112206,4.9985337,0.0,0.7481279,1.4153176546096802,2.472529172897339,0.6513868570327759,0.10763870179653168,0.8051573,4.9985337,0.0,0.7508569
H1975,2.0,control,10,1,0.0,2,0.32673144340515137,0.00937409047037363,0.33714449405670166,0.00616215355694294,0.2934730052947998,0.0011428117286413908,0.40932732820510864,0.2040957510471344,0.3205779194831848,0.3359036147594452,1.0755209922790527,1.3053225,1.304393,200.0,49239.0,49439.0,0.9905399,0.3059645891189575,0.8544498,0.9952449202537537,0.96801555,2.4954705,6.5626845,0.0,0.59540474,1.7479865550994873,2.097928524017334,1.4298088550567627,0.016555413603782654,2.4985068,6.5626845,0.0,0.5954773
H1975,2.0,control,10,1,0.0,3,0.11361700296401978,0.002263080794364214,0.11510556191205978,0.002121389377862215,0.10893476754426956,0.0009441181900911033,0.22694197297096252,0.010047405026853085,0.13231201469898224,0.1495622992515564,1.0297493934631348,0.97461134,0.9750764,800.0,94079.0,94879.0,0.8708859,0.5649943947792053,0.9134033,0.9924355149269104,0.9849486,0.88028646,2.1165078,0.0,0.029690163,0.8528454303741455,1.1761215925216675,0.6258389353752136,0.00863299984484911,0.8805196,2.1165078,0.0,0.029862765
H1975,2.0,control,11,1,0.0,1,0.22148115932941437,0.004639046732336283,0.22254598140716553,0.004424376413226128,0.21649304032325745,0.001524828840047121,0.34181851148605347,0.11785521358251572,0.2480224072933197,0.26768773794174194,1.0117766857147217,1.3036457,1.3010354,600.0,66487.0,67087.0,0.9499709,0.6451662182807922,0.8845359,0.9916207194328308,0.9648685,1.6109097,5.853517,0.0,0.33713204,1.2121050357818604,1.8065025806427002,0.890163004398346,0.0241535734385252,1.6145085,5.853517,0.0,0.3385082
