Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff
H1975,6.0,GEF,2,2,60.0,1,0.2039390802383422,1.06696617603302,0.9068995714187622,0.6289254,False,0.18996128593343697,0.0
H1975,6.0,GEF,2,2,60.0,2,0.2744572162628174,1.5012664794921875,0.4074907302856445,0.6450125,False,0.22087453255491907,0.0
H1975,6.0,GEF,3,2,60.0,1,0.0546854957938194,0.3536587059497833,-0.0190727189183235,0.6657903,True,0.06313358749146007,0.03301059066621233
H1975,6.0,GEF,3,2,60.0,2,0.2063166499137878,1.901033878326416,0.9504636526107788,0.94594085,False,0.24114867201333878,0.0
H1975,6.0,GEF,3,2,60.0,3,0.1536755114793777,0.7539036870002747,-0.1369008719921112,0.7579233,False,0.15818232145381061,0.0
H1975,6.0,GEF,4,2,60.0,1,0.0569341443479061,0.1697787642478943,0.3740952014923095,0.87550694,False,0.053410599638809064,0.0
H1975,6.0,GEF,4,2,60.0,2,0.207234725356102,1.9652292728424072,-0.1118307411670684,0.9037513,False,0.24389492543784216,0.0
H1975,6.0,GEF,5,2,60.0,1,0.0420365519821643,0.2831521928310394,-0.2919043302536011,0.64184564,True,0.054304670562495515,0.026901602196096226
H1975,6.0,GEF,5,2,60.0,2,0.114682912826538,0.4558940827846527,0.7666023969650269,0.8617054,False,0.11523435973025217,0.0
H1975,6.0,GEF,5,2,60.0,3,0.2297433167695999,1.8345365524291992,0.7288112044334412,0.73548096,False,0.23817278020824115,0.0
H1975,6.0,GEF,5,2,60.0,4,0.147497147321701,0.4934771656990051,0.8275319337844849,0.9744622,False,0.12159516137780269,0.0
H1975,6.0,GEF,5,2,60.0,5,0.0598049722611904,0.363972932100296,-0.243189126253128,0.7905621,True,0.0643237321066483,0.03387619243779265
H1975,6.0,GEF,6,2,60.0,1,0.1668658554553985,0.9407140016555786,0.9428037405014038,0.8453161,False,0.17837906683516083,0.0
H1975,6.0,GEF,6,2,60.0,2,0.1775825023651123,1.5626527070999146,0.5987046360969543,0.70126206,False,0.22439880153075611,0.0
H1975,6.0,GEF,6,2,60.0,3,0.1697554886341095,1.0611225366592407,0.8140669465065002,0.9279032,False,0.18945651534310481,0.0
H1975,6.0,GEF,7,2,60.0,1,0.0955342724919319,0.401080459356308,0.6363840103149414,0.8372322,False,0.10534556246036822,0.0
H1975,6.0,GEF,7,2,60.0,2,0.1171308904886245,0.4706954956054687,0.5371581315994263,0.88975894,False,0.11777825042668091,0.0
H1975,6.0,GEF,7,2,60.0,3,0.0884383767843246,0.3283498883247375,0.4657394886016845,0.7933303,False,0.09096455682763892,0.0
H1975,6.0,GEF,8,2,60.0,1,0.3770058155059814,1.787755250930786,0.4659910798072815,0.8828698,False,0.23599415053486822,0.0
H1975,6.0,GEF,8,2,60.0,2,0.2442673742771148,1.809433460235596,0.9284682273864746,0.9829526,False,0.2370127368351554,0.0
H1975,6.0,GEF,9,2,60.0,1,0.0632749944925308,0.1963290423154831,0.2401746958494186,0.46035278,False,0.06039232102253438,0.0
H1975,6.0,GEF,9,2,60.0,2,0.1542107462882995,0.6252750158309937,0.9121237397193908,0.91421044,False,0.1415767815197456,0.0
H1975,6.0,GEF,9,2,60.0,3,0.1656549274921417,0.8818528056144714,0.9292991161346436,0.95589536,False,0.17244804242814363,0.0
H1975,6.0,GEF,9,2,60.0,4,0.1268192380666732,0.6353133916854858,0.9536718130111694,0.9460154,False,0.14296668108324512,0.0
H1975,6.0,GEF,9,2,60.0,5,0.0769052654504776,0.6394526958465576,-0.00409528426826,-0.15044959,True,0.08914826981753786,0.054386577310224296
H1975,2.0,OSI,0,3,3.0,1,0.0564421191811561,0.4727337658405304,-0.4581725001335144,0.38547796,True,0.07556038721125438,0.04256417125571871
H1975,2.0,OSI,0,3,3.0,2,0.0731031447649002,0.5043109059333801,0.2810467481613159,0.3318362,True,0.07843134270031074,0.04493837605362799
H1975,2.0,OSI,0,3,3.0,3,0.0497358255088329,0.5202920436859131,0.1952440738677978,0.42312527,True,0.07982604408531263,0.04611520047465201
H1975,2.0,OSI,0,3,3.0,4,0.0868769437074661,0.7910381555557251,0.1836041808128357,0.41301703,True,0.0988024930519515,0.06373008077486537
H1975,2.0,OSI,1,3,3.0,1,0.0625330284237861,0.9448789954185486,-0.3145670592784881,0.2315976,True,0.1067418527726834,0.07204329074170558
H1975,2.0,OSI,1,3,3.0,2,0.0733358263969421,0.4030653834342956,0.3898358941078186,0.4099626,True,0.06862595361431176,0.037091187479111026
H1975,2.0,OSI,10,3,3.0,1,0.0506517775356769,0.597275972366333,-0.044533684849739,0.4946284,True,0.0860498708602963,0.05155788236044788
H1975,2.0,OSI,10,3,3.0,2,0.0545802526175975,0.9509916305541992,0.4517833590507507,0.6230193,True,0.1070260925242155,0.07235187843331967
H1975,2.0,OSI,11,3,3.0,1,0.0230485294014215,0.1928251683712005,0.8997576236724854,0.29796574,True,0.0408738718074156,0.01861486454905901
H1975,2.0,OSI,11,3,3.0,2,0.0772549137473106,0.4007449746131897,-0.3088194131851196,0.80554754,True,0.06837939544585261,0.03690326009133982
H1975,2.0,OSI,11,3,3.0,3,0.0272606685757637,0.294282466173172,0.1909745931625366,0.7739867,True,0.055784658936483364,0.02788791670454177
H1975,2.0,OSI,11,3,3.0,4,0.1223091557621955,1.450401782989502,-0.2267900556325912,0.7446514,True,0.12470003402511642,0.09312051272985769
H1975,2.0,OSI,12,3,3.0,1,0.0725908130407333,0.8597215414047241,0.2380045652389526,0.64061946,True,0.1025450094544054,0.06757590391521956
H1975,2.0,OSI,13,3,3.0,1,0.0294247008860111,0.1882841289043426,0.1343429088592529,0.3276166,True,0.04012361744783336,0.01818614008522869
H1975,2.0,OSI,13,3,3.0,2,0.0496964827179908,0.5352057218551636,-0.0539083816111087,0.51015294,True,0.08109409145923224,0.04719862061110594
H1975,2.0,OSI,13,3,3.0,3,0.0206992924213409,0.1975930780172348,-0.3000860214233398,0.030571166,True,0.041653110688897106,0.019063884127681112
H1975,2.0,OSI,14,3,3.0,1,0.0534692406654357,0.4019322693347931,-0.0328779965639114,0.29742438,True,0.06850568699311287,0.036999463541289634
H1975,2.0,OSI,14,3,3.0,2,0.1311533600091934,2.204225540161133,0.0513085611164569,0.4425177,True,0.1397264530821341,0.11342520200969375
H1975,2.0,OSI,14,3,3.0,3,0.0247272904962301,0.2506725490093231,0.7573249340057373,0.4451598,True,0.04978024364825345,0.023978069915517944
H1975,2.0,OSI,15,3,3.0,1,0.0431772544980049,0.3646272718906402,-0.4085453152656555,0.37203053,True,0.06439843139132842,0.03393086248966684
H1975,2.0,OSI,15,3,3.0,2,0.0416710190474987,0.4068524539470672,0.2204179167747497,0.35627016,True,0.06902606163938814,0.03739711204343929
H1975,2.0,OSI,16,3,3.0,1,0.1198042854666709,1.3544607162475586,-0.0043360888957977,0.90394723,True,0.12198296674626133,0.08971797187610689
H1975,2.0,OSI,16,3,3.0,2,0.0270150415599346,0.2237369269132614,0.1135780587792396,0.41415146,True,0.045777341495617,0.02150443066742578
H1975,2.0,OSI,16,3,3.0,3,0.0414376594126224,0.2204884886741638,0.6554300785064697,0.38207507,True,0.045278141003911435,0.021203242954273782
H1975,2.0,OSI,16,3,3.0,4,0.0213470682501792,0.1869841367006302,0.1164099872112274,0.39767933,True,0.03990736539754663,0.01806321750939794
H1975,2.0,OSI,16,3,3.0,5,0.0536424182355403,0.2953291237354278,0.9053171873092652,0.40530977,True,0.05592206844466829,0.027980250698150307
H1975,2.0,OSI,17,3,3.0,1,0.1138243302702903,1.7420235872268677,0.4703030884265899,0.38896886,True,0.13162920522936114,0.10216334239340563
H1975,2.0,OSI,17,3,3.0,2,0.0290512330830097,0.1966190338134765,0.65142422914505,0.15511414,True,0.04149461938719768,0.018972248010666097
H1975,2.0,OSI,18,3,3.0,1,0.0242272671312093,0.186095654964447,-0.4871293604373932,0.54064345,True,0.03975918768277772,0.01797915807397262
H1975,2.0,OSI,18,3,3.0,2,0.0246365573257207,0.1999961882829666,-0.0045150434598326,0.14333864,True,0.04204260592070813,0.019289753304066924
H1975,2.0,OSI,18,3,3.0,3,0.0914703831076622,0.8880001306533813,0.3046976625919342,0.33225712,True,0.10398970590307305,0.06909505334816385
H1975,2.0,OSI,19,3,3.0,1,0.0469812303781509,0.4450214505195617,0.2948117852210998,0.70086676,True,0.07290627575611455,0.04042622441702508
H1975,2.0,OSI,19,3,3.0,2,0.1857510954141616,1.785647988319397,0.0521274134516716,0.7044792,False,0.23589429190512426,0.0
H1975,2.0,OSI,19,3,3.0,3,0.0284855272620916,0.2501275539398193,0.6803178787231445,0.30764621,True,0.04970158683321018,0.02392845160547908
H1975,2.0,OSI,19,3,3.0,4,0.1154111102223396,1.1309340000152588,0.5472594499588013,0.3834473,True,0.1145267791395932,0.08077899382317105
H1975,2.0,OSI,19,3,3.0,5,0.068316139280796,0.6272505521774292,-0.1332277655601501,0.23056577,True,0.08827266001230429,0.053579006832990064
H1975,2.0,OSI,19,3,3.0,6,0.0489261634647846,0.467158555984497,-0.1368580460548401,0.07378065,True,0.07503686636877094,0.04213816416972217
H1975,2.0,OSI,2,3,3.0,1,0.1107725352048873,0.8986029624938965,0.194673091173172,0.7321547,True,0.1045179162631567,0.0696553557322603
H1975,2.0,OSI,2,3,3.0,2,0.0217617340385913,0.179740622639656,0.3403809368610382,0.034078587,True,0.038690233797310854,0.017376793023716752
H1975,2.0,OSI,2,3,3.0,3,0.0522102937102317,0.5294930934906006,0.1592878699302673,0.690163,True,0.08061211119370934,0.046785298597692565
H1975,2.0,OSI,2,3,3.0,4,0.0206119231879711,0.1938713639974594,0.6416072845458984,0.3630421,True,0.0410455964768888,0.01871348988915028
H1975,2.0,OSI,2,3,3.0,5,0.0445271767675876,0.5543869733810425,0.7830138206481934,0.53911626,True,0.08267940271467282,0.04857131521978038
H1975,2.0,OSI,20,3,3.0,1,0.0209325328469276,0.121163934469223,0.7598304748535156,0.06816148,True,0.028023814842604397,0.011745862466702638
H1975,2.0,OSI,20,3,3.0,2,,,,0.8905765,False,,
H1975,2.0,OSI,20,3,3.0,3,0.0181864816695451,0.2194982171058654,-0.1120848059654235,0.6988023,True,0.0451252329849346,0.02111130821039075
H1975,2.0,OSI,3,3,3.0,1,0.0328992083668708,0.2495991587638855,0.5352785587310791,0.26424825,True,0.04962523633806074,0.02388032725080335
H1975,2.0,OSI,3,3,3.0,2,0.0231188237667083,0.2327364385128021,-0.2477128505706787,0.41026887,True,0.04714147037907214,0.02233567550300905
H1975,2.0,OSI,4,3,3.0,1,0.0242694094777107,0.1373223215341568,0.3396712839603424,0.4432929,True,0.03112164914541329,0.013311325894065886
H1975,2.0,OSI,5,3,3.0,1,0.0310991704463958,0.2767097055912018,0.0839412733912468,0.059063464,True,0.05343203488062842,0.026327029542249566
H1975,2.0,OSI,5,3,3.0,2,0.0203537587076425,0.145016998052597,0.3920464813709259,0.876765,True,0.0325534229309789,0.014053968377725747
H1975,2.0,OSI,6,3,3.0,1,0.0626031905412674,0.7054262161254883,0.4246307015419006,0.45507523,True,0.09361244222491696,0.058605721820872564
H1975,2.0,OSI,6,3,3.0,2,0.0272102896124124,0.2104092985391616,-0.5924236178398132,0.20496237,True,0.043705658336756735,0.020264952229323833
H1975,2.0,OSI,6,3,3.0,3,,,,0.35644847,False,,
H1975,2.0,OSI,7,3,3.0,1,0.0888212174177169,1.073734164237976,0.4591935276985168,0.37189355,True,0.11231075759829671,0.07823158830782527
H1975,2.0,OSI,7,3,3.0,2,0.0295705311000347,0.3040139675140381,0.186084359884262,0.514092,True,0.05705080350036599,0.02874363032647998
H1975,2.0,OSI,7,3,3.0,3,0.0606516897678375,0.4336327314376831,0.092280775308609,0.4447049,True,0.07177672626542152,0.039532705829533304
H1975,2.0,OSI,7,3,3.0,4,0.1542923003435135,1.5856112241744995,-0.158437430858612,0.6512168,True,0.12813596492821158,0.09753792024085892
H1975,2.0,OSI,8,3,3.0,1,0.1633079797029495,1.3881438970565796,0.4379980862140655,0.5975746,True,0.12296580161577916,0.09093963127979923
H1975,2.0,OSI,8,3,3.0,2,0.0877151489257812,0.8601585626602173,0.490189254283905,0.27955723,True,0.10256774348235395,0.06759965913211871
H1975,2.0,OSI,8,3,3.0,3,0.1325621008872985,1.1616933345794678,-0.3637829422950744,0.59311855,True,0.11566107744374689,0.08210200961707799
H1975,2.0,OSI,8,3,3.0,4,0.0595394633710384,0.3904080986976623,-0.069921925663948,0.60351825,True,0.06726786811686891,0.03606163669204987
H1975,2.0,OSI,8,3,3.0,5,0.0498845614492893,0.3628894090652466,0.0892798230051994,0.48705965,True,0.0641998282874547,0.03378560005893105
H1975,2.0,OSI,9,3,3.0,1,0.0392982140183448,0.2423970401287078,0.2354248166084289,0.4104029,True,0.048575702740156435,0.023222690113486752
H1975,2.0,OSI,9,3,3.0,2,,,,0.58602715,False,,
H1975,4.0,OSI,0,3,3.0,1,0.1271321773529052,1.0793484449386597,0.4532139301300049,0.18677104,True,0.11253469586031421,0.07848678911698793
H1975,4.0,OSI,0,3,3.0,2,0.0928327888250351,0.7236196398735046,-0.0941908806562423,0.4486343,True,0.09476891874390828,0.05972690000470654
H1975,4.0,OSI,1,3,3.0,1,0.048194333910942,0.3337109386920929,0.4679791927337646,0.38071728,True,0.060762117207207866,0.03131602497187619
H1975,4.0,OSI,1,3,3.0,2,0.0506145469844341,0.7713180184364319,0.4323227703571319,0.2266635,True,0.0976618319922563,0.06258326675921526
H1975,4.0,OSI,10,3,3.0,1,0.1104031056165695,1.4989672899246216,-0.0023111104965209,0.53095984,True,0.12598358405480733,0.09475558484759944
H1975,4.0,OSI,10,3,3.0,2,0.0541010126471519,0.4360541999340057,-0.7085757255554199,0.55126196,True,0.07201884640994556,0.03972341623103863
H1975,4.0,OSI,10,3,3.0,3,0.0709984079003334,0.8984413146972656,-0.1536448299884796,0.21376789,True,0.10450991708629977,0.06964685102076022
H1975,4.0,OSI,11,3,3.0,1,0.0531251728534698,0.8962940573692322,0.010321095585823,0.39356482,True,0.10440350247626116,0.0695337683969419
H1975,4.0,OSI,11,3,3.0,2,0.0261920262128114,0.1759009510278701,0.1483437418937683,0.328145,True,0.03803655113902682,0.01701192035142781
H1975,4.0,OSI,11,3,3.0,3,0.1214633733034133,1.0740790367126465,0.6590428352355957,0.86383265,True,0.11232455528915705,0.07824729781472994
H1975,4.0,OSI,11,3,3.0,4,0.0362905077636241,0.3317961990833282,-0.7227400541305542,0.2770731,True,0.06052949421404181,0.031151951750968875
H1975,4.0,OSI,11,3,3.0,5,0.0668349862098693,0.9353021383285522,-0.0546550601720809,0.8434993,True,0.10629216023641294,0.07155665214704893
H1975,4.0,OSI,12,3,3.0,1,0.2125897109508514,2.263759136199951,0.8221830129623413,0.45293507,False,0.25524658142865636,0.0
H1975,4.0,OSI,12,3,3.0,2,0.0252143051475286,0.1149206161499023,0.5169258117675781,0.35599187,True,0.02679249899960471,0.0111391583135452
H1975,4.0,OSI,13,3,3.0,1,0.1254019290208816,1.0125547647476196,0.0134647339582443,0.9197613,True,0.10977333412722205,0.07537449884310295
H1975,4.0,OSI,13,3,3.0,2,0.1057340204715728,0.5290237069129944,0.052465446293354,0.28467822,False,0.12732354852563435,0.0
H1975,4.0,OSI,13,3,3.0,3,0.0451976023614406,0.1613353788852691,0.2781125903129577,-0.26083332,False,0.051123405442765266,0.0
H1975,4.0,OSI,14,3,3.0,1,0.0828393474221229,0.4954884350299835,0.0237261652946472,0.32690123,True,0.07764493822651321,0.04428161086604339
H1975,4.0,OSI,14,3,3.0,2,0.0615509115159511,0.2854612171649933,0.4878788292407989,0.62743527,True,0.05461454933673556,0.02710687991680375
H1975,4.0,OSI,14,3,3.0,3,0.0713005885481834,0.2455651462078094,0.2331201583147049,0.65138763,False,0.07255178428812338,0.0
H1975,4.0,OSI,15,3,3.0,1,0.0658259689807891,0.2058720588684082,0.1730479598045349,0.45146653,False,0.06282666316579916,0.0
H1975,4.0,OSI,15,3,3.0,2,0.1241202503442764,1.641318678855896,0.6956018209457397,0.12576386,True,0.1294344272942305,0.0992412257627488
H1975,4.0,OSI,15,3,3.0,3,0.120780773460865,1.3222166299819946,0.0883174464106559,0.84577537,True,0.12101091450787191,0.08851980435410897
H1975,4.0,OSI,16,3,3.0,1,0.033830989152193,0.1152754351496696,0.4433334469795227,0.28041887,False,0.03803666681619817,0.0
H1975,4.0,OSI,16,3,3.0,2,0.1155445128679275,1.049390435218811,-0.3035771250724792,0.34894493,True,0.111322788210423,0.0771116230779711
H1975,4.0,OSI,16,3,3.0,3,0.1137386411428451,2.2298505306243896,0.2996259927749634,0.428197,True,0.14009973133697462,0.11396310763630169
H1975,4.0,OSI,17,3,3.0,1,0.1025900617241859,0.5310608148574829,-0.1576479971408844,0.20622066,True,0.08074483970296509,0.04689893379779239
H1975,4.0,OSI,18,3,3.0,1,0.0535376034677028,0.1262182295322418,0.5900461673736572,0.09592871,False,0.04124272476672358,0.0
H1975,4.0,OSI,18,3,3.0,2,0.0929294750094413,0.4548806846141815,0.611325204372406,0.9676991,True,0.07386558049768402,0.04119271514695877
H1975,4.0,OSI,18,3,3.0,3,0.0822237059473991,1.1512837409973145,0.8646730184555054,0.32051814,True,0.11528150767904571,0.08165784002903545
H1975,4.0,OSI,18,3,3.0,4,0.0623723305761814,0.5425018668174744,0.0973887741565704,0.2524231,True,0.08170304441913194,0.04772350039324734
H1975,4.0,OSI,18,3,3.0,5,0.0702815875411033,0.2450514286756515,0.869192361831665,0.021643959,False,0.07242988014443881,0.0
H1975,4.0,OSI,19,3,3.0,1,0.0225854273885488,0.1305271238088607,0.0974123179912567,0.42076173,True,0.02983422292419158,0.01265390544536878
H1975,4.0,OSI,19,3,3.0,2,0.0422444753348827,0.4273613095283508,0.0623335987329483,0.0814916,True,0.07114466443106907,0.0390369419054514
H1975,4.0,OSI,2,3,3.0,1,0.0557253323495388,0.5308127403259277,0.2451065629720688,0.5069382,True,0.0807238600593587,0.04688096272148089
H1975,4.0,OSI,2,3,3.0,2,0.0194563511759042,0.1136501356959343,0.4446951150894165,0.008982893,True,0.0265395161201438,0.011015590816531546
H1975,4.0,OSI,2,3,3.0,3,0.0196081548929214,0.1677896082401275,0.6669090986251831,0.3394187,True,0.03663583057212007,0.016238912786334478
H1975,4.0,OSI,3,3,3.0,1,0.245628222823143,1.753197431564331,0.1787942051887512,0.26058567,False,0.23433722820564043,0.0
H1975,4.0,OSI,3,3,3.0,2,0.1057391986250877,0.4370723068714142,-0.6007083654403687,0.7177909,False,0.11192381076415261,0.0
H1975,4.0,OSI,4,3,3.0,1,0.0877531766891479,1.5621421337127686,0.6030447483062744,0.62042415,True,0.12756948870708332,0.09680069655397566
H1975,4.0,OSI,4,3,3.0,2,0.0326889306306839,0.1494784653186798,0.125920221209526,0.18695733,True,0.033371197201233264,0.014483614260609831
H1975,4.0,OSI,5,3,3.0,1,0.0938997343182563,0.1174510046839714,0.6087521910667419,0.26182413,False,0.03867907366186956,0.0
H1975,4.0,OSI,5,3,3.0,2,0.1040431782603263,0.335748016834259,0.1190991774201393,0.7005295,False,0.09249893590546739,0.0
H1975,4.0,OSI,5,3,3.0,3,0.1700876504182815,1.3343391418457031,-0.36118283867836,0.22619475,False,0.2103536694376672,0.0
H1975,4.0,OSI,5,3,3.0,4,0.1058236062526702,0.2176316827535629,-0.0789032727479934,0.31962606,False,0.06577396136095803,0.0
H1975,4.0,OSI,5,3,3.0,5,0.1183452606201171,0.3402948975563049,0.1563621759414672,0.3882069,False,0.09343355893471154,0.0
H1975,4.0,OSI,6,3,3.0,1,0.030618043616414,0.1662767827510833,0.0975681394338607,0.29608148,True,0.03637156232568309,0.016094419126901745
H1975,4.0,OSI,7,3,3.0,1,,,,0.5767939,False,,
H1975,4.0,OSI,8,3,3.0,1,0.0232477635145187,0.3401921689510345,-0.4082601070404053,-0.030452369,True,0.061542951246203736,0.03186956158168959
H1975,4.0,OSI,9,3,3.0,1,0.1199061274528503,1.3996988534927368,-0.3118455708026886,0.3020021,True,0.12329557521046067,0.09135184912598063
H1975,4.0,OSI,9,3,3.0,2,0.0783032700419426,0.4630872309207916,0.2014508247375488,0.44954377,True,0.07465129433958032,0.04182576688909312
H1975,6.0,OSI,0,3,3.0,1,0.0221404992043972,0.4113928973674774,0.4400227069854736,0.6771885,True,0.06950205412714235,0.037762610810316496
H1975,6.0,OSI,0,3,3.0,2,0.0290425848215818,0.1329420059919357,0.3347640037536621,0.12582707,True,0.03029426002191296,0.01288770158449655
H1975,6.0,OSI,1,3,3.0,1,0.0337554290890693,0.2207505255937576,-0.4505716562271118,-0.0045251995,True,0.04531854498770967,0.02122756063775425
H1975,6.0,OSI,10,3,3.0,1,0.0200504176318645,0.1663472056388855,-0.0343492403626441,-0.20363346,True,0.036383885499222154,0.016101147584539496
H1975,6.0,OSI,11,3,3.0,1,0.1074758172035217,1.1700984239578247,-0.2183501422405243,-0.24369936,True,0.1159644143416891,0.08245802367435177
H1975,6.0,OSI,11,3,3.0,2,0.07153932005167,0.5852296352386475,-0.0001789629459381,0.3777637,True,0.08512654770440106,0.050730429089626855
H1975,6.0,OSI,11,3,3.0,3,0.1327906847000122,1.5974520444869995,-0.3669124841690063,0.58371794,True,0.12841730829506923,0.09790538883380862
H1975,6.0,OSI,12,3,3.0,1,0.0621958784759044,0.7036129832267761,-0.0494021959602832,0.76964796,True,0.09349549841163865,0.05849299919714382
H1975,6.0,OSI,13,3,3.0,1,0.1170804128050804,1.7433030605316162,0.4282765388488769,0.44828984,True,0.13165590956307702,0.10219923225684044
H1975,6.0,OSI,13,3,3.0,2,0.0274251550436019,0.1725708842277526,0.7272905707359314,0.55174077,True,0.03746477462331237,0.016694923736960007
H1975,6.0,OSI,13,3,3.0,3,0.1322187185287475,1.4673810005187988,-0.1869706511497497,0.42033547,True,0.1251554282752268,0.09369857444157162
H1975,6.0,OSI,14,3,3.0,1,0.082006424665451,0.8115525841712952,-0.0841759890317916,0.12478437,True,0.09995677066414402,0.06490256247613924
H1975,6.0,OSI,14,3,3.0,2,0.1132143214344978,0.6408588886260986,0.4743977189064026,0.89184815,True,0.08924812506057779,0.054479085517457546
H1975,6.0,OSI,15,3,3.0,1,0.0487936027348041,0.163480669260025,-0.4704454243183136,-0.13172735,False,0.05170768013356989,0.0
H1975,6.0,OSI,15,3,3.0,2,0.0440674237906932,0.1174481436610221,0.2790081799030304,0.17851335,False,0.03867823049547004,0.0
H1975,6.0,OSI,15,3,3.0,3,0.0584504790604114,0.1947588324546814,-0.0836747214198112,0.27300847,False,0.05998804812856767,0.0
H1975,6.0,OSI,15,3,3.0,4,,,,0.83594835,False,,
H1975,6.0,OSI,16,3,3.0,1,,,,0.85227484,False,,
H1975,6.0,OSI,16,3,3.0,2,0.0283334031701087,0.1589109301567077,0.7550707459449768,0.3807851,True,0.03507099595246721,0.01538950172336443
H1975,6.0,OSI,16,3,3.0,3,0.0304755885154008,0.2235988825559616,0.1731572896242141,0.83474785,True,0.04575620189776628,0.02149164374320959
H1975,6.0,OSI,17,3,3.0,1,0.0621689744293689,0.5538984537124634,-0.0634642541408538,0.59043336,True,0.08263964609166001,0.04853664183062946
H1975,6.0,OSI,17,3,3.0,2,0.1546758115291595,1.7577215433120728,0.7186598777770996,0.7714207,True,0.13195489310071168,0.10260161225333309
H1975,6.0,OSI,17,3,3.0,3,0.0703988224267959,0.8216901421546936,0.0756558179855346,0.81508875,True,0.1005154187783376,0.06547437570738658
H1975,6.0,OSI,18,3,3.0,1,0.1430831402540207,0.9141766428947448,0.2876795530319214,0.9647968,False,0.17575024010141194,0.0
H1975,6.0,OSI,18,3,3.0,2,0.1509512811899185,0.7242041826248169,-0.0393779650330543,-0.289275,False,0.1545682013137327,0.0
H1975,6.0,OSI,18,3,3.0,3,0.1879042237997055,1.3768229484558103,-0.0218259170651435,-0.40587118,False,0.21317147133778533,0.0
H1975,6.0,OSI,18,3,3.0,4,,,,0.8217156,False,,
H1975,6.0,OSI,18,3,3.0,5,,,,0.35387892,False,,
H1975,6.0,OSI,19,3,3.0,1,0.0961308851838111,0.9683176279067992,0.354369580745697,0.08089188,True,0.10782019825651373,0.07321810674949875
H1975,6.0,OSI,19,3,3.0,2,0.0808047875761985,0.3764638006687164,-0.4572010338306427,0.4468338,True,0.06573348516975004,0.034914769131440065
H1975,6.0,OSI,19,3,3.0,3,0.083887405693531,0.1736498028039932,0.1831828504800796,-0.17522758,False,0.054448207019842786,0.0
H1975,6.0,OSI,2,3,3.0,1,0.0225946679711341,0.1774623990058899,-0.110725313425064,0.053876203,True,0.0383030975483112,0.017160382974977094
H1975,6.0,OSI,2,3,3.0,2,0.020533787086606,0.26466104388237,0.2361607104539871,0.3260993,True,0.051767591985597765,0.02524534726784792
H1975,6.0,OSI,3,3,3.0,1,0.0629019513726234,0.9866847395896912,0.0803841650485992,0.54127175,True,0.10864383297871284,0.07412295277915086
H1975,6.0,OSI,3,3,3.0,2,0.0663626417517662,1.2042052745819092,0.0705034434795379,0.43977606,True,0.11716732893168,0.08387907366809522
H1975,6.0,OSI,4,3,3.0,1,0.0287483166903257,0.1384511739015579,0.5587677955627441,-0.10787998,True,0.03133341430836642,0.01342039961337052
H1975,6.0,OSI,4,3,3.0,2,0.0319427251815795,0.3589049577713012,-0.048748105764389,0.38123953,True,0.06374194083248852,0.033451776582785586
H1975,6.0,OSI,5,3,3.0,1,0.1595483422279358,2.158209085464477,0.4144734442234039,0.07116401,True,0.1390391249905994,0.11243914068417676
H1975,6.0,OSI,5,3,3.0,2,0.129298910498619,1.2783203125,0.6740145683288574,0.24307832,True,0.11963574539137257,0.08684175139388246
H1975,6.0,OSI,6,3,3.0,1,0.1594403684139251,1.5543442964553833,0.2011595368385315,0.5958329,True,0.12737862006842385,0.0965530957497347
H1975,6.0,OSI,6,3,3.0,2,0.0336248576641082,0.4345673620700836,-0.550445556640625,0.44581214,True,0.07187030535370253,0.039606362434852715
H1975,6.0,OSI,7,3,3.0,1,0.0726348385214805,0.877406120300293,-0.1268906444311142,0.6549102,True,0.10345468341796465,0.06853018910331057
H1975,6.0,OSI,7,3,3.0,2,,,,0.89882207,False,,
H1975,6.0,OSI,8,3,3.0,1,,,,0.61013705,False,,
H1975,6.0,OSI,8,3,3.0,2,0.2576044201850891,1.7738665342330933,0.1371359676122665,0.6422612,False,0.23533319881890313,0.0
H1975,6.0,OSI,8,3,3.0,3,0.1254166364669799,0.5185829997062683,-0.0648350194096565,0.2816809,False,0.1256688267475796,0.0
H1975,6.0,OSI,9,3,3.0,1,0.0374800190329551,0.2851577699184418,-0.2322572618722915,0.21061945,True,0.054573911634827825,0.027079922459523183
H1975,2.0,VIN,0,4,80.0,1,0.0210828874260187,0.1429613083600998,0.3739115595817566,0.48117918,True,0.03217358262943901,0.0138557633262874
H1975,2.0,VIN,0,4,80.0,2,0.1774533838033676,2.182255744934082,-0.1535421460866928,0.8231999,True,0.13940107079894887,0.11295768930830241
H1975,2.0,VIN,1,4,80.0,1,0.1563472300767898,0.7175625562667847,0.0592470355331897,0.5322778,False,0.15374288391575797,0.0
H1975,2.0,VIN,1,4,80.0,2,0.245120108127594,1.7830157279968262,0.5270419716835022,0.9837436,False,0.23576934233681784,0.0
H1975,2.0,VIN,1,4,80.0,3,0.1007295250892639,0.6479499936103821,0.6464663743972778,0.9851396,True,0.08974841379111866,0.054943839355608384
H1975,2.0,VIN,10,4,80.0,1,0.1673819571733474,1.7040140628814695,0.3035238981246948,0.39318937,True,0.1308227401736592,0.10108329306351654
H1975,2.0,VIN,10,4,80.0,2,,,,0.7559901,False,,
