Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_region_mean_value,Cell_Ed_region_variance,Cell_Ed_region_max_value,Cell_Ed_region_min_value,Cell_Ed_region_top_50_value,Cell_Ed_region_top_25_value,Cell_Ed_not_region_mean_value,Cell_Ed_not_region_variance,Cell_Ed_not_region_max_value,Cell_Ed_not_region_min_value,Cell_Ed_not_region_top_50_value,Cell_Ed_not_region_top_25_value,Fp_mito_ratio_mean,Fp_non_mito_ratio_mean,Fp_whole_cell_ratio_mean,Fp_mito_pixels,Fp_non_mito_pixels,Fp_whole_cell_pixels
MCF7,2,A199,2,1,90,10,0.08788176625967026,0.0017606157343834639,0.09278903156518936,0.0014035878702998161,0.08749657869338989,0.00023146896273829043,0.15568068623542786,0.02719125896692276,0.09940622746944427,0.10619005560874939,0.08798675984144211,0.0021772959735244513,0.38731956481933594,0,0.122077405,0.1486615,0.7463804483413696,0.6733368,0.68897986,10804,39644,50448
MCF7,2,A199,2,1,90,11,0.07911654561758041,0.0012018167180940509,0.08086476475000381,0.0010870039695873857,0.06743433326482773,0.000252715457463637,0.12436740845441818,0.004312513861805201,0.08005117624998093,0.08760546892881393,0.08538923412561417,0.001598804839886725,0.38309210538864136,0,0.11512775,0.13641915,0.6106420755386353,0.6196231,0.6164855,8597,16011,24608
MCF7,2,A199,3,1,90,1,0.02345416322350502,0.0007192369666881859,0.04220832139253616,0.0005027638399042189,0.046550363302230835,0.00017339207988698035,0.0972834900021553,0,0.05698521062731743,0.06344180554151535,0.019381720572710037,0.000704840524122119,0.3325102925300598,0,0.03876344,0.058966357,0.7200687527656555,0.6676152,0.6754776,7996,45348,53344
MCF7,2,A199,3,1,90,2,0.060146450996398926,0.001566133345477283,0.06733011454343796,0.0012695097830146551,0.05128706246614456,0.00026699609588831663,0.1264587938785553,5.679695095750503e-05,0.06429775059223175,0.07237307727336884,0.06330575048923492,0.001991440774872899,0.3601526916027069,0,0.097569816,0.12117348,0.3980759084224701,0.4722266,0.4680706,1442,24286,25728
MCF7,2,A199,3,1,90,3,0.07955533266067505,0.0019755519460886717,0.08812998235225677,0.001432797173038125,0.09865903109312057,0.00036205624928697944,0.18231947720050812,0,0.11361774057149887,0.12247239053249359,0.07526390254497528,0.0022376065608114004,0.4501749575138092,0,0.108835205,0.13438593,0.9991104602813721,0.7143941,0.76662034,15288,68056,83344
MCF7,2,A199,3,1,90,4,0.06046043708920479,0.0020612250082194805,0.0800672397017479,0.0011598005658015609,0.07125682383775711,0.0002645273052621633,0.13786153495311737,0.011460626497864723,0.08404689282178879,0.09192861616611481,0.05854832008481026,0.002355132717639208,0.39736703038215637,0,0.09836374,0.119740985,1.0221242904663086,0.9308132,0.942123,6845,48419,55264
MCF7,2,A199,3,1,90,5,0.09159275144338608,0.0030488879419863224,0.10672172158956528,0.0019379029981791973,0.0959836021065712,0.000587521237321198,0.19127033650875092,0,0.1151144802570343,0.1267303079366684,0.0903390645980835,0.0037445907946676016,0.42781561613082886,0,0.13857076,0.16701147,1.0627907514572144,0.84202665,0.86667424,4423,35193,39616
MCF7,2,A199,3,1,90,6,0.0675143450498581,0.0010632664198055863,0.0716441348195076,0.0008324297377839684,0.07366473227739334,0.00016577848873566836,0.12720376253128052,0.03026777319610119,0.08404061198234558,0.09009159356355667,0.06618694216012955,0.0012470402289181948,0.34495604038238525,0,0.09228868,0.11073477,1.1347631216049194,0.9719598,1.0008595,7785,36071,43856
MCF7,2,A199,3,1,90,7,0.1004026010632515,0.0029917045030742884,0.1152382642030716,0.0017241291934624314,0.1207408532500267,0.0004611309268511832,0.19651073217391968,0.04355994239449501,0.13790221512317657,0.1475442796945572,0.09526810795068741,0.003499771701171994,0.4657781720161438,0,0.1389405,0.16667585,1.73025643825531,1.0703105,1.2033347,13855,54881,68736
MCF7,2,A199,3,1,90,8,0.06913544237613678,0.0023224269971251488,0.08590561151504517,0.001445125788450241,0.07508540153503418,0.0003123525530099869,0.14772431552410126,0.016344701871275902,0.08911693096160889,0.09753553569316864,0.06790254265069962,0.0027300817891955376,0.3889310956001282,0,0.108621016,0.13300315,1.1380664110183716,0.9487998,0.98128647,11367,54857,66224
