Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Rc,Ed,cell_Ed
MCF7,2.0,A199,4,2,40.0,0.67,,0.06239347904920578
MCF7,2.0,A199,4,2,40.0,0.68,,0.06526043266057968
MCF7,2.0,A199,4,2,40.0,0.69,,0.05957518890500069
MCF7,2.0,A199,4,2,40.0,0.7,,0.06127837672829628
MCF7,2.0,A199,4,2,40.0,0.71,,0.06963926553726196
MCF7,2.0,A199,4,2,40.0,0.72,,0.0618676021695137
MCF7,2.0,A199,4,2,40.0,0.73,,0.07695794105529785
MCF7,2.0,A199,4,2,40.0,0.74,,0.0713391900062561
MCF7,2.0,A199,4,2,40.0,0.75,,0.06687430292367935
MCF7,2.0,A199,4,2,40.0,0.76,,0.08045325428247452
MCF7,2.0,A199,4,2,40.0,0.77,,0.07185018807649612
MCF7,2.0,A199,4,2,40.0,0.78,,0.07188449800014496
MCF7,2.0,A199,4,2,40.0,0.79,,0.0667099729180336
MCF7,2.0,A199,4,2,40.0,0.8,,0.07404571026563644
MCF7,2.0,A199,4,2,40.0,0.81,,0.07574190944433212
MCF7,2.0,A199,4,2,40.0,0.82,,0.06798319518566132
MCF7,2.0,A199,4,2,40.0,0.83,,0.08111510425806046
MCF7,2.0,A199,4,2,40.0,0.84,,0.08557777106761932
MCF7,2.0,A199,4,2,40.0,0.85,,0.07869532704353333
MCF7,2.0,A199,4,2,40.0,0.86,,0.08830899000167847
MCF7,2.0,A199,4,2,40.0,0.87,,0.07297659665346146
MCF7,2.0,A199,4,2,40.0,0.88,,0.07335962355136871
MCF7,2.0,A199,4,2,40.0,0.89,,0.09852906316518784
MCF7,2.0,A199,4,2,40.0,0.9,,0.08282706886529922
MCF7,2.0,A199,4,2,40.0,0.91,,0.0947360172867775
MCF7,2.0,A199,4,2,40.0,0.92,,0.07885735481977463
MCF7,2.0,A199,4,2,40.0,0.93,,0.07515283674001694
MCF7,2.0,A199,4,2,40.0,0.94,,0.09497155994176865
MCF7,2.0,A199,4,2,40.0,0.95,,0.09275698661804199
MCF7,2.0,A199,4,2,40.0,0.96,,0.0897362232208252
MCF7,2.0,A199,4,2,40.0,0.97,,0.08790873736143112
MCF7,2.0,A199,4,2,40.0,0.98,,0.1014210507273674
MCF7,2.0,A199,4,2,40.0,0.99,,0.10568932443857193
MCF7,2.0,A199,4,2,40.0,1.0,,0.11371400207281113
MCF7,2.0,A199,4,2,40.0,1.01,,0.10422968119382858
MCF7,2.0,A199,4,2,40.0,1.02,,0.09612502157688141
MCF7,2.0,A199,4,2,40.0,1.03,,0.09699434787034988
MCF7,2.0,A199,4,2,40.0,1.04,,0.102078378200531
MCF7,2.0,A199,4,2,40.0,1.05,,0.1164037436246872
MCF7,2.0,A199,4,2,40.0,1.06,,0.10731455683708191
MCF7,2.0,A199,4,2,40.0,1.07,,0.11557687073945999
MCF7,2.0,A199,4,2,40.0,1.08,,0.09536586701869965
MCF7,2.0,A199,4,2,40.0,1.09,,0.0974164679646492
MCF7,2.0,A199,4,2,40.0,1.1,,0.11611008644104004
MCF7,2.0,A199,4,2,40.0,1.11,,0.09748595207929611
MCF7,2.0,A199,4,2,40.0,1.12,,0.10193219035863876
MCF7,2.0,A199,4,2,40.0,1.13,,0.09912149608135223
MCF7,2.0,A199,4,2,40.0,1.14,,0.10768766701221466
MCF7,2.0,A199,4,2,40.0,1.15,,0.10931776463985443
MCF7,2.0,A199,4,2,40.0,1.16,,0.11101038008928299
MCF7,2.0,A199,4,2,40.0,1.17,,0.11759050190448761
MCF7,2.0,A199,4,2,40.0,1.18,,0.10488062351942062
MCF7,2.0,A199,4,2,40.0,1.19,,0.10872175544500351
MCF7,2.0,A199,4,2,40.0,1.2,,0.13227128982543945
MCF7,2.0,A199,4,2,40.0,1.21,,0.11780185252428055
MCF7,2.0,A199,4,2,40.0,1.22,,0.12219968438148499
MCF7,2.0,A199,4,2,40.0,1.23,,0.12488555163145065
MCF7,2.0,A199,4,2,40.0,1.24,,0.10994025319814682
MCF7,2.0,A199,4,2,40.0,1.25,,0.10820162296295166
MCF7,2.0,A199,4,2,40.0,1.26,,0.12357302010059357
MCF7,2.0,A199,4,2,40.0,1.27,,0.12281950563192368
MCF7,2.0,A199,4,2,40.0,1.28,,0.12378145754337311
MCF7,2.0,A199,4,2,40.0,1.29,,0.12451646476984024
MCF7,2.0,A199,4,2,40.0,1.3,,0.12572912871837616
MCF7,2.0,A199,4,2,40.0,1.31,,0.11562330275774002
MCF7,2.0,A199,4,2,40.0,1.32,,0.11643439531326294
MCF7,2.0,A199,4,2,40.0,1.33,,0.12294375151395798
MCF7,2.0,A199,4,2,40.0,1.34,,0.12358558177947998
MCF7,2.0,A199,4,2,40.0,1.35,,0.1255287379026413
MCF7,2.0,A199,4,2,40.0,1.36,,0.14194796979427338
MCF7,2.0,A199,4,2,40.0,1.37,,0.1088886708021164
MCF7,2.0,A199,4,2,40.0,1.38,,0.13634274899959564
MCF7,2.0,A199,4,2,40.0,1.39,,0.1253068894147873
MCF7,2.0,A199,4,2,40.0,1.4,,0.13182315230369568
MCF7,2.0,A199,4,2,40.0,1.41,,0.11718364804983139
MCF7,2.0,A199,4,2,40.0,1.42,,0.12876535952091217
MCF7,2.0,A199,4,2,40.0,1.43,,0.12504108250141144
MCF7,2.0,A199,4,2,40.0,1.44,,0.1424766480922699
MCF7,2.0,A199,4,2,40.0,1.45,,0.12433888018131256
MCF7,2.0,A199,4,2,40.0,1.46,,0.12502385675907135
MCF7,2.0,A199,4,2,40.0,1.47,,0.12028687447309494
MCF7,2.0,A199,4,2,40.0,1.48,,0.12887178361415863
MCF7,2.0,A199,4,2,40.0,1.49,,0.1436452716588974
MCF7,2.0,A199,4,2,40.0,1.5,,0.13186995685100555
MCF7,2.0,A199,4,2,40.0,1.51,,0.12571707367897034
MCF7,2.0,A199,4,2,40.0,1.52,,0.12359530478715897
MCF7,2.0,A199,4,2,40.0,1.53,,0.13310232758522034
MCF7,2.0,A199,4,2,40.0,1.54,,0.12623076140880585
MCF7,2.0,A199,4,2,40.0,1.55,,0.12821687757968903
MCF7,2.0,A199,4,2,40.0,1.56,,0.13577838242053986
MCF7,2.0,A199,4,2,40.0,1.57,,0.13461822271347046
MCF7,2.0,A199,4,2,40.0,1.58,,0.12834863364696503
MCF7,2.0,A199,4,2,40.0,1.59,,0.1322033852338791
MCF7,2.0,A199,4,2,40.0,1.6,,0.1379147320985794
MCF7,2.0,A199,4,2,40.0,1.61,,0.12822772562503815
MCF7,2.0,A199,4,2,40.0,1.62,0.10716592520475388,0.13140740990638733
MCF7,2.0,A199,4,2,40.0,1.63,0.1328638643026352,0.13971535861492157
MCF7,2.0,A199,4,2,40.0,1.64,0.1778448224067688,0.12911154329776764
MCF7,2.0,A199,4,2,40.0,1.65,0.15172255039215088,0.13835355639457703
MCF7,2.0,A199,4,2,40.0,1.66,0.10715845972299576,0.13662570714950562
MCF7,2.0,A199,4,2,40.0,1.67,0.16524040699005127,0.1351269781589508
MCF7,2.0,A199,4,2,40.0,1.68,0.1452050358057022,0.13576814532279968
MCF7,2.0,A199,4,2,40.0,1.69,0.15875005722045898,0.13608939945697784
MCF7,2.0,A199,4,2,40.0,1.7,0.13441768288612366,0.13575193285942078
MCF7,2.0,A199,4,2,40.0,1.71,0.16611531376838684,0.1385715901851654
MCF7,2.0,A199,4,2,40.0,1.72,0.13986767828464508,0.12953047454357147
MCF7,2.0,A199,4,2,40.0,1.73,0.15602925419807434,0.13132943212985992
MCF7,2.0,A199,4,2,40.0,1.74,0.13085374236106873,0.13725821673870087
MCF7,2.0,A199,4,2,40.0,1.75,0.16202199459075928,0.14107021689414978
MCF7,2.0,A199,4,2,40.0,1.76,0.15263354778289795,0.14670732617378235
MCF7,2.0,A199,4,2,40.0,1.77,0.18699505925178528,0.13701951503753662
MCF7,2.0,A199,4,2,40.0,1.78,0.1699339747428894,0.14430104196071625
MCF7,2.0,A199,4,2,40.0,1.79,0.187691792845726,0.14956386387348175
MCF7,2.0,A199,4,2,40.0,1.8,0.14314761757850647,0.13955305516719818
MCF7,2.0,A199,4,2,40.0,1.81,0.17348803579807281,0.14195194840431213
MCF7,2.0,A199,4,2,40.0,1.82,0.16401086747646332,0.147211953997612
MCF7,2.0,A199,4,2,40.0,1.83,0.1423119306564331,0.1417553871870041
MCF7,2.0,A199,4,2,40.0,1.84,0.15248149633407593,0.1476949155330658
MCF7,2.0,A199,4,2,40.0,1.85,0.14563539624214172,0.14496201276779175
MCF7,2.0,A199,4,2,40.0,1.86,0.16027073562145233,0.15009304881095886
MCF7,2.0,A199,4,2,40.0,1.87,0.14979025721549988,0.1464928835630417
MCF7,2.0,A199,4,2,40.0,1.88,0.16952979564666748,0.1514042168855667
MCF7,2.0,A199,4,2,40.0,1.89,0.167732372879982,0.15250517427921295
MCF7,2.0,A199,4,2,40.0,1.9,0.16165384650230408,0.15195393562316895
MCF7,2.0,A199,4,2,40.0,1.91,0.16218170523643494,0.1510600447654724
MCF7,2.0,A199,4,2,40.0,1.92,0.16226384043693542,0.15001533925533295
MCF7,2.0,A199,4,2,40.0,1.93,0.16138198971748352,0.16080723702907562
MCF7,2.0,A199,4,2,40.0,1.94,0.15542419254779816,0.15219007432460785
MCF7,2.0,A199,4,2,40.0,1.95,0.1636846959590912,0.15297292172908783
MCF7,2.0,A199,4,2,40.0,1.96,0.1607292741537094,0.15340425074100494
MCF7,2.0,A199,4,2,40.0,1.97,0.16663703322410583,0.15738554298877716
MCF7,2.0,A199,4,2,40.0,1.98,0.1624402403831482,0.1540166735649109
MCF7,2.0,A199,4,2,40.0,1.99,0.16269545257091522,0.1482418328523636
MCF7,2.0,A199,4,2,40.0,2.0,0.16279663145542145,0.15674005448818207
MCF7,2.0,A199,4,2,40.0,2.01,0.16319678723812103,0.1585829108953476
MCF7,2.0,A199,4,2,40.0,2.02,0.16866104304790497,0.1520616114139557
MCF7,2.0,A199,4,2,40.0,2.03,0.16267618536949158,0.1622479110956192
MCF7,2.0,A199,4,2,40.0,2.04,0.16187620162963867,0.15525583922863007
MCF7,2.0,A199,4,2,40.0,2.05,0.16883958876132965,0.1612410992383957
MCF7,2.0,A199,4,2,40.0,2.06,0.1569642573595047,0.15733540058135986
MCF7,2.0,A199,4,2,40.0,2.07,0.16499760746955872,0.15634290874004364
MCF7,2.0,A199,4,2,40.0,2.08,0.1608119010925293,0.16169652342796326
MCF7,2.0,A199,4,2,40.0,2.09,0.16772082448005676,0.16893883049488068
MCF7,2.0,A199,4,2,40.0,2.1,0.1626659482717514,0.1579546332359314
MCF7,2.0,A199,4,2,40.0,2.11,0.16775783896446228,0.163991317152977
MCF7,2.0,A199,4,2,40.0,2.12,0.16276390850543976,0.1599140763282776
MCF7,2.0,A199,4,2,40.0,2.13,0.16683880984783173,0.16313675045967102
MCF7,2.0,A199,4,2,40.0,2.14,0.16297751665115356,0.15856468677520752
MCF7,2.0,A199,4,2,40.0,2.15,0.166682168841362,0.15969496965408325
MCF7,2.0,A199,4,2,40.0,2.16,0.16596008837223053,0.16413560509681702
MCF7,2.0,A199,4,2,40.0,2.17,0.16311971843242645,0.16361135244369507
MCF7,2.0,A199,4,2,40.0,2.18,0.16682718694210052,0.16662833094596863
MCF7,2.0,A199,4,2,40.0,2.19,0.1660240888595581,0.15870362520217896
MCF7,2.0,A199,4,2,40.0,2.2,0.16679823398590088,0.167295902967453
MCF7,2.0,A199,4,2,40.0,2.21,0.16968640685081482,0.16878120601177216
MCF7,2.0,A199,4,2,40.0,2.22,0.1657908856868744,0.16168828308582306
MCF7,2.0,A199,4,2,40.0,2.23,0.16577410697937012,0.16376173496246338
MCF7,2.0,A199,4,2,40.0,2.24,0.16660287976264954,0.1635163426399231
MCF7,2.0,A199,4,2,40.0,2.25,0.16946496069431305,0.16960634291172028
MCF7,2.0,A199,4,2,40.0,2.26,0.16074879467487335,0.1561519354581833
MCF7,2.0,A199,4,2,40.0,2.27,0.1686939150094986,0.1721692532300949
MCF7,2.0,A199,4,2,40.0,2.28,0.16992194950580597,0.16364440321922302
MCF7,2.0,A199,4,2,40.0,2.29,0.1679810732603073,0.1645711213350296
MCF7,2.0,A199,4,2,40.0,2.3,0.16649171710014343,0.16685952246189117
MCF7,2.0,A199,4,2,40.0,2.31,0.16673503816127777,0.16846372187137604
MCF7,2.0,A199,4,2,40.0,2.32,0.16829320788383484,0.15833890438079834
MCF7,2.0,A199,4,2,40.0,2.33,0.1701095700263977,0.17247596383094788
MCF7,2.0,A199,4,2,40.0,2.34,0.16755038499832153,0.1645226776599884
MCF7,2.0,A199,4,2,40.0,2.35,0.16385263204574585,0.1687004715204239
MCF7,2.0,A199,4,2,40.0,2.36,0.16659656167030334,0.1702011078596115
MCF7,2.0,A199,4,2,40.0,2.37,0.16507545113563538,0.15863242745399475
MCF7,2.0,A199,4,2,40.0,2.38,0.1660080850124359,0.1675831377506256
MCF7,2.0,A199,4,2,40.0,2.39,0.16520872712135315,0.16913361847400665
MCF7,2.0,A199,4,2,40.0,2.4,0.17122869193553925,0.1744215190410614
MCF7,2.0,A199,4,2,40.0,2.41,0.17473751306533813,0.16885526478290558
MCF7,2.0,A199,4,2,40.0,2.42,0.1780313402414322,0.17102232575416565
MCF7,2.0,A199,4,2,40.0,2.43,0.17677390575408936,0.16806352138519287
MCF7,2.0,A199,4,2,40.0,2.44,0.17570769786834717,0.16416426002979279
MCF7,2.0,A199,4,2,40.0,2.45,0.1711144894361496,0.16975559294223785
MCF7,2.0,A199,4,2,40.0,2.46,0.16983044147491455,0.16766732931137085
MCF7,2.0,A199,4,2,40.0,2.47,0.17267781496047974,0.18274179100990295
MCF7,2.0,A199,4,2,40.0,2.48,0.17707125842571259,0.1717265397310257
MCF7,2.0,A199,4,2,40.0,2.49,0.1606113314628601,0.1738603711128235
MCF7,2.0,A199,4,2,40.0,2.5,0.16788350045681,0.1539851278066635
MCF7,2.0,A199,4,2,40.0,2.51,0.18593157827854156,0.1845720410346985
MCF7,2.0,A199,4,2,40.0,2.52,0.17302872240543365,0.17812547087669373
MCF7,2.0,A199,4,2,40.0,2.53,0.1677778661251068,0.16621223092079163
MCF7,2.0,A199,4,2,40.0,2.54,0.1629069745540619,0.17544585466384888
MCF7,2.0,A199,4,2,40.0,2.55,0.1617872267961502,0.17161129415035248
MCF7,2.0,A199,4,2,40.0,2.56,0.1797218769788742,0.16117894649505615
MCF7,2.0,A199,4,2,40.0,2.57,0.16966676712036133,0.14799733459949493
MCF7,2.0,A199,4,2,40.0,2.58,0.17349688708782196,0.15047617256641388
MCF7,2.0,A199,4,2,40.0,2.59,0.1595500111579895,0.16995742917060852
MCF7,2.0,A199,4,2,40.0,2.6,0.18038254976272583,0.18114230036735535
MCF7,2.0,A199,4,2,40.0,2.61,0.17002855241298676,0.17340172827243805
MCF7,2.0,A199,4,2,40.0,2.62,0.16063721477985382,0.18679484724998474
MCF7,2.0,A199,4,2,40.0,2.63,0.1849716156721115,0.17367558181285858
MCF7,2.0,A199,4,2,40.0,2.64,0.19638419151306152,0.18853066861629486
MCF7,2.0,A199,4,2,40.0,2.65,,0.19992591440677643
MCF7,2.0,A199,4,2,40.0,2.66,0.18241266906261444,0.16538457572460175
MCF7,2.0,A199,4,2,40.0,2.67,,0.1451374590396881
MCF7,2.0,A199,4,2,40.0,2.68,0.1865421086549759,0.17775604128837585
MCF7,2.0,A199,4,2,40.0,2.69,0.20886005461215973,0.19290561974048615
MCF7,2.0,A199,4,2,40.0,2.7,0.20625659823417664,0.18690742552280426
MCF7,2.0,A199,4,2,40.0,2.71,,0.17410218715667725
MCF7,2.0,A199,4,2,40.0,2.72,,0.15527449548244476
MCF7,2.0,A199,4,2,40.0,2.73,0.1857464462518692,0.19642627239227295
MCF7,2.0,A199,4,2,40.0,2.74,0.1385083943605423,0.1510070115327835
MCF7,2.0,A199,4,2,40.0,2.75,0.1526176929473877,0.1728002429008484
MCF7,2.0,A199,4,2,40.0,2.76,0.2441454976797104,0.22782385349273682
MCF7,2.0,A199,4,2,40.0,2.77,,0.15303239226341248
MCF7,2.0,A199,4,2,40.0,2.78,,0.17325742542743683
MCF7,2.0,A199,4,2,40.0,2.79,0.16645948588848114,0.16310028731822968
MCF7,2.0,A199,4,2,40.0,2.8,,0.18411785364151
MCF7,2.0,A199,4,2,40.0,2.81,,0.15798409283161163
MCF7,2.0,A199,4,2,40.0,2.82,,0.21225954592227936
MCF7,2.0,A199,4,2,40.0,2.83,,0.16835227608680725
MCF7,2.0,A199,4,2,40.0,2.84,,0.18761217594146729
MCF7,2.0,A199,4,2,40.0,2.85,,0.211282879114151
MCF7,2.0,A199,4,2,40.0,2.86,,0.17329880595207214
MCF7,2.0,A199,4,2,40.0,2.87,,0.18900439143180847
MCF7,2.0,A199,4,2,40.0,2.88,,0.1565362960100174
MCF7,2.0,A199,4,2,40.0,2.89,,0.22204723954200745
MCF7,2.0,A199,4,2,40.0,2.9,,0.22297883033752441
MCF7,2.0,A199,4,2,40.0,2.91,,0.17438966035842896
MCF7,2.0,A199,4,2,40.0,2.92,,0.14373494684696198
MCF7,2.0,A199,4,2,40.0,2.93,,0.19545553624629974
MCF7,2.0,A199,4,2,40.0,2.94,,0.18866708874702454
MCF7,2.0,A199,4,2,40.0,2.95,,0.13990670442581177
MCF7,2.0,A199,4,2,40.0,2.96,,0.16115911304950714
MCF7,2.0,A199,4,2,40.0,2.97,,0.1555568128824234
MCF7,2.0,A199,4,2,40.0,2.98,,0.18620553612709045
MCF7,2.0,A199,4,2,40.0,2.99,,0.08684195578098297
MCF7,2.0,A199,4,2,40.0,3.0,,0.17656858265399933
MCF7,2.0,A199,4,2,40.0,3.01,,0.2652261555194855
MCF7,2.0,A199,4,2,40.0,3.02,,0.21729707717895508
MCF7,2.0,A199,4,2,40.0,3.03,,0.13674809038639069
MCF7,2.0,A199,4,2,40.0,3.04,,0.107460618019104
MCF7,2.0,A199,4,2,40.0,3.05,,0.21420437097549438
MCF7,2.0,A199,4,2,40.0,3.06,,0.2485794723033905
MCF7,2.0,A199,4,2,40.0,3.07,,0.3535228967666626
MCF7,2.0,A199,4,2,40.0,3.08,,0.2767030596733093
MCF7,2.0,A199,4,2,40.0,3.09,,0.23156745731830597
MCF7,2.0,A199,4,2,40.0,3.1,,0.261616975069046
MCF7,2.0,A199,4,2,40.0,3.11,,
MCF7,2.0,A199,4,2,40.0,3.12,,0.19087980687618256
MCF7,2.0,A199,4,2,40.0,3.13,,0.27327635884284973
MCF7,2.0,A199,4,2,40.0,3.14,,0.16639596223831177
MCF7,2.0,A199,4,2,40.0,3.15,,0.06993411481380463
MCF7,2.0,A199,4,2,40.0,3.16,,0.2307620495557785
MCF7,2.0,A199,4,2,40.0,3.17,,0.35386884212493896
MCF7,2.0,A199,4,2,40.0,3.18,,0.30474579334259033
MCF7,2.0,A199,4,2,40.0,3.19,,0.13380351662635803
MCF7,2.0,A199,4,2,40.0,3.2,,0.16725073754787445
MCF7,2.0,A199,4,2,40.0,3.21,,0.10743644833564758
MCF7,2.0,A199,4,2,40.0,3.22,,0.1398807018995285
MCF7,2.0,A199,4,2,40.0,3.23,,0.22063539922237396
MCF7,2.0,A199,4,2,40.0,3.24,,0.14559896290302277
MCF7,2.0,A199,4,2,40.0,3.25,,0.10383979976177216
MCF7,2.0,A199,4,2,40.0,3.26,,
MCF7,2.0,A199,4,2,40.0,3.27,,0.2960442304611206
MCF7,2.0,A199,4,2,40.0,3.28,,
MCF7,2.0,A199,4,2,40.0,3.29,,
MCF7,2.0,A199,4,2,40.0,3.3,,0.1893831044435501
MCF7,2.0,A199,4,2,40.0,3.31,,0.22941923141479492
MCF7,2.0,A199,4,2,40.0,3.32,,
MCF7,2.0,A199,4,2,40.0,3.33,,0.2582036852836609
MCF7,2.0,A199,4,2,40.0,3.34,,
MCF7,2.0,A199,4,2,40.0,3.35,,0.17845666408538818
MCF7,2.0,A199,4,2,40.0,3.36,,0.27917322516441345
MCF7,2.0,A199,4,2,40.0,3.37,,
MCF7,2.0,A199,4,2,40.0,3.38,,
MCF7,2.0,A199,4,2,40.0,3.39,,
MCF7,2.0,A199,4,2,40.0,3.4,,0.06392017006874084
MCF7,2.0,A199,4,2,40.0,3.41,,0.21829181909561157
MCF7,2.0,A199,4,2,40.0,3.42,,
MCF7,2.0,A199,4,2,40.0,3.43,,
MCF7,2.0,A199,4,2,40.0,3.44,,0.1641550362110138
MCF7,2.0,A199,4,2,40.0,3.45,,0.23342165350914001
MCF7,2.0,A199,4,2,40.0,3.46,,0.3087243437767029
MCF7,2.0,A199,4,2,40.0,3.47,,0.33732014894485474
MCF7,2.0,A199,4,2,40.0,3.48,,
MCF7,2.0,A199,4,2,40.0,3.49,,
MCF7,2.0,A199,4,2,40.0,3.5,,
MCF7,2.0,A199,4,2,40.0,3.51,,
MCF7,2.0,A199,4,2,40.0,3.52,,
MCF7,2.0,A199,4,2,40.0,3.53,,
MCF7,2.0,A199,4,2,40.0,3.54,,
MCF7,2.0,A199,4,2,40.0,3.55,,
MCF7,2.0,A199,4,2,40.0,3.56,,0.2964588701725006
MCF7,2.0,A199,4,2,40.0,3.57,,
MCF7,2.0,A199,4,2,40.0,3.58,,
MCF7,2.0,A199,4,2,40.0,3.59,,
MCF7,2.0,A199,4,2,40.0,3.6,,
MCF7,2.0,A199,4,2,40.0,3.61,,
MCF7,2.0,A199,4,2,40.0,3.62,,
MCF7,2.0,A199,4,2,40.0,3.63,,0.09443899989128113
MCF7,2.0,A199,4,2,40.0,3.64,,
MCF7,2.0,A199,4,2,40.0,3.65,,
MCF7,2.0,A199,4,2,40.0,3.66,,
MCF7,2.0,A199,4,2,40.0,3.67,,0.09939008206129074
MCF7,2.0,A199,4,2,40.0,3.68,,0.18089021742343903
MCF7,2.0,A199,4,2,40.0,3.69,,0.12728145718574524
MCF7,2.0,A199,4,2,40.0,3.7,,
MCF7,2.0,A199,4,2,40.0,3.71,,
MCF7,2.0,A199,4,2,40.0,3.72,,
MCF7,2.0,A199,4,2,40.0,3.73,,
MCF7,2.0,A199,4,2,40.0,3.74,,0.18267415463924408
MCF7,2.0,A199,4,2,40.0,3.75,,
MCF7,2.0,A199,4,2,40.0,3.76,,
MCF7,2.0,A199,4,2,40.0,3.77,,
MCF7,2.0,A199,4,2,40.0,3.78,,
MCF7,2.0,A199,4,2,40.0,3.79,,
MCF7,2.0,A199,4,2,40.0,3.8,,
MCF7,2.0,A199,4,2,40.0,3.81,,
MCF7,2.0,A199,4,2,40.0,3.82,,
MCF7,2.0,A199,4,2,40.0,3.83,,0.057788439095020294
MCF7,2.0,A199,4,2,40.0,3.84,,
MCF7,2.0,A199,4,2,40.0,3.85,,
MCF7,2.0,A199,4,2,40.0,3.86,,
MCF7,2.0,A199,4,2,40.0,3.87,,
MCF7,2.0,A199,4,2,40.0,3.88,,
MCF7,2.0,A199,4,2,40.0,3.89,,
MCF7,2.0,A199,4,2,40.0,3.9,,
MCF7,2.0,A199,4,2,40.0,3.91,,
MCF7,2.0,A199,4,2,40.0,3.92,,
MCF7,2.0,A199,4,2,40.0,3.93,,0.05262115225195885
MCF7,2.0,A199,4,2,40.0,3.94,,
MCF7,2.0,A199,4,2,40.0,3.95,,
MCF7,2.0,A199,4,2,40.0,3.96,,
MCF7,2.0,A199,4,2,40.0,3.97,,
MCF7,2.0,A199,4,2,40.0,3.98,,
MCF7,2.0,A199,4,2,40.0,3.99,,
MCF7,2.0,A199,4,2,40.0,4.0,,
MCF7,2.0,A199,4,2,40.0,4.01,,0.15749408304691315
MCF7,2.0,A199,4,2,40.0,4.02,,
MCF7,2.0,A199,4,2,40.0,4.03,,
MCF7,2.0,A199,4,2,40.0,4.04,,
MCF7,2.0,A199,4,2,40.0,4.05,,
MCF7,2.0,A199,4,2,40.0,4.06,,0.1672336459159851
MCF7,2.0,A199,5,2,40.0,0.0,,
MCF7,2.0,A199,5,2,40.0,0.01,,
MCF7,2.0,A199,5,2,40.0,0.02,,
MCF7,2.0,A199,5,2,40.0,0.03,,
MCF7,2.0,A199,5,2,40.0,0.04,,
MCF7,2.0,A199,5,2,40.0,0.05,,
MCF7,2.0,A199,5,2,40.0,0.06,,
MCF7,2.0,A199,5,2,40.0,0.07,,
MCF7,2.0,A199,5,2,40.0,0.08,,
MCF7,2.0,A199,5,2,40.0,0.09,,
MCF7,2.0,A199,5,2,40.0,0.1,,
MCF7,2.0,A199,5,2,40.0,0.11,,
MCF7,2.0,A199,5,2,40.0,0.12,,
MCF7,2.0,A199,5,2,40.0,0.13,,
MCF7,2.0,A199,5,2,40.0,0.14,,
MCF7,2.0,A199,5,2,40.0,0.15,,
MCF7,2.0,A199,5,2,40.0,0.16,,
MCF7,2.0,A199,5,2,40.0,0.17,,
MCF7,2.0,A199,5,2,40.0,0.18,,0.07518794387578964
MCF7,2.0,A199,5,2,40.0,0.19,,0.05754891782999039
MCF7,2.0,A199,5,2,40.0,0.2,,0.0575716570019722
MCF7,2.0,A199,5,2,40.0,0.21,,0.05348002538084984
MCF7,2.0,A199,5,2,40.0,0.22,,0.05518962815403938
MCF7,2.0,A199,5,2,40.0,0.23,,0.055564429610967636
MCF7,2.0,A199,5,2,40.0,0.24,,0.05932416021823883
MCF7,2.0,A199,5,2,40.0,0.25,,0.05791987478733063
MCF7,2.0,A199,5,2,40.0,0.26,,0.060023654252290726
MCF7,2.0,A199,5,2,40.0,0.27,,0.06134381145238876
MCF7,2.0,A199,5,2,40.0,0.28,0.038461487740278244,0.0630851686000824
MCF7,2.0,A199,5,2,40.0,0.29,0.051978617906570435,0.06579448282718658
MCF7,2.0,A199,5,2,40.0,0.3,0.059984538704156876,0.0677931159734726
MCF7,2.0,A199,5,2,40.0,0.31,0.0632706731557846,0.07009373605251312
MCF7,2.0,A199,5,2,40.0,0.32,0.06787732988595963,0.07226923108100891
MCF7,2.0,A199,5,2,40.0,0.33,0.06991486251354218,0.07529217004776001
MCF7,2.0,A199,5,2,40.0,0.34,0.07270824164152145,0.07748048007488251
MCF7,2.0,A199,5,2,40.0,0.35,0.07603377103805542,0.08043790608644485
MCF7,2.0,A199,5,2,40.0,0.36,0.08014883100986481,0.08294720202684402
MCF7,2.0,A199,5,2,40.0,0.37,0.083316370844841,0.08492919057607651
MCF7,2.0,A199,5,2,40.0,0.38,0.08710166066884995,0.0880090519785881
MCF7,2.0,A199,5,2,40.0,0.39,0.08972154557704926,0.09076939523220062
MCF7,2.0,A199,5,2,40.0,0.4,0.0925072729587555,0.09246638417243958
MCF7,2.0,A199,5,2,40.0,0.41,0.09445960819721222,0.09425467252731323
MCF7,2.0,A199,5,2,40.0,0.42,0.096279077231884,0.09646092355251312
MCF7,2.0,A199,5,2,40.0,0.43,0.09694251418113708,0.09694340080022812
MCF7,2.0,A199,5,2,40.0,0.44,0.09678296744823456,0.09697479009628296
MCF7,2.0,A199,5,2,40.0,0.45,0.10094175487756729,0.10143856704235077
MCF7,2.0,A199,5,2,40.0,0.46,0.1030447781085968,0.10688748210668564
MCF7,2.0,A199,5,2,40.0,0.47,0.11401085555553436,0.12335410714149475
MCF7,2.0,A199,5,2,40.0,0.48,0.13961096107959747,0.1369324028491974
MCF7,2.0,A199,5,2,40.0,0.49,0.15594252943992615,0.1394672840833664
MCF7,2.0,A199,5,2,40.0,0.5,0.16031430661678314,0.13903875648975372
MCF7,2.0,A199,5,2,40.0,0.51,0.1566694974899292,0.1413605958223343
MCF7,2.0,A199,5,2,40.0,0.52,0.16397510468959808,0.1437491923570633
MCF7,2.0,A199,5,2,40.0,0.53,0.17181140184402466,0.14603294432163239
MCF7,2.0,A199,5,2,40.0,0.54,0.1606321632862091,0.14754372835159302
