Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff
MCF7,4,A133,10,1,80,5,0.0894386395812034,0.78074825,0.8493266,0.97351474,True,0.09821118117946617,0.06313411622571169
MCF7,4,A133,10,1,80,6,0.1044172495603561,0.562803,0.68291235,0.9259271,True,0.08335934827941957,0.04916631490397591
MCF7,4,A133,10,1,80,7,0.0967789068818092,0.408003,0.5895727,0.8771421,False,0.10663692051792505,0.0
MCF7,4,A133,10,1,80,8,0.1004787981510162,0.78175443,0.8588581,0.9521797,True,0.09826937250522083,0.06319262550984794
MCF7,4,A133,10,1,80,9,,0.24243121,0.6272313,0.8116246,False,0.07180653911615759,0.0
MCF7,4,A133,11,1,80,1,0.1455782502889633,0.9820215,0.42693955,0.80674636,False,0.18233097471445187,0.0
MCF7,4,A133,11,1,80,2,0.0787220150232315,0.5090952,0.46216846,0.8107686,True,0.07885285709614617,0.04529241458717771
MCF7,4,A133,11,1,80,3,,0.37596777,0.8826004,0.9723557,False,0.10055187510678393,0.0
MCF7,4,A133,11,1,80,4,0.1156124025583267,0.70069706,0.72954893,0.93779254,True,0.09330678589747476,0.05831135006849203
MCF7,4,A133,11,1,80,5,0.1099994182586669,0.9058187,0.8299715,0.9428491,True,0.10487331194644937,0.07003381935622909
MCF7,4,A133,11,1,80,6,0.0848539620637893,0.8265487,0.6381507,0.8616672,True,0.10078046689989408,0.06574666790904916
MCF7,4,A133,11,1,80,7,0.098503403365612,0.6674381,0.85806644,0.94143176,True,0.09109591028424865,0.05620624192158136
MCF7,4,A133,11,1,80,8,0.1179691031575203,0.725802,0.042840973,0.74155605,True,0.09490560994089578,0.05986019517463889
MCF7,4,A133,11,1,80,9,0.0968861952424049,0.6985138,0.7227788,0.89733136,True,0.09316496153653821,0.05817503840929679
MCF7,4,A133,11,1,80,10,0.0999943315982818,0.76299024,0.7784595,0.88695794,True,0.09717067355721763,0.06209306026810406
MCF7,4,A133,11,1,80,11,,0.3223944,0.70208514,0.9179561,False,0.08971690987197163,0.0
MCF7,4,A133,11,1,80,12,0.1094144880771637,0.7201775,0.6089846,0.88119674,True,0.09455244653918957,0.059516142312832976
MCF7,4,A133,11,1,80,13,0.0980097129940986,0.40900797,0.92835593,0.9712603,False,0.10682333681902452,0.0
MCF7,4,A133,11,1,80,14,0.10172800719738,0.43178788,0.9149681,0.980832,False,0.11097868759721588,0.0
MCF7,4,A133,12,1,80,1,0.1138338670134544,0.98450524,0.5807591,0.874326,True,0.10854705683684214,0.07401629498378597
MCF7,4,A133,12,1,80,2,0.0878830254077911,0.5419663,0.81067926,0.9470263,True,0.08165859510035192,0.04768508666493698
MCF7,4,A133,12,1,80,3,0.113589122891426,0.6919235,0.8533478,0.9309616,True,0.09273408885861467,0.05776198735286886
MCF7,4,A133,12,1,80,4,,0.33256942,0.88268846,0.9755229,False,0.09184177928981742,0.0
MCF7,4,A133,12,1,80,5,0.0969627946615219,0.54274803,0.87964284,0.95545965,True,0.08172346148935816,0.04774115046026786
MCF7,4,A133,12,1,80,6,0.1734897345304489,0.5404633,0.87421596,0.9643693,False,0.12911082944981553,0.0
MCF7,4,A133,12,1,80,7,0.0893481820821762,0.63256985,0.7991159,0.9575146,True,0.08865639009566328,0.053932121385177806
MCF7,4,A133,13,1,80,1,0.1693396717309951,1.7659838,0.7483578,0.9425936,True,0.1321246220700356,0.10283049169454972
MCF7,4,A133,13,1,80,2,0.136613667011261,0.88911235,0.6315527,0.8964727,True,0.10404545258856186,0.06915406346986631
MCF7,4,A133,13,1,80,3,0.1275685727596283,0.8238928,0.62453276,0.84384567,True,0.10063579431756586,0.06559796152597933
MCF7,4,A133,13,1,80,4,0.1711526364088058,1.2692201,0.5710627,0.8717975,False,0.20582974599951764,0.0
MCF7,4,A133,13,1,80,5,0.1282296329736709,0.33092716,0.5875976,0.82544386,False,0.0915010216486979,0.0
MCF7,4,A133,13,1,80,6,0.1199472919106483,0.4984344,0.88019276,0.95463717,False,0.12241033654860031,0.0
MCF7,4,A133,13,1,80,7,0.1234018728137016,0.9403662,0.8385692,0.96625817,True,0.1065306174969617,0.07181446066405757
MCF7,4,A133,13,1,80,8,0.1586348116397857,0.40408283,0.8792222,0.977916,False,0.10590720024686862,0.0
MCF7,4,A133,13,1,80,9,0.1311766356229782,1.0657421,0.26074916,0.8611214,True,0.11198947038318711,0.0778663169389573
MCF7,4,A133,13,1,80,10,0.1258080303668975,0.46699765,0.8658202,0.95795566,False,0.11714751908430118,0.0
MCF7,4,A133,13,1,80,11,0.1220605745911598,1.0133883,-0.003365949,0.5633595,True,0.10980914787456374,0.07541438521142867
MCF7,4,A133,13,1,80,12,0.119426853954792,0.5913014,0.67607003,0.9114313,False,0.13674274100431258,0.0
MCF7,4,A133,14,1,80,1,0.0915967747569084,0.44168928,0.88070834,0.9607769,True,0.07257819157200872,0.04016569665333759
MCF7,4,A133,14,1,80,2,0.1274247765541076,0.6149014,0.9362545,0.98427683,False,0.14012231037758716,0.0
MCF7,4,A133,14,1,80,3,0.1065640300512313,0.49202922,0.611606,0.902446,False,0.12135603682078022,0.0
MCF7,4,A133,14,1,80,4,0.0828470140695571,0.66190946,0.8027224,0.9576803,True,0.09071765565474495,0.055850305562588756
MCF7,4,A133,14,1,80,5,0.1025258004665374,0.44040984,0.26708168,0.7808247,False,0.11251715770006124,0.0
MCF7,4,A133,14,1,80,6,0.0817792639136314,0.6112072,0.7082751,0.935279,True,0.0870959362234698,0.052503892774315206
MCF7,4,A133,14,1,80,7,0.0910394489765167,0.4442233,0.6515542,0.91927075,True,0.07282786965357105,0.04036388843536161
MCF7,4,A133,14,1,80,8,0.0772119984030723,0.5060051,0.8179335,0.95170146,True,0.07858100138896346,0.045063916413771735
MCF7,4,A133,14,1,80,9,0.0924217849969863,0.66913,0.81238174,0.9286123,True,0.09121103917028243,0.056314821607488005
MCF7,4,A133,14,1,80,10,0.0355796255171299,1.1995444,0.17966357,0.6623044,True,0.11700554017268143,0.08368708471818236
MCF7,4,A133,15,1,80,1,0.0987473800778389,0.6813691,0.66478693,0.89754045,True,0.09203525891401236,0.05709548745214839
MCF7,4,A133,15,1,80,2,0.1067736893892288,0.606521,0.62514865,0.857397,True,0.0867466175664657,0.05218697122571317
MCF7,4,A133,15,1,80,3,0.094865046441555,0.53894395,0.24663594,0.63669634,True,0.08140701433874756,0.04746796749538615
MCF7,4,A133,15,1,80,4,0.1011301279067993,0.5391871,0.915393,0.97345585,True,0.08142730087354194,0.04748545625650419
MCF7,4,A133,15,1,80,5,,0.39242813,0.8286215,0.9603603,False,0.10371346910378779,0.0
MCF7,4,A133,15,1,80,6,0.1376198530197143,2.1222842,0.8676027,0.97013503,True,0.13848675709239563,0.11165081385646289
MCF7,4,A133,15,1,80,7,0.1075045689940452,0.942784,0.88127726,0.9729933,True,0.1066439375057522,0.07193716672405408
MCF7,4,A133,2,1,80,1,0.0728063583374023,0.35391235,0.55168796,0.83865947,True,0.06316314403470483,0.03303196401641828
MCF7,4,A133,2,1,80,2,0.0871442779898643,0.61046916,0.39197555,0.7294828,True,0.08704109151219802,0.05245406707873082
MCF7,4,A133,2,1,80,3,0.0701478347182273,0.7818099,0.7581141,0.9226865,True,0.0982725781987947,0.06319584960598965
MCF7,4,A133,2,1,80,4,,0.28012645,0.43192905,0.753,False,0.08052839904995322,0.0
MCF7,4,A133,2,1,80,5,,0.40390825,0.8793947,0.9526788,False,0.10587460825876621,0.0
MCF7,4,A133,3,1,80,1,0.1081384345889091,0.6814524,0.48486662,0.883396,True,0.09204081727272215,0.05710077198665858
MCF7,4,A133,3,1,80,2,0.1056126728653907,0.57075995,0.32775104,0.56517476,True,0.08399368890238698,0.04972480933154114
MCF7,4,A133,3,1,80,3,0.0731890127062797,0.6440934,0.79314005,0.9400541,True,0.08947699710415526,0.05469143712227008
MCF7,4,A133,3,1,80,4,0.1098088920116424,0.5792107,0.20304509,0.806638,True,0.08465851384805288,0.05031368308551652
MCF7,4,A133,3,1,80,5,0.1022605523467063,0.64364177,0.29144755,0.7071487,True,0.08944510798444456,0.05466182315055575
MCF7,4,A133,3,1,80,6,0.06609907746315,0.44377422,0.7717489,0.94211084,True,0.07278370478938731,0.04032879624972946
MCF7,4,A133,3,1,80,7,0.074732206761837,0.45071694,0.8315747,0.951347,True,0.07346251517114069,0.04086980517799649
MCF7,4,A133,4,1,80,1,,0.25807813,0.90060186,0.972503,False,0.07549034481666096,0.0
MCF7,4,A133,4,1,80,2,0.1243745759129524,0.6038669,0.9634935,0.9916717,False,0.13855452668796894,0.0
MCF7,4,A133,4,1,80,3,0.1038348898291587,0.5373383,0.7757174,0.92352504,True,0.08127284551805809,0.047352385766428876
MCF7,4,A133,5,1,80,1,0.0870966836810112,0.54956985,0.5047033,0.7881658,True,0.08228597961748743,0.04822875955351541
MCF7,4,A133,5,1,80,2,0.0837146863341331,0.5781234,0.13664196,0.6373472,True,0.08457348193704574,0.05023816283040401
MCF7,4,A133,5,1,80,3,0.083689346909523,0.6035183,0.24368827,0.7559484,True,0.0865214339752193,0.05198321196489872
MCF7,4,A133,5,1,80,4,0.0940016657114029,0.6279124,0.41090083,0.7548918,True,0.08832057716118405,0.05362303307238872
MCF7,4,A133,5,1,80,5,0.0815939083695411,1.0382899,0.102138355,0.6352605,True,0.11086290944199659,0.07659358690820364
MCF7,4,A133,5,1,80,6,0.1205636113882064,1.1692711,-0.078617305,0.2983402,True,0.11593467982243916,0.08242308412877927
MCF7,4,A133,5,1,80,7,0.0900635048747062,1.6680379,0.59029555,0.8345002,True,0.1300352143639376,0.10003571049061566
MCF7,4,A133,5,1,80,8,0.1085813418030738,1.2381065,-0.31255236,0.15069266,True,0.11832027070938342,0.08525502474684266
MCF7,4,A133,6,1,80,1,0.0849014520645141,0.99299365,0.5956963,0.87942314,True,0.10892253307187179,0.0744306166985753
MCF7,4,A133,6,1,80,2,0.0748372226953506,0.64925677,0.60135615,0.8898978,True,0.08984001996581709,0.05502916942062394
MCF7,4,A133,6,1,80,3,0.1450473815202713,0.8104725,0.80769825,0.95636976,False,0.16473814432420267,0.0
MCF7,4,A133,6,1,80,4,0.0857394561171531,0.6345544,0.79330355,0.92408323,True,0.08879874958303022,0.05406343915782785
MCF7,4,A133,6,1,80,5,0.0926276370882988,2.1984458,0.0442663,0.50869125,True,0.13964133653901822,0.11330278225767987
MCF7,4,A133,6,1,80,6,0.083335667848587,0.5376456,0.6998569,0.90716016,True,0.08129855135593828,0.04737451921376909
MCF7,4,A133,6,1,80,7,0.1135100424289703,0.8389214,0.72541517,0.9476278,True,0.10144770089030777,0.06643499121387897
MCF7,4,A133,7,1,80,1,,0.3846186,0.89793,0.96647966,False,0.10222283941585068,0.0
MCF7,4,A133,7,1,80,2,0.1652753502130508,0.6855279,0.8878913,0.9681694,False,0.14967077507290147,0.0
MCF7,4,A133,7,1,80,3,0.0906936079263687,0.6413513,0.8199506,0.9535686,True,0.08928304090770046,0.05451145232479644
MCF7,4,A133,7,1,80,4,0.0790313482284545,0.5676404,0.81940055,0.9437034,True,0.08374596919688901,0.04950631697792507
MCF7,4,A133,7,1,80,5,0.1415654718875885,0.6658942,0.945575,0.98310816,False,0.1470976161631393,0.0
MCF7,4,A133,7,1,80,6,0.0927741751074791,0.71498114,0.8501239,0.96866804,True,0.09422360821796058,0.05919677255660585
MCF7,4,A133,8,1,80,1,0.1159704104065895,0.68830925,0.951911,0.9887599,True,0.09249600841232433,0.05753444602012042
MCF7,4,A133,8,1,80,2,0.0921129956841468,0.58529484,0.7254697,0.9168987,True,0.08513159337519736,0.05073493169341385
MCF7,4,A133,8,1,80,3,0.1009352281689643,0.7329851,0.91675043,0.9706839,True,0.09535250693152633,0.06029713875786821
MCF7,4,A133,8,1,80,4,0.0993227362632751,0.87825274,0.41967607,0.7347516,True,0.10349770970961447,0.0685755163462144
MCF7,4,A133,8,1,80,5,0.0920636802911758,1.3606818,0.5263035,0.8772526,True,0.12216695106540444,0.08994588108334171
MCF7,4,A133,8,1,80,6,0.1070916578173637,0.5608056,0.11084427,0.72840863,True,0.08319881961227485,0.0490255014690949
MCF7,4,A133,8,1,80,7,0.0984068438410759,1.4886955,0.4581672,0.8372361,True,0.12571693462219397,0.09441443299590155
MCF7,4,A133,8,1,80,8,0.0973128974437713,0.45929724,0.8883606,0.9813171,False,0.11582382237631039,0.0
MCF7,4,A133,8,1,80,9,0.0930728018283844,0.5312783,0.6745723,0.9211303,True,0.08076322524819311,0.046914685684130555
MCF7,4,A133,9,1,80,1,,0.36775002,0.9303104,0.97621703,False,0.09894498656998742,0.0
MCF7,4,A133,9,1,80,2,0.0984737277030944,0.7369966,0.818918,0.9599472,True,0.09560009026621044,0.0605399671178973
MCF7,4,A133,9,1,80,3,,0.31742826,0.94941115,0.9838432,False,0.08866790187118045,0.0
MCF7,4,A133,9,1,80,4,0.1074768602848053,0.60936946,0.614464,0.8455677,True,0.0869592535573889,0.052379765141275875
MCF7,4,A133,9,1,80,5,0.0832726657390594,0.50420064,0.7993245,0.9493056,True,0.0784215871963952,0.04493019885257228
MCF7,4,A133,9,1,80,6,0.116561472415924,0.36243835,0.79004323,0.96323884,False,0.09789603529583558,0.0
MCF7,4,A133,9,1,80,7,0.1232826933264732,1.2662091,0.64999926,0.8807643,True,0.11924532754725309,0.08636895085274096
MCF7,4,A133,9,1,80,8,0.0856097936630249,0.672867,0.61658037,0.9176706,True,0.09146429952315369,0.0565540761157943
MCF7,4,A133,0,2,40,1,0.0813534185290336,0.5438662,0.25656995,0.7887293,True,0.08181609920952142,0.047821275842798536
MCF7,4,A133,0,2,40,2,0.0735433101654052,0.5729558,0.54100305,0.9050112,True,0.08416731019551857,0.049878245566442464
MCF7,4,A133,0,2,40,3,0.1789880841970443,1.4301258,0.77955264,0.93369746,False,0.21656751037333127,0.0
MCF7,4,A133,0,2,40,4,0.0833771079778671,0.66585845,0.6843873,0.9138426,True,0.09098815550845957,0.056104719999660574
MCF7,4,A133,0,2,40,5,0.0902061685919761,0.53552485,0.5670967,0.8791744,True,0.08112088137999478,0.04722164905837618
MCF7,4,A133,0,2,40,6,0.0963702350854873,0.5449606,0.75068367,0.9578053,True,0.08190660188392485,0.04789962152397306
MCF7,4,A133,0,2,40,7,0.1408657729625702,0.7773491,0.9321948,0.9858601,False,0.1609500737924812,0.0
MCF7,4,A133,0,2,40,8,0.1055441498756408,0.5418978,0.8647611,0.9737596,False,0.12933307927412566,0.0
MCF7,4,A133,0,2,40,9,0.078513778746128,0.8115365,0.57622856,0.90798306,True,0.09995587822348648,0.06490165128254335
MCF7,4,A133,1,2,40,1,0.1191985458135604,0.6748048,0.017745838,0.64922017,True,0.09159507011690429,0.05667783093998305
MCF7,4,A133,1,2,40,2,0.1084844768047332,0.5215904,0.30544528,0.7322718,False,0.12614779062749082,0.0
MCF7,4,A133,1,2,40,3,0.1223825812339782,0.7351189,0.93199867,0.98658717,True,0.09548437821711776,0.06042640991388583
MCF7,4,A133,1,2,40,4,0.1075029224157333,0.82273936,0.85492414,0.965173,True,0.10057280311725088,0.0655332738810535
MCF7,4,A133,1,2,40,5,0.0961254984140396,0.63353044,0.5279461,0.8447387,True,0.08872535127525961,0.053995712386094644
MCF7,4,A133,1,2,40,6,0.0742128789424896,0.5854223,0.3679161,0.8008084,True,0.08514145495766724,0.05074373247788226
MCF7,4,A133,1,2,40,7,,0.3072611,0.87446254,0.9609616,False,0.08649540998351438,0.0
MCF7,4,A133,1,2,40,8,,0.4000379,0.963205,0.9930159,False,0.10514997286859162,0.0
MCF7,4,A133,1,2,40,9,0.0928875207901001,0.49552283,0.80257845,0.94169873,True,0.07764802728509397,0.04428418115869154
MCF7,4,A133,1,2,40,10,0.0748831406235694,0.40960366,0.84538347,0.9422697,True,0.06931496144873114,0.03761874705199736
MCF7,4,A133,1,2,40,11,0.1152010336518287,0.5974278,0.6510856,0.8636649,False,0.1376296508674758,0.0
MCF7,4,A133,10,2,40,1,0.2132161557674408,1.5621481,0.3220286,0.6860883,False,0.2243705197213229,0.0
MCF7,4,A133,10,2,40,2,0.1453021168708801,1.1618667,-0.14618096,0.59265405,True,0.11566736233207403,0.08210937644650099
MCF7,4,A133,10,2,40,3,0.1221706867218017,0.71610326,0.43448916,0.6614352,True,0.0942948281401913,0.05926586125562047
MCF7,4,A133,10,2,40,4,0.1523555815219879,0.61931574,0.34473366,0.72880614,False,0.1407435169622942,0.0
MCF7,4,A133,10,2,40,5,0.1512559503316879,0.6688348,-0.0782612,0.46345824,False,0.14748686113209047,0.0
MCF7,4,A133,10,2,40,6,0.1332229822874069,0.7303779,0.8951772,0.9662943,False,0.15532969254866233,0.0
MCF7,4,A133,10,2,40,7,0.1275385320186615,0.81398237,0.8132575,0.965321,True,0.10009136599322818,0.06504006919266064
MCF7,4,A133,10,2,40,8,0.1276265829801559,0.73737854,0.85349965,0.9630417,False,0.1561866320278136,0.0
MCF7,4,A133,10,2,40,9,0.1191004067659378,0.6198682,0.8728204,0.93639296,False,0.14082102334004704,0.0
MCF7,4,A133,11,2,40,1,0.1014519929885864,0.47917607,0.8846928,0.9611928,False,0.11921284919110407,0.0
MCF7,4,A133,11,2,40,2,0.1239678487181663,0.48062992,0.91854936,0.98077863,False,0.11945713656792778,0.0
MCF7,4,A133,11,2,40,3,0.0960527881979942,0.437468,0.86561006,0.963899,False,0.11199430109052863,0.0
MCF7,4,A133,11,2,40,4,0.1346979290246963,1.0989218,0.7335763,0.863616,True,0.1133042769452231,0.07936760935373285
MCF7,4,A133,11,2,40,5,0.0949804559350013,0.9635909,0.73732126,0.9257947,True,0.10760523292873697,0.07298302056133574
MCF7,4,A133,11,2,40,6,0.1094034686684608,0.62613547,0.7697852,0.9104809,True,0.08819181804956928,0.05350477316985723
MCF7,4,A133,11,2,40,7,,0.3596801,0.9278126,0.9860207,False,0.09734810180718244,0.0
MCF7,4,A133,11,2,40,8,,0.36762628,0.9601725,0.98645043,False,0.09892064302829863,0.0
MCF7,4,A133,12,2,40,1,0.103850670158863,0.84987175,0.7644083,0.9068324,True,0.10202914047532896,0.06703814973005959
MCF7,4,A133,12,2,40,2,0.0947516933083534,0.66482985,0.692564,0.89339185,True,0.0909178526555133,0.05603853739239459
MCF7,4,A133,12,2,40,3,0.1289387941360473,0.7846147,0.96752137,0.9897716,True,0.09843435198636169,0.06335867235665196
MCF7,4,A133,12,2,40,4,0.1155948489904403,0.7794535,0.8036239,0.932902,True,0.09813618146625012,0.06305875169721832
MCF7,4,A133,12,2,40,5,0.1065784096717834,0.5211751,0.46259147,0.9134512,False,0.12608176192208248,0.0
MCF7,4,A133,12,2,40,6,0.1053636670112609,0.4279231,0.052654102,0.7362175,False,0.11028304031218487,0.0
MCF7,4,A133,12,2,40,7,0.0747128799557685,0.5820464,0.7024785,0.9270338,True,0.08487958129353641,0.05051030057086402
MCF7,4,A133,12,2,40,8,0.1187849640846252,0.68948764,0.8761838,0.97225773,True,0.09257377172115329,0.05760871290477744
MCF7,4,A133,12,2,40,9,0.0958189368247985,0.43351102,0.87888205,0.976655,False,0.11128763792830836,0.0
MCF7,4,A133,12,2,40,10,0.1176563426852226,1.7383627,0.5065305,0.8231471,True,0.13155264053063684,0.1020604866128201
MCF7,4,A133,12,2,40,11,,0.41146272,0.65805244,0.8586379,False,0.10727756306592356,0.0
MCF7,4,A133,13,2,40,1,0.0876918956637382,0.724042,0.7692293,0.9604734,True,0.09479540660254998,0.05975271693504364
MCF7,4,A133,13,2,40,2,0.0974244549870491,0.72889274,0.7774512,0.9195037,True,0.09509846494108125,0.06004853875331796
MCF7,4,A133,13,2,40,3,0.1198437362909317,0.48744616,0.48800868,0.87166774,False,0.1205960872425796,0.0
MCF7,4,A133,13,2,40,4,0.1230272054672241,0.43091476,0.9700017,0.9871907,False,0.11082185753678296,0.0
MCF7,4,A133,13,2,40,5,0.1237161830067634,0.48367062,0.8998078,0.9732323,False,0.11996651127323664,0.0
MCF7,4,A133,13,2,40,6,0.1328377723693847,0.5077215,0.8788437,0.97569966,False,0.12392309322378171,0.0
MCF7,4,A133,13,2,40,7,0.1376190334558487,0.5324319,0.97294724,0.9919497,False,0.12785882309027893,0.0
MCF7,4,A133,13,2,40,8,0.1223555281758308,0.7943089,0.4177736,0.89229816,True,0.0989887009527004,0.06391840785114047
MCF7,4,A133,13,2,40,9,0.1361890733242035,1.1351284,0.79633516,0.93654895,True,0.11468373635963529,0.08096128957885158
MCF7,4,A133,13,2,40,10,0.0941190496087074,0.5984255,0.8338038,0.942669,True,0.08613705939304067,0.05163638328539508
MCF7,4,A133,13,2,40,11,0.118469014763832,0.6068122,0.9552773,0.97717905,False,0.1389751021307904,0.0
MCF7,4,A133,13,2,40,12,0.1386940479278564,1.198737,0.5559562,0.8650108,True,0.11697743140291743,0.08365375641081381
MCF7,4,A133,14,2,40,1,0.1123446077108383,0.7213083,0.59500396,0.89748657,True,0.09462367978757953,0.059585449628690626
MCF7,4,A133,14,2,40,2,0.0932049080729484,0.5503131,0.7271403,0.9259708,True,0.08234688560858713,0.04828170857667777
MCF7,4,A133,14,2,40,3,0.1185372471809387,0.42941344,0.74255586,0.916781,False,0.11055174206281423,0.0
MCF7,4,A133,14,2,40,4,0.1302009671926498,0.5324281,0.9242524,0.98194504,False,0.12785822760624135,0.0
MCF7,4,A133,14,2,40,5,0.1111887618899345,0.46333402,0.91021776,0.9752598,False,0.11651948019359244,0.0
MCF7,4,A133,14,2,40,6,0.1118978559970855,0.7951364,0.68649924,0.92126995,True,0.09903567944485636,0.06396597056903672
MCF7,4,A133,15,2,40,1,0.1262090802192688,0.38806203,0.7419069,0.9532704,False,0.10288216517240228,0.0
MCF7,4,A133,15,2,40,2,0.1069037541747093,0.898315,0.5326092,0.8429748,True,0.10450366522449579,0.06964020447047052
MCF7,4,A133,15,2,40,3,0.1694507300853729,0.4456954,0.91354895,0.9777587,False,0.1134512202224618,0.0
MCF7,4,A133,15,2,40,4,0.1035476550459861,0.72839904,0.58956844,0.87984616,True,0.09506771661118459,0.060018487741254775
MCF7,4,A133,15,2,40,5,,0.3511354,0.8953906,0.9716691,False,0.09563647521928594,0.0
MCF7,4,A133,15,2,40,6,0.2561770975589752,2.8468637,0.7632355,0.90773755,False,0.27233765563360096,0.0
MCF7,4,A133,15,2,40,7,0.1083274707198143,1.1226782,0.5625346,0.81607264,True,0.11421569042620318,0.08041841737214324
MCF7,4,A133,15,2,40,8,0.1288774311542511,1.2635347,0.9007209,0.98114836,True,0.11915845454771215,0.08626396270085043
MCF7,4,A133,2,2,40,1,,0.26635504,0.95519876,0.97628665,False,0.07740219103167148,0.0
MCF7,4,A133,2,2,40,2,,0.21788761,0.9481812,0.9851743,False,0.06583747122610106,0.0
MCF7,4,A133,2,2,40,3,,0.19337814,0.94135475,0.9881844,False,0.059631690186649475,0.0
MCF7,4,A133,2,2,40,4,,0.22351386,0.88493943,0.97950715,False,0.06722694623173293,0.0
MCF7,4,A133,2,2,40,5,0.1356516629457473,0.34801707,0.85310805,0.96807694,False,0.09500642433259393,0.0
MCF7,4,A133,2,2,40,6,0.1237276941537857,0.79738516,0.83488196,0.9546364,True,0.0991630766281925,0.06409505268672851
MCF7,4,A133,2,2,40,7,0.0912796333432197,0.46628785,0.76732755,0.911502,True,0.07495463999105327,0.0420714465307712
MCF7,4,A133,2,2,40,8,0.1000313013792038,0.7481804,0.83113027,0.9712665,True,0.09628291609844748,0.06121249295659055
MCF7,4,A133,3,2,40,1,0.1109654754400253,1.175633,0.82411015,0.90760267,True,0.11616264290987234,0.08269118216080822
MCF7,4,A133,3,2,40,2,0.1108521968126297,0.5781015,0.91680026,0.9761783,False,0.1348084087113535,0.0
MCF7,4,A133,3,2,40,3,0.1253885924816131,1.2524027,0.7234391,0.8829368,True,0.11879424851933514,0.08582466514117502
MCF7,4,A133,3,2,40,4,0.1128355637192726,0.8955748,0.38859004,0.74599874,True,0.10436779177932784,0.06949584388411315
MCF7,4,A133,3,2,40,5,0.1159498840570449,1.0257303,0.49315405,0.73238117,True,0.11033530361342432,0.07600181658465928
MCF7,4,A133,3,2,40,6,,0.21986854,0.925682,0.9798896,False,0.06632814935943834,0.0
MCF7,4,A133,3,2,40,7,0.0985799133777618,0.32193214,0.7942875,0.921193,False,0.08961959841599736,0.0
MCF7,4,A133,4,2,40,1,0.0909682139754295,0.7885943,0.57988405,0.8522183,True,0.09866281418807407,0.06358901810279255
MCF7,4,A133,4,2,40,2,0.0959520563483238,0.6010505,0.90850455,0.97047657,True,0.08633556503511469,0.05181534525784609
MCF7,4,A133,4,2,40,3,0.1115873754024505,0.9495719,0.5878776,0.8432807,True,0.10696026639017002,0.07228034494609308
MCF7,4,A133,4,2,40,4,0.1270277500152588,0.57979107,0.902775,0.9740752,False,0.13505780467539924,0.0
MCF7,4,A133,4,2,40,5,0.1138900443911552,0.5614919,0.93960476,0.9762403,False,0.13232794816290755,0.0
MCF7,4,A133,4,2,40,6,0.1444926410913467,0.69527775,0.83734477,0.9688938,False,0.1509264260679408,0.0
MCF7,4,A133,4,2,40,7,0.0781019926071167,0.32034424,0.8461203,0.9433998,False,0.08928480675615322,0.0
MCF7,4,A133,4,2,40,8,0.0840069726109504,0.45969737,0.952484,0.9929035,True,0.07432813074309677,0.04156481777951378
MCF7,4,A133,5,2,40,1,0.1193536892533302,0.6945575,0.2887013,0.63660866,True,0.0929068003448891,0.05792736137579607
MCF7,4,A133,5,2,40,2,0.1156632527709007,0.54651654,0.6746343,0.8972676,False,0.1300458685815284,0.0
MCF7,4,A133,5,2,40,3,0.0924262329936027,0.689263,0.4831267,0.84511185,True,0.09255895790745798,0.05759456111237492
MCF7,4,A133,5,2,40,4,0.1397857069969177,1.1296641,0.48951992,0.7451634,True,0.11447911397782273,0.0807236829327323
MCF7,4,A133,5,2,40,5,0.1146444529294967,0.60479546,0.55679196,0.8764812,False,0.1386872874627898,0.0
MCF7,4,A133,5,2,40,6,0.1026578471064567,1.0947151,0.545369,0.8697871,True,0.11314032288132074,0.07917946170418204
MCF7,4,A133,5,2,40,7,0.080562449991703,0.97811234,0.45459524,0.8096945,True,0.10826171272755565,0.07370234150811024
MCF7,4,A133,6,2,40,1,0.1386603564023971,2.023048,0.6996594,0.8914947,True,0.1368842245126003,0.1093843309321032
MCF7,4,A133,6,2,40,2,,0.3761107,0.8274343,0.9683091,False,0.10057965365722395,0.0
MCF7,4,A133,6,2,40,3,0.1091379448771476,0.5337236,0.68111086,0.9332137,False,0.12806106967383168,0.0
MCF7,4,A133,6,2,40,4,0.0826954096555709,0.5503824,0.90965486,0.9777034,True,0.08235256063590295,0.04828664373071008
MCF7,4,A133,7,2,40,1,0.1471524685621261,0.7141296,0.7789973,0.94507414,False,0.15331378257513315,0.0
MCF7,4,A133,7,2,40,2,0.2214436531066894,1.6315063,0.9149878,0.9803214,False,0.22815613947038624,0.0
MCF7,4,A133,7,2,40,3,0.1664167791604995,1.0833833,0.70436186,0.85062516,False,0.1913642364321534,0.0
MCF7,4,A133,7,2,40,4,,0.3010951,0.8709016,0.9739208,False,0.08516133586238239,0.0
MCF7,4,A133,7,2,40,5,0.1552503854036331,0.6895615,0.83400977,0.95955306,False,0.150192006624204,0.0
MCF7,4,A133,7,2,40,6,0.1762675493955612,2.0341544,0.23485842,0.7020228,True,0.13706943349737638,0.10964471499816492
MCF7,4,A133,7,2,40,7,0.1675372570753097,1.9675666,0.50296396,0.6765798,True,0.13593562413682486,0.10805704945641481
MCF7,4,A133,7,2,40,8,0.1782295405864715,1.0334071,0.58159506,0.8474994,False,0.1870229590523216,0.0
