ObjectNumber,Ed_cell_mean_value,Ed_cell_variance,Ed_agg_mean_value,Ed_agg_max_value,Ed_agg_min_value,Ed_agg_top_50_value,Ed_agg_top_25_value,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,current_Metadata_concentration
6,0.1959041804075241,0.0227836593985557,0.24369288980960846,0.5296450853347778,0.010286854580044746,0.323935329914093,0.37490013241767883,A549,4.0,control,1,3,0.0
1,0.1730847209692001,0.0065677422098815,0.14532114565372467,0.28116077184677124,0.04282509908080101,0.17559568583965302,0.19448807835578918,A549,4.0,control,10,3,0.0
2,0.0980073511600494,0.011175806634128,0.14891164004802704,0.2756122052669525,0.04454875737428665,0.18801061809062958,0.21240800619125366,A549,4.0,control,10,3,0.0
3,0.1883764117956161,0.0075010587461292,0.18688909709453583,0.31014540791511536,0.08174087107181549,0.21825525164604187,0.23961952328681946,A549,4.0,control,10,3,0.0
1,0.1550532579421997,0.0109163392335176,0.1468050330877304,0.2987369894981384,0.004703623242676258,0.19020424783229828,0.21469861268997192,A549,4.0,control,11,3,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A549,4.0,control,11,3,0.0
3,0.1617133766412735,0.0233674626797437,0.22637087106704712,0.3658798635005951,0.12543171644210815,0.26495301723480225,0.2915235161781311,A549,4.0,control,11,3,0.0
4,0.0145300989970564,0.0020958960521966,0.14768435060977936,0.17838799953460693,0.11797570437192917,0.16364160180091858,0.17070026695728302,A549,4.0,control,11,3,0.0
5,0.081129066646099,0.0120540196076035,0.14089059829711914,0.3601299822330475,0.002696002833545208,0.19186848402023315,0.22762034833431244,A549,4.0,control,11,3,0.0
1,0.0178994759917259,0.003437929553911,0.1565292626619339,0.3234861493110657,0.0023586475290358067,0.2085351198911667,0.24544095993041992,A549,4.0,control,12,3,0.0
2,0.0117269242182374,0.0027358587831258,0.21020819246768951,0.32537156343460083,0.10284155607223511,0.25593385100364685,0.2810346782207489,A549,4.0,control,12,3,0.0
3,0.0661641731858253,0.003029363695532,0.06616818904876709,0.2158195823431015,0.0005945785669609904,0.09394548088312149,0.11255409568548203,A549,4.0,control,12,3,0.0
4,0.1324485391378402,0.0065327873453497,0.13785924017429352,0.292427659034729,0.002088980982080102,0.18138375878334045,0.20509381592273712,A549,4.0,control,12,3,0.0
5,0.0866168960928917,0.0197261702269315,0.2750271260738373,0.5207452178001404,0.06240902096033096,0.3371213972568512,0.3734486997127533,A549,4.0,control,12,3,0.0
6,0.046559602022171,0.0131069011986255,0.2789544463157654,0.5238315463066101,0.05542049929499626,0.35220807790756226,0.39556044340133667,A549,4.0,control,12,3,0.0
1,0.2634160220623016,0.0061392695643007,0.23990409076213837,0.30019062757492065,0.18223965167999268,0.26052430272102356,0.2725640535354614,A549,4.0,control,13,3,0.0
2,0.0023825806565582,0.0003866054466925,0.16649167239665985,0.20307528972625732,0.1393977552652359,0.1818864941596985,0.20307528972625732,A549,4.0,control,13,3,0.0
3,0.2069446593523025,0.0065336255356669,0.16424338519573212,0.3137570917606354,0.016591321676969528,0.2075793445110321,0.2319086343050003,A549,4.0,control,13,3,0.0
4,0.2730177640914917,0.0037106713280081,0.2365080863237381,0.3351651728153229,0.15448491275310516,0.26495447754859924,0.28352734446525574,A549,4.0,control,13,3,0.0
5,0.1533324718475341,0.0131958574056625,0.1579185575246811,0.3560153841972351,0.007029220927506685,0.20385566353797913,0.2327686846256256,A549,4.0,control,13,3,0.0
6,0.1486582458019256,0.0028866331558674,0.12753717601299286,0.29065021872520447,0.011368385516107082,0.15635772049427032,0.1757122278213501,A549,4.0,control,13,3,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A549,4.0,control,14,3,0.0
2,0.0095841120928525,0.0021006830502301,0.12474279850721359,0.17989066243171692,0.06183512136340141,0.1478647142648697,0.16029176115989685,A549,4.0,control,14,3,0.0
3,0.0789366215467453,0.0151227042078971,0.23075465857982635,0.4311230182647705,0.09186521172523499,0.2881949245929718,0.3246389627456665,A549,4.0,control,14,3,0.0
4,0.1056963726878166,0.0024722588714212,0.11923246085643768,0.1876644343137741,0.05308878421783447,0.14261707663536072,0.15801121294498444,A549,4.0,control,14,3,0.0
5,0.0585978925228118,0.0096738478168845,0.18960018455982208,0.4183366298675537,0.023999789729714394,0.2439936399459839,0.2775314450263977,A549,4.0,control,14,3,0.0
6,0.1405811011791229,0.0020838268101215,0.1487327665090561,0.2402859777212143,0.030792322009801865,0.17638462781906128,0.191318079829216,A549,4.0,control,14,3,0.0
7,3.79366974812001e-05,1.031307692755945e-05,0.0,0.0,0.0,0.0,0.0,A549,4.0,control,14,3,0.0
8,0.2174093723297119,0.0072822254151105,0.17915871739387512,0.3970184922218323,0.001996190520003438,0.22751997411251068,0.2593682110309601,A549,4.0,control,14,3,0.0
1,0.1810129135847091,0.0062187737785279,0.17270705103874207,0.2234874814748764,0.1387590914964676,0.18633200228214264,0.19411815702915192,A549,4.0,control,15,3,0.0
2,0.0297953151166439,0.0067817997187376,0.20980706810951233,0.34027597308158875,0.07310235500335693,0.2479097694158554,0.2651199698448181,A549,4.0,control,15,3,0.0
3,0.3040560781955719,0.0085989078506827,0.2676936686038971,0.40836942195892334,0.0740712508559227,0.30683016777038574,0.3245271146297455,A549,4.0,control,15,3,0.0
4,0.3800747692584991,0.0284499619156122,0.37002965807914734,0.48363807797431946,0.25650933384895325,0.41525641083717346,0.43259578943252563,A549,4.0,control,15,3,0.0
5,0.0458409376442432,0.0075288009829819,0.13953575491905212,0.3584102392196655,0.016282599419355392,0.18240994215011597,0.21107931435108185,A549,4.0,control,15,3,0.0
1,0.1395289003849029,0.006717964541167,0.11241986602544785,0.21890109777450562,0.02126307226717472,0.1414494514465332,0.15981103479862213,A549,4.0,control,2,3,0.0
2,0.2494609951972961,0.0782382190227508,0.4914672374725342,0.6644293665885925,0.2950967848300934,0.5631786584854126,0.5956839323043823,A549,4.0,control,2,3,0.0
3,0.0527312010526657,0.0138381822034716,0.23332321643829346,0.4750290513038635,0.000976328388787806,0.3127747178077698,0.3573327362537384,A549,4.0,control,2,3,0.0
4,0.0775952562689781,0.0009747826843522,0.0640488862991333,0.12069860845804214,0.004175678361207247,0.08178529888391495,0.09048306196928024,A549,4.0,control,2,3,0.0
5,0.0539948232471942,0.0104790274053812,0.16874559223651886,0.3237151503562927,0.01615857519209385,0.21915951371192932,0.24431414902210236,A549,4.0,control,2,3,0.0
6,0.2423270791769027,0.0049382532015442,0.21569082140922546,0.34468021988868713,0.12255273759365082,0.2447148859500885,0.2622162103652954,A549,4.0,control,2,3,0.0
1,0.2072609812021255,0.0045273820869624,0.1525341123342514,0.2850368618965149,0.05506594106554985,0.18529349565505981,0.2080327868461609,A549,4.0,control,3,3,0.0
2,0.1513487845659256,0.0039613251574337,0.12048327922821045,0.23450016975402832,0.001747850445099175,0.15203800797462463,0.17232577502727509,A549,4.0,control,3,3,0.0
3,0.1019225195050239,0.002974736271426,0.06553191691637039,0.10056987404823303,0.03738364577293396,0.0739709660410881,0.0791688933968544,A549,4.0,control,3,3,0.0
4,0.1057847440242767,0.0056301532313227,0.031277965754270554,0.057201486080884933,0.006619044579565525,0.04221085458993912,0.04784434288740158,A549,4.0,control,3,3,0.0
5,0.1808685660362243,0.00296644680202,0.13541114330291748,0.26768970489501953,0.05343196541070938,0.1606595814228058,0.17846375703811646,A549,4.0,control,3,3,0.0
1,0.0102292895317077,0.0042544296011328,0.3652998208999634,0.573844313621521,0.14418159425258636,0.4550204277038574,0.5092960000038147,A549,4.0,control,5,3,0.0
2,0.0906076058745384,0.0048611075617372,0.08893504738807678,0.22289422154426575,0.0018216576427221298,0.11978862434625626,0.14192622900009155,A549,4.0,control,5,3,0.0
3,0.0395915061235427,0.0033402058761566,0.07669644057750702,0.22444851696491241,0.0009994355496019125,0.11005476862192154,0.135224387049675,A549,4.0,control,5,3,0.0
4,0.0004362056206446,0.0001009128100122,0.2433626353740692,0.2433626353740692,0.2433626353740692,0.2433626353740692,0.2433626353740692,A549,4.0,control,5,3,0.0
5,0.1490960717201233,0.0061086919158697,0.11498063057661057,0.24292269349098206,0.0017061434919014573,0.15153555572032928,0.17391321063041687,A549,4.0,control,5,3,0.0
1,0.0036603431217372,0.0006582482601515,0.09475430101156235,0.17956557869911194,0.009006951004266739,0.1327681541442871,0.1549104005098343,A549,4.0,control,6,3,0.0
2,0.1024019569158554,0.013031736947596,0.17103251814842224,0.4329223036766052,0.006673223804682493,0.2388736456632614,0.28847265243530273,A549,4.0,control,6,3,0.0
3,0.056325763463974,0.0080356057733297,0.1021261140704155,0.32127293944358826,0.003754550823941827,0.14955930411815643,0.18340784311294556,A549,4.0,control,6,3,0.0
4,0.0339704267680645,0.0033377818763256,0.06416955590248108,0.19814009964466095,6.961413600947708e-05,0.09551230072975159,0.11786600947380066,A549,4.0,control,6,3,0.0
5,0.1717143952846527,0.0057426523417234,0.13087745010852814,0.23172727227210999,0.023425688967108727,0.16273543238639832,0.1816575974225998,A549,4.0,control,6,3,0.0
6,0.1450693160295486,0.0085522774606943,0.12553781270980835,0.29305553436279297,0.0010857012821361423,0.1691647469997406,0.19592182338237762,A549,4.0,control,6,3,0.0
1,0.107070580124855,0.013129660859704,0.169703871011734,0.3579932153224945,0.011659378185868263,0.2222224473953247,0.2555815875530243,A549,4.0,control,7,3,0.0
2,0.1845455169677734,0.0462076589465141,0.3846035301685333,0.5900558829307556,0.15645277500152588,0.4483758807182312,0.4852624237537384,A549,4.0,control,7,3,0.0
3,0.0300546996295452,0.0071991509757936,0.26228195428848267,0.4308970272541046,0.10942545533180237,0.3193393349647522,0.35893797874450684,A549,4.0,control,7,3,0.0
4,0.0757852420210838,0.0203513149172067,0.3372707664966583,0.5087305903434753,0.1139989048242569,0.4009285867214203,0.4326735734939575,A549,4.0,control,7,3,0.0
5,0.0027494777459651,0.0007714233361184,0.289970338344574,0.4113070070743561,0.14106184244155884,0.3426055312156677,0.3684232831001282,A549,4.0,control,7,3,0.0
6,0.0302391313016414,0.0072220209985971,0.20547030866146088,0.37736019492149353,0.0550684779882431,0.26421916484832764,0.30477842688560486,A549,4.0,control,7,3,0.0
7,0.2171368598937988,0.0119322752580046,0.16210930049419403,0.3626355528831482,0.011962034739553928,0.20880547165870667,0.23544162511825562,A549,4.0,control,7,3,0.0
8,0.0002515428932383,5.93929216847755e-05,0.25777438282966614,0.3530203700065613,0.1908024698495865,0.3136368989944458,0.3530203700065613,A549,4.0,control,7,3,0.0
1,0.2131033241748809,0.0324426628649234,0.2146851122379303,0.36968377232551575,0.014825153164565563,0.273156076669693,0.2986133396625519,A549,4.0,control,8,3,0.0
2,0.1037669256329536,0.0022394487168639,0.11228734999895096,0.20044836401939392,0.06840705126523972,0.139863520860672,0.1690085381269455,A549,4.0,control,8,3,0.0
3,0.1007526516914367,0.0020784705411642,0.20589622855186462,0.24327576160430908,0.16271445155143738,0.22598512470722198,0.23444856703281403,A549,4.0,control,8,3,0.0
4,0.0056699360720813,0.0012105942005291,0.16522948443889618,0.2676541209220886,0.06296119838953018,0.20903095602989197,0.23302938044071198,A549,4.0,control,8,3,0.0
5,0.088836096227169,0.001259344513528,0.0923658162355423,0.2000451534986496,0.01560339517891407,0.12139784544706345,0.1414131373167038,A549,4.0,control,8,3,0.0
6,0.0470143072307109,0.0157048497349023,0.32568174600601196,0.5041882991790771,0.14427155256271362,0.38683295249938965,0.4164012372493744,A549,4.0,control,8,3,0.0
7,0.0588570907711982,0.0081691835075616,0.07963792234659195,0.22734840214252472,0.0004584341950248927,0.1172623485326767,0.1440180540084839,A549,4.0,control,8,3,0.0
8,0.0687531605362892,0.0018472077790647,0.08566650003194809,0.20061831176280975,0.0017456896603107452,0.1264532208442688,0.15212182700634003,A549,4.0,control,8,3,0.0
9,0.0709816217422485,0.0159171875566244,0.258276104927063,0.48908278346061707,0.061266131699085236,0.3206774890422821,0.360013484954834,A549,4.0,control,8,3,0.0
1,1.3052236681687646e-05,3.490840526865213e-06,0.0,0.0,0.0,0.0,0.0,A549,4.0,control,9,3,0.0
2,8.554539090255275e-05,2.6466734198038463e-05,0.0,0.0,0.0,0.0,0.0,A549,4.0,control,9,3,0.0
3,0.2091113477945327,0.0372385643422603,0.30431097745895386,0.5109179615974426,0.06905564665794373,0.38378357887268066,0.4292192757129669,A549,4.0,control,9,3,0.0
4,0.0793481990694999,0.0044565401040017,0.06639822572469711,0.15837542712688446,0.007610975299030542,0.09414219111204147,0.11413078010082245,A549,4.0,control,9,3,0.0
5,0.1838618665933609,0.010937619023025,0.1896074414253235,0.36812540888786316,0.028925517573952675,0.23276261985301971,0.25881901383399963,A549,4.0,control,9,3,0.0
6,0.2607561945915222,0.0075839455239474,0.2666817605495453,0.4356374442577362,0.11106277257204056,0.31283700466156006,0.3408733904361725,A549,4.0,control,9,3,0.0
7,0.0051286532543599,0.0008924091816879,0.1312374472618103,0.15783390402793884,0.1101296991109848,0.14361345767974854,0.15486077964305878,A549,4.0,control,9,3,0.0
1,0.0830878913402557,0.010916625149548,0.11514533311128616,0.36308154463768005,0.0022917480673640966,0.1648954600095749,0.2044122815132141,A549,4.0,dac,0,4,0.0
2,0.2157770991325378,0.0037255804054439,0.15729670226573944,0.3100610673427582,0.08149155229330063,0.1893230676651001,0.21861203014850616,A549,4.0,dac,0,4,0.0
3,0.1545267403125763,0.0052844891324639,0.13379693031311035,0.32476806640625,0.009293005801737309,0.17611058056354523,0.20397140085697174,A549,4.0,dac,0,4,0.0
4,0.1639617532491684,0.0048454655334353,0.06292683631181717,0.13641639053821564,0.0022207777947187424,0.0846598893404007,0.09891648590564728,A549,4.0,dac,0,4,0.0
1,0.0469780564308166,0.0014784807572141,0.03045789711177349,0.10805713385343552,0.0003852384688798338,0.04425451159477234,0.05265071243047714,A549,4.0,dac,1,4,0.0
2,0.067218467593193,0.0091082509607076,0.14998900890350342,0.35720425844192505,0.022738827392458916,0.2018004059791565,0.23930853605270386,A549,4.0,dac,1,4,0.0
3,0.0111330710351467,0.002501172479242,0.21824496984481812,0.39701369404792786,0.05327645689249039,0.27198508381843567,0.30352598428726196,A549,4.0,dac,1,4,0.0
4,0.2398129999637603,0.0140636786818504,0.1347285658121109,0.35120534896850586,0.006671377457678318,0.18653438985347748,0.22220516204833984,A549,4.0,dac,1,4,0.0
5,0.0268752705305814,0.0055012367665767,0.16733574867248535,0.3895902633666992,0.05815869942307472,0.216330423951149,0.2511439919471741,A549,4.0,dac,1,4,0.0
6,0.1719271540641784,0.0154618509113788,0.13591350615024567,0.30561208724975586,0.00940013024955988,0.1784956306219101,0.2065097689628601,A549,4.0,dac,1,4,0.0
1,0.0680671259760856,0.0019193785265088,0.04605875536799431,0.12643179297447205,0.0005360030918382108,0.06501862406730652,0.0786438137292862,A549,4.0,dac,10,4,0.0
2,0.1322159320116043,0.0040734447538852,0.06312473118305206,0.11714614927768707,0.02292625419795513,0.07864852249622345,0.08958027511835098,A549,4.0,dac,10,4,0.0
3,1.6575200788793154e-05,3.579915301088477e-06,0.20283612608909607,0.22985228896141052,0.1758199781179428,0.22985228896141052,0.22985228896141052,A549,4.0,dac,10,4,0.0
4,0.0664233416318893,0.0119193056598305,0.19360686838626862,0.4109792709350586,0.03248412907123566,0.24871456623077393,0.2865672707557678,A549,4.0,dac,10,4,0.0
5,0.0322029255330562,0.0074988109990954,0.22440573573112488,0.4038175940513611,0.05735351890325546,0.28148531913757324,0.3171195387840271,A549,4.0,dac,10,4,0.0
6,0.080174870789051,0.0022842439357191,0.039346277713775635,0.09257745742797852,0.0008551737410016358,0.05341155827045441,0.0628661960363388,A549,4.0,dac,10,4,0.0
1,0.157869204878807,0.0099597796797752,0.08191722631454468,0.19528178870677948,0.010831689462065697,0.10982868820428848,0.13012929260730743,A549,4.0,dac,11,4,0.0
2,0.0246976371854543,0.0023189459461718,0.037704914808273315,0.12856318056583405,0.0005559929995797575,0.05822915956377983,0.07251755893230438,A549,4.0,dac,11,4,0.0
3,0.2715329527854919,0.0220257155597209,0.21772168576717377,0.39897316694259644,0.02633977122604847,0.2716950476169586,0.3033800423145294,A549,4.0,dac,11,4,0.0
4,0.2375718057155609,0.0110056502744555,0.15600989758968353,0.23409780859947205,0.09592574089765549,0.1810147613286972,0.19720108807086945,A549,4.0,dac,11,4,0.0
5,7.693130464758724e-05,1.6965852410066873e-05,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,11,4,0.0
6,4.060966148244916e-06,6.968954835429031e-07,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,11,4,0.0
7,0.0101594179868698,0.0018897802801802,0.17131157219409943,0.1939113438129425,0.13449729979038239,0.18652057647705078,0.1939113438129425,A549,4.0,dac,11,4,0.0
8,0.000575941405259,0.0001456054451409,0.2476322501897812,0.3840344548225403,0.06896596401929855,0.3031492829322815,0.33305981755256653,A549,4.0,dac,11,4,0.0
1,1.707396950223483e-05,2.833718554029474e-06,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,14,4,0.0
2,4.961523518431932e-05,9.834116099227684e-06,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,14,4,0.0
3,0.170634925365448,0.0064207538962364,0.1428680717945099,0.2656312882900238,0.03171224519610405,0.18539509177207947,0.20744554698467255,A549,4.0,dac,14,4,0.0
4,0.0972633510828018,0.0023647551424801,0.03395315632224083,0.08525238186120987,0.001020110328681767,0.04693109169602394,0.05523214116692543,A549,4.0,dac,14,4,0.0
5,0.0019410642562434,0.0003735638747457,0.14324958622455597,0.21525709331035614,0.08693711459636688,0.17447075247764587,0.1986645758152008,A549,4.0,dac,14,4,0.0
6,0.108337290585041,0.0015736172208562,0.04526582360267639,0.09046919643878937,0.0004565549606923014,0.05820352956652641,0.06551729142665863,A549,4.0,dac,14,4,0.0
1,0.1224638521671295,0.0075208423659205,0.08667170256376266,0.19883878529071808,0.003645215416327119,0.11853790283203125,0.13548053801059723,A549,4.0,dac,15,4,0.0
2,0.0211496911942958,0.004354563076049,0.2053956538438797,0.338326632976532,0.09294822812080383,0.24963462352752686,0.27392154932022095,A549,4.0,dac,15,4,0.0
3,0.1700437813997268,0.0110206762328743,0.11383481323719025,0.23597753047943115,0.0010028843535110354,0.14849334955215454,0.16864843666553497,A549,4.0,dac,15,4,0.0
4,0.1170287579298019,0.0020518691744655,0.07667304575443268,0.17390768229961395,0.025069287046790123,0.09810980409383774,0.11256204545497894,A549,4.0,dac,15,4,0.0
5,0.0451122187077999,0.0004958059289492,0.02338559925556183,0.06650790572166443,4.5546945329988375e-05,0.033491168171167374,0.04058603569865227,A549,4.0,dac,15,4,0.0
6,0.0123574137687683,0.0065631135366857,0.5660085082054138,0.6739656925201416,0.3935803771018982,0.6076700687408447,0.6289944648742676,A549,4.0,dac,15,4,0.0
1,0.0368514917790889,0.0011954250512644,0.023471329361200333,0.08293920010328293,0.00021883963199798018,0.03482862934470177,0.043260518461465836,A549,4.0,dac,2,4,0.0
2,0.0204511564224958,0.0024197448510676,0.06760846078395844,0.1828557401895523,0.0005934325163252652,0.10781659930944443,0.138783797621727,A549,4.0,dac,2,4,0.0
3,0.0697461664676666,0.0040432009845972,0.027149051427841187,0.09677758812904358,0.0012046421179547906,0.04096303507685661,0.050828006118535995,A549,4.0,dac,2,4,0.0
4,0.0710628926753997,0.013177434913814,0.11928628385066986,0.32452452182769775,0.0021162431221455336,0.16540460288524628,0.19887199997901917,A549,4.0,dac,2,4,0.0
1,0.1882140636444091,0.0125494003295898,0.1180497407913208,0.2792132794857025,0.005846661515533924,0.16056805849075317,0.19023273885250092,A549,4.0,dac,3,4,0.0
2,0.1890497356653213,0.0080707892775535,0.08887773007154465,0.13359606266021729,0.021997909992933273,0.10605386644601822,0.11381981521844864,A549,4.0,dac,3,4,0.0
3,4.873584657616448e-06,8.383206591133785e-07,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,3,4,0.0
4,0.0578237064182758,0.0025748992338776,0.04067476838827133,0.12449148297309875,0.0005117597756907344,0.06089291349053383,0.07678952813148499,A549,4.0,dac,3,4,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,3,4,0.0
1,0.0304474234580993,0.0103245917707681,0.3464450240135193,0.5569452047348022,0.1412748098373413,0.42422229051589966,0.4617164433002472,A549,4.0,dac,4,4,0.0
2,0.0211810246109962,0.0034226621501147,0.1418689489364624,0.3130533993244171,0.005346736870706081,0.19284360110759735,0.2252909541130066,A549,4.0,dac,4,4,0.0
3,0.0954602509737014,0.0020296738948673,0.05114306882023811,0.14512808620929718,0.00020596373360604048,0.07181543111801147,0.08702775090932846,A549,4.0,dac,4,4,0.0
4,0.0882410407066345,0.0042158924043178,0.03706027939915657,0.10100574046373367,0.00013718601258005947,0.05381174385547638,0.06527154892683029,A549,4.0,dac,4,4,0.0
1,0.0447317026555538,0.0032851819414645,0.04141023010015488,0.12565749883651733,0.0005185036570765078,0.05972447618842125,0.07396084070205688,A549,4.0,dac,5,4,0.0
2,0.0549601316452026,0.0040789539925754,0.050354186445474625,0.16484130918979645,0.0006178670446388423,0.07598033547401428,0.09718512743711472,A549,4.0,dac,5,4,0.0
3,0.0449688956141471,0.0019495830638334,0.038925714790821075,0.12450861930847168,7.131406891858205e-05,0.05829058215022087,0.07312433421611786,A549,4.0,dac,5,4,0.0
4,0.1427003443241119,0.0082811135798692,0.0869944840669632,0.24908705055713654,0.0034837948624044657,0.11656829714775085,0.13753308355808258,A549,4.0,dac,5,4,0.0
1,8.905894901545253e-06,1.6939829947659746e-06,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,6,4,0.0
2,0.1264269948005676,0.0070133251138031,0.09854684770107269,0.30724459886550903,0.0005084123113192618,0.13663403689861298,0.1661103367805481,A549,4.0,dac,6,4,0.0
3,0.1035003289580345,0.0051147020421922,0.06089208275079727,0.1483599692583084,0.00030208201496861875,0.08274093270301819,0.09618177264928818,A549,4.0,dac,6,4,0.0
4,0.1685437709093094,0.0181765221059322,0.17256510257720947,0.4144047796726227,0.006003816612064838,0.22305500507354736,0.2549647092819214,A549,4.0,dac,6,4,0.0
5,0.0201199371367692,0.0030246677342802,0.06196720898151398,0.1342146098613739,0.0018067111959680915,0.08869582414627075,0.10843672603368759,A549,4.0,dac,6,4,0.0
6,0.1728692501783371,0.0123021360486745,0.12585051357746124,0.30872946977615356,0.0038471813313663006,0.16605404019355774,0.1943637728691101,A549,4.0,dac,6,4,0.0
1,0.1076074689626693,0.0015419221017509,0.08935858309268951,0.1558712273836136,0.01999974250793457,0.11013344675302505,0.11964286863803864,A549,4.0,dac,7,4,0.0
2,0.1602868288755417,0.0169964153319597,0.17921535670757294,0.3644547164440155,0.06401994079351425,0.2411089539527893,0.2964412569999695,A549,4.0,dac,7,4,0.0
3,0.1162083074450492,0.001432143850252,0.0771457627415657,0.17041678726673126,0.0064119258895516396,0.10003440082073212,0.11250096559524536,A549,4.0,dac,7,4,0.0
4,0.0050446987152099,0.0010963850654661,0.22540858387947083,0.26418301463127136,0.18594977259635925,0.24964559078216553,0.26418301463127136,A549,4.0,dac,7,4,0.0
5,0.1337852030992508,0.0064557357691228,0.061466701328754425,0.1702573299407959,0.000889123126398772,0.08594253659248352,0.10129063576459885,A549,4.0,dac,7,4,0.0
6,0.0008702214690856,0.00019199711096,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,7,4,0.0
7,1.4873814507154748e-05,3.30774241774634e-06,0.0,0.0,0.0,0.0,0.0,A549,4.0,dac,7,4,0.0
1,0.2525976300239563,0.0166328735649585,0.15184931457042694,0.26498472690582275,0.07837246358394623,0.1823805868625641,0.20199264585971832,A549,4.0,dac,8,4,0.0
2,0.134399265050888,0.0026225880719721,0.08018146455287933,0.16454964876174927,0.012021825648844242,0.10321704298257828,0.11958331614732742,A549,4.0,dac,8,4,0.0
3,0.2537792921066284,0.0180921126157045,0.17752881348133087,0.34183469414711,0.04710760712623596,0.2364378124475479,0.26670536398887634,A549,4.0,dac,8,4,0.0
4,0.1123558357357978,0.0015385677106678,0.0514407679438591,0.10441916435956955,0.01558023039251566,0.06255703419446945,0.0696367621421814,A549,4.0,dac,8,4,0.0
5,0.2623966634273529,0.0115313371643424,0.20934753119945526,0.4433943033218384,0.044553715735673904,0.271926611661911,0.3225628435611725,A549,4.0,dac,8,4,0.0
6,0.0035734958946704,0.0008498885435983,0.18687279522418976,0.4108937680721283,0.021243853494524956,0.2510658800601959,0.29251497983932495,A549,4.0,dac,8,4,0.0
1,0.0021227893885225,0.0003916725108865,0.17226262390613556,0.2495121955871582,0.08442701399326324,0.20761053264141083,0.23465487360954285,A549,4.0,dac,9,4,0.0
2,0.0736336931586265,0.0094336960464715,0.11685828864574432,0.29049375653266907,0.0009057570132426918,0.1651221662759781,0.1993028074502945,A549,4.0,dac,9,4,0.0
3,0.0044810571707785,0.0006695397314615,0.022631682455539703,0.057823121547698975,0.0037285068538039923,0.03831208124756813,0.04927845299243927,A549,4.0,dac,9,4,0.0
4,0.0413656570017337,0.0077435602433979,0.14313746988773346,0.33975812792778015,0.012896995060145855,0.19929245114326477,0.24369971454143524,A549,4.0,dac,9,4,0.0
5,0.0217632222920656,0.0054452773183584,0.2233755737543106,0.41203027963638306,0.027099894359707832,0.2876679599285126,0.31829753518104553,A549,4.0,dac,9,4,0.0
6,0.079453095793724,0.0073619950562715,0.08802853524684906,0.2721720337867737,0.002469567582011223,0.12217146903276443,0.14614103734493256,A549,4.0,dac,9,4,0.0
1,0.4514575600624084,0.0143651431426405,0.34411144256591797,0.5517762303352356,0.1541111022233963,0.41719844937324524,0.4565359055995941,A549,4.0,gef,10,5,0.0
2,0.3111189603805542,0.0208286792039871,0.18715399503707886,0.33831071853637695,0.046690866351127625,0.23220783472061157,0.25833839178085327,A549,4.0,gef,10,5,0.0
1,0.2273165434598922,0.0057910322211682,0.12665502727031708,0.19787193834781647,0.027196047827601433,0.15340889990329742,0.16617713868618011,A549,4.0,gef,11,5,0.0
2,0.2220357358455658,0.0142985051497817,0.15184089541435242,0.1988586187362671,0.10192054510116577,0.1727324277162552,0.18208374083042145,A549,4.0,gef,11,5,0.0
3,0.2146390676498413,0.0051885773427784,0.07451795041561127,0.12240521609783173,0.023003386333584785,0.09136480838060379,0.09995129704475403,A549,4.0,gef,11,5,0.0
4,0.1546718478202819,0.0049254214391112,0.05241129919886589,0.12283505499362946,0.0010608738521113992,0.07207220792770386,0.08483833074569702,A549,4.0,gef,11,5,0.0
5,0.2449371814727783,0.0066683869808912,0.08213039487600327,0.1798686981201172,0.009739208966493607,0.10490884631872177,0.12109266966581345,A549,4.0,gef,11,5,0.0
6,0.142717495560646,0.007748041767627,0.026525137946009636,0.08401750028133392,6.628249684581533e-05,0.040516890585422516,0.049430347979068756,A549,4.0,gef,11,5,0.0
1,0.1143452599644661,0.0063489004969596,0.05177775397896767,0.16120849549770355,3.4130364383599954e-06,0.07797721028327942,0.098325215280056,A549,4.0,gef,12,5,0.0
2,0.0006547722150571,0.0001662491558818,0.21399378776550293,0.21399378776550293,0.21399378776550293,0.21399378776550293,0.21399378776550293,A549,4.0,gef,12,5,0.0
3,0.0026333595160394,0.000563594920095,0.1448860764503479,0.30580589175224304,0.023816796019673347,0.19827710092067719,0.23234796524047852,A549,4.0,gef,12,5,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A549,4.0,gef,12,5,0.0
1,0.1194810718297958,0.0118367234244942,0.09668850898742676,0.3150715231895447,0.0012139814207330346,0.14158469438552856,0.17275027930736542,A549,4.0,gef,13,5,0.0
2,0.2106708586215973,0.0116540715098381,0.1720455139875412,0.4693637490272522,0.0025703851133584976,0.23324118554592133,0.2716993987560272,A549,4.0,gef,13,5,0.0
