ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,MCF7,2.0,A199,0,1,90.0,1,0.0,,0,,4
1,MCF7,2.0,A199,0,1,90.0,1,0.1,,0,,0
1,MCF7,2.0,A199,0,1,90.0,1,0.2,,0,,0
1,MCF7,2.0,A199,0,1,90.0,1,0.3,,0,,0
1,MCF7,2.0,A199,0,1,90.0,1,0.4,,0,,0
1,MCF7,2.0,A199,0,1,90.0,1,0.5,0.11787744611501694,6,0.10078731179237366,18
1,MCF7,2.0,A199,0,1,90.0,1,0.6,0.13329027593135834,1054,0.12323275208473206,1690
1,MCF7,2.0,A199,0,1,90.0,1,0.7,0.1402546614408493,2903,0.12727250158786774,7695
1,MCF7,2.0,A199,0,1,90.0,1,0.8,0.1424686312675476,631,0.12768597900867462,8611
1,MCF7,2.0,A199,0,1,90.0,1,0.9,0.1479458212852478,16,0.13006716966629028,3551
1,MCF7,2.0,A199,0,1,90.0,1,1.0,,0,0.1304595023393631,610
1,MCF7,2.0,A199,0,1,90.0,1,1.1,,0,0.13350234925746918,107
1,MCF7,2.0,A199,0,1,90.0,1,1.2,,0,0.13040731847286224,24
1,MCF7,2.0,A199,0,1,90.0,1,1.3,,0,,4
1,MCF7,2.0,A199,0,1,90.0,1,1.4,,0,,3
1,MCF7,2.0,A199,0,1,90.0,1,1.5,,0,,1
1,MCF7,2.0,A199,0,1,90.0,1,1.6,,0,,1
1,MCF7,2.0,A199,0,1,90.0,1,1.7,,0,,1
1,MCF7,2.0,A199,0,1,90.0,1,1.8,,0,,0
2,MCF7,2.0,A199,0,1,90.0,2,0.0,,0,0.0,86
2,MCF7,2.0,A199,0,1,90.0,2,0.1,,0,,0
2,MCF7,2.0,A199,0,1,90.0,2,0.2,0.07541486620903015,13,0.07541486620903015,13
2,MCF7,2.0,A199,0,1,90.0,2,0.3,0.0781201496720314,6945,0.07873588055372238,8007
2,MCF7,2.0,A199,0,1,90.0,2,0.4,0.07396908104419708,843,0.08848501741886139,8493
2,MCF7,2.0,A199,0,1,90.0,2,0.5,,0,0.08917006850242615,4837
2,MCF7,2.0,A199,0,1,90.0,2,0.6,,0,0.09179780632257462,6150
2,MCF7,2.0,A199,0,1,90.0,2,0.7,,0,0.09968530386686325,4844
2,MCF7,2.0,A199,0,1,90.0,2,0.8,,0,0.10810446739196777,1201
2,MCF7,2.0,A199,0,1,90.0,2,0.9,,0,0.11927568167448044,131
2,MCF7,2.0,A199,0,1,90.0,2,1.0,,0,0.12423987686634064,14
2,MCF7,2.0,A199,0,1,90.0,2,1.1,,0,,0
3,MCF7,2.0,A199,0,1,90.0,3,0.2,0.0816582515835762,12,0.07495544105768204,192
