Label,Predicted_Probability
dac,0.6700822812552755
control,0.3193539383249908
control,0.31749769827124563
control,0.2788934974773924
control,0.3229324196996944
dac,0.5570693457060469
control,0.3600067209213932
control,0.48098165564991807
control,0.22487340860655594
dac,0.603068050432746
control,0.4417812230437093
dac,0.5949690071789416
control,0.15162500001828175
dac,0.47895946723395344
control,0.41299385606780686
control,0.27301840240613695
dac,0.5831706499378514
dac,0.7254284478188586
dac,0.3937210215483649
dac,0.5024309741773235
dac,0.44839925235544786
dac,0.37726946063374645
control,0.3089014211371005
control,0.3473567338818534
control,0.36328816159297567
dac,0.5728234028131597
control,0.34547217222693644
control,0.45880142043543193
dac,0.47996285934019306
dac,0.4809055286778321
control,0.3326588230137252
control,0.20044955566897818
dac,0.6644386813996852
control,0.5908903620118993
control,0.5249701504634092
dac,0.7208369573096609
control,0.31287806040816524
control,0.4307855672172183
dac,0.3987367300414938
control,0.4636430138973232
dac,0.6795382425547366
control,0.42014712280186417
dac,0.5956414836968806
dac,0.5958525220454802
control,0.26556937052084945
dac,0.6358896471342416
dac,0.6473356903052875
dac,0.9055928656034486
dac,0.6105461149494124
dac,0.4362777431545619
control,0.7028743420902198
dac,0.609504423177156
control,0.25579972067816314
dac,0.5614020828386634
dac,0.7256356681151903
dac,0.49656602735078714
control,0.6437509524896612
dac,0.7484483442856673
control,0.5974806625362465
control,0.34869866330015775
control,0.23865333385942894
dac,0.6370171537327913
control,0.3853378552388859
dac,0.4629219812532166
control,0.560201732596983
control,0.3583198906726913
dac,0.31522015872149517
dac,0.6409102114544994
dac,0.6162100147224157
dac,0.6633126803776903
dac,0.5043475285428238
dac,0.7161855424172924
control,0.2509354436695149
control,0.43832959466684746
dac,0.4030018566085472
control,0.7102010178756031
control,0.272633957230903
control,0.30227671610069684
dac,0.5059443974495512
control,0.3689266750018966
dac,0.6262582299977798
dac,0.519858540587275
control,0.5396996620967149
dac,0.6469823903317768
control,0.32908358004093596
control,0.43933334397792656
control,0.48467035941369707
dac,0.323619857514316
control,0.4226786736575736
dac,0.20997722383802028
dac,0.6065610373915062
control,0.4094486425110593
dac,0.7179280683814836
dac,0.7336051560614284
control,0.6218419378448077
dac,0.7787379819314986
control,0.5195734283724569
control,0.5228225560864137
dac,0.6367126181412791
dac,0.3309034083714083
dac,0.5696666169894489
control,0.3074817980433043
control,0.45724846728006785
control,0.368876406020172
control,0.5463703678190585
dac,0.7049944675042699
dac,0.5660642754536631
dac,0.6983404677316158
control,0.49000426605464115
dac,0.6370417156142769
dac,0.3318857261186272
control,0.2348787716528636
dac,0.6398982288638253
control,0.4623126987097896
control,0.5461194093049663
control,0.3049768665185717
control,0.4503568342935088
dac,0.6406340159829449
dac,0.6511107422869385
dac,0.690391983571703
dac,0.6135031205404788
control,0.5618157845565775
dac,0.6919053236152152
control,0.4831392520796302
control,0.5184446087425199
dac,0.6101613615089327
dac,0.3543827305935968
dac,0.7602996575398541
dac,0.5184068256144709
dac,0.5574071088968429
dac,0.5378349577074638
dac,0.752124778762494
dac,0.4942950741253398
dac,0.5068846618297219
control,0.47171695313537737
dac,0.5429093445800109
dac,0.5872727390738284
control,0.3950387815017596
dac,0.6920355040346865
dac,0.5657791603257498
control,0.7781585904987909
control,0.3758747460715388
dac,0.7349687909330221
dac,0.52373366215277
control,0.3882944295999229
control,0.305139006456252
dac,0.6699604129949722
control,0.30625462699815037
control,0.3149259043886986
control,0.35305168818444777
control,0.32755694840537314
dac,0.7143114702566183
control,0.3448941618028639
control,0.23287946630732162
dac,0.4802672624405734
control,0.40504903090097744
dac,0.3849260774542916
dac,0.41321224827343067
control,0.31579588662598584
control,0.17967264479460782
dac,0.41851226087068616
control,0.740685861342234
control,0.7126240112704348
control,0.41886969888580444
control,0.43046689753104905
dac,0.5582104539866112
dac,0.626646821196337
dac,0.7519184021952976
control,0.340580122383773
dac,0.362202928318336
dac,0.7299144259617146
dac,0.5797269743286346
dac,0.6770887092716
control,0.2962548316809657
dac,0.6407664712203331
control,0.6082466590167005
dac,0.3834031844696567
control,0.586999057210641
dac,0.459839834379933
control,0.5493301665733992
control,0.34777259040360103
dac,0.668271774194831
control,0.382613418370968
control,0.42466044814924064
dac,0.7418320776298493
control,0.3895035922583654
dac,0.6610220704566545
dac,0.7207047867868782
control,0.4137041727521818
dac,0.8072053700580992
control,0.3103726054352587
control,0.2839729662271663
dac,0.724948140998574
dac,0.5103375534793682
dac,0.7174242206397491
control,0.3044633651994471
control,0.46356973178673194
dac,0.520610978814324
dac,0.49020479613851586
dac,0.558770773712032
dac,0.43845502792725777
dac,0.6178496872772407
dac,0.6525689395303224
dac,0.4960211461492661
control,0.42080823316349114
control,0.3611486151395371
control,0.2881494952631818
control,0.727711404945877
dac,0.7921892238440484
control,0.4615736601848487
dac,0.7658956095039545
dac,0.4441412027453918
control,0.49736647281173757
dac,0.46431908369837904
control,0.45233040609169156
control,0.32539518257559524
control,0.33148882776344063
control,0.30832390884337557
