ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,MCF7,2.0,A133,10,1,80.0,1,0.2,0.03682988882064819,10,0.041850775480270386,8075
1,MCF7,2.0,A133,10,1,80.0,1,0.3,0.07449767738580704,11049,0.06293128430843353,45864
1,MCF7,2.0,A133,10,1,80.0,1,0.4,0.07590744644403458,934,0.07648500800132751,1196
2,MCF7,2.0,A133,10,1,80.0,2,0.1,,0,0.05574178323149681,26
2,MCF7,2.0,A133,10,1,80.0,2,0.2,0.06273992359638214,3706,0.057499960064888,21574
2,MCF7,2.0,A133,10,1,80.0,2,0.3,0.07892947643995285,2138,0.07373739778995514,6047
2,MCF7,2.0,A133,10,1,80.0,2,0.4,,0,,1
3,MCF7,2.0,A133,10,1,80.0,3,0.0,,0,,1
3,MCF7,2.0,A133,10,1,80.0,3,0.1,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.2,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.3,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.4,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.5,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.6,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.7,,0,,0
3,MCF7,2.0,A133,10,1,80.0,3,0.8,,0,0.12685620784759521,28
3,MCF7,2.0,A133,10,1,80.0,3,0.9,,0,0.13695351779460907,234
3,MCF7,2.0,A133,10,1,80.0,3,1.0,,2,0.15265882015228271,729
3,MCF7,2.0,A133,10,1,80.0,3,1.1,0.17306123673915863,88,0.16673971712589264,1567
3,MCF7,2.0,A133,10,1,80.0,3,1.2,0.1825464367866516,463,0.18061396479606628,2428
3,MCF7,2.0,A133,10,1,80.0,3,1.3,0.18808887898921967,1073,0.18985101580619812,3115
3,MCF7,2.0,A133,10,1,80.0,3,1.4,0.19864653050899506,1368,0.19739216566085815,3177
3,MCF7,2.0,A133,10,1,80.0,3,1.5,0.2071787416934967,1412,0.2063496708869934,2833
3,MCF7,2.0,A133,10,1,80.0,3,1.6,0.22215265035629272,1038,0.21968474984169006,1772
3,MCF7,2.0,A133,10,1,80.0,3,1.7,0.23752842843532562,564,0.23491407930850983,894
3,MCF7,2.0,A133,10,1,80.0,3,1.8,0.2494463175535202,165,0.24750542640686035,264
3,MCF7,2.0,A133,10,1,80.0,3,1.9,0.2592790722846985,30,0.25614091753959656,59
3,MCF7,2.0,A133,10,1,80.0,3,2.0,0.2772541344165802,6,0.28746676445007324,17
3,MCF7,2.0,A133,10,1,80.0,3,2.1,,0,,1
3,MCF7,2.0,A133,10,1,80.0,3,2.2,,0,,1
4,MCF7,2.0,A133,10,1,80.0,4,0.2,0.05134933441877365,509,0.06024268642067909,1293
4,MCF7,2.0,A133,10,1,80.0,4,0.3,0.06955530494451523,3315,0.07050026953220367,9056
4,MCF7,2.0,A133,10,1,80.0,4,0.4,,0,0.06533977389335632,179
4,MCF7,2.0,A133,10,1,80.0,4,0.5,,0,,0
1,MCF7,2.0,A133,11,1,80.0,1,0.0,,0,0.0,3611
1,MCF7,2.0,A133,11,1,80.0,1,0.1,,0,,0
1,MCF7,2.0,A133,11,1,80.0,1,0.2,,0,,0
1,MCF7,2.0,A133,11,1,80.0,1,0.3,,0,,0
1,MCF7,2.0,A133,11,1,80.0,1,0.4,,0,0.03682098165154457,12
1,MCF7,2.0,A133,11,1,80.0,1,0.5,,0,0.03371509909629822,252
1,MCF7,2.0,A133,11,1,80.0,1,0.6,0.06373748928308487,57,0.04388443008065224,2443
1,MCF7,2.0,A133,11,1,80.0,1,0.7,0.0691954642534256,2076,0.056256815791130066,10730
1,MCF7,2.0,A133,11,1,80.0,1,0.8,0.07154803723096848,4099,0.06516382843255997,13933
1,MCF7,2.0,A133,11,1,80.0,1,0.9,0.06785041838884354,436,0.06964589655399323,5700
1,MCF7,2.0,A133,11,1,80.0,1,1.0,0.06266038864850998,5,0.07827005535364151,2257
1,MCF7,2.0,A133,11,1,80.0,1,1.1,,0,0.08418796211481094,833
1,MCF7,2.0,A133,11,1,80.0,1,1.2,,0,0.0912700891494751,222
1,MCF7,2.0,A133,11,1,80.0,1,1.3,,0,0.09583445638418198,70
1,MCF7,2.0,A133,11,1,80.0,1,1.4,,0,0.0763716921210289,13
1,MCF7,2.0,A133,11,1,80.0,1,1.5,,0,,3
1,MCF7,2.0,A133,11,1,80.0,1,1.6,,0,,1
2,MCF7,2.0,A133,11,1,80.0,2,0.2,,0,0.05824531242251396,25
2,MCF7,2.0,A133,11,1,80.0,2,0.3,,0,0.08074545860290527,7237
2,MCF7,2.0,A133,11,1,80.0,2,0.4,0.12623965740203857,203,0.10631456226110458,10339
2,MCF7,2.0,A133,11,1,80.0,2,0.5,0.14838770031929016,3913,0.13384753465652466,8955
2,MCF7,2.0,A133,11,1,80.0,2,0.6,0.15102219581604004,1926,0.1453353762626648,3382
2,MCF7,2.0,A133,11,1,80.0,2,0.7,0.1645483821630478,161,0.15874430537223816,374
2,MCF7,2.0,A133,11,1,80.0,2,0.8,0.18633027374744415,29,0.1844460666179657,87
2,MCF7,2.0,A133,11,1,80.0,2,0.9,,0,,1
3,MCF7,2.0,A133,11,1,80.0,3,0.0,,0,0.0,645
3,MCF7,2.0,A133,11,1,80.0,3,0.1,,0,,0
3,MCF7,2.0,A133,11,1,80.0,3,0.2,,0,0.035502418875694275,39
3,MCF7,2.0,A133,11,1,80.0,3,0.3,0.04574251547455788,14,0.040661681443452835,2136
3,MCF7,2.0,A133,11,1,80.0,3,0.4,0.07126592099666595,2854,0.06471271812915802,12164
3,MCF7,2.0,A133,11,1,80.0,3,0.5,0.08100859075784683,13337,0.08095236867666245,24594
3,MCF7,2.0,A133,11,1,80.0,3,0.6,0.09018710255622864,3407,0.0915399119257927,8677
3,MCF7,2.0,A133,11,1,80.0,3,0.7,0.09410909563302994,52,0.10492516309022903,1002
3,MCF7,2.0,A133,11,1,80.0,3,0.8,,0,0.12042305618524551,105
3,MCF7,2.0,A133,11,1,80.0,3,0.9,,0,0.10651606321334839,12
3,MCF7,2.0,A133,11,1,80.0,3,1.0,,0,,2
3,MCF7,2.0,A133,11,1,80.0,3,1.1,,0,,0
4,MCF7,2.0,A133,11,1,80.0,4,0.0,,0,0.0,259
4,MCF7,2.0,A133,11,1,80.0,4,0.1,,0,,0
4,MCF7,2.0,A133,11,1,80.0,4,0.2,,0,,0
4,MCF7,2.0,A133,11,1,80.0,4,0.3,,0,0.017099764198064804,32
4,MCF7,2.0,A133,11,1,80.0,4,0.4,,0,0.0383695513010025,721
4,MCF7,2.0,A133,11,1,80.0,4,0.5,0.07777287065982819,31,0.05882562696933746,4106
4,MCF7,2.0,A133,11,1,80.0,4,0.6,0.08303707093000412,2216,0.07728422433137894,9682
4,MCF7,2.0,A133,11,1,80.0,4,0.7,0.08278129994869232,3542,0.08368855714797974,6490
4,MCF7,2.0,A133,11,1,80.0,4,0.8,0.08097232133150101,95,0.08897016942501068,528
4,MCF7,2.0,A133,11,1,80.0,4,0.9,,0,0.11228968948125839,44
4,MCF7,2.0,A133,11,1,80.0,4,1.0,,0,,8
4,MCF7,2.0,A133,11,1,80.0,4,1.1,,0,,2
5,MCF7,2.0,A133,11,1,80.0,5,0.2,0.052407342940568924,7894,0.051593270152807236,20667
5,MCF7,2.0,A133,11,1,80.0,5,0.3,,0,0.0643354281783104,85
5,MCF7,2.0,A133,11,1,80.0,5,0.4,,0,,0
6,MCF7,2.0,A133,11,1,80.0,6,0.1,,0,,1
6,MCF7,2.0,A133,11,1,80.0,6,0.2,,4,0.03062249906361103,5965
6,MCF7,2.0,A133,11,1,80.0,6,0.3,0.04036971181631088,3899,0.03929798677563667,38709
