ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,20,2,6,0,AFA,0.965991325950344,0.7233530138085533,0.2131922394037246,1.2949252128601074,-0.374906957,0.1884674,control,0.251064324195446,0.0,0.0,0.0,0.0,0.625093043,0.3125465215
2,A549,20,2,6,0,AFA,0.0796519363912295,-0.1629863757505612,0.1076320856809616,0.5885130167007446,0.3326584696769714,0.44421965,AFA,0.0510922192031809,0.1137521625664826,0.1137521625664826,0.19167598403374927,1.0,0.6673415303230286,0.8336707651615143
3,A549,20,2,6,0,AFA,0.2790395115626544,0.0364011994208636,0.0683757737278938,0.2733179628849029,-0.167321548,0.13744256,control,0.0955080909631181,0.0,0.0,0.3715675703087887,0.8508392016900963,0.832678452,0.8417588268450482
4,A549,20,2,6,0,AFA,0.6566660189862514,0.4140277068444606,0.0611997097730636,0.2689134478569031,0.0833675488829612,0.3416912,control,0.0942951544067918,0.0,0.0,0.4044517986995979,0.8591551822614122,0.9166324511170388,0.8878938166892255
5,A549,20,2,6,0,AFA,0.4276725976141334,0.1850342854723426,0.0638716295361518,0.2712624669075012,0.0004909522831439,0.69812655,control,0.0949430845263653,0.0,0.0,0.3922077579156292,0.8547129265986237,0.9995090477168561,0.9271109871577399
6,A549,20,2,6,0,AFA,0.3207917294168814,0.0781534172750906,0.0931378826498985,0.6161803603172302,-0.178512782,0.3575,AFA,0.0534941813428595,0.116145278867705,0.116145278867705,0.25809549838261725,1.0,0.821487218,0.9107436090000001
1,A549,20,2,6,1,AFA,0.3319636278705322,0.0893253157287414,0.1467067599296569,1.0325400829315186,0.0986063852906227,0.5126486,AFA,0.0896407772744868,0.1363947244668513,0.1363947244668513,0.012616750395554321,0.8910659278003671,0.9013936147093773,0.8962297712548721
2,A549,20,2,6,1,AFA,0.3838391464882781,0.1412008343464873,0.0845512673258781,0.8096978664398193,0.0935715436935424,0.38769048,AFA,0.0702945554414596,0.1287845935292887,0.1287845935292887,0.29744356177732134,1.0,0.9064284563064576,0.9532142281532288
3,A549,20,2,6,1,AFA,0.4225486201154408,0.1799103079736501,0.1268872767686844,0.6563308238983154,0.1407923996448516,0.37425447,control,0.1763130961308324,0.0,0.0,0.10343929809797933,0.29683425432909694,0.8592076003551484,0.5780209273421226
1,A549,20,2,6,10,AFA,0.9197873526748632,0.6771490405330725,0.2404335737228393,1.7407596111297607,0.1404469460248947,-0.2052654,control,0.2826029629932536,0.0,0.0,0.016885267774626865,0.03189674412705892,0.8595530539751053,0.4457248990510821
