ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,12,3,6,0,OSI,0.2910155556114016,-0.0267287370798544,0.1134280115365982,2.240969181060791,-0.031348377,0.67725486,OSI,0.1253120017104784,0.1823471495923729,0.1823471495923729,0.1651162221959716,0.6465014385716742,0.968651623,0.8075765307858371
2,A549,12,3,6,0,OSI,0.3641104194128535,0.0463661267215975,0.1280266493558883,1.203888773918152,-0.417617351,0.5855657,OSI,0.0673198513265787,0.1757357013086219,0.1757357013086219,0.09821813666245145,1.0,0.5823826489999999,0.7911913245
3,A549,12,3,6,0,OSI,0.2191496900263006,-0.0985946026649553,0.0777612924575805,0.6358574032783508,0.120852306485176,0.68137246,OSI,0.0355562962135513,0.1373947300356369,0.1373947300356369,0.3285585414851962,1.0,0.879147693514824,0.939573846757412
4,A549,12,3,6,0,OSI,0.5439405854527413,0.2261962927614852,0.0859900116920471,3.838874101638794,-0.315177262,0.2508033,OSI,0.2146647093839807,0.138330166903131,0.138330166903131,0.29085053269746675,0.03389282591855754,0.684822738,0.3593577819592788
1,A549,12,3,6,1,OSI,0.8704976616716251,0.5527533689803692,0.0820425525307655,2.4568471908569336,-0.158373564,0.31138992,OSI,0.1373836115128155,0.1788491192502556,0.1788491192502556,0.3089397177214662,0.5637376105238249,0.841626436,0.7026820232619124
2,A549,12,3,6,1,OSI,0.4646752033237084,0.1469309106324524,,8.1578950881958,-0.401293874,0.055158086,,,,,,,0.598706126,
3,A549,12,3,6,1,OSI,0.6241230657831467,0.3063787730918907,0.202704519033432,2.306203603744507,-0.76579845,0.58932364,OSI,0.1289598234458288,0.181408154311384,0.181408154311384,0.0,0.6214917094802571,0.23420154999999998,0.42784662974012855
4,A549,12,3,6,1,OSI,0.5220167681078103,0.2042724754165543,,8.73442268371582,-0.027039429,0.41564867,,,,,,,0.972960571,
5,A549,12,3,6,1,OSI,0.5779779340976076,0.2602336414063516,0.085813283920288,2.28149938583374,0.270149290561676,0.7318148,OSI,0.1275783965956725,0.1817764211453389,0.1817764211453389,0.29166038562605073,0.6309628716665037,0.729850709438324,0.6804067905524138
1,A549,12,3,6,10,OSI,0.6663943882819545,0.3486500955906985,0.1626369953155517,3.882468938827514,-0.138635024,0.53677076,OSI,0.2171024744182035,0.1367134339048931,0.1367134339048931,0.0,0.017179332903366262,0.861364976,0.4392721544516831
2,A549,12,3,6,10,OSI,0.2576887709959141,-0.0600555216953418,0.2480612397193908,2.820415735244751,-0.393481255,-0.07083385,control,0.3284818355307151,0.0,0.0,0.051838957192427634,0.3464456054549433,0.606518745,0.47648217522747166
3,A549,12,3,6,10,OSI,0.4610238404657281,0.1432795477744721,,3.780954360961914,0.6035736203193665,0.6706453,,,,,,,0.39642637968063354,
4,A549,12,3,6,10,OSI,0.4398967010986094,0.1221524084073534,,3.5636239051818848,0.0514484755694866,0.5317642,,,,,,,0.9485515244305134,
5,A549,12,3,6,10,OSI,0.2124281471315626,-0.1053161455596933,,7.556605339050293,-0.203152105,0.1686575,,,,,,,0.796847895,
1,A549,12,3,6,11,OSI,0.3514950220727736,0.0337507293815176,0.151185393333435,2.1388723850250244,-0.460714042,0.7155076,OSI,0.1196028853211971,0.1835907421863208,0.1835907421863208,0.0,0.6856435525800444,0.539285958,0.6124647552900222
2,A549,12,3,6,11,OSI,0.2504008061677932,-0.0673434865234627,,6.86983060836792,0.0720416903495788,0.6741209,,,,,,,0.9279583096504211,
3,A549,12,3,6,11,OSI,0.4361850557597927,0.1184407630685367,0.1111109927296638,1.0945050716400146,-0.022140548,0.71772355,OSI,0.0612032608786511,0.1713086562313031,0.1713086562313031,0.1757339335364267,1.0,0.977859452,0.9889297260000001
4,A549,12,3,6,11,OSI,0.310701760886355,-0.0070425318049009,0.1352584511041641,3.441153049468994,0.8929225206375122,0.3034667,OSI,0.192424679672281,0.1523355043872911,0.1523355043872911,0.06507849049091985,0.18637207474929887,0.10707747936248779,0.14672477705589332
5,A549,12,3,6,11,OSI,0.5190173961996798,0.2012731035084238,,4.17634391784668,0.0236388873308897,0.7086454,,,,,,,0.9763611126691103,
1,A549,12,3,6,12,OSI,0.4538077203040866,0.1360634276128306,0.1740235239267349,2.392127990722656,-0.321459949,0.299313,OSI,0.1337646003338718,0.1800123497199299,0.1800123497199299,0.0,0.5885498123611766,0.6785400509999999,0.6335449316805883
2,A549,12,3,6,12,OSI,0.5701333115285864,0.2523890188373304,0.0984443426132202,1.7032814025878906,-0.170241445,0.50578856,OSI,0.0952452197193915,0.185107002513123,0.185107002513123,0.23377870822035832,0.8526414659092645,0.829758555,0.8412000104546322
3,A549,12,3,6,12,OSI,0.1402173435661478,-0.1775269491251082,,3.680840730667114,0.4010655581951141,0.009569854,,,,,,,0.5989344418048859,
4,A549,12,3,6,12,OSI,0.2708867357259077,-0.0468575569653482,,5.767101287841797,-0.269473881,0.76499164,,,,,,,0.730526119,
1,A549,12,3,6,13,OSI,0.1712214441422363,-0.1465228485490196,,5.312833786010742,0.0519085973501205,0.39275658,,,,,,,0.9480914026498795,
2,A549,12,3,6,13,OSI,0.5034123681833751,0.1856680754921191,,7.489604473114014,0.5809137225151062,0.23504868,,,,,,,0.4190862774848938,
3,A549,12,3,6,13,OSI,0.2578013910085744,-0.0599429016826815,0.1984518021345138,2.579848289489746,0.3854653239250183,0.6239647,OSI,0.1442616685662238,0.1763936151479422,0.1763936151479422,0.0,0.5165811549563684,0.6145346760749817,0.565557915515675
4,A549,12,3,6,13,OSI,0.3546231356926879,0.0368788430014319,,10.849488258361816,-0.184589535,0.20113245,,,,,,,0.815410465,
1,A549,12,3,6,14,OSI,0.5451171677029479,0.2273728750116919,0.0676995888352394,0.9051222801208496,0.2499350309371948,0.47873712,OSI,0.0506132282734053,0.1607810627230366,0.1607810627230366,0.3746661795999581,1.0,0.7500649690628052,0.8750324845314026
2,A549,12,3,6,14,OSI,0.3040570204831541,-0.0136872722081018,0.0503617972135543,0.4688669443130493,0.3915863633155823,0.32638744,OSI,0.0262184129189725,0.1158102547443693,0.1158102547443693,0.4541164051091652,1.0,0.6084136366844177,0.8042068183422089
3,A549,12,3,6,14,OSI,0.1265798371739302,-0.1911644555173257,0.19667649269104,2.363316297531128,-0.46372503,0.14325598,OSI,0.1321534889553613,0.1804997939237663,0.1804997939237663,0.0,0.5995957082508169,0.53627497,0.5679353391254085
4,A549,12,3,6,14,OSI,0.4433672838087424,0.1256229911174864,0.138999193906784,3.690270185470581,-0.400314152,0.4844474,OSI,0.2063549769903205,0.1437265206980004,0.1437265206980004,0.047936580741100784,0.09086495094693503,0.599685848,0.3452753994734675
5,A549,12,3,6,14,OSI,0.3885279936878845,0.0707837009966285,,3.503675699234009,0.1995071470737457,0.28539735,,,,,,,0.8004928529262543,
6,A549,12,3,6,14,OSI,0.1683980568450128,-0.1493462358462431,0.1961708217859268,2.581261396408081,-0.033427317,0.19576633,OSI,0.1443406876165812,0.1763636397983819,0.1763636397983819,0.0,0.5160393946440844,0.966572683,0.7413060388220423
7,A549,12,3,6,14,OSI,0.2859922070359363,-0.0317520856553196,0.0628410130739212,0.7049118876457214,0.3869861662387848,0.4336078,OSI,0.0394177306930134,0.1445500421261862,0.1445500421261862,0.3969305456918595,1.0,0.6130138337612152,0.8065069168806076
1,A549,12,3,6,15,OSI,0.2979877490348362,-0.0197565436564197,0.1806634068489074,3.373730182647705,-0.606063485,0.38594395,OSI,0.188654483065456,0.1545612705919084,0.1545612705919084,0.0,0.21222081479169458,0.39393651500000004,0.30307866489584734
2,A549,12,3,6,15,OSI,0.3155965913476419,-0.002147701343614,0.1164948940277099,1.4013930559158323,0.5552937984466553,0.32298052,OSI,0.078364026825594,0.1812962798763542,0.1812962798763542,0.15106226937165101,0.9683801427537018,0.4447062015533447,0.7065431721535232
3,A549,12,3,6,15,OSI,0.2218460719809067,-0.0958982207103492,,6.442234039306641,0.5466508865356445,-0.13521409,,,,,,,0.45334911346435547,
4,A549,12,3,6,15,OSI,0.4720528462956558,0.1543085536043998,,4.614415645599365,0.1722129583358764,0.51941204,,,,,,,0.8277870416641235,
5,A549,12,3,6,15,OSI,0.4821509553520818,0.1644066626608258,0.142517939209938,3.0362625122070312,0.224559336900711,0.6123772,OSI,0.1697837419357298,0.1649263200325519,0.1649263200325519,0.031811971912870086,0.3415999779331149,0.7754406630992889,0.5585203205162019
1,A549,12,3,6,16,OSI,0.0647563350383372,-0.2529879576529187,,6.149209022521973,0.7106654644012451,0.46891642,,,,,,,0.2893345355987549,
2,A549,12,3,6,16,OSI,0.1257001290788321,-0.1920441636124238,0.1754339039325714,2.4304120540618896,0.2668163478374481,0.67144483,OSI,0.1359053939918994,0.1793354457811572,0.1793354457811572,0.0,0.5738723765344635,0.7331836521625519,0.6535280143485077
3,A549,12,3,6,16,OSI,0.1243235212160423,-0.1934207714752136,0.1034613028168678,2.3588907718658447,-0.15149498,0.50200313,OSI,0.131906019474556,0.180572958291946,0.180572958291946,0.21078854729052132,0.6012923768718069,0.8485050199999999,0.7248986984359034
4,A549,12,3,6,16,OSI,0.167456795844884,-0.1502874968463719,0.2079269737005233,2.048443555831909,0.3193832039833069,0.7862994,control,0.2989886474006233,0.0,0.0,0.0,0.14423817902626518,0.6806167960166931,0.4124274875214792
1,A549,12,3,6,17,OSI,0.4024119319831795,0.0846676392919235,0.1020033657550811,0.939115047454834,0.5808446407318115,0.42798454,OSI,0.0525140583938284,0.1629744315677846,0.1629744315677846,0.21746952667155775,1.0,0.4191553592681885,0.7095776796340942
2,A549,12,3,6,17,OSI,0.5229406825639995,0.2051963898727435,0.0901595503091812,1.0706799030303955,-0.048204459,0.4122671,OSI,0.0598709892906288,0.1701966506401025,0.1701966506401025,0.27174367118770465,1.0,0.951795541,0.9758977705
3,A549,12,3,6,17,OSI,0.4540190391333179,0.1362747464420619,0.1279798150062561,1.5459606647491455,0.222208559513092,0.604795,OSI,0.0864480543073216,0.183733443590193,0.183733443590193,0.09843275451696543,0.912955466891311,0.777791440486908,0.8453734536891095
4,A549,12,3,6,17,OSI,0.544937320357766,0.22719302766651,0.0819754973053932,1.637495040893555,0.3815150856971741,0.72512555,OSI,0.0915665342921941,0.1846802280350325,0.1846802280350325,0.30924699750043966,0.8778627986995067,0.6184849143028259,0.7481738565011663
5,A549,12,3,6,17,OSI,0.6253095148858848,0.3075652221946288,0.1018044799566268,1.9844586849212649,0.2117409408092498,0.5861901,OSI,0.1109682775742204,0.1848911042418928,0.1848911042418928,0.21838091849599345,0.7448430464779546,0.7882590591907502,0.7665510528343524
1,A549,12,3,6,18,OSI,0.3327252832502588,0.0149809905590028,,,,0.78001153,,,,,,,,
2,A549,12,3,6,18,OSI,0.5751505402580006,0.2574062475667446,,4.386414527893066,0.5341641902923584,0.62030286,,,,,,,0.4658358097076416,
3,A549,12,3,6,18,OSI,0.7227184719346746,0.4049741792434186,0.2324766665697097,3.147513628005981,0.3839502334594726,0.49649513,OSI,0.176004755652077,0.1616622700932663,0.1616622700932663,0.0,0.2989482589052691,0.6160497665405273,0.4574990127228982
4,A549,12,3,6,18,OSI,0.6122381152034866,0.2944938225122306,0.0781205296516418,1.1786513328552246,0.1180600672960281,0.6194183,OSI,0.065908607350368,0.1748082331564275,0.1748082331564275,0.3269123412826417,1.0,0.8819399327039719,0.9409699663519859
5,A549,12,3,6,18,OSI,0.4132973936357528,0.0955531009444968,0.2567591369152069,3.344741106033325,0.3946062922477722,0.57270145,OSI,0.1870334526429998,0.1555035236573461,0.1555035236573461,0.09169696845143735,0.2233347163625128,0.6053937077522278,0.4143642120573703
6,A549,12,3,6,18,OSI,0.6834266455317027,0.3656823528404467,0.0516822561621665,0.660149335861206,0.3031973242759704,0.5350534,OSI,0.0369146686191605,0.1400163141026218,0.1400163141026218,0.4480654175594201,1.0,0.6968026757240295,0.8484013378620148
7,A549,12,3,6,18,OSI,0.748040304112093,0.430296011420837,0.2018668800592422,3.597637891769409,0.5261181592941284,0.69109046,OSI,0.2011751029229619,0.1469950516863343,0.1469950516863343,0.0,0.1263785413992525,0.4738818407058716,0.30013019105256206
1,A549,12,3,6,19,OSI,0.3157359180183084,-0.0020083746729475,0.18692347407341,3.874754667282105,0.2945694923400879,0.66471213,OSI,0.2166711026629544,0.1370005902981877,0.1370005902981877,0.0,0.020136848790702454,0.7054305076599121,0.36278367822530727
2,A549,12,3,6,19,OSI,0.4642000007949779,0.1464557081037219,0.0652324184775352,1.2512764930725098,0.2471185028553009,0.174733,OSI,0.0699697092514054,0.1773355226261744,0.1773355226261744,0.38597195864993006,1.0,0.7528814971446991,0.8764407485723495
1,A549,12,3,6,2,OSI,0.1352402028618404,-0.1825040898294155,0.125943511724472,2.8846147060394287,0.1521946042776107,0.2953991,OSI,0.1613037992812442,0.1691028040540966,0.1691028040540966,0.10776409027604417,0.3997390767942786,0.8478053957223893,0.623772236258334
2,A549,12,3,6,2,OSI,0.4747567472665281,0.1570124545752721,0.0655082017183303,2.082608222961426,-0.443099171,0.30371228,OSI,0.1164566685716144,0.1841496474377522,0.1841496474377522,0.3847081852034074,0.7072142416867544,0.5569008289999999,0.6320575353433772
3,A549,12,3,6,2,OSI,0.3003687085214122,-0.0173755841698437,0.1567636132240295,3.0114541053771973,-0.367036998,0.44242918,OSI,0.1683964889804603,0.1656318208663205,0.1656318208663205,0.0,0.3511110843165043,0.632963002,0.49203704315825214
4,A549,12,3,6,2,OSI,0.2818403414163287,-0.0359039512749272,0.136050671339035,1.3702669143676758,0.6754536628723145,0.39335138,OSI,0.0766234945880749,0.1806036354742527,0.1806036354742527,0.06144815061333553,0.9803133573933829,0.32454633712768555,0.6524298472605342
5,A549,12,3,6,2,OSI,0.4441916931566412,0.1264474004653852,0.0903139486908912,2.4343297481536865,0.4621812105178833,0.46222007,OSI,0.1361244662097957,0.1792643358706181,0.1792643358706181,0.27103614242551943,0.5723704015974903,0.5378187894821167,0.5550945955398034
6,A549,12,3,6,2,OSI,0.6448339720097855,0.3270896793185295,0.0939715355634689,2.6703782081604004,0.4190174043178558,0.36966485,OSI,0.1493239806315493,0.1743969740812126,0.1743969740812126,0.25427529374382496,0.4818735780747798,0.5809825956821442,0.531428086878462
1,A549,12,3,6,3,OSI,0.57496178705849,0.257217494367234,0.1343176513910293,1.3562047481536863,-0.674385667,0.513814,OSI,0.0758371570464643,0.1802696305427925,0.1802696305427925,0.06938969407431439,0.985704544330922,0.325614333,0.6556594386654611
2,A549,12,3,6,3,OSI,0.3943629592069412,0.0766186665156852,,5.425471305847168,0.4762241244316101,0.3699348,,,,,,,0.5237758755683899,
3,A549,12,3,6,3,OSI,0.7159845853280794,0.3982402926368234,,4.649940013885498,0.5331481099128723,0.78716505,,,,,,,0.4668518900871277,
4,A549,12,3,6,3,OSI,0.6071088619315292,0.2893645692402732,0.142133742570877,2.8915457725524902,0.1568573415279388,0.6234982,OSI,0.1616913752577818,0.1689192321459763,0.1689192321459763,0.03357254847759807,0.3970818279266566,0.8431426584720612,0.6201122431993589
5,A549,12,3,6,3,OSI,0.5442483703752761,0.2265040776840201,0.1023889482021331,2.558224678039551,0.3091733455657959,0.5227298,OSI,0.1430525051123334,0.1768474444966846,0.1768474444966846,0.21570259965806446,0.524871266865068,0.6908266544342041,0.607848960649636
1,A549,12,3,6,4,OSI,0.5021733607922484,0.1844290681009924,,6.066195011138916,0.2034754455089569,0.24293692,,,,,,,0.7965245544910431,
2,A549,12,3,6,4,OSI,0.6776030513986406,0.3598587587073846,0.1632010787725448,1.9899793863296509,0.4889396429061889,0.5676886,OSI,0.1112769878189562,0.1848576706305487,0.1848576706305487,0.0,0.7427265067595338,0.511060357093811,0.6268934319266724
3,A549,12,3,6,4,OSI,0.4345815618919115,0.1168372692006555,0.2003638595342636,2.5165445804595947,0.5420280694961548,0.67517257,OSI,0.1407218097581206,0.1776960037448554,0.1776960037448554,0.0,0.540850682426582,0.4579719305038452,0.4994113064652136
4,A549,12,3,6,4,OSI,0.5631781673827486,0.2454338746914926,0.077699139714241,0.9732741117477416,0.0251026675105094,0.6178242,OSI,0.0544241876179505,0.1650364357492634,0.1650364357492634,0.3288433556981068,1.0,0.9748973324894906,0.9874486662447453
5,A549,12,3,6,4,OSI,0.792121822639062,0.4743775299478059,0.0820480659604072,4.645535945892334,0.3736675381660461,0.49572363,OSI,0.2597721616689906,0.1063613684492134,0.1063613684492134,0.3089144524951952,0.0,0.6263324618339539,0.31316623091697693
1,A549,12,3,6,5,OSI,0.5925582175227389,0.2748139248314828,0.216115728020668,3.293531656265259,-0.017917097,0.26741567,OSI,0.184169888649723,0.1571456244361278,0.1571456244361278,0.0,0.24296751777212186,0.982082903,0.6125252103860609
2,A549,12,3,6,5,OSI,0.4222680172884271,0.1045237245971711,,5.392630100250244,0.5397545099258423,0.47468975,,,,,,,0.4602454900741577,
3,A549,12,3,6,5,OSI,0.3608459440579241,0.0431016513666681,0.2264110147953033,2.230379343032837,-0.195847929,0.30356407,control,0.3072090919961081,0.0,0.0,0.0,0.200598140466193,0.804152071,0.5023751057330965
4,A549,12,3,6,5,OSI,0.5288853318659632,0.2111410391747072,,3.298767805099488,0.2337376028299331,0.90439016,,,,,,,0.7662623971700668,
5,A549,12,3,6,5,OSI,0.69575781553763,0.3780135228463741,0.194676861166954,2.663764238357544,-0.277311802,0.5245578,OSI,0.1489541362792694,0.1745479754001657,0.1745479754001657,0.0,0.4844092576467484,0.722688198,0.6035487278233742
6,A549,12,3,6,5,OSI,0.6751274882924632,0.3573831956012072,0.2073535919189453,2.480674743652344,0.391744315624237,0.4137718,OSI,0.1387160164213211,0.1783978538440132,0.1783978538440132,0.0,0.5546025463075911,0.6082556843757629,0.5814291153416771
7,A549,12,3,6,5,OSI,0.7502584220294723,0.4325141293382163,0.0685189813375473,1.6565462350845337,0.1319913566112518,0.31996396,OSI,0.0926318516108002,0.1848247342502619,0.1848247342502619,0.370911323127494,0.8705589062761083,0.8680086433887482,0.8692837748324282
8,A549,12,3,6,5,OSI,0.6708431843460454,0.3530988916547894,0.1587092131376266,2.588764905929565,-0.612996697,0.075028464,OSI,0.1447602738411207,0.1762038255285347,0.1762038255285347,0.0,0.5131626812058891,0.38700330299999997,0.45008299210294456
9,A549,12,3,6,5,OSI,0.6163398645701067,0.2985955718788507,0.1989164650440216,3.585855484008789,-0.098207399,0.28481123,OSI,0.2005162464273301,0.1474052585758329,0.1474052585758329,0.0,0.13089570908488474,0.901792601,0.5163441550424424
10,A549,12,3,6,5,OSI,0.6747144196308984,0.3569701269396424,0.0773495659232139,1.8316584825515747,0.5271311402320862,0.42537823,OSI,0.1024238944642089,0.1853904819508934,0.1853904819508934,0.3304452734702914,0.8034239537530583,0.4728688597679138,0.6381464067604861
1,A549,12,3,6,6,OSI,0.6429833031482508,0.3252390104569948,0.1329297125339508,1.5841658115386963,0.207419067621231,0.6682024,OSI,0.0885844350573571,0.1841808614586155,0.1841808614586155,0.0757499075082996,0.898308286280284,0.792580932378769,0.8454446093295265
2,A549,12,3,6,6,OSI,0.5573215629270871,0.2395772702358311,0.2516793310642242,2.4988908767700195,0.7014310359954834,0.42740506,control,0.3177794057354696,0.0,0.0,0.06841881808430653,0.2730689743533987,0.2985689640045166,0.28581896917895766
3,A549,12,3,6,6,OSI,0.6652162338055834,0.3474719411143274,0.1199886053800582,3.78032898902893,0.1485550999641418,0.5107377,OSI,0.2113909449281774,0.1404777783758866,0.1404777783758866,0.13505237832757055,0.05633799130460311,0.8514449000358582,0.45389144567023065
4,A549,12,3,6,6,OSI,0.4623860912846012,0.1446417985933452,0.1003150418400764,2.290519952774048,0.5518617033958435,0.5883064,OSI,0.1280828146436344,0.1816437144564279,0.1816437144564279,0.22520625108875167,0.6275045451243659,0.4481382966041565,0.5378214208642612
1,A549,12,3,6,7,OSI,0.6210158219104537,0.3032715292191977,0.1875702738761901,2.546074628829956,0.1049903631210327,0.60730004,OSI,0.1423730905982014,0.1770984035788324,0.1770984035788324,0.0,0.5295293818092692,0.8950096368789673,0.7122695093441183
2,A549,12,3,6,7,OSI,0.8060349554543471,0.4882906627630911,0.1318230926990509,1.7044888734817505,-0.0257283,0.40219265,OSI,0.0953127398780779,0.1851129691093966,0.1851129691093966,0.080820979842898,0.8521785428281852,0.9742717,0.9132251214140925
