ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,40,4,6,0,VIN,0.3715924108764906,0.111845042476223,0.1216606348752975,1.861691117286682,0.3462174534797668,0.3185004,VIN,0.2673240620446637,0.0221393827352248,0.0221393827352248,0.1273903228966669,0.0,0.6537825465202332,0.3268912732601166
2,A549,40,4,6,0,VIN,0.4386511470908116,0.178903778690544,,4.31511116027832,0.0830738842487335,0.07862426,,,,,,,0.9169261157512665,
3,A549,40,4,6,0,VIN,0.7012771765617736,0.441529808161506,,4.735959053039551,0.0320013165473938,0.7446109,,,,,,,0.9679986834526062,
4,A549,40,4,6,0,VIN,0.5755442549828604,0.3157968865825928,,4.2642822265625,0.8118078708648682,0.046905525,,,,,,,0.18819212913513184,
1,A549,40,4,6,1,VIN,0.4209516079759143,0.1612042395756467,0.1509576141834259,1.1742563247680664,0.3166615962982178,0.070884295,VIN,0.2219245492832645,0.0183794623549584,0.0183794623549584,0.0,0.0,0.6833384037017822,0.3416692018508911
2,A549,40,4,6,1,VIN,0.2341543350652316,-0.0255930333350359,0.3445739150047302,3.082247495651245,0.0149376727640628,0.13053964,control,0.3359518462372803,0.0,0.0,0.49410715277544925,0.3976605379914525,0.9850623272359372,0.6913614326136949
3,A549,40,4,6,1,VIN,0.2045883844123014,-0.055158983987966,0.1760608851909637,1.7260937690734863,0.2839281260967254,0.080936134,VIN,0.2601817169280632,0.0215478642951936,0.0215478642951936,0.0,0.0,0.7160718739032745,0.35803593695163727
4,A549,40,4,6,1,VIN,0.1922157389404282,-0.0675316294598393,,5.606825828552246,0.3304907083511352,0.26081625,,,,,,,0.6695092916488647,
5,A549,40,4,6,1,VIN,0.3930044372485847,0.1332570688483171,0.143976628780365,1.7471230030059814,0.3425639569759369,0.19484226,VIN,0.2613355891998773,0.021643426287099,0.021643426287099,0.025127544169869554,0.0,0.6574360430240631,0.32871802151203156
6,A549,40,4,6,1,VIN,0.0932866112564078,-0.1664607571438597,0.2225459665060043,3.558796167373657,0.4743058681488037,0.15415832,VIN,0.3207791411294921,0.0265664531827889,0.0265664531827889,0.0,0.2936353767144044,0.5256941318511963,0.40966475428280036
1,A549,40,4,6,10,VIN,0.0652827156437819,-0.1944646527564856,0.1698620319366455,2.308079957962036,-0.462392122,0.32207727,VIN,0.2867002240091241,0.0237440877602413,0.0237440877602413,0.0,0.059987861363055915,0.537607878,0.29879786968152794
2,A549,40,4,6,10,VIN,0.10803758659439,-0.1517097818058775,0.1232603341341018,0.9173609018325806,0.1509163081645965,0.5545164,VIN,0.1966027280806462,0.0162823466412818,0.0162823466412818,0.12005971992068307,0.15772707331969818,0.8490836918354034,0.5034053825775509
3,A549,40,4,6,10,VIN,0.3749676036676142,0.1152202352673466,0.2975887954235077,2.150498628616333,0.4859681129455566,0.49368787,control,0.3037167402737613,0.0,0.0,0.27879839674932405,0.17665432500464937,0.5140318870544434,0.3453431060295464
