ObjectNumber,Ed_cell_mean_value,Ed_cell_variance,Ed_agg_mean_value,Ed_agg_max_value,Ed_agg_min_value,Ed_agg_top_50_value,Ed_agg_top_25_value,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site
1,0.5023862719535828,0.013357208110392,0.36999908089637756,0.5288252830505371,0.13734015822410583,0.47808584570884705,0.5007848739624023,A549,8.0,AFA,31
2,0.3639892339706421,0.0066531314514577,0.3170604705810547,0.3771637976169586,0.24241583049297333,0.3407869338989258,0.3530575633049011,A549,8.0,AFA,31
3,0.6149157285690308,0.0170056037604808,0.5182108283042908,0.7179967164993286,0.3006836771965027,0.5856464505195618,0.648720383644104,A549,8.0,AFA,31
1,0.0266872942447662,0.0067883799783885,0.25198230147361755,0.46165528893470764,0.07657010108232498,0.3165794312953949,0.3600333333015442,A549,8.0,AFA,32
2,0.1239623576402664,0.0052072643302381,0.09537103027105331,0.24922671914100647,0.0006365440203808248,0.13033290207386017,0.15027651190757751,A549,8.0,AFA,32
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A549,8.0,AFA,32
4,0.1077950745820999,0.0126877762377262,0.08322089910507202,0.2276092916727066,0.0012288698926568031,0.11934191733598709,0.14335240423679352,A549,8.0,AFA,32
5,0.1487502306699752,0.0042931823991239,0.09656789898872375,0.15934929251670837,0.0012983863707631826,0.12000702321529388,0.13195878267288208,A549,8.0,AFA,32
6,0.0542788915336132,0.0147236557677388,0.2800945043563843,0.5467545390129089,0.019449274986982346,0.36565154790878296,0.41312527656555176,A549,8.0,AFA,32
7,4.726848783320747e-05,1.4621110494772438e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,AFA,32
1,0.1667929291725158,0.0078854318708181,0.1370672881603241,0.3172548711299896,0.0016972918529063463,0.19441762566566467,0.22933724522590637,A549,8.0,AFA,33
2,0.1816203892230987,0.0070171067491173,0.1916363537311554,0.3447793424129486,0.0054769366979599,0.2592797577381134,0.2833127975463867,A549,8.0,AFA,33
3,0.0560278259217739,0.0201854910701513,0.3919520676136017,0.6166828870773315,0.04026540368795395,0.4806792736053467,0.5224193334579468,A549,8.0,AFA,33
4,0.2388632446527481,0.0575551427900791,0.3930824100971222,0.6643385887145996,0.04181332141160965,0.5171799659729004,0.5772262811660767,A549,8.0,AFA,33
1,0.1053776741027832,0.0280058458447456,0.33054062724113464,0.5692768692970276,0.013266736641526222,0.40742143988609314,0.4459855556488037,A549,8.0,AFA,34
2,0.1672061830759048,0.0047658178955316,0.09534838795661926,0.21955373883247375,0.0024225893430411816,0.12663766741752625,0.14669515192508698,A549,8.0,AFA,34
3,0.2291576415300369,0.007488873321563,0.15500310063362122,0.2801589071750641,0.0204155296087265,0.19339735805988312,0.21628190577030182,A549,8.0,AFA,34
4,0.2064204066991806,0.0074628731235861,0.15057283639907837,0.3555726706981659,0.0005491032497957349,0.21669946610927582,0.264407753944397,A549,8.0,AFA,34
5,0.1586996167898178,0.00720169628039,0.17248262465000153,0.346710741519928,0.008292521350085735,0.22859402000904083,0.25809571146965027,A549,8.0,AFA,34
1,0.0156806409358978,0.0039164484478533,0.19830669462680817,0.44531679153442383,0.00470102159306407,0.2790374457836151,0.33326029777526855,A549,8.0,AFA,35
2,0.5767168402671814,0.0326270386576652,0.5097815990447998,0.7084065079689026,0.2670024037361145,0.6096020936965942,0.6434317231178284,A549,8.0,AFA,35
3,0.201166421175003,0.0276711154729127,0.22295433282852173,0.5666900277137756,0.008200651034712791,0.3075219690799713,0.3622486889362335,A549,8.0,AFA,35
4,0.0162769313901662,0.0042808316648006,0.2427169680595398,0.45938640832901,0.05057784169912338,0.3280641436576843,0.378104031085968,A549,8.0,AFA,35
5,0.010171391069889,0.0027440141420811,0.24932558834552765,0.3906659185886383,0.13532738387584686,0.30103689432144165,0.34209194779396057,A549,8.0,AFA,35
6,0.1137417256832122,0.0219987481832504,0.164293110370636,0.2380065768957138,0.09280695021152496,0.1925157904624939,0.21561174094676971,A549,8.0,AFA,35
7,4.919010461890139e-05,1.4726964764122386e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,AFA,35
8,0.105246901512146,0.0144183710217475,0.1508679986000061,0.47640061378479004,0.0012004515156149864,0.2251691222190857,0.2775834798812866,A549,8.0,AFA,35
1,0.0181535650044679,0.0037118650507181,0.1610068380832672,0.3480551242828369,0.01612229458987713,0.2230217009782791,0.2591898739337921,A549,8.0,AFA,4
2,0.1018363982439041,0.0119566833600401,0.12186791747808456,0.35511961579322815,0.00044573115883395076,0.1793297529220581,0.2184477001428604,A549,8.0,AFA,4
3,0.1019929051399231,0.0174245368689298,0.18835081160068512,0.43061280250549316,0.011083390563726425,0.25500014424324036,0.29882732033729553,A549,8.0,AFA,4
4,0.2478899806737899,0.0085340300574898,0.2354966700077057,0.4017519950866699,0.10790346562862396,0.28362417221069336,0.31540170311927795,A549,8.0,AFA,4
5,0.0646453276276588,0.0179792940616607,0.2855929434299469,0.5469762682914734,0.0017677899450063705,0.3707946836948395,0.41713863611221313,A549,8.0,AFA,4
6,0.2374300360679626,0.0101587297394871,0.20094290375709534,0.40561068058013916,0.0031594352331012487,0.2537451684474945,0.28588035702705383,A549,8.0,AFA,4
7,0.0632831826806068,0.013105634599924,0.19799718260765076,0.4250076115131378,0.033414144068956375,0.2577472925186157,0.29987040162086487,A549,8.0,AFA,4
8,0.0789450109004974,0.0051775281317532,0.06125713512301445,0.19991907477378845,9.977706940844655e-05,0.09129253029823303,0.11548136174678802,A549,8.0,AFA,4
9,0.1985443979501724,0.035488273948431,0.29793936014175415,0.5811097621917725,0.008095690980553627,0.38954952359199524,0.4458507299423218,A549,8.0,AFA,4
10,0.0125064384192228,0.0052187899127602,0.4564393162727356,0.6535512804985046,0.22304588556289673,0.5343595147132874,0.5659120678901672,A549,8.0,AFA,4
11,0.1710069179534912,0.0141996042802929,0.1544829159975052,0.4042274057865143,0.0047778962180018425,0.21416683495044708,0.2557958662509918,A549,8.0,AFA,4
12,1.0436649972689338e-05,1.9407659692660677e-06,0.0,0.0,0.0,0.0,0.0,A549,8.0,AFA,4
1,0.2866205871105194,0.0096050137653946,0.18673497438430786,0.3075864017009735,0.04259399697184563,0.22484064102172852,0.24729983508586884,A549,8.0,AFA,5
2,0.2586159706115722,0.0223947837948799,0.2618992030620575,0.36498379707336426,0.11041785031557083,0.30799052119255066,0.3310224711894989,A549,8.0,AFA,5
3,0.2140761911869049,0.0033324873074889,0.16503390669822693,0.2232396900653839,0.10269578546285629,0.18734510242938995,0.1982445865869522,A549,8.0,AFA,5
4,0.1604374796152115,0.0029474480543285,0.12396598607301712,0.2364877313375473,0.026143504306674004,0.15383869409561157,0.1723611205816269,A549,8.0,AFA,5
5,0.0573739036917686,0.0113919815048575,0.18014591932296753,0.4261593520641327,0.05184895917773247,0.24203996360301971,0.2859996259212494,A549,8.0,AFA,5
6,0.1218869015574455,0.0151684554293751,0.1975262612104416,0.40713265538215637,0.041888512670993805,0.2628403604030609,0.30374637246131897,A549,8.0,AFA,5
7,0.0037623641546815,0.000925698375795,0.23059657216072083,0.4842849671840668,0.06409399956464767,0.31274110078811646,0.3601439893245697,A549,8.0,AFA,5
1,0.1650388240814209,0.0028852976392954,0.11755509674549103,0.23932050168514252,0.002155520487576723,0.1482762098312378,0.16815999150276184,A549,8.0,AFA,6
2,0.2112826704978943,0.0036579743027687,0.1521454155445099,0.25426939129829407,0.06093773990869522,0.18271808326244354,0.20147515833377838,A549,8.0,AFA,6
3,0.2536326646804809,0.0041267150081694,0.11968471854925156,0.145687073469162,0.08004133403301239,0.13421548902988434,0.14037065207958221,A549,8.0,AFA,6
4,0.17153400182724,0.0023601404391229,0.13944579660892487,0.1693095713853836,0.09716399013996124,0.15055988729000092,0.15674184262752533,A549,8.0,AFA,6
5,0.3056717216968536,0.0056934058666229,0.25678688287734985,0.3598591387271881,0.11607182770967484,0.3009112775325775,0.3169487714767456,A549,8.0,AFA,6
6,0.077465645968914,0.0009143112692981,0.07694454491138458,0.1991294026374817,0.0005928261089138687,0.10691223293542862,0.12646286189556122,A549,8.0,AFA,6
7,0.0942031145095825,0.0025882851332426,0.06565386801958084,0.1885441392660141,5.775675526820123e-05,0.0960504338145256,0.11752277612686157,A549,8.0,AFA,6
8,0.0259836371988058,0.0054992320947349,0.0,0.0,0.0,0.0,0.0,A549,8.0,AFA,6
1,0.1631184667348861,0.0127974087372422,0.11908186227083206,0.27786314487457275,0.0002642155741341412,0.16759644448757172,0.19871579110622406,A549,8.0,AFA,7
2,0.2823471426963806,0.0140303997322916,0.1593414694070816,0.25712913274765015,0.042073845863342285,0.18962432444095612,0.20651057362556458,A549,8.0,AFA,7
3,0.3904951214790344,0.0174861829727888,0.21193955838680267,0.3360290825366974,0.03575294464826584,0.2621394693851471,0.28927484154701233,A549,8.0,AFA,7
1,0.2050744742155075,0.0080698989331722,0.13211290538311005,0.2868785858154297,0.023311974480748177,0.1724831759929657,0.20167407393455505,A549,8.0,AFA,8
2,0.3548177480697632,0.019068319350481,0.3192008435726166,0.6381083726882935,0.014200255274772644,0.39539387822151184,0.44656652212142944,A549,8.0,AFA,8
3,0.4012860953807831,0.0102118933573365,0.30967453122138977,0.4160996079444885,0.17311887443065643,0.3487473130226135,0.36827632784843445,A549,8.0,AFA,8
4,0.2850143313407898,0.0056098825298249,0.2348138839006424,0.45965781807899475,0.06684153527021408,0.31623226404190063,0.40176430344581604,A549,8.0,AFA,8
5,0.088628850877285,0.0026698275469243,0.052117180079221725,0.13486923277378082,0.0005542830331251025,0.07581078261137009,0.0920087993144989,A549,8.0,AFA,8
6,0.1349131613969802,0.0012141006300225,0.09932652115821838,0.15648514032363892,0.04268335551023483,0.11735882610082626,0.12877734005451202,A549,8.0,AFA,8
7,0.2424869388341903,0.0029647175688296,0.15712930262088776,0.20353150367736816,0.11579705029726028,0.1710861772298813,0.1792643964290619,A549,8.0,AFA,8
1,0.2736952900886535,0.0101237632334232,0.1503114551305771,0.27244052290916443,0.034624576568603516,0.19271965324878693,0.22078625857830048,A549,8.0,AFA,9
2,0.2582159042358398,0.0143907014280557,0.21922558546066284,0.4721687436103821,0.009215054102241993,0.29409757256507874,0.3379751443862915,A549,8.0,AFA,9
3,0.1110871732234954,0.0030649735126644,0.07572811841964722,0.20644311606884003,0.0007297057891264558,0.10493571311235428,0.12535463273525238,A549,8.0,AFA,9
4,0.2936412990093231,0.0111188748851418,0.19318848848342896,0.35008755326271057,0.05932619050145149,0.2405976802110672,0.2690368890762329,A549,8.0,AFA,9
5,0.2736979126930237,0.0094280913472175,0.18206825852394104,0.3003302812576294,0.08909901231527328,0.2181829810142517,0.2415141761302948,A549,8.0,AFA,9
6,0.3015280961990356,0.0045581324957311,0.23753951489925385,0.34123966097831726,0.11283230036497116,0.2733249068260193,0.2941294014453888,A549,8.0,AFA,9
7,0.0025787742342799,0.0007279403507709,0.2652960419654846,0.30988097190856934,0.2114715427160263,0.2933794856071472,0.30180636048316956,A549,8.0,AFA,9
8,0.0454685799777507,0.0082027800381183,0.16494393348693848,0.39606642723083496,0.01717028021812439,0.24021516740322113,0.2913803458213806,A549,8.0,AFA,9
9,0.2896759808063507,0.0070922458544373,0.23423217236995697,0.36944571137428284,0.021520473062992096,0.28561070561408997,0.30739784240722656,A549,8.0,AFA,9
1,0.4106508791446686,0.0045505440793931,0.4395734369754791,0.5795673727989197,0.21469257771968842,0.4902435839176178,0.5113361477851868,A549,8.0,control,1
2,0.2112118601799011,0.0067682089284062,0.1630922555923462,0.33221080899238586,0.032698675990104675,0.21003054082393646,0.23703068494796753,A549,8.0,control,1
3,0.2569417059421539,0.0084843896329402,0.2189740687608719,0.38350343704223633,0.05281734839081764,0.26901116967201233,0.2944311499595642,A549,8.0,control,1
4,0.1945423781871795,0.0054402225650846,0.15525808930397034,0.3085065484046936,0.015292922034859657,0.19925358891487122,0.22602035105228424,A549,8.0,control,1
1,0.1217106208205223,0.002590816700831,0.11950063705444336,0.23725526034832,0.021300168707966805,0.15212880074977875,0.17422983050346375,A549,8.0,control,10
2,0.3016842007637024,0.0037194124888628,0.27254238724708557,0.37739360332489014,0.16551907360553741,0.31082791090011597,0.33105751872062683,A549,8.0,control,10
3,0.2642733752727508,0.0032964295241981,0.3040389120578766,0.5891414880752563,0.10780101269483566,0.3728978931903839,0.4250495731830597,A549,8.0,control,10
4,0.2164919376373291,0.0052339313551783,0.2227000743150711,0.333666056394577,0.07324259728193283,0.2615799307823181,0.2827550768852234,A549,8.0,control,10
5,0.3220982551574707,0.0008690966642461,0.3150716722011566,0.359207421541214,0.26834532618522644,0.3309701085090637,0.34062549471855164,A549,8.0,control,10
6,0.1339603960514068,0.0032263547182083,0.10177230834960938,0.22174842655658722,0.0025956430472433567,0.1430741846561432,0.17401821911334991,A549,8.0,control,10
1,0.0097517762333154,0.003067227313295,0.3304981291294098,0.5352489948272705,0.04965697228908539,0.40911364555358887,0.4752426743507385,A549,8.0,control,11
2,0.2443793565034866,0.0220086332410573,0.2211289405822754,0.4884953200817108,0.02196633443236351,0.2970028221607208,0.345707505941391,A549,8.0,control,11
3,0.2741969227790832,0.0204407051205635,0.18918898701667786,0.4459001123905182,0.003944083116948605,0.24885690212249756,0.2897147834300995,A549,8.0,control,11
4,0.0024491306394338,0.0007334288675338,0.25528672337532043,0.34743019938468933,0.12318680435419083,0.3143666684627533,0.33971038460731506,A549,8.0,control,11
5,0.2003760635852813,0.006509848870337,0.17285564541816711,0.31028252840042114,0.013062111102044582,0.21375733613967896,0.2390744537115097,A549,8.0,control,11
6,0.0046320618130266,0.0008107469184324,0.13399870693683624,0.25607582926750183,0.026705138385295868,0.1824648529291153,0.21979643404483795,A549,8.0,control,11
7,0.1376771032810211,0.0019770553335547,0.1430908590555191,0.2202129065990448,0.05950438231229782,0.1659536063671112,0.17924602329730988,A549,8.0,control,11
1,0.1633483171463012,0.0060613951645791,0.17681775987148285,0.29749375581741333,0.03281697630882263,0.21537049114704132,0.2387494146823883,A549,8.0,control,12
2,0.0004739590804092,7.745056063868105e-05,0.03751903399825096,0.0639895349740982,0.019735364243388176,0.0639895349740982,0.0639895349740982,A549,8.0,control,12
3,0.1416038572788238,0.0015580331673845,0.13251827657222748,0.17943692207336426,0.07374832034111023,0.15089623630046844,0.1618359535932541,A549,8.0,control,12
4,0.4521218240261078,0.0135099440813064,0.39897415041923523,0.5881136059761047,0.2503696382045746,0.46374937891960144,0.5056495666503906,A549,8.0,control,12
5,0.00758783146739,0.0018855853704735,0.20642255246639252,0.2834460735321045,0.11347359418869019,0.23479878902435303,0.25113770365715027,A549,8.0,control,12
6,0.1357809454202652,0.0077931634150445,0.16431483626365662,0.30606892704963684,0.005541057791560888,0.21394595503807068,0.24447160959243774,A549,8.0,control,12
7,0.2368049621582031,0.0131461843848228,0.2111167460680008,0.36204901337623596,0.026879824697971344,0.2626337707042694,0.2904376685619354,A549,8.0,control,12
1,0.1203416809439659,0.0132218971848487,0.1203608587384224,0.26624658703804016,0.00034850495285354555,0.16323454678058624,0.1901247501373291,A549,8.0,control,13
2,0.1004591360688209,0.0075997738167643,0.08362381160259247,0.19563516974449158,3.4135616715502692e-06,0.11497499793767929,0.13399623334407806,A549,8.0,control,13
3,0.0077291098423302,0.0022985974792391,0.2414497286081314,0.34546566009521484,0.15168920159339905,0.29025474190711975,0.31688353419303894,A549,8.0,control,13
4,0.1922442466020584,0.0119977453723549,0.18313013017177582,0.34665483236312866,0.04971083626151085,0.22801943123340607,0.254014790058136,A549,8.0,control,13
5,1.604984026926104e-05,5.042117663833778e-06,0.3221336603164673,0.3221336603164673,0.3221336603164673,0.3221336603164673,0.3221336603164673,A549,8.0,control,13
6,8.688315574545413e-05,2.3369118935079317e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,13
1,4.842069392907433e-05,1.1069861102441791e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,14
2,0.0011283969506621,0.0002056903031188,0.04044928029179573,0.11181306838989258,0.000234635328524746,0.06264998763799667,0.07786266505718231,A549,8.0,control,14
3,0.0921706408262252,0.0074482960626482,0.11853264272212982,0.2532742917537689,6.176718306960538e-05,0.16351018846035004,0.19114229083061218,A549,8.0,control,14
4,0.0957674011588096,0.0149117140099406,0.13767190277576447,0.3731815814971924,0.0010866340016946197,0.188446044921875,0.2212604284286499,A549,8.0,control,14
5,0.0118399700149893,0.0038340750616043,0.2892419993877411,0.48776760697364807,0.044892314821481705,0.3720599114894867,0.4207434058189392,A549,8.0,control,14
6,0.147370770573616,0.0273258332163095,0.24710553884506226,0.5294444561004639,0.0002236574364360422,0.3282010853290558,0.37634092569351196,A549,8.0,control,14
7,0.134713590145111,0.0213848464190959,0.185587540268898,0.466973215341568,0.0034155265893787146,0.2557104229927063,0.2978375256061554,A549,8.0,control,14
1,0.2146318554878235,0.0270915776491165,0.2534523010253906,0.4147343933582306,0.046580903232097626,0.30761271715164185,0.339740127325058,A549,8.0,control,15
2,0.2808919250965118,0.0059460219927132,0.27302873134613037,0.43623241782188416,0.10663505643606186,0.32711878418922424,0.3549552261829376,A549,8.0,control,15
3,0.1060258522629737,0.0010677153477445,0.09775495529174805,0.23051927983760834,0.04531077668070793,0.11736976355314255,0.1332755982875824,A549,8.0,control,15
1,0.135242149233818,0.0083325877785682,0.17553214728832245,0.33023813366889954,0.0037265466526150703,0.23189014196395874,0.26099058985710144,A549,8.0,control,16
2,0.0031249995809048,0.0009382811840623,0.2910459041595459,0.38350191712379456,0.14954374730587006,0.3451182246208191,0.376376211643219,A549,8.0,control,16
3,0.2015414535999298,0.008592021651566,0.2088974118232727,0.3703137934207916,0.041993845254182816,0.2519226372241974,0.27401942014694214,A549,8.0,control,16
4,0.1470721662044525,0.0035116395447403,0.14989756047725677,0.2429783195257187,0.03129265829920769,0.18321020901203156,0.20091870427131653,A549,8.0,control,16
5,0.1038003712892532,0.0029914006590843,0.09823811799287796,0.1586981862783432,0.03982238844037056,0.11403714120388031,0.1239423006772995,A549,8.0,control,16
1,0.0032947361469268,0.0006867345655336,0.2736649513244629,0.2948126792907715,0.2525172233581543,0.2948126792907715,0.2948126792907715,A549,8.0,control,17
2,0.1019961461424827,0.007693582214415,0.11516854166984558,0.2681083381175995,0.0005546919419430196,0.16450618207454681,0.19390630722045898,A549,8.0,control,17
3,0.1615897268056869,0.0068723605945706,0.1614326387643814,0.3169991672039032,0.0004942379891872406,0.2265373021364212,0.2543180584907532,A549,8.0,control,17
4,0.0226423759013414,0.0065634702332317,0.3181757628917694,0.4932982325553894,0.049908775836229324,0.38709497451782227,0.4175656735897064,A549,8.0,control,17
5,0.1698612421751022,0.0045960312709212,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,17
6,0.3392044901847839,0.0219318829476833,0.3108495771884918,0.4639187753200531,0.14223457872867584,0.3686489164829254,0.39918243885040283,A549,8.0,control,17
7,0.1772297620773315,0.0122119951993227,0.17232853174209595,0.335022896528244,0.008862586691975594,0.23721040785312653,0.2694775462150574,A549,8.0,control,17
1,0.1861763000488281,0.0036446349695324,0.209947869181633,0.29117706418037415,0.06988145411014557,0.23739227652549744,0.2525561451911926,A549,8.0,control,18
2,0.0758273750543594,0.0155393062159419,0.1790943294763565,0.26509150862693787,0.01234775222837925,0.2251046746969223,0.24998681247234344,A549,8.0,control,18
3,0.2136531472206115,0.0050744507461786,0.13629543781280518,0.1834610402584076,0.09726724028587341,0.15489561855793,0.16805967688560486,A549,8.0,control,18
4,0.0002322221698705,2.2691127014695667e-05,0.02829032763838768,0.029992377385497093,0.026588277891278267,0.029992377385497093,0.029992377385497093,A549,8.0,control,18
1,0.2605282366275787,0.021774573251605,0.3059309124946594,0.40980786085128784,0.18269453942775726,0.3433094322681427,0.36464932560920715,A549,8.0,control,19
2,0.2575025558471679,0.0087926918640732,0.2023002654314041,0.3942912817001343,0.05661424621939659,0.2710769772529602,0.3343794047832489,A549,8.0,control,19
3,0.533053994178772,0.0079816477373242,0.401546835899353,0.5034061670303345,0.2738112211227417,0.43818220496177673,0.4546380937099457,A549,8.0,control,19
1,0.2284912467002868,0.004263028036803,0.24216324090957642,0.3731313645839691,0.1199088767170906,0.2870433032512665,0.3125832974910736,A549,8.0,control,2
2,0.0112790428102016,0.0036816033534705,0.39560607075691223,0.7014675736427307,0.036461297422647476,0.4951750636100769,0.5562447309494019,A549,8.0,control,2
3,0.0192204657942056,0.004698762204498,0.12506020069122314,0.31973811984062195,0.0013146154815331101,0.2028217613697052,0.26076528429985046,A549,8.0,control,2
4,0.1176284849643707,0.0042487494647502,0.14233475923538208,0.3418237268924713,0.008025319315493107,0.18862351775169373,0.21860937774181366,A549,8.0,control,2
1,0.213858962059021,0.0181861575692892,0.20809774100780487,0.4752190411090851,0.0035068863071501255,0.2706131041049957,0.308284729719162,A549,8.0,control,20
2,0.1201719269156456,0.0110590597614645,0.1563589870929718,0.3391532599925995,0.007903466932475567,0.20763592422008514,0.23907321691513062,A549,8.0,control,20
1,0.1735941469669342,0.0036906371824443,0.19632521271705627,0.2915686070919037,0.07209666818380356,0.23399783670902252,0.2546227276325226,A549,8.0,control,21
2,0.1594069004058838,0.0039216256700456,0.15284623205661774,0.2548743188381195,0.001811043475754559,0.1860543191432953,0.20483949780464172,A549,8.0,control,21
3,0.2136784642934799,0.0041409563273191,0.1909089833498001,0.3042811155319214,0.12359602004289627,0.21631672978401184,0.24146640300750732,A549,8.0,control,21
4,0.3657209575176239,0.0974805653095245,0.6277846097946167,0.7760293483734131,0.3572949767112732,0.7004839777946472,0.7269147038459778,A549,8.0,control,21
1,0.1610671579837799,0.003117105923593,0.23554976284503937,0.3426489531993866,0.1266096532344818,0.27053770422935486,0.2939772605895996,A549,8.0,control,22
2,0.0856332555413246,0.0034664710983633,0.10197368264198303,0.19140268862247467,0.0012160113546997309,0.13355575501918793,0.15086187422275543,A549,8.0,control,22
3,0.0069108759053051,0.0017105472506955,0.17856910824775696,0.33618631958961487,0.045921772718429565,0.23568250238895416,0.2660526931285858,A549,8.0,control,22
1,0.2185074687004089,0.0064079002477228,0.2328522652387619,0.30844804644584656,0.12596669793128967,0.26880350708961487,0.28483816981315613,A549,8.0,control,23
2,0.1442665755748748,0.0047739287838339,0.2110765278339386,0.2992071509361267,0.13884985446929932,0.2422073781490326,0.26165109872817993,A549,8.0,control,23
3,0.3051282465457916,0.0081085870042443,0.27109184861183167,0.45197901129722595,0.04429088905453682,0.31408584117889404,0.33930474519729614,A549,8.0,control,23
4,0.2592085003852844,0.0067696189507842,0.23828819394111633,0.39576995372772217,0.05774027854204178,0.29197490215301514,0.32287731766700745,A549,8.0,control,23
5,0.1191894188523292,0.011315937153995,0.1294175386428833,0.3239942789077759,0.0028032895643264055,0.1859843134880066,0.22321684658527374,A549,8.0,control,23
6,0.1742902398109436,0.0045422241091728,0.1569419652223587,0.31063786149024963,0.00016376023995690048,0.20844362676143646,0.2375948578119278,A549,8.0,control,23
7,0.091675266623497,0.004078805912286,0.0997944325208664,0.2465166300535202,0.004001207184046507,0.14263148605823517,0.17234720289707184,A549,8.0,control,23
8,0.0408570542931556,0.0016468672547489,0.03843189403414726,0.12263371050357819,0.0006041863816790283,0.060374144464731216,0.07835656404495239,A549,8.0,control,23
1,0.18144191801548,0.0027081076987087,0.16671054065227509,0.3073504567146301,0.04484458640217781,0.2065088450908661,0.23704074323177338,A549,8.0,control,24
2,0.294555127620697,0.0058955047279596,0.3123305141925812,0.40318620204925537,0.22619932889938354,0.33536067605018616,0.3493783175945282,A549,8.0,control,24
1,0.0001550060842419,3.4985765523742884e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,25
2,0.1605442762374878,0.0024567027576267,0.2033797651529312,0.2951786518096924,0.049587931483983994,0.23233184218406677,0.24941742420196533,A549,8.0,control,25
3,0.2890114188194275,0.0129852341488003,0.24729987978935242,0.403618723154068,0.1206897720694542,0.2910703420639038,0.31796157360076904,A549,8.0,control,25
4,0.1777006387710571,0.0035121035762131,0.179395854473114,0.33479997515678406,0.07019174844026566,0.23096124827861786,0.2694842517375946,A549,8.0,control,25
1,0.1972382217645645,0.0260253828018903,0.22519442439079285,0.44972527027130127,0.008347619324922562,0.30314093828201294,0.33983248472213745,A549,8.0,control,26
2,0.0430227704346179,0.000913388270419,0.030272837728261948,0.08185654878616333,5.751936259912327e-05,0.04241250827908516,0.0512545071542263,A549,8.0,control,26
3,0.0747856050729751,0.005699370522052,0.040696047246456146,0.08189021050930023,0.007842962630093098,0.05780532583594322,0.0694258064031601,A549,8.0,control,26
4,0.0076171117834746,0.0020161739084869,0.3016831874847412,0.46993911266326904,0.06784465163946152,0.4380061626434326,0.4588491916656494,A549,8.0,control,26
5,0.1137878373265266,0.004585038870573,0.09757588058710098,0.2510111927986145,0.001881382311694324,0.13156329095363617,0.15259099006652832,A549,8.0,control,26
1,0.1261004954576492,0.0070125986821949,0.09224236756563187,0.22715172171592712,0.00185416080057621,0.1249416247010231,0.14868246018886566,A549,8.0,control,27
2,0.1988681107759475,0.0093278056010603,0.11632765084505081,0.2343476414680481,0.020924808457493782,0.14442291855812073,0.16022154688835144,A549,8.0,control,27
3,0.1170525923371315,0.0028993897140026,0.07245752960443497,0.1853041648864746,0.0017603210872039199,0.10103142261505127,0.12297844141721725,A549,8.0,control,27
4,0.0890027955174446,0.0105105247348546,0.06734620034694672,0.22233282029628754,0.00010451668640598655,0.10152443498373032,0.1277502477169037,A549,8.0,control,27
5,0.2519215941429138,0.0067982734180986,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,27
6,0.1832401603460312,0.0097873834893107,0.12295032292604446,0.2038649171590805,0.04688060283660889,0.15528513491153717,0.17830146849155426,A549,8.0,control,27
1,0.1146890148520469,0.0124067887663841,0.11128305643796921,0.24558962881565094,0.00906324852257967,0.15266267955303192,0.1765083372592926,A549,8.0,control,28
2,0.0049078953452408,0.0012143899220973,0.12828509509563446,0.2629505693912506,0.016968077048659325,0.18692688643932343,0.21586060523986816,A549,8.0,control,28
3,0.260467529296875,0.0111421346664428,0.1656116396188736,0.25798460841178894,0.02709355391561985,0.20196422934532166,0.21782921254634857,A549,8.0,control,28
4,0.0988974869251251,0.025738175958395,0.2868729829788208,0.6135883331298828,0.02136024832725525,0.3858461380004883,0.4491870701313019,A549,8.0,control,28
1,0.2092811465263366,0.0035158873070031,0.17906194925308228,0.2553899884223938,0.08030795305967331,0.20786578953266144,0.22378885746002197,A549,8.0,control,29
2,0.2303441315889358,0.0170935969799757,0.17593728005886078,0.2959893047809601,0.07549387961626053,0.207269549369812,0.22649221122264862,A549,8.0,control,29
3,0.1068258881568908,0.002941622165963,0.06842755526304245,0.15941457450389862,0.003616575850173831,0.09172818809747696,0.10559769719839096,A549,8.0,control,29
4,0.1716250628232956,0.0045872367918491,0.11322100460529327,0.2615201771259308,0.004119718912988901,0.1431538313627243,0.16136521100997925,A549,8.0,control,29
1,0.1791614443063736,0.0024120772723108,0.1533428579568863,0.25847673416137695,0.050682760775089264,0.189449742436409,0.21262992918491364,A549,8.0,control,3
2,0.1122237965464592,0.0018303291872143,0.09111922234296799,0.1632373332977295,0.026327040046453476,0.11008058488368988,0.12130934745073318,A549,8.0,control,3
3,0.1615421026945114,0.0018281419761478,0.1616836041212082,0.2510063052177429,0.0756787583231926,0.1888686865568161,0.2029109001159668,A549,8.0,control,3
4,0.283903568983078,0.0116223031654953,0.24690721929073334,0.40477824211120605,0.06098571792244911,0.30388426780700684,0.3398652672767639,A549,8.0,control,3
5,0.1823207587003708,0.0044077904894948,0.14244210720062256,0.31025272607803345,0.005608831532299519,0.18796780705451965,0.21733646094799042,A549,8.0,control,3
1,0.0001682914153207,3.697606371133588e-05,0.0,0.0,0.0,0.0,0.0,A549,8.0,control,30
