ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,1,2.41,6,alm,0.40022401887650416,False,0.13047889073866514
2,1,2.41,6,alm,0.863311889806052,True,0.593566761668213
3,1,2.41,6,alm,0.828881978112511,False,0.559136849974672
4,1,2.41,6,alm,0.6504592729801606,False,0.3807141448423216
5,1,2.41,6,alm,0.9108192544772089,True,0.6410741263393699
6,1,2.41,6,alm,0.8155848498861831,False,0.545839721748344
7,1,2.41,6,alm,0.8058229119887219,False,0.5360777838508829
8,1,2.41,6,alm,0.8648921595879357,False,0.5951470314500967
9,1,2.41,6,alm,0.8047438812302878,False,0.5349987530924488
10,1,2.41,6,alm,0.5573569301057235,False,0.2876118019678845
11,1,2.41,6,alm,0.8601777136737396,False,0.5904325855359006
12,1,2.41,6,alm,0.7742843533151451,False,0.5045392251773061
13,1,2.41,6,alm,0.5294100708281791,True,0.25966494269034013
14,1,2.41,6,alm,0.7887107965612067,True,0.5189656684233677
15,1,2.41,6,alm,0.8882792576601357,True,0.6185341295222967
16,1,2.41,6,alm,0.8387302971131181,False,0.5689851689752791
17,1,2.41,6,alm,0.7639160411774508,False,0.4941709130396118
18,1,2.41,6,alm,0.7995321636227687,False,0.5297870354849297
19,1,2.41,6,alm,0.9006342418973491,False,0.6308891137595101
20,1,2.41,6,alm,0.8741418989006247,False,0.6043967707627856
21,1,2.41,6,alm,0.5780559163426571,True,0.30831078820481805
22,1,2.41,6,alm,0.9092278568151135,True,0.6394827286772745
23,1,2.41,6,alm,0.8468142861344081,False,0.5770691579965691
24,1,2.41,6,alm,0.777491358943308,False,0.507746230805469
25,1,2.41,6,alm,0.8151481203246054,False,0.5454029921867664
26,1,2.41,6,alm,0.7913895726581204,False,0.5216444445202814
27,1,2.41,6,alm,0.7940564740203524,False,0.5243113458825134
28,1,2.41,6,alm,0.5739598293875379,True,0.30421470124969885
29,1,2.41,6,alm,0.8375493886778631,True,0.5678042605400241
30,1,2.41,6,alm,0.8748908733860752,False,0.6051457452482362
31,1,2.41,6,alm,0.8883165619087044,False,0.6185714337708654
32,1,2.41,6,alm,0.8436625628010287,False,0.5739174346631897
33,1,2.41,6,alm,0.6542395902639101,True,0.3844944621260711
34,1,2.41,6,alm,0.8677095890233707,False,0.5979644608855317
35,1,2.41,6,alm,0.8273715452959876,True,0.5576264171581485
36,1,2.41,6,alm,0.7524603820389595,True,0.48271525390112047
37,1,2.41,6,alm,0.6894246201085689,False,0.41967949197072985
38,1,2.41,6,alm,0.750961422640743,False,0.48121629450290393
39,1,2.41,6,alm,0.7694610122144022,False,0.4997158840765632
40,1,2.41,6,alm,0.8320984383624059,False,0.5623533102245669
1,10,2.41,6,alm,0.8664125246518741,True,0.5966673965140351
2,10,2.41,6,alm,0.8174476914737866,True,0.5477025633359476
3,10,2.41,6,alm,0.8473562262935255,False,0.5776110981556865
4,10,2.41,6,alm,0.8755927821377802,True,0.6058476539999412
5,10,2.41,6,alm,0.9136864461524808,True,0.6439413180146418
6,10,2.41,6,alm,0.849563254242575,False,0.5798181261047359
7,10,2.41,6,alm,0.8371568289283831,False,0.567411700790544
8,10,2.41,6,alm,0.9032613210133759,True,0.6335161928755368
9,10,2.41,6,alm,0.8947130404413064,False,0.6249679123034674
10,10,2.41,6,alm,0.8976948348015649,False,0.6279497066637258
11,10,2.41,6,alm,0.9134840446608848,False,0.6437389165230458
12,10,2.41,6,alm,0.8959631208969873,True,0.6262179927591482
13,10,2.41,6,alm,0.8558778951558541,True,0.5861327670180151
14,10,2.41,6,alm,0.8636510520824501,False,0.5939059239446111
15,10,2.41,6,alm,0.8878666357220789,False,0.6181215075842399
16,10,2.41,6,alm,0.8866249152187967,False,0.6168797870809577
17,10,2.41,6,alm,0.9027219042107844,False,0.6329767760729453
18,10,2.41,6,alm,0.8659488082434021,False,0.5962036801055631
19,10,2.41,6,alm,0.8894201755508588,True,0.6196750474130198
20,10,2.41,6,alm,0.9090079111171517,False,0.6392627829793127
21,10,2.41,6,alm,0.8292223831780934,False,0.5594772550402544
22,10,2.41,6,alm,0.8899251933138878,True,0.6201800651760487
23,10,2.41,6,alm,0.8950258729889079,True,0.6252807448510689
24,10,2.41,6,alm,0.8990863602024998,False,0.6293412320646607
25,10,2.41,6,alm,0.8815739869450795,True,0.6118288588072405
26,10,2.41,6,alm,0.8707828070625236,True,0.6010376789246846
27,10,2.41,6,alm,0.8801675995333309,False,0.6104224713954919
28,10,2.41,6,alm,0.9019677625050895,False,0.6322226343672505
29,10,2.41,6,alm,0.874086010096003,False,0.6043408819581639
30,10,2.41,6,alm,0.8968098168346632,False,0.6270646886968242
31,10,2.41,6,alm,0.8168313448649863,False,0.5470862167271473
32,10,2.41,6,alm,0.6715806559541139,True,0.40183552781627485
33,10,2.41,6,alm,0.8523610235704918,False,0.5826158954326528
34,10,2.41,6,alm,0.8264196470527917,False,0.5566745189149527
35,10,2.41,6,alm,0.8657007883297654,False,0.5959556601919264
36,10,2.41,6,alm,0.8849305446932612,False,0.6151854165554221
37,10,2.41,6,alm,0.6440609599181342,False,0.37431583178029515
38,10,2.41,6,alm,0.616113478382197,False,0.34636835024435797
39,10,2.41,6,alm,0.864350951033581,False,0.5946058228957419
1,11,2.41,6,alm,0.48255119015643705,False,0.21280606201859803
2,11,2.41,6,alm,0.2508090407820564,True,-0.018936087355782616
3,11,2.41,6,alm,0.7373175740531568,False,0.46757244591531777
4,11,2.41,6,alm,0.875387077059111,False,0.605641948921272
5,11,2.41,6,alm,0.5053978562705982,False,0.23565272813275917
6,11,2.41,6,alm,0.7433120372762227,False,0.47356690913838373
7,11,2.41,6,alm,0.4217554808478917,True,0.1520103527100527
8,11,2.41,6,alm,0.35681505349657366,False,0.08706992535873465
9,11,2.41,6,alm,0.371056691283367,True,0.10131156314552797
10,11,2.41,6,alm,0.910586429950112,False,0.640841301812273
11,11,2.41,6,alm,0.35040061866309447,False,0.08065549052525545
12,11,2.41,6,alm,0.8307091180785589,False,0.5609639899407198
13,11,2.41,6,alm,0.8681405936763653,True,0.5983954655385263
14,11,2.41,6,alm,0.6628226272449853,False,0.3930774991071463
15,11,2.41,6,alm,0.7254836624192801,False,0.45573853428144107
16,11,2.41,6,alm,0.21995171675317926,False,-0.04979341138465976
17,11,2.41,6,alm,0.35347029599858193,True,0.08372516786074291
18,11,2.41,6,alm,0.17901072974250795,False,-0.09073439839533107
19,11,2.41,6,alm,0.86278991275763,False,0.5930447846197909
20,11,2.41,6,alm,0.5876039547498909,True,0.3178588266120519
21,11,2.41,6,alm,0.6265246757055847,True,0.35677954756774566
22,11,2.41,6,alm,0.27360030980394734,True,0.0038551816661083205
23,11,2.41,6,alm,0.9115124577899429,False,0.6417673296521039
24,11,2.41,6,alm,0.809399007152883,True,0.539653879015044
25,11,2.41,6,alm,0.7857777957957508,False,0.5160326676579118
26,11,2.41,6,alm,0.837262494930998,False,0.567517366793159
27,11,2.41,6,alm,0.18045330605692164,True,-0.08929182208091738
1,2,2.41,6,alm,0.8780890299639645,True,0.6083439018261255
2,2,2.41,6,alm,0.8906158895544543,True,0.6208707614166152
3,2,2.41,6,alm,0.8877770275902181,False,0.6180318994523791
4,2,2.41,6,alm,0.8694104040954365,False,0.5996652759575974
5,2,2.41,6,alm,0.8828692856933857,False,0.6131241575555467
6,2,2.41,6,alm,0.8918496896533961,False,0.622104561515557
7,2,2.41,6,alm,0.8392590611344645,False,0.5695139329966254
8,2,2.41,6,alm,0.6700901656908429,False,0.4003450375530039
9,2,2.41,6,alm,0.8524821681446557,False,0.5827370400068167
10,2,2.41,6,alm,0.7299067787035274,True,0.46016165056568836
11,2,2.41,6,alm,0.8605062383538599,False,0.5907611102160208
12,2,2.41,6,alm,0.9011834471844582,False,0.6314383190466192
13,2,2.41,6,alm,0.8362313455847934,False,0.5664862174469544
14,2,2.41,6,alm,0.683136288261833,False,0.413391160123994
15,2,2.41,6,alm,0.6074130375467657,True,0.33766790940892666
16,2,2.41,6,alm,0.8554534892695399,True,0.5857083611317009
17,2,2.41,6,alm,0.8815128442348431,False,0.6117677160970041
18,2,2.41,6,alm,0.7993649198037323,False,0.5296197916658932
19,2,2.41,6,alm,0.8541497923665968,False,0.5844046642287578
20,2,2.41,6,alm,0.8338376366141231,False,0.5640925084762841
21,2,2.41,6,alm,0.8876291778835708,False,0.6178840497457317
22,2,2.41,6,alm,0.8758480044913919,True,0.6061028763535529
23,2,2.41,6,alm,0.716543898178905,True,0.44679877004106594
24,2,2.41,6,alm,0.8626997313416298,False,0.5929546032037908
25,2,2.41,6,alm,0.7621931733772446,True,0.49244804523940555
26,2,2.41,6,alm,0.6623306084399188,False,0.39258548030207974
27,2,2.41,6,alm,0.8847751385456416,False,0.6150300104078026
28,2,2.41,6,alm,0.8655093566551935,True,0.5957642285173544
29,2,2.41,6,alm,0.7614400035857833,True,0.4916948754479443
30,2,2.41,6,alm,0.8826904972683683,False,0.6129453691305293
31,2,2.41,6,alm,0.9106438499406785,False,0.6408987218028395
32,2,2.41,6,alm,0.8919905144465006,False,0.6222453863086616
33,2,2.41,6,alm,0.7892150059994184,True,0.5194698778615794
34,2,2.41,6,alm,0.8870717958285879,False,0.6173266676907488
35,2,2.41,6,alm,0.7672109121169319,False,0.4974657839790929
36,2,2.41,6,alm,0.8079313372953351,False,0.538186209157496
37,2,2.41,6,alm,0.8350544516391695,True,0.5653093235013305
38,2,2.41,6,alm,0.766220950372952,False,0.496475822235113
39,2,2.41,6,alm,0.7676725043356798,False,0.4979273761978408
40,2,2.41,6,alm,0.8525522871710323,False,0.5828071590331932
41,2,2.41,6,alm,0.8282964612891808,False,0.5585513331513418
42,2,2.41,6,alm,0.7639145790156521,False,0.49416945087781305
43,2,2.41,6,alm,0.8102315500891161,False,0.540486421951277
44,2,2.41,6,alm,0.8630748009737369,False,0.5933296728358979
45,2,2.41,6,alm,0.640625706061034,False,0.37088057792319495
46,2,2.41,6,alm,0.6271679737252442,False,0.3574228455874052
47,2,2.41,6,alm,0.8638857467738171,False,0.5941406186359781
48,2,2.41,6,alm,0.6824407320104827,False,0.4126956038726437
