Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A133,0,2,40.0,1,-0.5840952891786865
MCF7,2.0,A133,0,2,40.0,2,-0.9196953007669025
MCF7,2.0,A133,0,2,40.0,3,-0.9398488761995806
MCF7,2.0,A133,0,2,40.0,4,0.33173235496257886
MCF7,2.0,A133,0,2,40.0,5,-0.6847755463433433
MCF7,2.0,A133,0,2,40.0,6,-0.6252117053775621
MCF7,2.0,A133,1,2,40.0,1,0.8734093346649797
MCF7,2.0,A133,1,2,40.0,2,1.2015284717510268
MCF7,2.0,A133,1,2,40.0,3,0.6636248111923315
MCF7,2.0,A133,1,2,40.0,4,1.0285244429808746
MCF7,2.0,A133,1,2,40.0,5,0.2528095680403908
MCF7,2.0,A133,1,2,40.0,6,0.08808670244681564
MCF7,2.0,A133,10,2,40.0,1,-1.9381738714652896
MCF7,2.0,A133,10,2,40.0,2,-1.6886444091904318
MCF7,2.0,A133,10,2,40.0,3,1.8299999878387347
MCF7,2.0,A133,10,2,40.0,4,-0.9921691386953979
MCF7,2.0,A133,10,2,40.0,5,-1.7489115518832437
MCF7,2.0,A133,11,2,40.0,1,-1.8926394753970532
MCF7,2.0,A133,11,2,40.0,2,-1.7934284631554904
MCF7,2.0,A133,11,2,40.0,3,-1.2270834290655843
MCF7,2.0,A133,11,2,40.0,4,-1.573175691571267
MCF7,2.0,A133,11,2,40.0,5,-1.7296212968835278
MCF7,2.0,A133,11,2,40.0,6,-2.0465192197887
MCF7,2.0,A133,11,2,40.0,7,-1.659352302063493
MCF7,2.0,A133,12,2,40.0,1,-0.5686441171079162
MCF7,2.0,A133,12,2,40.0,2,-0.958740840737345
MCF7,2.0,A133,12,2,40.0,3,-1.8416425871137452
MCF7,2.0,A133,12,2,40.0,4,-1.5262986995313337
MCF7,2.0,A133,12,2,40.0,5,-0.5852503510328215
MCF7,2.0,A133,12,2,40.0,6,-0.03260428418376472
MCF7,2.0,A133,12,2,40.0,7,-1.8830002998124753
MCF7,2.0,A133,13,2,40.0,1,-2.528641774260153
MCF7,2.0,A133,13,2,40.0,2,-0.7713160042467949
MCF7,2.0,A133,13,2,40.0,3,-0.8517905823269649
MCF7,2.0,A133,13,2,40.0,4,-1.4509066668120343
MCF7,2.0,A133,13,2,40.0,5,-0.9144827889936544
MCF7,2.0,A133,13,2,40.0,6,-0.9804360598003127
MCF7,2.0,A133,13,2,40.0,7,-0.8101878653778746
MCF7,2.0,A133,14,2,40.0,1,-0.9992302568116513
MCF7,2.0,A133,14,2,40.0,2,-0.37087524214765094
MCF7,2.0,A133,14,2,40.0,3,-1.8835735375547522
MCF7,2.0,A133,14,2,40.0,4,-1.5918560216132014
MCF7,2.0,A133,14,2,40.0,5,-0.9690351172924123
MCF7,2.0,A133,14,2,40.0,6,-1.15567917958489
MCF7,2.0,A133,14,2,40.0,7,-1.2191995806271416
MCF7,2.0,A133,14,2,40.0,8,-1.5372992049848853
MCF7,2.0,A133,14,2,40.0,9,-1.2408505018288343
MCF7,2.0,A133,15,2,40.0,1,-1.4930813530624387
MCF7,2.0,A133,15,2,40.0,2,-1.6002515396210881
MCF7,2.0,A133,15,2,40.0,3,-1.9670978379962079
MCF7,2.0,A133,15,2,40.0,4,-0.9641133712165223
MCF7,2.0,A133,2,2,40.0,1,-1.811712844472634
MCF7,2.0,A133,2,2,40.0,2,-1.9891979824430828
MCF7,2.0,A133,2,2,40.0,3,-1.677938767474267
MCF7,2.0,A133,2,2,40.0,4,-1.9382993495481091
MCF7,2.0,A133,2,2,40.0,5,-2.404744217664761
MCF7,2.0,A133,2,2,40.0,6,-2.1394522298492427
MCF7,2.0,A133,2,2,40.0,7,-2.1952301648340837
MCF7,2.0,A133,3,2,40.0,1,-1.5623857473173441
MCF7,2.0,A133,3,2,40.0,2,-0.7914163051590837
MCF7,2.0,A133,3,2,40.0,3,-1.7589866808690948
MCF7,2.0,A133,3,2,40.0,4,-1.9552702114632932
MCF7,2.0,A133,3,2,40.0,5,-1.6763489230874367
MCF7,2.0,A133,3,2,40.0,6,-1.4272564875100506
MCF7,2.0,A133,4,2,40.0,1,-0.7071168897176893
MCF7,2.0,A133,4,2,40.0,2,-0.25315494424920787
MCF7,2.0,A133,4,2,40.0,3,-0.31558136374824525
MCF7,2.0,A133,4,2,40.0,4,0.15272372182482966
MCF7,2.0,A133,4,2,40.0,5,-0.2765309451587203
MCF7,2.0,A133,4,2,40.0,6,-0.09607648446947546
MCF7,2.0,A133,4,2,40.0,7,-0.6453559138616017
MCF7,2.0,A133,4,2,40.0,8,0.4158600430122445
MCF7,2.0,A133,4,2,40.0,9,-0.367264868881323
MCF7,2.0,A133,5,2,40.0,1,-1.6246157536120922
MCF7,2.0,A133,5,2,40.0,2,-1.8208789891509038
MCF7,2.0,A133,5,2,40.0,3,-1.0313124461922663
