Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
A549,2.0,AFA,0,1,32.0,1,0.05460051819682121,0.014546092599630356,0.28648191690444946,0.009891659021377563,,,,,,,,0.4418245,0.4418245,0,181567,181567,0.041648436,,0.05423024,,0.72389746,0.6454194,12.783587,0.0,2.0586026,,,,,0.6454194,12.783587,0.0,2.0586026
A549,2.0,AFA,0,1,32.0,2,0.04084189236164093,0.00565416319295764,0.15073084831237793,0.004303567577153444,0.11457179486751556,0.003572092391550541,0.3167991638183594,0.0,0.16279631853103638,0.19641873240470886,1.0569666624069214,1.2770206,1.2721969,639,28512,29151,0.6978952,0.03540381044149399,0.4103616,0.9650704860687256,0.9471076,0.23266979,2.1859415,0.0,0.16156106,0.7650565505027771,1.4161577224731445,0.22740311920642853,0.04604840651154518,0.22073856,2.1859415,0.0,0.15765543
A549,2.0,AFA,0,1,32.0,3,0.09520526230335236,0.011461669579148293,0.18498793244361877,0.005661805160343647,0.13375917077064514,0.003043890930712223,0.2920171022415161,0.0,0.17805278301239014,0.2060232013463974,0.9709014296531677,1.4296957,1.422156,823,49256,50079,0.75971794,0.20642277598381042,0.3547217,0.9759114384651184,0.9247931,0.6778668,3.4357653,0.0,0.5363542,0.9112529754638672,1.5214844942092896,0.33089813590049744,0.043792709708213806,0.67396736,3.4357653,0.0,0.5436588
A549,2.0,AFA,0,1,32.0,4,0.0584084615111351,0.008061213418841362,0.1608894318342209,0.005716967396438122,0.08078218251466751,0.0019169407896697521,0.20285314321517944,0.0,0.11680102348327637,0.13765257596969604,0.2745709717273712,0.5616987,0.5583686,694,59145,59839,0.043449502,0.09004703909158707,0.004827589,0.9840071797370911,0.7848461,0.314054,5.388736,0.0,0.35444272,0.39221253991127014,0.7531139850616455,0.13774576783180237,0.009506774134933949,0.31313694,5.388736,0.0,0.3584176
A549,2.0,AFA,0,1,32.0,5,0.028360683470964432,0.006278742104768753,0.22003953158855438,0.006537397857755423,,,,,,,,1.0042825,1.0042825,0,61711,61711,0.50795025,,0.09860223,,0.88688755,0.31642422,5.7833533,0.0,0.7526915,,,,,0.31642422,5.7833533,0.0,0.7526915
A549,2.0,AFA,1,1,32.0,1,0.21183346211910248,0.016406843438744545,0.2426253706216812,0.011320827528834343,0.1662202775478363,0.002434197813272476,0.3152887523174286,0.0,0.20537319779396057,0.23026752471923828,0.6587316393852234,1.1823531,1.1765819,692,62091,62783,0.6409992,0.47683045268058777,0.34132493,0.9895370006561279,0.8784484,3.0496411,9.947674,0.0,3.16946,2.0327110290527344,2.4998667240142822,1.3141019344329834,0.0672968253493309,3.0609744,9.947674,0.0,3.192379
A549,2.0,AFA,1,1,32.0,2,0.17409104108810425,0.019868964329361916,0.2513332664966583,0.00927105825394392,0.15118035674095154,0.0022358933929353952,0.2895914614200592,0.0,0.1882111132144928,0.21045227348804474,0.7639428377151489,1.2095712,1.2066135,362,54181,54543,0.7316539,0.8183233141899109,0.4019908,0.986424446105957,0.89118356,2.2800412,8.147749,0.0,3.2682545,1.892960548400879,2.4834179878234863,1.105556845664978,0.07092208415269852,2.282627,8.147749,0.0,3.2886088
A549,2.0,AFA,1,1,32.0,3,0.040575090795755386,0.007946823723614216,0.20694798231124878,0.006101204548031092,0.193861722946167,0.004725547973066568,0.41103366017341614,0.014096359722316265,0.24840500950813293,0.28473809361457825,1.135511040687561,1.3123617,1.3116707,377,96070,96447,0.6211301,0.1559271663427353,0.1643668,0.9903904795646667,0.91886806,0.44570136,4.867557,0.0,0.9038792,1.9995774030685425,2.4999806880950928,1.2990567684173584,0.08044560998678207,0.43960363,4.867557,0.0,0.89759827
A549,2.0,AFA,1,1,32.0,4,0.13731743395328522,0.01123660709708929,0.18464474380016327,0.006370633374899626,0.10412437468767166,0.0012584013165906072,0.19909580051898956,0.0,0.13217681646347046,0.1468426138162613,0.819257915019989,1.0610796,1.0561808,1947,94164,96111,0.67971575,0.18766042590141296,0.4512537,0.9527925848960876,0.9167151,1.3283899,5.075772,0.0,0.87134343,1.2490822076797485,2.3624279499053955,0.5148454904556274,0.12022726237773895,1.3300295,5.075772,0.0,0.8867412
A549,2.0,AFA,1,1,32.0,5,0.1666785329580307,0.0074743288569152355,0.17661847174167633,0.0061644865199923515,0.12816943228244781,0.001682294881902635,0.2714475095272064,0.004380382597446442,0.161240354180336,0.18074989318847656,0.7930341362953186,1.0065072,1.0039107,960,77967,78927,0.653609,0.5003324151039124,0.4386998,0.9723370671272278,0.88253677,1.6567811,6.7604227,0.0,0.7534213,1.3175839185714722,2.206407308578491,0.6911427974700928,0.08859288692474365,1.6609578,6.7604227,0.0,0.76017314
A549,2.0,AFA,10,1,32.0,1,0.12926843762397766,0.02683689072728157,0.30524006485939026,0.009656044654548168,0.21769291162490845,0.0039518363773822784,0.3905542194843292,0.060791634023189545,0.2675642967224121,0.302446573972702,0.5054407715797424,1.0463959,1.0443008,182,46809,46991,0.6045142,0.27333754301071167,0.1417805,0.9869692325592041,0.8670431,1.479977,8.075096,0.0,3.5436883,2.0825815200805664,2.4963691234588623,1.1947345733642578,0.0744442492723465,1.477634,8.075096,0.0,3.55576
A549,2.0,AFA,10,1,32.0,2,0.024874184280633926,0.004005847033113241,0.161029651761055,0.0040078433230519295,0.09065011888742447,0.002483505755662918,0.22036994993686676,0.0,0.13145464658737183,0.15488430857658386,0.9979506731033325,1.1054701,1.1046985,540,74723,75263,0.5548525,0.11580534279346466,0.25384426,0.9799987077713013,0.9078856,0.1922622,2.5560656,0.0,0.22697918,0.9596143960952759,1.8805769681930542,0.34404265880584717,0.05781016871333122,0.18671687,2.5560656,0.0,0.2239157
A549,2.0,AFA,10,1,32.0,3,0.07678510248661041,0.006481637246906757,0.12847402691841125,0.004204155411571264,0.07677536457777023,0.0012542079202830791,0.2198496013879776,0.0,0.10539719462394714,0.12131913751363754,0.5813938975334167,0.96400577,0.9586039,1075,75068,76143,0.5030631,0.5490895509719849,0.2204373,0.9789593815803528,0.89288026,0.47117823,2.9640949,0.0,0.25938824,0.3735647201538086,0.6448355317115784,0.12658967077732086,0.007401656825095415,0.4725761,2.9640949,0.0,0.2628583
A549,2.0,AFA,10,1,32.0,4,0.16321244835853577,0.020413614809513092,0.259297251701355,0.007516789715737104,0.19743512570858002,0.002439442090690136,0.36907124519348145,0.061260469257831573,0.2372252643108368,0.259537935256958,0.7112913131713867,1.0238456,1.0200626,872,71175,72047,0.5570639,0.5957448482513428,0.27085096,0.9760275483131409,0.8854139,1.3112686,5.799094,0.0,1.339402,1.5201164484024048,2.319270610809326,0.7111746072769165,0.08844249695539474,1.30871,5.799094,0.0,1.354187
A549,2.0,AFA,10,1,32.0,5,0.04861292243003845,0.0070386058650910854,0.17288018763065338,0.0035477629862725735,,,,,,,,1.2678071,1.2678071,0,8975,8975,0.5718918,,-0.031375222,,0.9185939,0.25774503,1.7719488,0.0,0.18417092,,,,,0.25774503,1.7719488,0.0,0.18417092
A549,2.0,AFA,10,1,32.0,6,0.15549516677856445,0.00913118477910757,0.17777973413467407,0.006478066556155682,0.1253969818353653,0.0019991316366940737,0.27026087045669556,0.0,0.16087888181209564,0.18250639736652374,0.7867196202278137,0.9134907,0.91063946,1546,67189,68735,0.56976146,0.12929964065551758,0.3371544,0.9567950963973999,0.86825067,1.6951873,6.9072595,0.0,1.1638433,1.4819049835205078,2.4948976039886475,0.40494129061698914,0.1661265641450882,1.7000949,6.9072595,0.0,1.1857293
A549,2.0,AFA,11,1,32.0,1,0.3156769871711731,0.035204753279685974,0.38533085584640503,0.016132891178131104,0.30013999342918396,0.0016182068502530456,0.42606276273727417,0.17986328899860382,0.3315795660018921,0.35419607162475586,0.5155495405197144,0.83289075,0.831984,299,104355,104654,0.26020968,0.8912067413330078,0.40163976,0.9948673844337463,0.8208859,2.8408613,9.563338,0.0,2.8591123,2.1892411708831787,2.4995923042297363,1.7292146682739258,0.02785208635032177,2.8427284,9.563338,0.0,2.8660045
A549,2.0,AFA,11,1,32.0,2,0.07940743118524551,0.026047617197036743,0.3782004714012146,0.01105551514774561,,,,,,,,0.9158634,0.9158634,0,59791,59791,0.58640474,,0.33340213,,0.87918997,0.95983195,8.899772,0.0,3.7701933,,,,,0.95983195,8.899772,0.0,3.7701933
A549,2.0,AFA,11,1,32.0,3,0.10110151022672653,0.02466794289648533,0.31533944606781006,0.009382575750350952,,,,,,,,1.237484,1.237484,0,54735,54735,0.7219439,,0.3567835,,0.91022414,1.2590828,8.21552,0.0,3.6686356,,,,,1.2590828,8.21552,0.0,3.6686356
A549,2.0,AFA,11,1,32.0,4,0.052981678396463394,0.010537603870034218,0.216208815574646,0.0077109429985284805,0.1958613395690918,0.0036031620111316442,0.34121716022491455,0.05744753032922745,0.24479079246520996,0.2752417325973511,0.7728946805000305,1.7241044,1.720202,145,35198,35343,0.4788572,0.28720173239707947,-0.028089348,0.9810873866081238,0.88689506,0.83939683,7.824352,0.0,2.458336,2.022930383682251,2.4975128173828125,1.2733241319656372,0.08583122491836548,0.8345214,7.824352,0.0,2.4623156
A549,2.0,AFA,11,1,32.0,5,0.16200967133045197,0.002861333079636097,0.1622139811515808,0.0028318027034401894,0.13914966583251953,0.0009606528910808265,0.2448546290397644,0.03963243216276169,0.16364789009094238,0.17835547029972076,1.1755332946777344,1.67099,1.6608703,1265,60670,61935,0.7781735,0.4416736960411072,0.4696362,0.9663533568382263,0.90450436,2.1264784,7.0309386,0.0,0.68270695,1.6320505142211914,2.4930648803710938,0.8226093053817749,0.11415723711252213,2.1367872,7.0309386,0.0,0.68935794
A549,2.0,AFA,11,1,32.0,6,0.15154403448104858,0.0036043343134224415,0.1543688178062439,0.0032354616560041904,0.13028688728809357,0.0009228830458596349,0.2433542162179947,0.03812472149729729,0.15372639894485474,0.16931000351905823,1.0583449602127075,1.5881972,1.5828254,600,58583,59183,0.92520255,0.6515039205551147,0.63334835,0.989130973815918,0.9466231,2.618823,6.8128357,0.0,0.6885695,1.6450598239898682,2.4029617309570312,1.1516550779342651,0.0656135156750679,2.628796,6.8128357,0.0,0.6851389
A549,2.0,AFA,11,1,32.0,7,0.12831604480743408,0.004859644453972578,0.13793416321277618,0.0038972387555986643,0.11008573323488235,0.0010496943723410368,0.18193916976451874,0.03575541451573372,0.13694781064987183,0.15197239816188812,0.9590108394622803,1.6583172,1.6527915,200,25111,25311,0.8002401,0.09543702006340027,0.537765,0.9913198947906494,0.92899156,1.4604325,5.201041,0.0,0.43363386,0.8296009302139282,1.0703880786895752,0.6139984130859375,0.00762007525190711,1.4654568,5.201041,0.0,0.43383214
A549,2.0,AFA,12,1,32.0,1,0.2603588104248047,0.014304730109870434,0.2878352105617523,0.007905678823590279,0.22096261382102966,0.001776444842107594,0.3823457360267639,0.10281717032194138,0.25506535172462463,0.2763281464576721,0.7896844744682312,1.4300388,1.4198456,694,42904,43598,0.7725212,-0.04520982503890991,0.3028892,0.9842846989631653,0.8980205,2.7900765,9.505028,0.0,2.1539357,1.7539398670196533,2.4896650314331055,1.1065620183944702,0.06896264851093292,2.806836,9.505028,0.0,2.1700141
A549,2.0,AFA,12,1,32.0,2,0.36433979868888855,0.033244017511606216,0.4290855824947357,0.011370248161256313,,,,,,,,1.1759564,1.1759564,0,59167,59167,0.68562144,,0.32320434,,0.8973426,3.632555,8.778628,0.0,3.4438267,,,,,3.632555,8.778628,0.0,3.4438267
A549,2.0,AFA,12,1,32.0,3,0.13673950731754303,0.0016108164563775063,0.13676147162914276,0.001608068821951747,0.11860226839780807,0.0005370949511416256,0.21515633165836334,0.04215912148356438,0.1366463005542755,0.14843511581420898,0.9784218072891235,1.9183471,1.9002154,600,30503,31103,0.93765044,0.21704596281051636,0.37838653,0.9892879724502563,0.89285445,0.51946056,1.5718955,0.0,0.04373135,0.3260553479194641,0.4595954716205597,0.2276642769575119,0.001646501012146473,0.52326477,1.5718955,0.0,0.043808915
A549,2.0,AFA,12,1,32.0,4,0.2908846139907837,0.030299851670861244,0.37119540572166443,0.008854368701577187,,,,,,,,1.3636255,1.3636255,0,62271,62271,0.7618133,,0.37649047,,0.921428,3.2456226,9.470357,0.0,3.8359296,,,,,3.2456226,9.470357,0.0,3.8359296
A549,2.0,AFA,12,1,32.0,5,0.2703011929988861,0.007059408817440271,0.2751311659812927,0.005856679752469063,0.20645439624786377,0.0015585563378408551,0.3026431202888489,0.08345960080623627,0.2385999709367752,0.257402628660202,0.876166820526123,1.181199,1.175931,727,41368,42095,0.80015606,-0.11321626603603363,0.5085692,0.9818333387374878,0.9386723,2.5792964,5.9802914,0.0,0.49449816,1.9194339513778687,2.4898264408111572,1.1420570611953735,0.07776958495378494,2.5908928,5.9802914,0.0,0.4940352
A549,2.0,AFA,12,1,32.0,6,0.04561164602637291,0.008656341582536697,0.20778226852416992,0.005737483035773039,0.2186296582221985,0.006393156014382839,0.45683667063713074,0.009833205491304398,0.2830601930618286,0.32013005018234253,0.8632544279098511,1.3541416,1.3504312,212,27835,28047,0.65037304,0.09590724110603333,-0.010175578,0.9884158968925476,0.92502886,0.50982773,4.354783,0.0,0.98841983,1.7982592582702637,2.4950673580169678,1.090562105178833,0.09985360503196716,0.50001496,4.354783,0.0,0.98244786
A549,2.0,AFA,13,1,32.0,1,0.3548199534416199,0.00668137613683939,0.3570711612701416,0.005919936113059521,,,,,,,,1.5852828,1.5852828,0,16495,16495,0.7540903,,0.15124092,,0.9319448,4.0928555,7.5161476,0.0,0.67262924,,,,,4.0928555,7.5161476,0.0,0.67262924
A549,2.0,AFA,13,1,32.0,2,0.04800756648182869,0.007588724140077829,0.17016272246837616,0.006111959461122751,0.12723290920257568,0.002835822757333517,0.2684177756309509,0.0,0.16975252330303192,0.19466246664524078,0.5281569361686707,0.794046,0.7925708,411,73668,74079,0.40125877,0.6364242434501648,0.20655337,0.9825817346572876,0.82150847,0.9207064,9.958848,0.0,2.592291,1.9134927988052368,2.491729259490967,1.0629973411560059,0.10134762525558472,0.9151676,9.958848,0.0,2.6006587
A549,2.0,AFA,13,1,32.0,3,0.26112011075019836,0.014108124189078808,0.2788579761981964,0.010120143182575703,0.1953423023223877,0.0016635629581287503,0.33256658911705017,0.10175904631614685,0.2278139740228653,0.2510131299495697,0.8489965200424194,1.4213022,1.4126287,1025,66606,67631,0.65419126,0.6855096220970154,0.37384203,0.9833872318267822,0.8805398,2.697737,8.254733,0.0,1.6770787,1.9374419450759888,2.497627019882202,1.23539137840271,0.07417158037424088,2.7094367,8.254733,0.0,1.692713
A549,2.0,AFA,13,1,32.0,4,0.28233206272125244,0.018373806029558182,0.30934587121009827,0.011775229126214981,0.21811167895793915,0.0012655085884034634,0.3443407714366913,0.1213671937584877,0.24665617942810059,0.2632928192615509,0.7150676250457764,1.1756917,1.1712526,729,74918,75647,0.5505636,0.2793635129928589,0.26318562,0.9924914836883545,0.87024397,2.8681996,8.754836,0.0,1.9807943,2.0315752029418945,2.4901123046875,1.5134925842285156,0.04360421746969223,2.8763406,8.754836,0.0,1.9927672
