ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,MCF7,2.0,A133,0,2,80.0,1,0.15,,0,0.07085160166025162,41
1,MCF7,2.0,A133,0,2,80.0,1,0.2,0.08362621068954468,6,0.07955727726221085,1375
1,MCF7,2.0,A133,0,2,80.0,1,0.25,0.09820449352264404,293,0.09312663972377777,3097
1,MCF7,2.0,A133,0,2,80.0,1,0.3,0.11326438188552856,384,0.10526810586452484,1806
1,MCF7,2.0,A133,0,2,80.0,1,0.35,0.12771622836589813,307,0.1189638301730156,1041
1,MCF7,2.0,A133,0,2,80.0,1,0.4,0.14174185693264008,462,0.13693401217460632,882
1,MCF7,2.0,A133,0,2,80.0,1,0.45,0.15239110589027405,474,0.1520412564277649,703
1,MCF7,2.0,A133,0,2,80.0,1,0.5,0.16498731076717377,379,0.16541337966918945,593
1,MCF7,2.0,A133,0,2,80.0,1,0.55,0.17293469607830048,80,0.17339244484901428,168
1,MCF7,2.0,A133,0,2,80.0,1,0.6,,1,,6
2,MCF7,2.0,A133,0,2,80.0,2,0.11,,0,0.04217100143432617,79
2,MCF7,2.0,A133,0,2,80.0,2,0.16,,0,0.05458309128880501,1970
2,MCF7,2.0,A133,0,2,80.0,2,0.21,0.07865852117538452,10,0.07501627504825592,4874
2,MCF7,2.0,A133,0,2,80.0,2,0.26,0.09349336475133896,421,0.08738858997821808,7651
2,MCF7,2.0,A133,0,2,80.0,2,0.31,0.10123375803232193,1173,0.09687961637973785,3400
2,MCF7,2.0,A133,0,2,80.0,2,0.36,0.11669420450925827,1843,0.11579575389623642,2221
2,MCF7,2.0,A133,0,2,80.0,2,0.41,0.12674209475517273,1352,0.12696543335914612,1416
2,MCF7,2.0,A133,0,2,80.0,2,0.46,0.131959930062294,509,0.13149791955947876,518
2,MCF7,2.0,A133,0,2,80.0,2,0.51,0.13408979773521423,74,0.1311955451965332,79
1,MCF7,2.0,A133,10,2,80.0,1,0.0,,0,0.0,7870
1,MCF7,2.0,A133,10,2,80.0,1,0.05,,0,0.03984817862510681,12
1,MCF7,2.0,A133,10,2,80.0,1,0.1,0.024648383259773254,17,0.03977854922413826,397
1,MCF7,2.0,A133,10,2,80.0,1,0.15,0.03375042974948883,1980,0.03668244183063507,5551
1,MCF7,2.0,A133,10,2,80.0,1,0.2,0.039321813732385635,4011,0.04009127989411354,11178
1,MCF7,2.0,A133,10,2,80.0,1,0.25,0.04573545977473259,3442,0.04501640424132347,7755
1,MCF7,2.0,A133,10,2,80.0,1,0.3,0.05028659477829933,1427,0.05038858950138092,2851
1,MCF7,2.0,A133,10,2,80.0,1,0.35,0.05261722207069397,334,0.05698789656162262,663
1,MCF7,2.0,A133,10,2,80.0,1,0.4,0.05088142678141594,96,0.05905633419752121,178
1,MCF7,2.0,A133,10,2,80.0,1,0.45,0.050571102648973465,20,0.06648547947406769,38
2,MCF7,2.0,A133,10,2,80.0,2,0.0,,0,0.0,14321
2,MCF7,2.0,A133,10,2,80.0,2,0.05,0.018894217908382416,185,0.02250160649418831,250
2,MCF7,2.0,A133,10,2,80.0,2,0.1,0.025593487545847893,9994,0.02884346805512905,14798
2,MCF7,2.0,A133,10,2,80.0,2,0.15,0.028626535087823868,14429,0.03304019942879677,32517
2,MCF7,2.0,A133,10,2,80.0,2,0.2,0.029434576630592346,2656,0.03812094405293465,18263
2,MCF7,2.0,A133,10,2,80.0,2,0.25,0.030945736914873123,74,0.05466098338365555,3844
2,MCF7,2.0,A133,10,2,80.0,2,0.3,,0,0.07882288843393326,633
2,MCF7,2.0,A133,10,2,80.0,2,0.35,,0,0.12165983021259308,119
2,MCF7,2.0,A133,10,2,80.0,2,0.4,,0,0.13641910254955292,33
1,MCF7,2.0,A133,11,2,80.0,1,0.0,,0,0.0,2980
1,MCF7,2.0,A133,11,2,80.0,1,0.6,0.0778745636343956,38,0.08085804432630539,41
1,MCF7,2.0,A133,11,2,80.0,1,0.65,0.07622414082288742,95,0.07751870155334473,120
1,MCF7,2.0,A133,11,2,80.0,1,0.7,0.08726591616868973,192,0.08872345834970474,272
1,MCF7,2.0,A133,11,2,80.0,1,0.75,0.09093631058931351,302,0.0943109467625618,498
1,MCF7,2.0,A133,11,2,80.0,1,0.8,0.09645196795463562,364,0.09700680524110794,740
1,MCF7,2.0,A133,11,2,80.0,1,0.85,0.1025400459766388,403,0.09943581372499466,971
1,MCF7,2.0,A133,11,2,80.0,1,0.9,0.1062510684132576,401,0.10300856083631516,1174
1,MCF7,2.0,A133,11,2,80.0,1,0.95,0.11049690842628479,356,0.10777939856052399,1293
1,MCF7,2.0,A133,11,2,80.0,1,1.0,0.1118106096982956,321,0.10711532086133957,1215
1,MCF7,2.0,A133,11,2,80.0,1,1.05,0.11363518983125687,272,0.11300816386938095,1163
1,MCF7,2.0,A133,11,2,80.0,1,1.1,0.1198464035987854,302,0.1127621978521347,1126
1,MCF7,2.0,A133,11,2,80.0,1,1.15,0.12512393295764923,253,0.11649040132761002,1087
1,MCF7,2.0,A133,11,2,80.0,1,1.2,0.12896311283111572,274,0.11796701699495316,1025
1,MCF7,2.0,A133,11,2,80.0,1,1.25,0.13133282959461212,244,0.12016882002353668,983
1,MCF7,2.0,A133,11,2,80.0,1,1.3,0.13621005415916443,290,0.12113717198371887,1076
1,MCF7,2.0,A133,11,2,80.0,1,1.35,0.13439591228961945,287,0.12088802456855774,1020
1,MCF7,2.0,A133,11,2,80.0,1,1.4,0.13866156339645386,276,0.12534847855567932,942
1,MCF7,2.0,A133,11,2,80.0,1,1.45,0.14071188867092133,319,0.1283731311559677,943
1,MCF7,2.0,A133,11,2,80.0,1,1.5,0.14681480824947357,282,0.13356289267539978,843
1,MCF7,2.0,A133,11,2,80.0,1,1.55,0.14938536286354065,290,0.13436350226402283,791
1,MCF7,2.0,A133,11,2,80.0,1,1.6,0.1544676125049591,277,0.1394425928592682,744
1,MCF7,2.0,A133,11,2,80.0,1,1.65,0.15836195647716522,269,0.1443857103586197,651
1,MCF7,2.0,A133,11,2,80.0,1,1.7,0.16393783688545227,259,0.14914140105247498,525
1,MCF7,2.0,A133,11,2,80.0,1,1.75,0.16863645613193512,195,0.1540575623512268,417
1,MCF7,2.0,A133,11,2,80.0,1,1.8,0.16710881888866425,153,0.15374428033828735,319
1,MCF7,2.0,A133,11,2,80.0,1,1.85,0.17195309698581696,141,0.1617654412984848,277
1,MCF7,2.0,A133,11,2,80.0,1,1.9,0.17545126378536224,95,0.16577962040901184,182
1,MCF7,2.0,A133,11,2,80.0,1,1.95,0.17732973396778107,82,0.16808943450450897,158
1,MCF7,2.0,A133,11,2,80.0,1,2.0,0.17617937922477722,66,0.16397635638713837,131
1,MCF7,2.0,A133,11,2,80.0,1,2.05,0.18384596705436707,49,0.17398136854171753,87
1,MCF7,2.0,A133,11,2,80.0,1,2.1,0.18692992627620697,26,0.1728198230266571,69
1,MCF7,2.0,A133,11,2,80.0,1,2.15,0.18239308893680573,25,0.1660327911376953,59
1,MCF7,2.0,A133,11,2,80.0,1,2.2,0.17033855617046356,14,0.15419723093509674,42
1,MCF7,2.0,A133,11,2,80.0,1,2.25,0.1889316737651825,7,0.17281244695186615,24
1,MCF7,2.0,A133,11,2,80.0,1,2.3,0.18579331040382385,8,0.1763550341129303,23
1,MCF7,2.0,A133,11,2,80.0,1,2.35,0.1723286658525467,12,0.17236025631427765,26
1,MCF7,2.0,A133,11,2,80.0,1,2.4,0.14727021753787994,6,,9
1,MCF7,2.0,A133,11,2,80.0,1,2.45,0.17278331518173218,6,0.16023145616054535,13
1,MCF7,2.0,A133,11,2,80.0,1,2.5,0.17582222819328308,7,,8
1,MCF7,2.0,A133,11,2,80.0,1,2.55,,4,,6
2,MCF7,2.0,A133,11,2,80.0,2,0.1,0.02391738072037697,1458,0.024479562416672707,1630
