Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2,A199,0,2,70,1,-1.9320162599962962
MCF7,2,A199,0,2,70,2,-1.5345800991247063
MCF7,2,A199,0,2,70,3,-1.6519435415529882
MCF7,2,A199,0,2,70,4,-1.613458752380263
MCF7,2,A199,1,2,70,1,-1.720298836146501
MCF7,2,A199,1,2,70,2,-1.6171224930408474
MCF7,2,A199,1,2,70,3,-1.2685825066180592
MCF7,2,A199,1,2,70,4,-1.436082389216139
MCF7,2,A199,10,2,70,1,-1.4043368644851162
MCF7,2,A199,10,2,70,2,-1.1720518196298522
MCF7,2,A199,10,2,70,3,-1.299759160189962
MCF7,2,A199,2,2,70,1,-1.496302496376334
MCF7,2,A199,2,2,70,2,-1.2991291315923283
MCF7,2,A199,2,2,70,3,-1.4500355568789127
MCF7,2,A199,2,2,70,4,-1.2700056027689444
MCF7,2,A199,3,2,70,1,-1.4320005313738793
MCF7,2,A199,3,2,70,2,-1.5169031031722546
MCF7,2,A199,3,2,70,3,-1.51159970127385
MCF7,2,A199,3,2,70,4,-1.2316441269620388
MCF7,2,A199,3,2,70,5,-1.4527801529460909
MCF7,2,A199,3,2,70,6,-1.7992874658104405
MCF7,2,A199,3,2,70,7,-1.6908579661888115
MCF7,2,A199,4,2,70,1,-2.019016585426164
MCF7,2,A199,4,2,70,2,-1.8944231034847252
MCF7,2,A199,4,2,70,3,-1.8898608655525417
MCF7,2,A199,4,2,70,4,-1.6720629837320773
MCF7,2,A199,4,2,70,5,-1.4568554136302603
MCF7,2,A199,4,2,70,6,-1.7059085086943744
MCF7,2,A199,5,2,70,1,-0.777199854733058
MCF7,2,A199,5,2,70,2,0.029957873107642242
MCF7,2,A199,5,2,70,3,-0.29474961226120777
MCF7,2,A199,5,2,70,4,-0.1123365863474152
MCF7,2,A199,5,2,70,5,0.011156864057841538
MCF7,2,A199,5,2,70,6,-0.3516679309479404
MCF7,2,A199,5,2,70,7,-0.5880367949627348
MCF7,2,A199,5,2,70,8,-0.3836313401975163
MCF7,2,A199,6,2,70,1,-1.6956348078906596
MCF7,2,A199,6,2,70,2,-1.7154200772672343
MCF7,2,A199,6,2,70,3,-1.6355590893418595
MCF7,2,A199,6,2,70,4,-1.8440282686796672
MCF7,2,A199,6,2,70,5,-1.5542325694919368
MCF7,2,A199,7,2,70,1,-0.773063186988177
MCF7,2,A199,7,2,70,2,-0.8977889865247213
MCF7,2,A199,8,2,70,1,-1.302851711771016
MCF7,2,A199,8,2,70,2,-1.1744116409089465
MCF7,2,A199,8,2,70,3,-1.4914898695493843
MCF7,2,A199,8,2,70,4,-1.2366388888427546
MCF7,2,A199,9,2,70,1,-2.132536648362076
MCF7,2,A199,9,2,70,2,-1.7915958748531529
MCF7,2,A199,9,2,70,3,-2.091452454090633
MCF7,2,A199,9,2,70,4,-2.2992164863793616
MCF7,2,control,0,3,0,1,-1.8112749344056913
MCF7,2,control,0,3,0,2,-1.049507039742205
MCF7,2,control,0,3,0,3,-0.8314758119504796
MCF7,2,control,1,3,0,1,-0.8848811048513008
MCF7,2,control,1,3,0,2,-1.071470174350126
MCF7,2,control,1,3,0,3,-0.39638299218109446
MCF7,2,control,1,3,0,4,-0.8857177627985491
MCF7,2,control,1,3,0,5,-0.8694483658246509
MCF7,2,control,1,3,0,6,-1.0046026326309043
MCF7,2,control,10,3,0,1,0.511672512030004
MCF7,2,control,10,3,0,2,-0.1587580535901369
MCF7,2,control,10,3,0,3,-1.1293107639935298
MCF7,2,control,11,3,0,1,0.31871697770679763
MCF7,2,control,11,3,0,2,-0.11317069022180289
MCF7,2,control,12,3,0,1,0.40749332042002845
MCF7,2,control,12,3,0,2,0.5025686426865684
MCF7,2,control,12,3,0,3,-0.18974628044357245
MCF7,2,control,12,3,0,4,0.2837532307312027
MCF7,2,control,12,3,0,5,-0.575681925419016
MCF7,2,control,12,3,0,6,-0.016379807343833454
MCF7,2,control,13,3,0,1,-1.3302231837420166
MCF7,2,control,13,3,0,2,1.4054655090114236
MCF7,2,control,13,3,0,3,0.4070150783415757
MCF7,2,control,13,3,0,4,-0.6161393454258153
MCF7,2,control,13,3,0,5,0.5604138819057364
MCF7,2,control,13,3,0,6,-0.13620973666122124
MCF7,2,control,13,3,0,7,-0.17439152144471468
MCF7,2,control,14,3,0,1,1.031620488004374
MCF7,2,control,14,3,0,2,1.129024583502936
MCF7,2,control,14,3,0,3,2.4810733910984912
MCF7,2,control,14,3,0,4,0.9645024005740516
MCF7,2,control,14,3,0,5,1.0117184439095612
MCF7,2,control,14,3,0,6,0.9835287302852076
MCF7,2,control,14,3,0,7,2.0652828201505242
MCF7,2,control,14,3,0,8,2.7862662303635584
MCF7,2,control,2,3,0,1,-0.44904541572005047
MCF7,2,control,2,3,0,2,0.5614822215709901
MCF7,2,control,3,3,0,1,-0.14083300910964058
MCF7,2,control,3,3,0,2,-1.0986636831560592
MCF7,2,control,3,3,0,3,-0.731617404674302
MCF7,2,control,3,3,0,4,-0.6265597089352138
MCF7,2,control,3,3,0,5,-0.5610068015516491
MCF7,2,control,3,3,0,6,-0.43063229862948876
MCF7,2,control,3,3,0,7,-0.4190947084868148
MCF7,2,control,4,3,0,1,0.5423140133765603
MCF7,2,control,4,3,0,2,0.9400520086231093
MCF7,2,control,4,3,0,3,-1.0045239883780026
MCF7,2,control,4,3,0,4,-1.515565104176255
MCF7,2,control,4,3,0,5,0.185844058459786
MCF7,2,control,5,3,0,1,-0.6761563350612446
MCF7,2,control,5,3,0,2,-0.611886444898151
MCF7,2,control,5,3,0,3,-1.0832520664878758
MCF7,2,control,5,3,0,4,0.30317118756660383
MCF7,2,control,5,3,0,5,0.2139955127178659
MCF7,2,control,5,3,0,6,-0.20372795329718163
MCF7,2,control,6,3,0,1,0.4675825777473138
MCF7,2,control,6,3,0,2,1.1770581551025567
MCF7,2,control,6,3,0,3,-0.24781735619978662
MCF7,2,control,6,3,0,4,-0.3650868305671455
MCF7,2,control,7,3,0,1,-1.2939317836186273
MCF7,2,control,7,3,0,2,0.5884351480424578
MCF7,2,control,7,3,0,3,-0.4332700693821988
MCF7,2,control,7,3,0,4,-1.5237004004658012
MCF7,2,control,7,3,0,5,-0.2581673118476342
MCF7,2,control,7,3,0,6,-2.1347926816668514
MCF7,2,control,8,3,0,1,2.564775319669294
MCF7,2,control,8,3,0,2,1.207661928462923
MCF7,2,control,8,3,0,3,0.7620056710956684
MCF7,2,control,8,3,0,4,-0.6131292100770206
MCF7,2,control,9,3,0,1,0.9789498280740655
MCF7,2,control,9,3,0,2,0.9681893813088788
MCF7,2,control,9,3,0,3,0.20095969641941688
MCF7,2,control,9,3,0,4,0.7336180183888426
MCF7,2,control,9,3,0,5,0.42102172605928184
