Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,6,A133,0,1,60,1,-0.8603972572967911
MCF7,6,A133,0,1,60,2,-1.1104302621293713
MCF7,6,A133,0,1,60,3,-0.965029432721584
MCF7,6,A133,0,1,60,4,-0.6867598780557957
MCF7,6,A133,0,1,60,5,0.3463185270795713
MCF7,6,A133,0,1,60,6,-0.6523230694270284
MCF7,6,A133,1,1,60,1,-1.6762301767057441
MCF7,6,A133,1,1,60,2,-1.5497478570823944
MCF7,6,A133,1,1,60,3,-1.5088335307167007
MCF7,6,A133,1,1,60,4,-1.6717241394284286
MCF7,6,A133,2,1,60,1,-1.4101387975732713
MCF7,6,A133,2,1,60,2,-1.4632567074460068
MCF7,6,A133,2,1,60,3,-1.5204286601160804
MCF7,6,A133,2,1,60,4,-1.4354208903913983
MCF7,6,A133,2,1,60,5,-1.2772501025394296
MCF7,6,A133,2,1,60,6,-0.25015959902973894
MCF7,6,A133,2,1,60,7,-1.0488566677512234
MCF7,6,A133,2,1,60,8,-0.9750297437280008
MCF7,6,A133,2,1,60,9,-0.8736724332395985
MCF7,6,A133,2,1,60,10,-1.0511943083150086
MCF7,6,A133,2,1,60,11,-1.0478314337236607
MCF7,6,A133,3,1,60,1,-1.401456670073945
MCF7,6,A133,3,1,60,2,-1.4630653007106
MCF7,6,A133,3,1,60,3,-1.3719514154193246
MCF7,6,A133,3,1,60,4,-1.132929602344338
MCF7,6,A133,3,1,60,5,-1.0614565264976146
MCF7,6,A133,4,1,60,1,-1.5518947862868957
MCF7,6,A133,4,1,60,2,-1.2839947160282323
MCF7,6,A133,4,1,60,3,-0.49266640544137374
MCF7,6,A133,4,1,60,4,-0.2873336933613137
MCF7,6,A133,4,1,60,5,-1.335907039835339
MCF7,6,A133,5,1,60,1,-1.5867657592386397
MCF7,6,A133,5,1,60,2,-1.603160231998003
MCF7,6,A133,5,1,60,3,-1.3903286016372092
MCF7,6,A133,6,1,60,1,-1.5440149267018335
MCF7,6,A133,6,1,60,2,-1.5572334027453774
MCF7,6,A133,6,1,60,3,-1.5779583748863806
MCF7,6,A133,6,1,60,4,-1.2350717963439286
MCF7,6,A133,6,1,60,5,-1.6243984452082825
MCF7,6,A133,6,1,60,6,-1.3403794494365506
MCF7,6,A133,6,1,60,7,-1.3640422073958385
MCF7,6,A133,6,1,60,8,-1.3068807923485528
MCF7,6,A133,7,1,60,1,-1.0250288025381054
MCF7,6,A133,7,1,60,2,-0.9033914714766622
MCF7,6,A133,7,1,60,3,-1.2459207336728124
MCF7,6,A133,7,1,60,4,-1.5556690739208867
MCF7,6,A133,7,1,60,5,-1.6982167750958308
MCF7,6,A133,7,1,60,6,-1.6334205581413055
MCF7,6,A133,7,1,60,7,-1.7700357916486897
MCF7,6,A133,8,1,60,1,-1.5422029191664408
MCF7,6,A133,8,1,60,2,-1.442848131440988
MCF7,6,A133,8,1,60,3,-1.4178482008574032
MCF7,6,A133,8,1,60,4,-1.4689208312507005
MCF7,6,A133,9,1,60,1,-0.5320019605554058
MCF7,6,A133,9,1,60,2,-1.4070187697202785
MCF7,6,A133,9,1,60,3,-1.1756834660078344
MCF7,6,A133,9,1,60,4,-1.7529218898844892
MCF7,6,A133,9,1,60,5,-1.1510896172499494
MCF7,6,A133,9,1,60,6,-1.6146403212244116
MCF7,6,A133,9,1,60,7,-1.6730118333670474
MCF7,6,A133,9,1,60,8,-1.6611865166407838
MCF7,6,A133,9,1,60,9,-1.5587693816202366
MCF7,6,A133,9,1,60,10,-1.5391259689727625
MCF7,2,control,0,3,0,1,-1.8112749344056913
MCF7,2,control,0,3,0,2,-1.049507039742205
MCF7,2,control,0,3,0,3,-0.8314758119504796
MCF7,2,control,1,3,0,1,-0.8848811048513008
MCF7,2,control,1,3,0,2,-1.071470174350126
MCF7,2,control,1,3,0,3,-0.39638299218109446
MCF7,2,control,1,3,0,4,-0.8857177627985491
MCF7,2,control,1,3,0,5,-0.8694483658246509
MCF7,2,control,1,3,0,6,-1.0046026326309043
MCF7,2,control,10,3,0,1,0.511672512030004
MCF7,2,control,10,3,0,2,-0.1587580535901369
MCF7,2,control,10,3,0,3,-1.1293107639935298
MCF7,2,control,11,3,0,1,0.31871697770679763
MCF7,2,control,11,3,0,2,-0.11317069022180289
MCF7,2,control,12,3,0,1,0.40749332042002845
MCF7,2,control,12,3,0,2,0.5025686426865684
MCF7,2,control,12,3,0,3,-0.18974628044357245
MCF7,2,control,12,3,0,4,0.2837532307312027
MCF7,2,control,12,3,0,5,-0.575681925419016
MCF7,2,control,12,3,0,6,-0.016379807343833454
MCF7,2,control,13,3,0,1,-1.3302231837420166
MCF7,2,control,13,3,0,2,1.4054655090114236
