Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,2.0,A133,16,2,40.0,3,0.014061559922993183,0.00017573873628862202,0.01795756258070469,0.00015446751785930246,0.01336745172739029,0.00010069082782138139,0.06486817449331284,0.0,0.021555504,0.027038522,0.014449067413806915,0.0002172173699364066,0.1060953289270401,0.0,0.026267579,0.035382126,0.96882737,1.5900654,1.3680328,11854.0,21313.0,33167.0,0.9305481,0.5624441,0.8296151,0.9843573,0.9580156,0.064170994,0.15260394,0.0,0.00027276253,0.055178903,0.09502253,0.025139747,7.492435e-05,0.06917204,0.15260394,0.0,0.00031281193
MCF7,2.0,A133,17,2,40.0,1,0.12924714386463165,0.005366431549191475,0.13499189913272858,0.004829462617635727,0.0630265474319458,0.00015849186456762254,0.1292092204093933,0.023213189095258713,0.07285558,0.0796143,0.14271743595600128,0.00535234808921814,0.4022971987724304,0.0,0.20081505,0.2455003,1.0584767,3.6388435,3.2026742,12603.0,61956.0,74559.0,0.97018754,0.6148014,0.63009834,0.97903305,0.85404074,0.22345306,0.8473688,0.0,0.019982714,0.103649735,0.1933078,0.04297011,0.0004565404,0.24782288,0.8473688,0.0,0.02044116
MCF7,2.0,A133,17,2,40.0,2,0.08129861950874329,0.0009712364408187568,0.08133871108293533,0.000968454813119024,0.05074553191661835,0.00020672068058047444,0.10428483784198761,0.0,0.06136511,0.07005937,0.0897449478507042,0.0008531830972060561,0.2484540194272995,0.0,0.113332264,0.13029402,1.0722892,2.415319,2.1244426,7471.0,27024.0,34495.0,0.948877,0.4121041,0.83813417,0.9785363,0.92486274,0.11323102,0.26296118,0.027344763,0.0013159518,0.068579495,0.11085976,0.027344763,0.00019176494,0.12557484,0.26296118,0.043359976,0.0009231909
MCF7,2.0,A133,17,2,40.0,3,0.09856255352497101,0.0020871125161647797,0.09871267527341843,0.002075472380965948,0.049921244382858276,0.0001488075649831444,0.10088302195072174,0.00928459968417883,0.05932312,0.066527754,0.11226040869951248,0.001779044745489955,0.35774993896484375,0.0,0.1435192,0.17050284,1.0783546,2.5725539,2.2442238,8958.0,31809.0,40767.0,1.0,0.57272875,0.84784806,0.9849761,0.9157321,0.087756544,0.2627248,0.0,0.0009009963,0.048969004,0.082205445,0.027952265,7.0018374e-05,0.098679475,0.2627248,0.0,0.0005920232
MCF7,2.0,A133,18,2,40.0,1,0.10082459449768066,0.0014627710916101933,0.10208401829004288,0.0013524754904210567,0.11029243469238281,0.002321455627679825,0.21801474690437317,0.0,0.15253823,0.16939771,0.09711921215057373,0.0010779001750051975,0.20244605839252472,0.03153699263930321,0.12371249,0.14450777,0.553632,0.53508985,0.54030555,8983.0,22952.0,31935.0,0.62792563,0.88050276,0.89070517,0.9397904,0.9287338,0.21232949,0.49690846,0.09683343,0.0041208863,0.231996,0.49690846,0.09683343,0.008445976,0.20463271,0.32164213,0.10070456,0.0022175892
MCF7,2.0,A133,18,2,40.0,2,0.09379533678293228,0.000790961435995996,0.09466704726219177,0.0007157896179705858,0.1019148901104927,0.0011527786264196038,0.18624652922153473,0.0,0.12951559,0.14268085,0.09030543267726898,0.0005949309561401606,0.17309784889221191,0.028700463473796844,0.11099659,0.12285614,0.715598,0.76080066,0.7472118,8292.0,19291.0,27583.0,0.6140189,0.91154146,0.93267936,0.96686447,0.96020055,0.347638,0.65988094,0.20040701,0.005996025,0.35705796,0.65988094,0.20040701,0.009404073,0.34358916,0.62249196,0.20849687,0.004476661
MCF7,2.0,A133,19,2,40.0,1,0.16527912020683289,0.005011513829231262,0.1689353734254837,0.004504709504544735,0.09181955456733704,0.0003332560881972313,0.17719155550003052,0.04295643791556358,0.105804004,0.116528,0.18884249031543732,0.004225954879075289,0.4194375276565552,0.0,0.23860775,0.2723854,1.1437294,2.031907,1.8170288,11357.0,35586.0,46943.0,0.99698156,0.53471154,0.8526403,0.98399943,0.9429391,0.1719684,0.4723944,0.0,0.0036996743,0.12591164,0.22377001,0.075230196,0.00045048722,0.18666667,0.4723944,0.0,0.0038436053
MCF7,2.0,A133,19,2,40.0,2,0.17483212053775787,0.004844383802264929,0.1769934445619583,0.0045217350125312805,0.0987352505326271,0.000297881051665172,0.17813189327716827,0.04545732960104942,0.11250442,0.121774115,0.19729532301425934,0.003972501028329134,0.42649045586586,0.0,0.24676526,0.28072113,1.0920014,1.5619402,1.4548324,10732.0,36355.0,47087.0,0.96070904,0.43468356,0.9113189,0.9764409,0.9641485,0.16916426,0.3739624,0.0,0.0021115425,0.1538351,0.28142163,0.083857656,0.0010035017,0.17368929,0.3739624,0.0,0.002348786
MCF7,2.0,A133,2,2,40.0,1,0.07235381007194519,0.0003375211381353438,0.07235381007194519,0.0003375211381353438,0.06869324296712875,0.000156011592480354,0.11002784967422485,0.027248000726103783,0.07873843,0.0846801,0.0736657902598381,0.0003960519388783723,0.1657189130783081,0.015388729982078075,0.088976555,0.101451956,0.6341033,0.43179634,0.48517606,6632.0,18503.0,25135.0,0.6991458,0.8626768,0.9318123,0.9640588,0.95068944,0.04511062,0.11717576,0.009573907,0.0003611478,0.06362956,0.11717576,0.023625486,0.00039211777,0.038473263,0.11711699,0.009573907,0.00018307658
MCF7,2.0,A133,2,2,40.0,2,0.051440946757793427,0.00027413901989348233,0.051440946757793427,0.00027413901989348233,0.03860216960310936,0.00010609448509057984,0.07708494365215302,0.001285805832594633,0.046842415,0.051511344,0.05675521865487099,0.00024722638772800565,0.13862386345863342,0.011439784429967403,0.06818243,0.076594494,1.1233896,3.0644653,2.4961958,7129.0,17222.0,24351.0,0.97159636,0.6584016,0.77761316,0.98476005,0.902489,0.051908385,0.10547056,0.018430661,0.0003995101,0.028428545,0.047399707,0.018430661,2.39053e-05,0.061627235,0.10547056,0.024866864,0.00023232856
MCF7,2.0,A133,2,2,40.0,3,0.07620738446712494,0.0002909732284024358,0.07620738446712494,0.0002909732284024358,0.08370566368103027,0.0002652546390891075,0.13285359740257263,0.03136641904711723,0.09701946,0.106098354,0.07308526337146759,0.00026852369774132967,0.1425207108259201,0.035613417625427246,0.085572906,0.095836766,0.7388894,0.5988647,0.64003044,5776.0,13871.0,19647.0,0.6589403,0.9701265,0.95440096,0.9840135,0.9706745,0.10230564,0.17911997,0.045479905,0.0004600968,0.12193626,0.17911997,0.045479905,0.00048089845,0.09413189,0.14335635,0.050575133,0.00022416918
MCF7,2.0,A133,20,2,40.0,1,0.06637043505907059,0.00016469213005620986,0.06637043505907059,0.00016469213005620986,0.06654663383960724,0.0001368287339573726,0.11269005388021469,0.03939882665872574,0.07521226,0.08289966,0.06626621633768082,0.0001811435940908268,0.12389245629310608,0.02299097180366516,0.0766678,0.08442538,0.7174166,0.62012094,0.6562843,4555.0,7700.0,12255.0,0.9326193,0.8377372,0.9693757,0.98863137,0.98694724,0.08739463,0.1437425,0.046923462,0.00023358391,0.09973682,0.1437425,0.07314498,0.00016220997,0.080094464,0.13781607,0.046923462,0.00013240767
