Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4.0,A133,0,1,80.0,1,-1.107289522912023
MCF7,4.0,A133,0,1,80.0,2,-0.5945964191828801
MCF7,4.0,A133,0,1,80.0,3,-0.5126272273603814
MCF7,4.0,A133,0,1,80.0,4,-0.5893751258952815
MCF7,4.0,A133,0,1,80.0,5,-0.7927089440713688
MCF7,4.0,A133,0,1,80.0,6,-0.2729158884180707
MCF7,4.0,A133,0,1,80.0,7,-0.21909457240273947
MCF7,4.0,A133,1,1,80.0,1,-0.9133751473170044
MCF7,4.0,A133,1,1,80.0,2,-0.8267615101273063
MCF7,4.0,A133,1,1,80.0,3,-1.2634529488965132
MCF7,4.0,A133,1,1,80.0,4,-0.6439861927678043
MCF7,4.0,A133,10,1,80.0,1,-1.0215077878483887
MCF7,4.0,A133,10,1,80.0,2,-1.1220924240790149
MCF7,4.0,A133,10,1,80.0,3,-1.1164933305296145
MCF7,4.0,A133,10,1,80.0,4,0.30191813802135564
MCF7,4.0,A133,10,1,80.0,5,-0.39751191690760507
MCF7,4.0,A133,10,1,80.0,6,-0.8425573078501113
MCF7,4.0,A133,10,1,80.0,7,-0.5407107053956507
MCF7,4.0,A133,10,1,80.0,8,-1.1231454252219317
MCF7,4.0,A133,10,1,80.0,9,-0.53680644411575
MCF7,4.0,A133,10,1,80.0,10,-1.2607375095148066
MCF7,4.0,A133,11,1,80.0,1,0.6177021746174541
MCF7,4.0,A133,11,1,80.0,2,-1.3062679051153958
MCF7,4.0,A133,11,1,80.0,3,-0.5792240855964957
MCF7,4.0,A133,11,1,80.0,4,-1.282758620332533
MCF7,4.0,A133,11,1,80.0,5,-0.15874488347503718
MCF7,4.0,A133,11,1,80.0,6,-0.26159749214506056
MCF7,4.0,A133,11,1,80.0,7,-0.9986110624776104
MCF7,4.0,A133,11,1,80.0,8,-0.6168103330267751
MCF7,4.0,A133,11,1,80.0,9,-0.48302005901305334
MCF7,4.0,A133,11,1,80.0,10,-0.6482940134182654
MCF7,4.0,A133,11,1,80.0,11,-0.5964990806253261
MCF7,4.0,A133,11,1,80.0,12,-0.9008517321304451
MCF7,4.0,A133,11,1,80.0,13,-0.3645244509699107
MCF7,4.0,A133,11,1,80.0,14,-1.1067081866620676
MCF7,4.0,A133,11,1,80.0,15,-1.2150098225584929
MCF7,4.0,A133,12,1,80.0,1,-0.16229007839041293
MCF7,4.0,A133,12,1,80.0,2,-0.9221867139603078
MCF7,4.0,A133,12,1,80.0,3,-0.19571408316367117
MCF7,4.0,A133,12,1,80.0,4,-0.025631761790062133
MCF7,4.0,A133,12,1,80.0,5,-0.8141896990394399
