ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff,E_Ed_diff,E_Ed_std,E_Ed_predict_std,E_Fp,E
1,A549,81,3,6,0,GEF,0.4712168808377619,0.0695111367390583,0.2562177181243896,1.7885003089904783,0.5894880294799805,0.8103692,control,0.28538239449491,0.0,0.0,0.0892159232316092,0.05095272710203291,0.41051197052001953,0.23073234881102622
2,A549,81,3,6,0,GEF,0.4994744297053097,0.0977686856066061,,0.284351110458374,0.9314850568771362,0.5677994,,,,,,,0.06851494312286377,
1,A549,81,3,6,1,GEF,0.4539739987951426,0.052268254696439,0.1422238647937774,1.0524768829345703,0.4887659847736358,0.5460049,GEF,0.0979900264661138,0.1301718848248053,0.1301718848248053,0.03315956445465744,0.8338228727530874,0.5112340152263641,0.6725284439897258
2,A549,81,3,6,1,GEF,0.3736152729383469,-0.0280904711603566,0.0957037284970283,0.3812520503997803,0.0159111842513084,0.38187173,control,0.1228140653062143,0.0,0.0,0.24633754006678696,0.6636274708426108,0.9840888157486916,0.8238581432956511
3,A549,81,3,6,1,GEF,0.4733881696472231,0.0716824255485195,0.0693589895963668,0.3135687708854675,-0.250611484,0.3883947,control,0.1062157313535043,0.0,0.0,0.36706199519409494,0.7774268463722034,0.749388516,0.7634076811861017
4,A549,81,3,6,1,GEF,0.4013827032068594,-0.0003230408918441,,0.1935551315546035,0.3094348013401031,0.45795593,,,,,,,0.6905651986598969,
1,A549,81,3,6,10,GEF,0.3309181387703005,-0.070787605328403,0.0864806920289993,0.5311131477355957,0.8996726274490356,0.62922126,GEF,0.0494488688986696,0.1048947296668128,0.1048947296668128,0.288601995843729,1.0,0.10032737255096436,0.5501636862754822
2,A549,81,3,6,10,GEF,0.5464938381561312,0.1447880940574276,0.1881678849458694,1.554608702659607,-0.211559951,0.79110295,GEF,0.1447406117779179,0.1260325163581884,0.1260325163581884,0.0,0.5132974857302756,0.788440049,0.6508687673651378
3,A549,81,3,6,10,GEF,0.3122020323099377,-0.0895037117887658,0.2236477732658386,1.3712226152420044,-0.404227972,0.37577847,control,0.2573027891770873,0.0,0.0,0.0,0.0,0.5957720280000001,0.29788601400000003
4,A549,81,3,6,10,GEF,0.3093353142808966,-0.0923704298178069,,0.0952191650867462,-0.27083388,0.024224814,,,,,,,0.7291661199999999,
1,A549,81,3,6,11,GEF,0.3497688666326152,-0.0519368774660883,0.1439457088708877,0.4783613085746765,0.6471350789070129,0.34724215,control,0.1439740801526444,0.0,0.0,0.025269234290174313,0.518552881875957,0.35286492109298706,0.43570890148447206
2,A549,81,3,6,11,GEF,0.3782947194389723,-0.0234110246597312,0.0835950449109077,0.4057738780975342,0.1808440238237381,0.6261299,control,0.1284332497395856,0.0,0.0,0.30182543970987974,0.6251019368146092,0.8191559761762619,0.7221289564954356
3,A549,81,3,6,11,GEF,0.2820528524373762,-0.1196528916613273,0.0638836771249771,0.6052747368812561,-0.030208379,0.5432657,GEF,0.0563536249089772,0.1114154970467922,0.1114154970467922,0.3921525499820066,1.0,0.969791621,0.9848958105000001
1,A549,81,3,6,12,GEF,0.4170221705178889,0.0153164264191853,0.1254982203245163,1.415896773338318,0.3583422005176544,0.5399487,GEF,0.1318259474791071,0.1289467222890405,0.1289467222890405,0.10980463286161438,0.6018413562516324,0.6416577994823456,0.621749577866989
2,A549,81,3,6,12,GEF,0.4761269487361166,0.074421204637413,0.1253957748413086,1.2025492191314695,0.0112120471894741,0.49905708,GEF,0.1119623924479326,0.1309703727201477,0.1309703727201477,0.11027408807949066,0.7380273231556354,0.9887879528105259,0.8634076379830806
3,A549,81,3,6,12,GEF,0.3196398687824625,-0.082065875316241,0.2010469436645507,2.393827438354492,0.4596325755119324,0.5497799,GEF,0.2228754073777114,0.090967225929246,0.090967225929246,0.0,0.0,0.5403674244880676,0.2701837122440338
1,A549,81,3,6,13,GEF,0.6887032188319586,0.286997474733255,0.1033063381910324,0.5623003244400024,0.5159658193588257,0.5943593,GEF,0.052352526280813,0.107792209088236,0.107792209088236,0.2114986708597292,1.0,0.4840341806411743,0.7420170903205872
2,A549,81,3,6,13,GEF,0.6107249190890445,0.2090191749903409,0.0883167013525962,0.4760799705982208,0.4442338943481445,0.3826687,GEF,0.0443250485358228,0.0991838655670763,0.0991838655670763,0.2801885047844448,1.0,0.5557661056518555,0.7778830528259277
3,A549,81,3,6,13,GEF,0.6733004867216703,0.2715947426229667,0.0755985900759697,0.8459575772285461,0.5422669649124146,0.70020366,GEF,0.0787622101026119,0.1251464747862212,0.1251464747862212,0.33846909962763955,0.9656501694684272,0.45773303508758545,0.7116916022780063
1,A549,81,3,6,14,GEF,0.4140920572419488,0.0123863131432452,0.2743174433708191,2.0382351875305176,0.1239720731973648,0.49552298,control,0.2984982302633103,0.0,0.0,0.1721577005848976,0.1408758437380226,0.8760279268026352,0.5084518852703289
2,A549,81,3,6,14,GEF,0.4238173209244784,0.0221115768257748,0.0984623804688453,0.5823793411254883,0.6050976514816284,0.3992224,GEF,0.0542219672237231,0.1095366684556588,0.1095366684556588,0.23369604995981463,1.0,0.3949023485183716,0.6974511742591858
3,A549,81,3,6,14,GEF,0.2822242222903983,-0.1194815218083052,0.1103966534137725,0.5251099467277527,0.0296240653842687,0.39537525,control,0.1531997111004439,0.0,0.0,0.1790073850218322,0.45530129025735044,0.9703759346157314,0.7128386124365409
4,A549,81,3,6,14,GEF,0.625169855993752,0.2234641118950484,0.3268300592899322,3.485506772994995,-0.111860618,0.52548003,GEF,0.3245153470556859,0.0212355130982282,0.0212355130982282,0.41279614335137127,0.3192510741971872,0.888139382,0.6036952280985936
5,A549,81,3,6,14,GEF,0.332922776969334,-0.0687829671293696,,8.119118690490723,0.3309744894504547,0.5594772,,,,,,,0.6690255105495453,
1,A549,81,3,6,15,GEF,0.4369402658597955,0.0352345217610919,,3.811267137527466,0.1948659420013427,0.29458308,,,,,,,0.8051340579986573,
2,A549,81,3,6,15,GEF,0.3341075402683724,-0.0675982038303311,0.3108450770378113,4.014920234680176,0.3457605540752411,0.7790357,control,0.356222827725659,0.0,0.0,0.3395451508141657,0.5366398500911944,0.6542394459247589,0.5954396480079767
1,A549,81,3,6,2,GEF,0.3248815319325998,-0.0768242121661037,0.170470580458641,1.0401041507720947,-0.198740318,0.2655754,control,0.2268471592523557,0.0,0.0,0.0,0.0,0.801259682,0.400629841
2,A549,81,3,6,2,GEF,0.2640037166912914,-0.1377020274074121,0.19261035323143,1.6594679355621338,-0.052067883,0.3217324,GEF,0.1545034475930716,0.1231371444478945,0.1231371444478945,0.0,0.44636277876945796,0.947932117,0.697147447884729
1,A549,81,3,6,3,GEF,0.396750996137888,-0.0049547479608155,0.1494912207126617,0.9309256672859192,0.4106158912181854,0.6666988,GEF,0.0866730968199354,0.1278422185636227,0.1278422185636227,0.0,0.911412559182861,0.5893841087818146,0.7503983339823378
2,A549,81,3,6,3,GEF,0.361725352583868,-0.0399803915148355,0.2005285918712616,1.260372519493103,0.5961390733718872,0.5936479,control,0.2481005698408393,0.0,0.0,0.0,0.0,0.4038609266281128,0.2019304633140564
3,A549,81,3,6,3,GEF,0.3624228890832854,-0.0392828550154181,0.1093275398015976,0.5196747779846191,-0.125578791,-0.16930532,control,0.1521562648617746,0.0,0.0,0.183906585533391,0.4624552329782029,0.874421209,0.6684382209891014
4,A549,81,3,6,3,GEF,0.3443695356812309,-0.0573362084174726,0.3124825060367584,2.319565296173096,0.1518747508525848,0.5532008,control,0.310909678604594,0.0,0.0,0.3470486498791188,0.22596962933602116,0.8481252491474152,0.5370474392417182
1,A549,81,3,6,4,GEF,0.3013365039220886,-0.1003692401766149,0.2595311403274536,2.543978214263916,0.1582807600498199,0.60605174,GEF,0.2368550764268288,0.0825421932795962,0.0825421932795962,0.10439964137662314,0.0,0.84171923995018,0.42085961997509
2,A549,81,3,6,4,GEF,0.3033724563963866,-0.0983332877023169,0.227641612291336,1.8487684726715088,0.1455865800380706,0.61405253,GEF,0.1721281241462291,0.1166300101386552,0.1166300101386552,0.0,0.3255267242970806,0.8544134199619294,0.589970072129505
1,A549,81,3,6,5,GEF,0.6749363760125309,0.2732306319138273,0.1351612657308578,0.9082229733467102,0.2794323861598968,0.437638,GEF,0.0845593804846632,0.1272144139189427,0.1272144139189427,0.06552384131724565,0.9259043509305144,0.7205676138401031,0.8232359823853088
2,A549,81,3,6,5,GEF,0.5477545486742175,0.1460488045755139,0.1398635953664779,1.0312212705612185,0.626784086227417,0.5808754,GEF,0.0960110395137252,0.129882329034618,0.129882329034618,0.04397547125255023,0.8473909501278811,0.373215913772583,0.6103034319502321
3,A549,81,3,6,5,GEF,0.3813102667416423,-0.0203954773570612,0.0874924808740615,0.9915540218353271,0.5156092047691345,0.55020773,GEF,0.0923178517435101,0.1292124525660924,0.1292124525660924,0.28396548540099475,0.8727117120285289,0.4843907952308655,0.6785512536296971
1,A549,81,3,6,6,GEF,0.3538127572147943,-0.0478929868839092,0.1325209736824035,0.8620177507400513,0.4168804287910461,0.62266374,GEF,0.080257479835335,0.1257302005813232,0.1257302005813232,0.07762294847213203,0.955398492262932,0.5831195712089539,0.7692590317359429
2,A549,81,3,6,6,GEF,0.2658244999909532,-0.1358812441077503,0.2038754373788833,0.6719071269035339,-0.025484297,0.5603167,control,0.1788158261845082,0.0,0.0,0.0,0.2796753564518224,0.974515703,0.6270955297259112
3,A549,81,3,6,6,GEF,0.326833659072636,-0.0748720850260675,0.0927435532212257,0.562393844127655,0.4142404794692993,0.6013356,GEF,0.0523612333572502,0.1078005493611231,0.1078005493611231,0.25990250833616785,1.0,0.5857595205307007,0.7928797602653503
4,A549,81,3,6,6,GEF,0.3525689769413833,-0.0491367671573202,,0.2199307531118393,0.5661581754684448,0.5357432,,,,,,,0.4338418245315552,
1,A549,81,3,6,8,GEF,0.5688043252793605,0.1670985811806569,0.1087776198983192,0.6653594374656677,0.2859941124916076,0.71813637,GEF,0.0619477633607964,0.115821713264394,0.115821713264394,0.18642658700075337,1.0,0.7140058875083923,0.8570029437541962
2,A549,81,3,6,8,GEF,0.624356159275046,0.2226504151763423,0.2492659538984298,2.5278477668762207,0.2621250748634338,0.5938661,GEF,0.2353532639005305,0.0834699496371007,0.0834699496371007,0.05735954570146653,0.0,0.7378749251365662,0.3689374625682831
1,A549,81,3,6,9,GEF,0.497364878738595,0.0956591346398914,0.1650263667106628,1.075640320777893,-0.25296092,0.58889306,GEF,0.1001466399976003,0.1304345254644591,0.1304345254644591,0.0,0.8190369747321741,0.74703908,0.7830380273660871
1,A549,0,1,2,0,control,0.3725658733447661,-0.0291398707539374,0.0719919204711914,0.5512294769287109,-0.106580667,0.16744292,control,0.1581121483288017,0.0,0.0,0.3549966205304999,0.4216212660749134,0.893419333,0.6575202995374567
2,A549,0,1,2,0,control,0.3875862163838003,-0.0141195277149032,0.0871041193604469,0.2996302545070648,0.0214366763830184,0.3641222,control,0.1025828369291581,0.0,0.0,0.2857451474542164,0.8023342327420286,0.9785633236169816,0.8904487781795052
1,A549,0,1,2,1,control,0.7904327406940821,0.3887269965953785,0.1803322732448578,0.900122880935669,0.8659645915031433,0.8409896,control,0.2107797906580868,0.0,0.0,0.0,0.06052810908911712,0.1340354084968567,0.09728175879298691
2,A549,0,1,2,1,control,0.6068928751326799,0.2051871310339763,0.1606992334127426,0.5886202454566956,0.6700303554534912,0.7753854,control,0.1648632881874965,0.0,0.0,0.0,0.375334963954394,0.3299696445465088,0.35265230425045135
1,A549,0,1,2,10,control,0.3288011757945513,-0.0729045683041522,0.2842575013637543,3.436669111251831,0.5334648489952087,0.4608319,control,0.3446589292421325,0.0,0.0,0.21770789903840396,0.4573569274881061,0.46653515100479126,0.46194603924644867
2,A549,0,1,2,10,control,0.5552076595970378,0.1535019154983342,0.3538559079170227,2.469810485839844,0.5460246205329895,0.6344923,control,0.3167136125418488,0.0,0.0,0.5366417757625045,0.2657618192965546,0.4539753794670105,0.35986859938178256
3,A549,0,1,2,10,control,0.3769882171178937,-0.0247175269808098,0.2587241530418396,1.8389252424240112,0.2702276706695556,0.17307627,control,0.2882165882400996,0.0,0.0,0.10070163166326931,0.07038416397102036,0.7297723293304443,0.4000782466507323
4,A549,0,1,2,10,control,0.3207270451376968,-0.0809786989610067,0.1740394681692123,0.6295086741447449,0.7563236355781555,0.50167346,control,0.1718913003875326,0.0,0.0,0.0,0.3271504050789602,0.24367636442184448,0.28541338475040234
5,A549,0,1,2,10,control,0.584507333493895,0.1828015893951914,0.2102793902158737,1.3468512296676636,0.7691181898117065,0.7419396,control,0.2553541510874271,0.0,0.0,0.0,0.0,0.23088181018829346,0.11544090509414673
6,A549,0,1,2,10,control,0.4780074277742885,0.0763016836755849,0.218018501996994,2.005140781402588,0.9049978256225586,0.7449694,control,0.2968854424400838,0.0,0.0,0.0,0.12981845402241565,0.0950021743774414,0.11241031419992853
1,A549,0,1,2,11,control,0.4804970524482341,0.0787913083495305,0.142116516828537,0.7876526117324829,0.1255473047494888,0.7730518,control,0.1960471100357236,0.0,0.0,0.0336514852385962,0.16153643073625035,0.8744526952505112,0.5179945629933808
1,A549,0,1,2,12,control,0.3880882136258347,-0.0136175304728688,0.1631021797657013,0.6886587738990784,0.4021762907505035,0.65504044,control,0.1814558771914746,0.0,0.0,0.0,0.2615749762079368,0.5978237092494965,0.4296993427287166
2,A549,0,1,2,12,control,0.442938868260236,0.0412331241615324,0.163287803530693,1.4752013683319092,-0.096314803,0.26632324,control,0.2651854092571244,0.0,0.0,0.0,0.0,0.9036851969999999,0.45184259849999997
3,A549,0,1,2,12,control,0.307867481455767,-0.0938382626429366,0.1372209787368774,0.7480493187904358,0.6565118432044983,0.85058326,control,0.1904080938128165,0.0,0.0,0.056085230773107585,0.2001979329446268,0.3434881567955017,0.2718430448700643
1,A549,0,1,2,13,control,0.4535687209633514,0.0518629768646478,0.1603882312774658,0.5880008339881897,0.7688176035881042,0.8616213,control,0.1647540392358814,0.0,0.0,0.0,0.37608398265148024,0.23118239641189575,0.303633189531688
2,A549,0,1,2,13,control,0.3851455056223974,-0.0165602384763061,,0.3451697826385498,0.1634506285190582,0.74576277,,,,,,,0.8365493714809418,
