Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4,A133,0,1,60,1,-2.0570902024318114
MCF7,4,A133,0,1,60,2,-2.134889456627302
MCF7,4,A133,0,1,60,3,-2.3184400775332774
MCF7,4,A133,0,1,60,4,-1.2150225096841738
MCF7,4,A133,0,1,60,5,0.48763740202825695
MCF7,4,A133,0,1,60,6,-1.9897142453014154
MCF7,4,A133,0,1,60,7,-2.2351820674495553
MCF7,4,A133,0,1,60,8,-2.2457779166646574
MCF7,4,A133,0,1,60,9,-2.0357788332709776
MCF7,4,A133,0,1,60,10,-2.2801165802727574
MCF7,4,A133,0,1,60,11,-1.9932471379477061
MCF7,4,A133,1,1,60,1,-1.2434361756277392
MCF7,4,A133,1,1,60,2,-0.67039533095181
MCF7,4,A133,1,1,60,3,-0.8267535088265223
MCF7,4,A133,1,1,60,4,-0.8280024427550222
MCF7,4,A133,1,1,60,5,-0.972640798977888
MCF7,4,A133,1,1,60,6,-1.213341147705184
MCF7,4,A133,1,1,60,7,-0.8436200624195693
MCF7,4,A133,10,1,60,1,0.6917631119662158
MCF7,4,A133,10,1,60,2,-2.3199842726012787
MCF7,4,A133,10,1,60,3,-2.044177785599896
MCF7,4,A133,10,1,60,4,-2.10721479476881
MCF7,4,A133,10,1,60,5,-2.318781672120466
MCF7,4,A133,10,1,60,6,-1.795009809416584
MCF7,4,A133,10,1,60,7,-2.154198744155709
MCF7,4,A133,10,1,60,8,-1.2650293171063902
MCF7,4,A133,10,1,60,9,-1.7481568194635093
MCF7,4,A133,10,1,60,10,-1.6668262441349335
MCF7,4,A133,10,1,60,11,-2.302675416616432
MCF7,4,A133,10,1,60,12,-2.1266820455662963
MCF7,4,A133,10,1,60,13,1.2487144639456411
MCF7,4,A133,10,1,60,14,-1.3807138782968233
MCF7,4,A133,10,1,60,15,-1.453828373049874
MCF7,4,A133,11,1,60,1,-2.335506370454794
MCF7,4,A133,11,1,60,2,-2.2225341362901925
MCF7,4,A133,11,1,60,3,-2.1015197880619585
MCF7,4,A133,11,1,60,4,-1.6389385898532685
MCF7,4,A133,11,1,60,5,-1.370233037656506
MCF7,4,A133,11,1,60,6,-1.9909225818054297
MCF7,4,A133,11,1,60,7,-1.41626944315591
MCF7,4,A133,11,1,60,8,-1.9577715893026868
MCF7,4,A133,12,1,60,1,-1.472103107242952
MCF7,4,A133,12,1,60,2,-2.1231177226558873
MCF7,4,A133,12,1,60,3,-1.850228173699744
MCF7,4,A133,12,1,60,4,-0.54659550175801
MCF7,4,A133,12,1,60,5,-2.007191593693821
MCF7,4,A133,13,1,60,1,-2.0100358230614006
MCF7,4,A133,13,1,60,2,-1.3545740348108706
MCF7,4,A133,13,1,60,3,-1.7816138117793276
MCF7,4,A133,13,1,60,4,-1.6974460265088247
MCF7,4,A133,13,1,60,5,-2.0291219557145705
MCF7,4,A133,14,1,60,1,-1.602229927179355
MCF7,4,A133,14,1,60,2,0.10823228568148843
MCF7,4,A133,14,1,60,3,-0.4725632171008284
MCF7,4,A133,15,1,60,1,-0.972548315425721
MCF7,4,A133,15,1,60,2,-1.3661154897138479
MCF7,4,A133,15,1,60,3,-1.407630573144225
MCF7,4,A133,15,1,60,4,-0.9726564093424
MCF7,4,A133,15,1,60,5,-1.2042989226373189
MCF7,4,A133,16,1,60,1,-1.464043811301602
MCF7,4,A133,16,1,60,2,-1.4521883680600864
MCF7,4,A133,16,1,60,3,-1.8758379981651214
MCF7,4,A133,16,1,60,4,-1.3901005266756479
MCF7,4,A133,16,1,60,5,-2.129938247120802
MCF7,4,A133,16,1,60,6,-1.6178121354129957
MCF7,4,A133,16,1,60,7,-1.1913307694703676
MCF7,4,A133,16,1,60,8,-1.7639188611916785
MCF7,4,A133,16,1,60,9,-2.0270324455641227
MCF7,4,A133,17,1,60,1,-1.2442358663144468
MCF7,4,A133,17,1,60,2,-1.6697456180256425
MCF7,4,A133,17,1,60,3,-1.89734792801952
MCF7,4,A133,18,1,60,1,-2.3304184654912676
MCF7,4,A133,18,1,60,2,-2.0877156422532437
MCF7,4,A133,18,1,60,3,-2.22638767001426
MCF7,4,A133,18,1,60,4,-1.8121455894136882
MCF7,4,A133,18,1,60,5,-1.6021390675241673
MCF7,4,A133,18,1,60,6,-2.0753272726917213
MCF7,4,A133,18,1,60,7,-1.4433576948616218
MCF7,4,A133,18,1,60,8,-1.4438373468839483
MCF7,4,A133,18,1,60,9,-1.6673355715649651
MCF7,4,A133,19,1,60,1,-0.5293641999498739
MCF7,4,A133,19,1,60,2,-2.1407853551056406
MCF7,4,A133,19,1,60,3,-1.7774840584174365
MCF7,4,A133,19,1,60,4,-1.9840916329695826
MCF7,4,A133,19,1,60,5,-1.684196074832169
MCF7,4,A133,19,1,60,6,-2.173134509186961
MCF7,4,A133,19,1,60,7,-1.5510713577285362
MCF7,4,A133,2,1,60,1,-2.287115340527108
MCF7,4,A133,2,1,60,2,-1.837650017726723
MCF7,4,A133,2,1,60,3,-1.0854391713981437
MCF7,4,A133,2,1,60,4,-2.338743032861773
