Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4.0,A199,0,2,70.0,1,0.0004586253494505839
MCF7,4.0,A199,0,2,70.0,2,0.33954444547218987
MCF7,4.0,A199,0,2,70.0,3,-0.7234269536481418
MCF7,4.0,A199,0,2,70.0,4,-0.11231505156865851
MCF7,4.0,A199,1,2,70.0,1,-0.05794619568114301
MCF7,4.0,A199,1,2,70.0,2,-0.2347887561933394
MCF7,4.0,A199,1,2,70.0,3,1.6205897437539198
MCF7,4.0,A199,1,2,70.0,4,2.1987892959217215
MCF7,4.0,A199,1,2,70.0,5,1.6543232519715276
MCF7,4.0,A199,10,2,70.0,1,-0.9444066461469051
MCF7,4.0,A199,10,2,70.0,2,-1.648463562674946
MCF7,4.0,A199,10,2,70.0,3,-0.940038053489668
MCF7,4.0,A199,10,2,70.0,4,0.08170429220866678
MCF7,4.0,A199,10,2,70.0,5,0.7582602768262419
MCF7,4.0,A199,10,2,70.0,6,1.587326484510513
MCF7,4.0,A199,10,2,70.0,7,-0.08059203545566153
MCF7,4.0,A199,10,2,70.0,8,0.7861065319575122
MCF7,4.0,A199,11,2,70.0,1,1.2920898577475843
MCF7,4.0,A199,11,2,70.0,2,0.20473457661275024
MCF7,4.0,A199,11,2,70.0,3,-0.49824498224923097
MCF7,4.0,A199,11,2,70.0,4,1.5183151623187465
MCF7,4.0,A199,11,2,70.0,5,-0.05139901976328777
MCF7,4.0,A199,11,2,70.0,6,-0.6425428605142384
MCF7,4.0,A199,11,2,70.0,7,-2.7748199911508267
MCF7,4.0,A199,11,2,70.0,8,2.7335751174677148
MCF7,4.0,A199,11,2,70.0,9,1.0956258286983116
MCF7,4.0,A199,11,2,70.0,10,1.6137178116600295
MCF7,4.0,A199,11,2,70.0,11,-0.30471721623328274
MCF7,4.0,A199,12,2,70.0,1,0.10246126474824221
MCF7,4.0,A199,12,2,70.0,2,1.0137705140059137
MCF7,4.0,A199,12,2,70.0,3,2.474480628387461
MCF7,4.0,A199,12,2,70.0,4,1.5625520825595518
MCF7,4.0,A199,12,2,70.0,5,0.6823343649662608
MCF7,4.0,A199,13,2,70.0,1,-0.23500179015087558
MCF7,4.0,A199,13,2,70.0,2,0.298165074883492
MCF7,4.0,A199,13,2,70.0,3,-0.14953581648806588
MCF7,4.0,A199,13,2,70.0,4,3.1433656131347947
MCF7,4.0,A199,13,2,70.0,5,0.40737024257726123
MCF7,4.0,A199,13,2,70.0,6,-0.6286121155246188
MCF7,4.0,A199,13,2,70.0,7,0.5209818361340643
MCF7,4.0,A199,13,2,70.0,8,0.6502518064410222
MCF7,4.0,A199,13,2,70.0,9,3.1531545107878975
MCF7,4.0,A199,13,2,70.0,10,-0.18478443033693204
MCF7,4.0,A199,13,2,70.0,11,2.3365610731419095
MCF7,4.0,A199,13,2,70.0,12,1.8958169211846443
MCF7,4.0,A199,13,2,70.0,13,1.9299551685301624
MCF7,4.0,A199,13,2,70.0,14,2.0508188036378736
MCF7,4.0,A199,13,2,70.0,15,2.679602621541718
MCF7,4.0,A199,13,2,70.0,16,1.8712446348835052
MCF7,4.0,A199,14,2,70.0,1,3.7575133125877076
MCF7,4.0,A199,14,2,70.0,2,-0.24404976636406026
MCF7,4.0,A199,14,2,70.0,3,4.692779106374138
MCF7,4.0,A199,14,2,70.0,4,3.7690511707885084
MCF7,4.0,A199,14,2,70.0,5,6.461570855675784
MCF7,4.0,A199,14,2,70.0,6,4.5820451216859315
MCF7,4.0,A199,14,2,70.0,7,5.308929680507683
MCF7,4.0,A199,14,2,70.0,8,2.379222202273693
MCF7,4.0,A199,14,2,70.0,9,2.6768004251705944
MCF7,4.0,A199,14,2,70.0,10,1.1412364243983308
MCF7,4.0,A199,2,2,70.0,1,0.0720824700550391
MCF7,4.0,A199,2,2,70.0,2,1.8012653920169732
MCF7,4.0,A199,2,2,70.0,3,0.8712881217914272
MCF7,4.0,A199,2,2,70.0,4,-1.2487049604861973
MCF7,4.0,A199,2,2,70.0,5,-0.5380660818040808
MCF7,4.0,A199,3,2,70.0,1,-0.56476616853925
MCF7,4.0,A199,3,2,70.0,2,0.1945797886940796
MCF7,4.0,A199,3,2,70.0,3,1.60679255759822
MCF7,4.0,A199,3,2,70.0,4,0.2559211266721305
MCF7,4.0,A199,3,2,70.0,5,6.809259540536664
MCF7,4.0,A199,4,2,70.0,1,-0.7507209455402644
MCF7,4.0,A199,4,2,70.0,2,0.5257511052930827
MCF7,4.0,A199,4,2,70.0,3,-0.68452172237081
MCF7,4.0,A199,4,2,70.0,4,2.014657368481086
