Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Rc,Ed,cell_Ed
MCF7,4.0,A133,0,1,80.0,2.29,,
MCF7,4.0,A133,0,1,80.0,2.3,,
MCF7,4.0,A133,0,1,80.0,2.31,,
MCF7,4.0,A133,0,1,80.0,2.32,,
MCF7,4.0,A133,0,1,80.0,2.33,,
MCF7,4.0,A133,0,1,80.0,2.34,,
MCF7,4.0,A133,0,1,80.0,2.35,,
MCF7,4.0,A133,0,1,80.0,2.36,,
MCF7,4.0,A133,0,1,80.0,2.37,,
MCF7,4.0,A133,0,1,80.0,2.38,,
MCF7,4.0,A133,0,1,80.0,2.39,,
MCF7,4.0,A133,0,1,80.0,2.4,,
MCF7,4.0,A133,0,1,80.0,2.41,,
MCF7,4.0,A133,0,1,80.0,2.42,,
MCF7,4.0,A133,0,1,80.0,2.43,,
MCF7,4.0,A133,0,1,80.0,2.44,,
MCF7,4.0,A133,0,1,80.0,2.45,,
MCF7,4.0,A133,0,1,80.0,2.46,,
MCF7,4.0,A133,0,1,80.0,2.47,,
MCF7,4.0,A133,0,1,80.0,2.48,,
MCF7,4.0,A133,0,1,80.0,2.49,,
MCF7,4.0,A133,0,1,80.0,2.5,,
MCF7,4.0,A133,0,1,80.0,2.51,,
MCF7,4.0,A133,0,1,80.0,2.52,,
MCF7,4.0,A133,0,1,80.0,2.53,,
MCF7,4.0,A133,0,1,80.0,2.54,,
MCF7,4.0,A133,0,1,80.0,2.55,,
MCF7,4.0,A133,0,1,80.0,2.56,,
MCF7,4.0,A133,0,1,80.0,2.57,,
MCF7,4.0,A133,0,1,80.0,2.58,,
MCF7,4.0,A133,0,1,80.0,2.59,,
MCF7,4.0,A133,0,1,80.0,2.6,,
MCF7,4.0,A133,0,1,80.0,2.61,,
MCF7,4.0,A133,0,1,80.0,2.62,,
MCF7,4.0,A133,0,1,80.0,2.63,,
MCF7,4.0,A133,0,1,80.0,2.64,,
MCF7,4.0,A133,0,1,80.0,2.65,,
MCF7,4.0,A133,0,1,80.0,2.66,,
MCF7,4.0,A133,0,1,80.0,2.67,,
MCF7,4.0,A133,0,1,80.0,2.68,,
MCF7,4.0,A133,0,1,80.0,2.69,,
MCF7,4.0,A133,0,1,80.0,2.7,,
MCF7,4.0,A133,0,1,80.0,2.71,,
MCF7,4.0,A133,0,1,80.0,2.72,,
MCF7,4.0,A133,0,1,80.0,2.73,,
MCF7,4.0,A133,0,1,80.0,2.74,,
MCF7,4.0,A133,0,1,80.0,2.75,,
MCF7,4.0,A133,0,1,80.0,2.76,,
MCF7,4.0,A133,0,1,80.0,2.77,,
MCF7,4.0,A133,0,1,80.0,2.78,,
MCF7,4.0,A133,0,1,80.0,2.79,,
MCF7,4.0,A133,0,1,80.0,2.8,,
MCF7,4.0,A133,0,1,80.0,2.81,,
MCF7,4.0,A133,0,1,80.0,2.82,,
MCF7,4.0,A133,0,1,80.0,2.83,,
MCF7,4.0,A133,0,1,80.0,2.84,,
MCF7,4.0,A133,0,1,80.0,2.85,,
MCF7,4.0,A133,0,1,80.0,2.86,,
MCF7,4.0,A133,0,1,80.0,2.87,,
MCF7,4.0,A133,0,1,80.0,2.88,,
MCF7,4.0,A133,0,1,80.0,2.89,,
MCF7,4.0,A133,0,1,80.0,2.9,,
MCF7,4.0,A133,0,1,80.0,2.91,,
MCF7,4.0,A133,0,1,80.0,2.92,,
MCF7,4.0,A133,0,1,80.0,2.93,,
MCF7,4.0,A133,0,1,80.0,2.94,,
MCF7,4.0,A133,0,1,80.0,2.95,,
MCF7,4.0,A133,0,1,80.0,2.96,,
MCF7,4.0,A133,0,1,80.0,2.97,,
MCF7,4.0,A133,0,1,80.0,2.98,,
MCF7,4.0,A133,0,1,80.0,2.99,,
MCF7,4.0,A133,0,1,80.0,3.0,,
MCF7,4.0,A133,0,1,80.0,3.01,,
MCF7,4.0,A133,0,1,80.0,3.02,,
MCF7,4.0,A133,0,1,80.0,3.03,,
MCF7,4.0,A133,0,1,80.0,3.04,,
MCF7,4.0,A133,0,1,80.0,3.05,,
MCF7,4.0,A133,0,1,80.0,3.06,,
MCF7,4.0,A133,0,1,80.0,3.07,,
MCF7,4.0,A133,0,1,80.0,3.08,,
MCF7,4.0,A133,0,1,80.0,3.09,,
MCF7,4.0,A133,0,1,80.0,3.1,,
MCF7,4.0,A133,0,1,80.0,3.11,,
MCF7,4.0,A133,0,1,80.0,3.12,,
MCF7,4.0,A133,0,1,80.0,3.13,,
MCF7,4.0,A133,0,1,80.0,3.14,,
MCF7,4.0,A133,0,1,80.0,3.15,,
MCF7,4.0,A133,0,1,80.0,3.16,,
MCF7,4.0,A133,0,1,80.0,3.17,,
MCF7,4.0,A133,0,1,80.0,3.18,,
MCF7,4.0,A133,0,1,80.0,3.19,,
MCF7,4.0,A133,0,1,80.0,3.2,,
MCF7,4.0,A133,0,1,80.0,3.21,,
MCF7,4.0,A133,0,1,80.0,3.22,,
MCF7,4.0,A133,0,1,80.0,3.23,,
MCF7,4.0,A133,0,1,80.0,3.24,,
MCF7,4.0,A133,0,1,80.0,3.25,,
MCF7,4.0,A133,0,1,80.0,3.26,,
MCF7,4.0,A133,0,1,80.0,3.27,,
MCF7,4.0,A133,0,1,80.0,3.28,,
MCF7,4.0,A133,0,1,80.0,3.29,,
MCF7,4.0,A133,0,1,80.0,3.3,,
MCF7,4.0,A133,0,1,80.0,3.31,,
MCF7,4.0,A133,0,1,80.0,3.32,,
MCF7,4.0,A133,0,1,80.0,3.33,,
MCF7,4.0,A133,0,1,80.0,3.34,,
MCF7,4.0,A133,0,1,80.0,3.35,,
MCF7,4.0,A133,0,1,80.0,3.36,,
MCF7,4.0,A133,0,1,80.0,3.37,,
MCF7,4.0,A133,0,1,80.0,3.38,,
MCF7,4.0,A133,0,1,80.0,3.39,,
MCF7,4.0,A133,0,1,80.0,3.4,,
MCF7,4.0,A133,0,1,80.0,3.41,,
MCF7,4.0,A133,0,1,80.0,3.42,,
MCF7,4.0,A133,0,1,80.0,3.43,,
MCF7,4.0,A133,0,1,80.0,3.44,,
MCF7,4.0,A133,0,1,80.0,3.45,,
MCF7,4.0,A133,0,1,80.0,3.46,,
MCF7,4.0,A133,0,1,80.0,3.47,,
MCF7,4.0,A133,0,1,80.0,3.48,,
MCF7,4.0,A133,0,1,80.0,3.49,,
MCF7,4.0,A133,0,1,80.0,3.5,,
MCF7,4.0,A133,0,1,80.0,3.51,,
MCF7,4.0,A133,0,1,80.0,3.52,,
MCF7,4.0,A133,0,1,80.0,3.53,,
MCF7,4.0,A133,0,1,80.0,3.54,,
MCF7,4.0,A133,0,1,80.0,3.55,,
MCF7,4.0,A133,0,1,80.0,3.56,,
MCF7,4.0,A133,0,1,80.0,3.57,,
MCF7,4.0,A133,0,1,80.0,3.58,,
MCF7,4.0,A133,0,1,80.0,3.59,,
MCF7,4.0,A133,0,1,80.0,3.6,,
MCF7,4.0,A133,1,1,80.0,0.0,,0.0
MCF7,4.0,A133,1,1,80.0,0.01,,
MCF7,4.0,A133,1,1,80.0,0.02,,
MCF7,4.0,A133,1,1,80.0,0.03,,
MCF7,4.0,A133,1,1,80.0,0.04,,
MCF7,4.0,A133,1,1,80.0,0.05,,
MCF7,4.0,A133,1,1,80.0,0.06,,
MCF7,4.0,A133,1,1,80.0,0.07,,
MCF7,4.0,A133,1,1,80.0,0.08,,
MCF7,4.0,A133,1,1,80.0,0.09,,
MCF7,4.0,A133,1,1,80.0,0.1,,
MCF7,4.0,A133,1,1,80.0,0.11,,
MCF7,4.0,A133,1,1,80.0,0.12,,
MCF7,4.0,A133,1,1,80.0,0.13,,
MCF7,4.0,A133,1,1,80.0,0.14,,
MCF7,4.0,A133,1,1,80.0,0.15,,
MCF7,4.0,A133,1,1,80.0,0.16,,
MCF7,4.0,A133,1,1,80.0,0.17,,
MCF7,4.0,A133,1,1,80.0,0.18,,
MCF7,4.0,A133,1,1,80.0,0.19,,
MCF7,4.0,A133,1,1,80.0,0.2,,
MCF7,4.0,A133,1,1,80.0,0.21,,
MCF7,4.0,A133,1,1,80.0,0.22,,
MCF7,4.0,A133,1,1,80.0,0.23,,
MCF7,4.0,A133,1,1,80.0,0.24,,
MCF7,4.0,A133,1,1,80.0,0.25,,
MCF7,4.0,A133,1,1,80.0,0.26,,
MCF7,4.0,A133,1,1,80.0,0.27,,
MCF7,4.0,A133,1,1,80.0,0.28,,
MCF7,4.0,A133,1,1,80.0,0.29,,
MCF7,4.0,A133,1,1,80.0,0.3,,
MCF7,4.0,A133,1,1,80.0,0.31,,
MCF7,4.0,A133,1,1,80.0,0.32,,
MCF7,4.0,A133,1,1,80.0,0.33,,
MCF7,4.0,A133,1,1,80.0,0.34,,
MCF7,4.0,A133,1,1,80.0,0.35,,
MCF7,4.0,A133,1,1,80.0,0.36,,0.05154743045568466
MCF7,4.0,A133,1,1,80.0,0.37,,0.05037698522210121
MCF7,4.0,A133,1,1,80.0,0.38,0.033517785370349884,0.050990208983421326
MCF7,4.0,A133,1,1,80.0,0.39,0.04824129119515419,0.05380133166909218
MCF7,4.0,A133,1,1,80.0,0.4,0.05030408501625061,0.05623624846339226
MCF7,4.0,A133,1,1,80.0,0.41,0.0536920428276062,0.05982840806245804
MCF7,4.0,A133,1,1,80.0,0.42,0.056639112532138824,0.06357157230377197
MCF7,4.0,A133,1,1,80.0,0.43,0.06193000078201294,0.06646209210157394
MCF7,4.0,A133,1,1,80.0,0.44,0.06488596647977829,0.06992776691913605
MCF7,4.0,A133,1,1,80.0,0.45,0.06572361290454865,0.07257727533578873
MCF7,4.0,A133,1,1,80.0,0.46,0.06784263253211975,0.07487107813358307
MCF7,4.0,A133,1,1,80.0,0.47,0.06895680725574493,0.07642289996147156
MCF7,4.0,A133,1,1,80.0,0.48,0.06886512041091919,0.07757732272148132
MCF7,4.0,A133,1,1,80.0,0.49,0.07043329626321793,0.07830260694026947
MCF7,4.0,A133,1,1,80.0,0.5,0.07236849516630173,0.07931314408779144
MCF7,4.0,A133,1,1,80.0,0.51,0.07255274057388306,0.07869954407215118
MCF7,4.0,A133,1,1,80.0,0.52,0.07307933270931244,0.07774680852890015
MCF7,4.0,A133,1,1,80.0,0.53,0.07390989363193512,0.07600706815719604
MCF7,4.0,A133,1,1,80.0,0.54,0.07476714253425598,0.07673559337854385
MCF7,4.0,A133,1,1,80.0,0.55,0.0751865804195404,0.07608725130558014
MCF7,4.0,A133,1,1,80.0,0.56,0.07599887996912003,0.07638499140739441
MCF7,4.0,A133,1,1,80.0,0.57,0.07636638730764389,0.07671722024679184
MCF7,4.0,A133,1,1,80.0,0.58,0.0771629735827446,0.07735439389944077
MCF7,4.0,A133,1,1,80.0,0.59,0.07821899652481079,0.0776364728808403
MCF7,4.0,A133,1,1,80.0,0.6,0.07855597138404846,0.08011815696954727
MCF7,4.0,A133,1,1,80.0,0.61,0.0794561579823494,0.0806337371468544
MCF7,4.0,A133,1,1,80.0,0.62,0.07985099405050278,0.08170603215694427
MCF7,4.0,A133,1,1,80.0,0.63,0.07784493267536163,0.0801997110247612
MCF7,4.0,A133,1,1,80.0,0.64,0.08042783290147781,0.08444397151470184
MCF7,4.0,A133,1,1,80.0,0.65,0.08134680241346359,0.08462592959403992
MCF7,4.0,A133,1,1,80.0,0.66,0.08037450164556503,0.08526571094989777
MCF7,4.0,A133,1,1,80.0,0.67,0.07939500361680984,0.0860234946012497
MCF7,4.0,A133,1,1,80.0,0.68,0.0787939578294754,0.08866696804761887
MCF7,4.0,A133,1,1,80.0,0.69,0.0822727382183075,0.09119396656751633
MCF7,4.0,A133,1,1,80.0,0.7,0.08078154176473618,0.08991739153862
MCF7,4.0,A133,1,1,80.0,0.71,0.08397122472524643,0.09220604598522186
MCF7,4.0,A133,1,1,80.0,0.72,0.08607759326696396,0.09436311572790146
MCF7,4.0,A133,1,1,80.0,0.73,0.08663685619831085,0.09660764783620834
MCF7,4.0,A133,1,1,80.0,0.74,0.08755962550640106,0.0969877764582634
MCF7,4.0,A133,1,1,80.0,0.75,0.09045539051294327,0.09890227019786835
MCF7,4.0,A133,1,1,80.0,0.76,0.09122569859027863,0.10028603672981262
MCF7,4.0,A133,1,1,80.0,0.77,0.09068533778190613,0.09755715727806091
MCF7,4.0,A133,1,1,80.0,0.78,0.0916484147310257,0.10173798352479935
MCF7,4.0,A133,1,1,80.0,0.79,0.09123566746711731,0.09964114427566528
MCF7,4.0,A133,1,1,80.0,0.8,0.09302017837762833,0.10005492717027664
MCF7,4.0,A133,1,1,80.0,0.81,0.09541026502847672,0.10053985565900803
MCF7,4.0,A133,1,1,80.0,0.82,0.09759286046028137,0.10209725797176361
MCF7,4.0,A133,1,1,80.0,0.83,0.09564023464918137,0.09977982193231583
MCF7,4.0,A133,1,1,80.0,0.84,0.0972321480512619,0.1021767258644104
MCF7,4.0,A133,1,1,80.0,0.85,0.09946037828922272,0.10230305045843124
MCF7,4.0,A133,1,1,80.0,0.86,0.0997081995010376,0.10480760037899017
MCF7,4.0,A133,1,1,80.0,0.87,0.09983669966459274,0.10239145904779434
MCF7,4.0,A133,1,1,80.0,0.88,0.10150472074747086,0.105901338160038
MCF7,4.0,A133,1,1,80.0,0.89,0.09962763637304306,0.1023600772023201
MCF7,4.0,A133,1,1,80.0,0.9,0.1007404774427414,0.1055578887462616
MCF7,4.0,A133,1,1,80.0,0.91,0.1012721061706543,0.10382533073425293
MCF7,4.0,A133,1,1,80.0,0.92,0.10232774913311005,0.10545751452445984
MCF7,4.0,A133,1,1,80.0,0.93,0.10234072804450989,0.10615529865026474
MCF7,4.0,A133,1,1,80.0,0.94,0.10362773388624191,0.1068420559167862
MCF7,4.0,A133,1,1,80.0,0.95,0.10219161212444305,0.10549750924110413
MCF7,4.0,A133,1,1,80.0,0.96,0.10533464699983597,0.10636013001203537
MCF7,4.0,A133,1,1,80.0,0.97,0.10313151776790619,0.10798078775405884
MCF7,4.0,A133,1,1,80.0,0.98,0.10166141390800476,0.1073710024356842
MCF7,4.0,A133,1,1,80.0,0.99,0.10289803147315979,0.10929329693317413
MCF7,4.0,A133,1,1,80.0,1.0,0.1045595109462738,0.108883798122406
MCF7,4.0,A133,1,1,80.0,1.01,0.10578805953264236,0.10974812507629395
MCF7,4.0,A133,1,1,80.0,1.02,0.10258844494819641,0.10918647795915604
MCF7,4.0,A133,1,1,80.0,1.03,0.10476917773485184,0.11028177291154861
MCF7,4.0,A133,1,1,80.0,1.04,0.1064908504486084,0.10968661308288574
MCF7,4.0,A133,1,1,80.0,1.05,0.10900856554508209,0.10895347595214844
MCF7,4.0,A133,1,1,80.0,1.06,0.10627374053001404,0.11168736219406128
MCF7,4.0,A133,1,1,80.0,1.07,0.10996592789888382,0.10863462835550308
MCF7,4.0,A133,1,1,80.0,1.08,0.10584382712841034,0.1140194982290268
MCF7,4.0,A133,1,1,80.0,1.09,0.10962120443582535,0.10901274532079697
MCF7,4.0,A133,1,1,80.0,1.1,0.1112816333770752,0.11256619542837143
MCF7,4.0,A133,1,1,80.0,1.11,0.11115621030330658,0.1133577898144722
MCF7,4.0,A133,1,1,80.0,1.12,0.10305693000555038,0.11564572900533676
MCF7,4.0,A133,1,1,80.0,1.13,0.11124173551797867,0.12310024350881577
MCF7,4.0,A133,1,1,80.0,1.14,0.11346447467803955,0.11877952516078949
MCF7,4.0,A133,1,1,80.0,1.15,0.1131104826927185,0.10996019840240479
MCF7,4.0,A133,1,1,80.0,1.16,0.11851963400840759,0.12194031476974487
MCF7,4.0,A133,1,1,80.0,1.17,0.10574538260698318,0.11648494005203247
MCF7,4.0,A133,1,1,80.0,1.18,0.11725670844316483,0.12300612777471542
MCF7,4.0,A133,1,1,80.0,1.19,0.11316008120775223,0.1190854012966156
MCF7,4.0,A133,1,1,80.0,1.2,0.11129923909902573,0.11842701584100723
MCF7,4.0,A133,1,1,80.0,1.21,0.11420722305774689,0.11359715461730957
MCF7,4.0,A133,1,1,80.0,1.22,0.1167992576956749,0.1220756247639656
MCF7,4.0,A133,1,1,80.0,1.23,0.11182898283004761,0.11421629786491394
MCF7,4.0,A133,1,1,80.0,1.24,0.1082029640674591,0.12199462950229645
MCF7,4.0,A133,1,1,80.0,1.25,0.10655906796455383,0.11607946455478668
MCF7,4.0,A133,1,1,80.0,1.26,0.1209806278347969,0.12358325719833374
MCF7,4.0,A133,1,1,80.0,1.27,0.10673254728317261,0.12599600851535797
MCF7,4.0,A133,1,1,80.0,1.28,0.1104416623711586,0.12647084891796112
MCF7,4.0,A133,1,1,80.0,1.29,0.11471489816904068,0.11721006035804749
MCF7,4.0,A133,1,1,80.0,1.3,0.10798419266939163,0.11710628122091293
MCF7,4.0,A133,1,1,80.0,1.31,,
MCF7,4.0,A133,1,1,80.0,1.32,,
MCF7,4.0,A133,1,1,80.0,1.33,0.11472510546445847,0.12666098773479462
MCF7,4.0,A133,1,1,80.0,1.34,,
MCF7,4.0,A133,1,1,80.0,1.35,,
MCF7,4.0,A133,1,1,80.0,1.36,,
MCF7,4.0,A133,1,1,80.0,1.37,,
MCF7,4.0,A133,1,1,80.0,1.38,,
MCF7,4.0,A133,1,1,80.0,1.39,,
MCF7,4.0,A133,1,1,80.0,1.4,,
MCF7,4.0,A133,1,1,80.0,1.41,,
MCF7,4.0,A133,1,1,80.0,1.42,,
MCF7,4.0,A133,1,1,80.0,1.43,,
MCF7,4.0,A133,1,1,80.0,1.44,,
MCF7,4.0,A133,1,1,80.0,1.45,,
MCF7,4.0,A133,1,1,80.0,1.46,,
MCF7,4.0,A133,1,1,80.0,1.47,,
MCF7,4.0,A133,1,1,80.0,1.48,,
MCF7,4.0,A133,1,1,80.0,1.49,,
MCF7,4.0,A133,1,1,80.0,1.5,,
MCF7,4.0,A133,1,1,80.0,1.51,,
MCF7,4.0,A133,1,1,80.0,1.52,,
MCF7,4.0,A133,1,1,80.0,1.53,,
MCF7,4.0,A133,1,1,80.0,1.54,,
MCF7,4.0,A133,1,1,80.0,1.55,,
MCF7,4.0,A133,1,1,80.0,1.56,,
MCF7,4.0,A133,1,1,80.0,1.57,,
MCF7,4.0,A133,1,1,80.0,1.58,,
MCF7,4.0,A133,1,1,80.0,1.59,,
MCF7,4.0,A133,1,1,80.0,1.6,,
MCF7,4.0,A133,1,1,80.0,1.61,,
MCF7,4.0,A133,1,1,80.0,1.62,,
MCF7,4.0,A133,1,1,80.0,1.63,,
MCF7,4.0,A133,1,1,80.0,1.64,,
MCF7,4.0,A133,1,1,80.0,1.65,,
MCF7,4.0,A133,1,1,80.0,1.66,,
MCF7,4.0,A133,1,1,80.0,1.67,,
MCF7,4.0,A133,1,1,80.0,1.68,,
MCF7,4.0,A133,1,1,80.0,1.69,,
MCF7,4.0,A133,1,1,80.0,1.7,,
MCF7,4.0,A133,1,1,80.0,1.71,,
MCF7,4.0,A133,1,1,80.0,1.72,,
MCF7,4.0,A133,1,1,80.0,1.73,,
MCF7,4.0,A133,1,1,80.0,1.74,,
MCF7,4.0,A133,1,1,80.0,1.75,,
MCF7,4.0,A133,1,1,80.0,1.76,,
MCF7,4.0,A133,1,1,80.0,1.77,,
MCF7,4.0,A133,1,1,80.0,1.78,,
MCF7,4.0,A133,1,1,80.0,1.79,,
MCF7,4.0,A133,1,1,80.0,1.8,,
MCF7,4.0,A133,1,1,80.0,1.81,,
MCF7,4.0,A133,1,1,80.0,1.82,,
MCF7,4.0,A133,1,1,80.0,1.83,,
MCF7,4.0,A133,1,1,80.0,1.84,,
MCF7,4.0,A133,1,1,80.0,1.85,,
MCF7,4.0,A133,1,1,80.0,1.86,,
MCF7,4.0,A133,1,1,80.0,1.87,,
MCF7,4.0,A133,1,1,80.0,1.88,,
MCF7,4.0,A133,1,1,80.0,1.89,,
MCF7,4.0,A133,1,1,80.0,1.9,,
MCF7,4.0,A133,1,1,80.0,1.91,,
MCF7,4.0,A133,1,1,80.0,1.92,,
MCF7,4.0,A133,1,1,80.0,1.93,,
MCF7,4.0,A133,1,1,80.0,1.94,,
MCF7,4.0,A133,1,1,80.0,1.95,,
MCF7,4.0,A133,1,1,80.0,1.96,,
MCF7,4.0,A133,1,1,80.0,1.97,,
MCF7,4.0,A133,1,1,80.0,1.98,,
MCF7,4.0,A133,1,1,80.0,1.99,,
MCF7,4.0,A133,1,1,80.0,2.0,,
MCF7,4.0,A133,1,1,80.0,2.01,,
MCF7,4.0,A133,1,1,80.0,2.02,,
MCF7,4.0,A133,1,1,80.0,2.03,,
MCF7,4.0,A133,1,1,80.0,2.04,,
MCF7,4.0,A133,1,1,80.0,2.05,,
MCF7,4.0,A133,1,1,80.0,2.06,,
MCF7,4.0,A133,1,1,80.0,2.07,,
MCF7,4.0,A133,1,1,80.0,2.08,,
MCF7,4.0,A133,1,1,80.0,2.09,,
MCF7,4.0,A133,1,1,80.0,2.1,,
MCF7,4.0,A133,1,1,80.0,2.11,,
MCF7,4.0,A133,1,1,80.0,2.12,,
MCF7,4.0,A133,1,1,80.0,2.13,,
MCF7,4.0,A133,1,1,80.0,2.14,,
MCF7,4.0,A133,1,1,80.0,2.15,,
MCF7,4.0,A133,1,1,80.0,2.16,,
MCF7,4.0,A133,1,1,80.0,2.17,,
MCF7,4.0,A133,1,1,80.0,2.18,,
MCF7,4.0,A133,1,1,80.0,2.19,,
MCF7,4.0,A133,1,1,80.0,2.2,,
MCF7,4.0,A133,10,1,80.0,0.0,,0.0
MCF7,4.0,A133,10,1,80.0,0.01,,
MCF7,4.0,A133,10,1,80.0,0.02,,
MCF7,4.0,A133,10,1,80.0,0.03,,
MCF7,4.0,A133,10,1,80.0,0.04,,
MCF7,4.0,A133,10,1,80.0,0.05,,
MCF7,4.0,A133,10,1,80.0,0.06,,
MCF7,4.0,A133,10,1,80.0,0.07,,
MCF7,4.0,A133,10,1,80.0,0.08,,
MCF7,4.0,A133,10,1,80.0,0.09,,
MCF7,4.0,A133,10,1,80.0,0.1,,
MCF7,4.0,A133,10,1,80.0,0.11,,
MCF7,4.0,A133,10,1,80.0,0.12,,
MCF7,4.0,A133,10,1,80.0,0.13,,
MCF7,4.0,A133,10,1,80.0,0.14,,
MCF7,4.0,A133,10,1,80.0,0.15,0.054726772010326385,0.05536388233304024
MCF7,4.0,A133,10,1,80.0,0.16,0.05069549381732941,0.05477825924754143
MCF7,4.0,A133,10,1,80.0,0.17,0.050421085208654404,0.05699732527136803
MCF7,4.0,A133,10,1,80.0,0.18,0.053890734910964966,0.05769212543964386
MCF7,4.0,A133,10,1,80.0,0.19,0.060943763703107834,0.0637650191783905
MCF7,4.0,A133,10,1,80.0,0.2,0.061553698033094406,0.06474907696247101
MCF7,4.0,A133,10,1,80.0,0.21,0.0635841116309166,0.06708367168903351
MCF7,4.0,A133,10,1,80.0,0.22,0.06705402582883835,0.07026495784521103
MCF7,4.0,A133,10,1,80.0,0.23,0.06967619061470032,0.07091767340898514
MCF7,4.0,A133,10,1,80.0,0.24,0.07059119641780853,0.07515141367912292
MCF7,4.0,A133,10,1,80.0,0.25,0.07139123231172562,0.07677378505468369
MCF7,4.0,A133,10,1,80.0,0.26,0.0737907886505127,0.07791027426719666
MCF7,4.0,A133,10,1,80.0,0.27,0.07420177757740021,0.07912429422140121
MCF7,4.0,A133,10,1,80.0,0.28,0.07341081649065018,0.07921408861875534
MCF7,4.0,A133,10,1,80.0,0.29,0.07257452607154846,0.07985356450080872
MCF7,4.0,A133,10,1,80.0,0.3,0.07404076308012009,0.08148133754730225
MCF7,4.0,A133,10,1,80.0,0.31,0.07300635427236557,0.08103121817111969
MCF7,4.0,A133,10,1,80.0,0.32,0.07525202631950378,0.08231380581855774
MCF7,4.0,A133,10,1,80.0,0.33,0.07331766933202744,0.08075721561908722
MCF7,4.0,A133,10,1,80.0,0.34,0.07730650156736374,0.08232640475034714
MCF7,4.0,A133,10,1,80.0,0.35,0.07730143517255783,0.08213721215724945
MCF7,4.0,A133,10,1,80.0,0.36,0.07665860652923584,0.08213533461093903
MCF7,4.0,A133,10,1,80.0,0.37,0.07473548501729965,0.0820579081773758
MCF7,4.0,A133,10,1,80.0,0.38,0.07415468990802765,0.08177576959133148
MCF7,4.0,A133,10,1,80.0,0.39,0.07319694757461548,0.08223079144954681
MCF7,4.0,A133,10,1,80.0,0.4,0.07390125840902328,0.08202391117811203
MCF7,4.0,A133,10,1,80.0,0.41,0.0721864178776741,0.08309831470251083
MCF7,4.0,A133,10,1,80.0,0.42,0.07236888259649277,0.08486507087945938
MCF7,4.0,A133,10,1,80.0,0.43,0.0737212523818016,0.0865338072180748
MCF7,4.0,A133,10,1,80.0,0.44,0.07445692270994186,0.08825180679559708
MCF7,4.0,A133,10,1,80.0,0.45,0.07642026245594025,0.08970807492733002
MCF7,4.0,A133,10,1,80.0,0.46,0.07802540063858032,0.0894361361861229
MCF7,4.0,A133,10,1,80.0,0.47,0.0793616995215416,0.09002196788787842
MCF7,4.0,A133,10,1,80.0,0.48,0.08140210807323456,0.08940587937831879
MCF7,4.0,A133,10,1,80.0,0.49,0.0825531929731369,0.08903329819440842
MCF7,4.0,A133,10,1,80.0,0.5,0.08579101413488388,0.08825526386499405
MCF7,4.0,A133,10,1,80.0,0.51,0.0887020081281662,0.08841191977262497
MCF7,4.0,A133,10,1,80.0,0.52,0.09297254681587219,0.0894741639494896
MCF7,4.0,A133,10,1,80.0,0.53,0.09463945031166077,0.08984030783176422
MCF7,4.0,A133,10,1,80.0,0.54,0.09691542387008667,0.09056549519300461
MCF7,4.0,A133,10,1,80.0,0.55,0.1001419797539711,0.09221061319112778
MCF7,4.0,A133,10,1,80.0,0.56,0.1029350534081459,0.09249310940504074
MCF7,4.0,A133,10,1,80.0,0.57,0.10716734826564789,0.09345957636833191
MCF7,4.0,A133,10,1,80.0,0.58,0.10833223164081573,0.09453079849481583
MCF7,4.0,A133,10,1,80.0,0.59,0.10867898166179657,0.09506523609161377
MCF7,4.0,A133,10,1,80.0,0.6,0.1059093326330185,0.09318256378173828
MCF7,4.0,A133,10,1,80.0,0.61,0.10893537849187851,0.0944305881857872
MCF7,4.0,A133,10,1,80.0,0.62,0.10619854927062988,0.09472109377384186
MCF7,4.0,A133,10,1,80.0,0.63,0.10650970786809921,0.09411127120256424
MCF7,4.0,A133,10,1,80.0,0.64,0.10474853962659836,0.0946255773305893
MCF7,4.0,A133,10,1,80.0,0.65,0.10254863649606705,0.09492222219705582
MCF7,4.0,A133,10,1,80.0,0.66,0.10184496641159058,0.09451504796743393
MCF7,4.0,A133,10,1,80.0,0.67,0.09806019812822342,0.0936279296875
MCF7,4.0,A133,10,1,80.0,0.68,0.09578777104616165,0.09427165240049362
MCF7,4.0,A133,10,1,80.0,0.69,0.09330675005912781,0.09363244473934174
MCF7,4.0,A133,10,1,80.0,0.7,0.09324967861175537,0.095432810485363
MCF7,4.0,A133,10,1,80.0,0.71,0.0940149798989296,0.0949443131685257
MCF7,4.0,A133,10,1,80.0,0.72,0.09313555806875229,0.09545501321554184
MCF7,4.0,A133,10,1,80.0,0.73,0.09375717490911484,0.0959465280175209
MCF7,4.0,A133,10,1,80.0,0.74,0.09448131918907166,0.09702501446008682
MCF7,4.0,A133,10,1,80.0,0.75,0.0963611975312233,0.09812469780445099
MCF7,4.0,A133,10,1,80.0,0.76,0.09654618799686432,0.09834370762109756
MCF7,4.0,A133,10,1,80.0,0.77,0.09708203375339508,0.0986907109618187
MCF7,4.0,A133,10,1,80.0,0.78,0.09817127138376236,0.10022296756505966
MCF7,4.0,A133,10,1,80.0,0.79,0.09873785078525543,0.10197661072015762
MCF7,4.0,A133,10,1,80.0,0.8,0.10075053572654724,0.10137129575014114
MCF7,4.0,A133,10,1,80.0,0.81,0.10061024129390717,0.10234052687883377
