ObjectNumber,Metadata_cell,Metadata_concentration,Metadata_dish,Metadata_hour,Metadata_site,Metadata_treatment,Predicted_Probability,S
1,A549,6,1,6,0,ALM,0.266450504885383,-0.05866716422384749
2,A549,6,1,6,0,ALM,0.3562522299936104,0.03113456088437988
3,A549,6,1,6,0,ALM,0.4305332487430471,0.10541557963381659
1,A549,6,1,6,1,ALM,0.5228672104228702,0.1977495413136397
2,A549,6,1,6,1,ALM,0.41740124744382223,0.09228357833459172
3,A549,6,1,6,1,ALM,0.5327384627175409,0.20762079360831037
4,A549,6,1,6,1,ALM,0.41732856901467114,0.09221089990544062
1,A549,6,1,6,10,ALM,0.585247643735537,0.26012997462630644
2,A549,6,1,6,10,ALM,0.5972252578665442,0.2721075887573137
3,A549,6,1,6,10,ALM,0.44301966080279714,0.11790199169356663
4,A549,6,1,6,10,ALM,0.4054931843510531,0.08037551524182257
5,A549,6,1,6,10,ALM,0.46433231783751516,0.13921464872828465
6,A549,6,1,6,10,ALM,0.5772330583426533,0.25211538923342275
7,A549,6,1,6,10,ALM,0.4318910337425577,0.1067733646333272
8,A549,6,1,6,10,ALM,0.46760364205594207,0.14248597294671156
1,A549,6,1,6,11,ALM,0.33900468101017733,0.013887011900946822
2,A549,6,1,6,11,ALM,0.3077300530763349,-0.017387616032895625
3,A549,6,1,6,11,ALM,0.5587797160446565,0.23366204693542597
4,A549,6,1,6,11,ALM,0.3874351996600148,0.06231753055078426
5,A549,6,1,6,11,ALM,0.4216179173241619,0.09650024821493136
1,A549,6,1,6,12,ALM,0.6775977848555803,0.3524801157463498
2,A549,6,1,6,12,ALM,0.454240363722396,0.1291226946131655
3,A549,6,1,6,12,ALM,0.3385231400361094,0.013405470926878882
4,A549,6,1,6,12,ALM,0.407416848728732,0.0822991796195015
5,A549,6,1,6,12,ALM,0.4297791604726041,0.1046614913633736
1,A549,6,1,6,13,ALM,0.3604515264623158,0.03533385735308531
2,A549,6,1,6,13,ALM,0.3221000947390472,-0.0030175743701832958
3,A549,6,1,6,13,ALM,0.25176714162139824,-0.07335052748783227
4,A549,6,1,6,13,ALM,0.4141621424205514,0.08904447331132087
5,A549,6,1,6,13,ALM,0.45723895604037035,0.13212128693113984
6,A549,6,1,6,13,ALM,0.3890580158336642,0.06394034672443366
7,A549,6,1,6,13,ALM,0.32033808868263935,-0.004779580426591157
8,A549,6,1,6,13,ALM,0.38466672362906806,0.05954905451983755
9,A549,6,1,6,13,ALM,0.44028000249946436,0.11516233339023385
10,A549,6,1,6,13,ALM,0.4195425203551614,0.09442485124593086
1,A549,6,1,6,14,ALM,0.20757985416668623,-0.11753781494254428
2,A549,6,1,6,14,ALM,0.10569795075134805,-0.21941971835788246
3,A549,6,1,6,14,ALM,0.30390567368229426,-0.021211995426936248
4,A549,6,1,6,14,ALM,0.2666567973976517,-0.05846087171157882
5,A549,6,1,6,14,ALM,0.23445433285343245,-0.09066333625579806
6,A549,6,1,6,14,ALM,0.06687255642189498,-0.2582451126873355
7,A549,6,1,6,14,ALM,0.32292774455848294,-0.0021899245507475684
8,A549,6,1,6,14,ALM,0.2360370483650005,-0.08908062074423001
1,A549,6,1,6,15,ALM,0.3761702017911312,0.051052532681900686
2,A549,6,1,6,15,ALM,0.4205063562912311,0.09538868718200061
3,A549,6,1,6,15,ALM,0.3567980292225289,0.03168036011329839
4,A549,6,1,6,15,ALM,0.38728858836570745,0.06217091925647694
5,A549,6,1,6,15,ALM,0.4542503206688398,0.1291326515596093
6,A549,6,1,6,15,ALM,0.49278721846456486,0.16766954935533435
1,A549,6,1,6,16,ALM,0.515809353597208,0.19069168448797752
2,A549,6,1,6,16,ALM,0.39677881687146266,0.07166114776223215
3,A549,6,1,6,16,ALM,0.45866113908066736,0.13354346997143685
4,A549,6,1,6,16,ALM,0.29688207075151885,-0.028235598357711666
5,A549,6,1,6,16,ALM,0.3706801065747699,0.045562437465539396
6,A549,6,1,6,16,ALM,0.5384703497940746,0.2133526806848441
7,A549,6,1,6,16,ALM,0.4848764222708226,0.1597587531615921
8,A549,6,1,6,16,ALM,0.39614663506639636,0.07102896595716585
1,A549,6,1,6,17,ALM,0.49702840526004755,0.17191073615081703
2,A549,6,1,6,17,ALM,0.6679429875802974,0.34282531847106684
3,A549,6,1,6,17,ALM,0.5437787027020332,0.2186610335928027
4,A549,6,1,6,17,ALM,0.3832597268132328,0.05814205770400227
5,A549,6,1,6,17,ALM,0.34387968919202516,0.01876202008279465
1,A549,6,1,6,2,ALM,0.2733761595459061,-0.051741509563324406
2,A549,6,1,6,2,ALM,0.25951063190348767,-0.06560703720574285
3,A549,6,1,6,2,ALM,0.3740220048199266,0.04890433571069608
4,A549,6,1,6,2,ALM,0.3285686768140099,0.0034510077047794074
1,A549,6,1,6,3,ALM,0.4311345971528164,0.10601692804358587
2,A549,6,1,6,3,ALM,0.586676907818962,0.26155923870973147
3,A549,6,1,6,3,ALM,0.47345205718961997,0.14833438808038946
4,A549,6,1,6,3,ALM,0.5209591247267183,0.19584145561748784
5,A549,6,1,6,3,ALM,0.5635728118541892,0.23845514274495866
6,A549,6,1,6,3,ALM,0.4292410805586632,0.10412341144943271
7,A549,6,1,6,3,ALM,0.4969433546038095,0.171825685494579
1,A549,6,1,6,4,ALM,0.3660643152735851,0.04094664616435456
2,A549,6,1,6,4,ALM,0.4566684525009975,0.131550783391767
3,A549,6,1,6,4,ALM,0.4847280304037345,0.159610361294504
1,A549,6,1,6,5,ALM,0.3811876980473493,0.0560700289381188
2,A549,6,1,6,5,ALM,0.3239793929938636,-0.0011382761153669319
3,A549,6,1,6,5,ALM,0.606480794542484,0.28136312543325354
4,A549,6,1,6,5,ALM,0.5248053389170835,0.19968766980785296
1,A549,6,1,6,6,ALM,0.34741610170218046,0.022298432592949946
2,A549,6,1,6,6,ALM,0.48212766138641483,0.15700999227718432
3,A549,6,1,6,6,ALM,0.4852911836258757,0.1601735145166452
4,A549,6,1,6,6,ALM,0.4363783026561686,0.1112606335469381
5,A549,6,1,6,6,ALM,0.41475510268714133,0.08963743357791082
6,A549,6,1,6,6,ALM,0.3915459143792502,0.06642824527001967
7,A549,6,1,6,6,ALM,0.5617086152424182,0.2365909461331877
1,A549,6,1,6,7,ALM,0.30296286419649476,-0.022154804912735748
2,A549,6,1,6,7,ALM,0.4710825278965194,0.14596485878728888
3,A549,6,1,6,7,ALM,0.33310561752057843,0.007987948411347923
4,A549,6,1,6,7,ALM,0.27305435261738076,-0.052063316491849754
5,A549,6,1,6,7,ALM,0.39821142760675415,0.07309375849752364
6,A549,6,1,6,7,ALM,0.39155134362989447,0.06643367452066395
