Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
H1975,2.0,AFA,9,1,10.0,3,0.20447054505348206,0.0076348548755049706,0.20896340906620026,0.006863774266093969,0.1573384404182434,0.0014390135183930397,0.27294328808784485,0.034400150179862976,0.18713365495204926,0.20449526607990265,0.7739230990409851,1.1619718,1.1600263,298.0,59141.0,59439.0,0.50796604,-0.5925242900848389,0.29274833,0.9653347730636597,0.8940219,1.9107895,6.6795964,0.0,0.6178501,1.284008502960205,2.0950891971588135,0.810707151889801,0.09072677046060562,1.9139475,6.6795964,0.0,0.61851674
H1975,4.0,AFA,0,1,10.0,1,0.08559203892946243,0.0006738644442521036,0.08559203892946243,0.0006738644442521036,0.04496870934963226,0.000148417180753313,0.08484960347414017,0.018442006781697273,0.05463699251413345,0.06158478558063507,0.792005717754364,2.245995,2.2364793,400.0,60719.0,61119.0,0.99769115,-0.3836812973022461,0.31417373,0.9850496649742126,0.87160724,0.62000036,1.626563,0.18197359,0.068846464,0.29328015446662903,0.4051946699619293,0.21434195339679718,0.0019896933808922768,0.62215275,1.626563,0.18197359,0.06857906
H1975,4.0,AFA,1,1,10.0,1,0.09696443378925323,0.0007514924509450793,0.09700984507799149,0.0007474400335922837,0.08676132559776306,0.0001455727469874546,0.13085918128490448,0.05828952044248581,0.0962258130311966,0.10252922028303146,0.7766241431236267,1.2986988,1.2942561,200.0,23303.0,23503.0,0.91871023,-0.07111002504825592,0.87499225,0.9917665123939514,0.977084,0.11577449,0.28040698,0.0,0.00058153045,0.08009722083806992,0.11481714248657227,0.05778001993894577,9.326750296168029e-05,0.11608067,0.28040698,0.0,0.000574703
H1975,4.0,AFA,1,1,10.0,2,0.22889681160449982,0.002408741507679224,0.22889681160449982,0.002408741507679224,0.1779342144727707,0.0003259673248976469,0.2394009679555893,0.11715291440486908,0.19230414927005768,0.20087772607803345,0.6185612678527832,1.0934618,1.0876015,400.0,32015.0,32415.0,0.878882,-0.3257341980934143,0.6472705,0.9908400774002075,0.9202286,1.1610268,2.3553998,0.5272707,0.09212651,0.7930320501327515,0.9726854562759399,0.6096768975257874,0.006145053543150425,1.1656246,2.3553998,0.5272707,0.091487706
H1975,4.0,AFA,1,1,10.0,3,0.0913313627243042,0.0006622739019803703,0.0913415178656578,0.0006614208105020225,0.08629383146762848,9.872171358438209e-05,0.11740981042385101,0.05702747777104378,0.09413736313581467,0.09882378578186035,0.929117739200592,0.9785084,0.9777769,400.0,26607.0,27007.0,0.97594213,0.37640380859375,0.979263,0.9974961280822754,0.9934911,0.30117583,0.48045614,0.17782284,0.0012628599,0.296134352684021,0.34416428208351135,0.23389631509780884,0.0003598817565944046,0.3012516,0.48045614,0.17782284,0.0012760466
H1975,4.0,AFA,2,1,10.0,1,0.122373066842556,0.0004848346870858222,0.122373066842556,0.0004848346870858222,0.10059836506843567,0.00010256169480271637,0.14003297686576843,0.07214948534965515,0.10845325142145157,0.11310505867004395,0.8066363334655762,1.226621,1.2144959,400.0,13455.0,13855.0,0.8977524,0.597899317741394,0.78835976,0.9928979277610779,0.9663834,1.7168982,3.0753493,0.9844634,0.112674996,1.2874711751937866,1.5212042331695557,0.9844633936882019,0.009591557085514069,1.7296635,3.0753493,1.0540148,0.11009455
H1975,4.0,AFA,2,1,10.0,2,0.21185679733753204,0.004093813244253397,0.21188658475875854,0.004088082816451788,0.12914292514324188,0.0007587895379401743,0.2076842486858368,0.06430111825466156,0.15110157430171967,0.16421523690223694,0.45769983530044556,1.1313488,1.1253566,190.0,21169.0,21359.0,0.56491345,0.010027681477367878,0.18330023,0.9877601861953735,0.90466094,3.5569105,8.596104,0.95158726,1.0745567,2.0863585472106934,2.488755464553833,1.6328874826431274,0.04367542266845703,3.570109,8.596104,0.95158726,1.064226
H1975,4.0,AFA,3,1,10.0,1,0.11845487356185913,0.00047531601740047336,0.11845487356185913,0.00047531601740047336,0.1008184477686882,0.0001864874648163095,0.1368611603975296,0.06545937806367874,0.11182606965303421,0.11819367110729218,0.6401076912879944,1.2365187,1.2181208,496.0,15583.0,16079.0,0.6240275,-0.06692945957183838,0.4073488,0.9683614373207092,0.92600447,1.0920339,1.7938806,0.47537285,0.07799332,0.7951032519340515,1.0986679792404175,0.5054970979690552,0.016478901728987694,1.1014843,1.7938806,0.47537285,0.0770557
H1975,4.0,AFA,3,1,10.0,2,0.45824018120765686,0.013160998933017254,0.45824018120765686,0.013160998933017254,,,,,,,,1.3504477,1.3504477,0.0,18927.0,18927.0,0.26548982,,-0.110790506,,0.8141307,3.6694918,6.590672,1.4816334,1.1739671,,,,,3.6694918,6.590672,1.4816334,1.1739671
H1975,4.0,AFA,4,1,10.0,1,0.05823206529021263,0.0002010122552746907,0.058238301426172256,0.00020067075092811137,0.049641288816928864,4.235935557517223e-05,0.07122311741113663,0.02865772880613804,0.05489666759967804,0.057659417390823364,0.6499432921409607,0.88284254,0.8808485,400.0,46319.0,46719.0,0.88587695,0.07954899966716766,0.866092,0.9960768818855286,0.9531172,0.14859281,0.36582854,0.060323507,0.0017857199,0.1267056167125702,0.15402303636074066,0.10273493826389313,0.00010562817624304444,0.14878182,0.36582854,0.060323507,0.0017960558
H1975,4.0,AFA,4,1,10.0,2,0.10433357208967209,0.0007974408217705786,0.10433357208967209,0.0007974408217705786,,,,,,,,1.4876981,1.4876981,0.0,19775.0,19775.0,0.5526106,,0.24487297,,0.8976809,0.23527847,0.44437104,0.07806476,0.0033181277,,,,,0.23527847,0.44437104,0.07806476,0.0033181277
H1975,4.0,AFA,5,1,10.0,1,0.18849879503250122,0.003242672886699438,0.18849879503250122,0.003242672886699438,0.0604051798582077,0.00013941028737463057,0.08679196983575821,0.012177860364317894,0.0698535144329071,0.07460589706897736,0.28820788860321045,1.8508859,1.8260638,200.0,12391.0,12591.0,0.57813597,0.15758681297302246,0.3649391,0.9925140738487244,0.8384422,1.5559516,2.6117628,0.3576039,0.1781798,0.43159472942352295,0.5474033951759338,0.35760390758514404,0.0010984087130054832,1.5740983,2.6117628,0.40940452,0.16030537
H1975,4.0,AFA,5,1,10.0,2,0.061953797936439514,0.0004647822061087936,0.06206560134887695,0.0004586820141412318,0.05653683841228485,0.00013335508992895484,0.08822005987167358,0.021750271320343018,0.06572475284337997,0.07152511179447174,0.8653805255889893,2.453949,2.4423869,400.0,54559.0,54959.0,0.99715054,-0.5082067251205444,0.37358782,0.9875051975250244,0.90130645,0.54616493,1.1085118,0.11505608,0.031360153,0.27881574630737305,0.374680757522583,0.20837298035621643,0.0014340191846713424,0.54812497,1.1085118,0.11505608,0.031051693
H1975,4.0,AFA,6,1,10.0,1,0.09637477248907089,0.0004291968944016844,0.09637477248907089,0.0004291968944016844,0.08903640508651733,0.00019865616923198104,0.1319383978843689,0.054692257195711136,0.10043127089738846,0.10742968320846558,1.046960711479187,1.5384395,1.5259264,400.0,15311.0,15711.0,0.99043274,-0.40115633606910706,0.86324203,0.9765624403953552,0.9727011,0.7165377,1.0806324,0.3508853,0.007921383,0.5082675814628601,0.7067475318908691,0.3508853018283844,0.00642748735845089,0.7219784,1.0806324,0.37264997,0.006797671
H1975,4.0,AFA,6,1,10.0,2,0.16665348410606384,0.001146859722211957,0.16665348410606384,0.001146859722211957,0.16109177470207214,0.0007177831139415503,0.23860105872154236,0.07757533341646194,0.18245750665664673,0.19332006573677063,1.0671861171722412,0.98217964,0.98337847,760.0,53127.0,53887.0,0.8457287,-0.3807004690170288,0.839146,0.9770519137382507,0.94551986,1.2957723,2.9129696,0.29834342,0.16773242,1.3992573022842407,1.9706552028656006,0.8977361917495728,0.052218466997146606,1.2942921,2.9129696,0.29834342,0.16922946
H1975,4.0,AFA,6,1,10.0,3,0.06614194810390472,0.000519925553817302,0.06643184274435043,0.0005029465537518263,0.05847804993391037,7.756658305879682e-05,0.08505041897296906,0.03387846052646637,0.06547868996858597,0.06949098408222198,0.913404107093811,0.89377606,0.89404577,400.0,28703.0,29103.0,0.9588101,-0.05998196452856064,0.9592251,0.991783857345581,0.98586804,0.18919797,0.32321036,0.040398076,0.0020709108,0.2247343212366104,0.27710670232772827,0.17429761588573456,0.000789073936175555,0.18870278,0.32321036,0.040398076,0.0020709303
H1975,4.0,AFA,7,1,10.0,1,0.2711326777935028,0.00272211991250515,0.2711326777935028,0.00272211991250515,0.2432853728532791,0.0019462695345282555,0.3439955413341522,0.15151235461235046,0.2823403477668762,0.30167412757873535,1.0866106748580933,1.733248,1.7269214,425.0,43014.0,43439.0,0.48895144,-0.12462111562490463,0.15251885,0.8047858476638794,0.8320174,1.6440372,3.3927543,0.19487125,0.42633054,1.3496191501617432,2.4455273151397705,0.4892846643924713,0.4806576669216156,1.6469461,3.3927543,0.19487125,0.4249289
H1975,4.0,AFA,7,1,10.0,2,0.26001599431037903,0.00401920173317194,0.26001599431037903,0.00401920173317194,0.19659735262393951,0.00024562119506299496,0.23569370806217194,0.15703459084033966,0.2095515877008438,0.21614235639572144,0.46282142400741577,1.7097232,1.6909658,200.0,13095.0,13295.0,0.005812643,-0.20048364996910095,-0.37553987,0.9947291612625122,0.7490642,2.4555526,5.5315742,1.1691276,0.93775004,1.538894772529602,1.7541882991790771,1.3285822868347168,0.006897119339555502,2.4695518,5.5315742,1.1691276,0.93893754
H1975,4.0,AFA,8,1,10.0,1,0.09546512365341187,0.0003742098342627287,0.09546512365341187,0.0003742098342627287,0.08665697276592255,0.0001663802977418527,0.12170728296041489,0.04934167116880417,0.09699157625436783,0.1022188737988472,0.8770975470542908,1.054929,1.0489168,800.0,22863.0,23663.0,0.81074256,-0.15747569501399994,0.79207593,0.9834067821502686,0.9794529,1.3422968,1.7661718,0.81678396,0.022574522,1.2276177406311035,1.4821878671646118,0.8831823468208313,0.01903512515127659,1.3463093,1.7661718,0.81678396,0.022222107
H1975,6.0,AFA,0,1,10.0,1,0.21425524353981018,0.0038164446596056223,0.21425524353981018,0.0038164446596056223,0.13195396959781647,3.322859265608713e-05,0.1536441296339035,0.11437764763832092,0.13647890090942383,0.13928285241127014,0.7354607582092285,2.7011125,2.6811032,400.0,38895.0,39295.0,0.93747157,0.12983566522598267,0.39575857,0.9990123510360718,0.8163634,2.158058,4.931851,0.91145545,0.85482967,0.9905112385749817,1.1131188869476318,0.9114554524421692,0.0011424121912568808,2.170065,4.931851,0.9170143,0.84944606
H1975,6.0,AFA,1,1,10.0,1,0.05960889905691147,0.00016459723701700568,0.05960889905691147,0.00016459723701700568,0.05636477470397949,0.00011438860383350402,0.08612055331468582,0.029852554202079773,0.06490219384431839,0.07034175843000412,0.9143518209457397,2.2910063,2.272352,400.0,29119.0,29519.0,0.76338786,0.5445181131362915,0.063483894,0.9812057018280029,0.86672634,0.1323351,0.26603475,0.04668495,0.001422944,0.09018362313508987,0.1315164864063263,0.061438918113708496,0.00013878371100872755,0.13291411,0.26603475,0.04668495,0.0014158424
H1975,6.0,AFA,1,1,10.0,2,0.18972055613994598,0.0018589699175208807,0.18972055613994598,0.0018589699175208807,0.1652165800333023,0.0002603603061288595,0.20747923851013184,0.11835687607526779,0.1781100034713745,0.18528476357460022,0.7751066088676453,1.0746094,1.0722218,200.0,24887.0,25087.0,0.757464,-0.004346888512372971,0.6720718,0.9957656860351562,0.9380383,1.0701324,2.1761448,0.5637322,0.07313995,0.8672446608543396,1.0613290071487427,0.7491781711578369,0.003471409436315298,1.0717629,2.1761448,0.5637322,0.07336636
H1975,6.0,AFA,10,1,10.0,1,0.14587336778640747,0.0030383276753127575,0.1473841518163681,0.0028471313416957855,0.11298844963312149,0.0008538989932276309,0.2288726568222046,0.028111888095736504,0.13613532483577728,0.15174683928489685,0.8385123610496521,1.3286304,1.3188155,2190.0,107169.0,109359.0,0.7013374,-0.08243332803249359,0.4826129,0.9523940682411194,0.9265985,0.73964185,3.7607567,0.0,0.08868873,0.5177642107009888,0.9816953539848328,0.22272928059101105,0.021629346534609795,0.74417603,3.7607567,0.0,0.08903251
H1975,6.0,AFA,10,1,10.0,2,0.36226731538772583,0.020819583907723427,0.3998640179634094,0.007946706376969814,0.2191001921892166,0.0004271754005458206,0.2762894630432129,0.16742099821567535,0.23540440201759338,0.24592800438404083,0.8154734969139099,1.9689313,1.9584061,200.0,21718.0,21918.0,0.99165547,-0.4576672315597534,0.7285819,0.9937272667884827,0.92566234,2.684679,7.153398,0.0,1.3419484,1.3407727479934692,1.7810884714126587,1.0132019519805908,0.016738522797822952,2.6970537,7.153398,0.0,1.3373673
H1975,6.0,AFA,10,1,10.0,3,0.08953051269054413,0.0004885902744717896,0.08953051269054413,0.0004885902744717896,0.07615245133638382,6.607950490433723e-05,0.09880618751049042,0.05829223617911339,0.08264192938804626,0.08709143847227097,0.8285505771636963,1.1368694,1.1335466,200.0,18359.0,18559.0,0.93887824,0.1944703757762909,0.88942504,0.9983636736869812,0.97615886,0.64571047,0.95009553,0.4645589,0.008715574,0.5234102010726929,0.5863973498344421,0.47541046142578125,0.0005917464732192457,0.64704275,0.95009553,0.4645589,0.008639359
H1975,6.0,AFA,11,1,10.0,1,0.09884106367826462,0.0009123342460952699,0.09934861212968826,0.000866594142280519,0.08719668537378311,0.00018264302343595773,0.1408170461654663,0.050811730325222015,0.09761562943458557,0.10464169830083847,0.9070327877998352,1.8192246,1.814159,400.0,71631.0,72031.0,0.6510459,0.7054738402366638,0.5023715,0.9943122267723083,0.8679881,0.22810677,0.9345692,0.0,0.017040953,0.1368863731622696,0.21238334476947784,0.1054549515247345,0.00024179327010642737,0.22861615,0.9345692,0.0,0.017088033
H1975,6.0,AFA,11,1,10.0,2,0.4388062357902527,0.014990674331784248,0.43883460760116577,0.014979208819568157,0.3037109375,0.0005196263082325459,0.3685595393180847,0.2476954162120819,0.3220261037349701,0.33324989676475525,0.6836274862289429,1.8463092,1.8373754,238.0,30737.0,30975.0,0.36520648,0.34410780668258667,-0.13941972,0.9975711703300476,0.8313655,3.7102978,7.1879673,0.0,1.4750874,2.343623638153076,2.4977989196777344,2.0636990070343018,0.010310346260666847,3.7208796,7.1879673,0.0,1.4718549
H1975,6.0,AFA,12,1,10.0,1,0.08871208131313324,0.007968159392476082,0.1501767933368683,0.004258377011865377,0.07931411266326904,0.002619128907099366,0.2588141858577728,0.0,0.1208687499165535,0.14379750192165375,3.7372140884399414,8.379719,8.358619,326.0,71401.0,71727.0,0.740887,-0.30625981092453003,0.2192681,0.9024853110313416,0.86121684,0.19573829,1.1490828,0.0,0.036178373,0.1847042441368103,0.4087841808795929,0.0,0.007397122215479612,0.19578867,1.1490828,0.0,0.03630922
H1975,6.0,AFA,12,1,10.0,2,0.22333605587482452,0.0023932799231261015,0.22334155440330505,0.002392112510278821,0.17773473262786865,0.0004907490801997483,0.23581917583942413,0.11958400905132294,0.19574907422065735,0.2055567502975464,1.4463342428207397,2.1633394,2.1598148,200.0,40487.0,40687.0,0.91125095,0.04738588631153107,0.6175791,0.9955915212631226,0.9381554,1.954235,3.8151014,0.2885058,0.23000343,1.499290108680725,1.7659316062927246,1.217868447303772,0.010278246365487576,1.9564823,3.8151014,0.2885058,0.2300614
H1975,6.0,AFA,12,1,10.0,3,0.17511491477489471,0.0060866111889481544,0.18726353347301483,0.004233879037201405,0.14357590675354004,0.0019426359795033932,0.26889774203300476,0.02507351152598858,0.1795140951871872,0.1999981701374054,0.7364400625228882,0.8721346,0.8675716,439.0,12616.0,13055.0,0.80261546,0.692691445350647,0.8115225,0.9489554762840271,0.9542909,1.4187454,3.8996372,0.0,0.25201902,1.2224587202072144,1.8359243869781494,0.6939976215362549,0.08058227598667145,1.4255753,3.8996372,0.0,0.25659683
H1975,6.0,AFA,13,1,10.0,1,0.23056654632091522,0.013316286727786064,0.26432058215141296,0.006343851797282696,0.18103832006454468,0.0005473254714161158,0.27075624465942383,0.1077214702963829,0.19959621131420135,0.21130114793777466,0.6272323131561279,0.95247376,0.95104533,400.0,90671.0,91071.0,0.8340726,0.8771234750747681,0.80651736,0.9957243204116821,0.9400101,1.5466945,5.1516724,0.0,0.67185885,1.0708816051483154,1.340754747390747,0.8319661617279053,0.007723261136561632,1.5487938,5.1516724,0.0,0.67378545
H1975,6.0,AFA,14,1,10.0,1,0.17578093707561493,0.0030331462621688843,0.17578427493572235,0.0030326193664222956,0.1085725948214531,0.000305099762044847,0.1596779227256775,0.049618352204561234,0.12227471172809601,0.13004538416862488,0.8001516461372375,1.8881953,1.8829674,254.0,52609.0,52863.0,0.52954984,-0.6670514941215515,0.354105,0.9462221264839172,0.85690427,1.2428664,3.138615,0.0,0.26133657,0.6086752414703369,0.8793047666549683,0.2932489812374115,0.020600540563464165,1.2459285,3.138615,0.0,0.2605476
H1975,6.0,AFA,14,1,10.0,2,0.1409822255373001,0.005936716217547655,0.156898632645607,0.0041096885688602924,0.1105632483959198,0.0010556497145444155,0.21754266321659088,0.020530449226498604,0.13657623529434204,0.15136688947677612,0.6256597638130188,1.2498851,1.240631,1000.0,66455.0,67455.0,0.4138355,0.3750405013561249,0.42285827,0.9719157814979553,0.90622574,1.4999244,4.9465265,0.0,0.5934804,0.8515655398368835,1.3811912536621094,0.48377928137779236,0.030874649062752724,1.5096806,4.9465265,0.0,0.5955255
H1975,6.0,AFA,2,1,10.0,1,0.2767520546913147,0.018451042473316193,0.31133028864860535,0.009991121478378773,0.19098369777202606,0.000369314628187567,0.24536414444446564,0.1470608413219452,0.2062940001487732,0.21617485582828522,0.8645684719085693,1.6334306,1.6301495,200.0,46663.0,46863.0,0.8264476,-0.16431519389152527,0.6088478,0.9962316155433655,0.9079864,1.9520067,6.09742,0.0,0.9957782,1.1119962930679321,1.4706969261169434,0.9430155754089355,0.00818305928260088,1.955607,6.09742,0.0,0.9969738
H1975,6.0,AFA,2,1,10.0,2,0.13895754516124725,0.0004857524763792753,0.13895754516124725,0.0004857524763792753,0.10776090621948242,0.0001529772998765111,0.14095310866832733,0.06435422599315643,0.11764799058437347,0.12362239509820938,0.7816168069839478,1.8614054,1.8460314,200.0,13847.0,14047.0,0.99989307,-0.11269675195217133,0.80297846,0.9963826537132263,0.9637112,0.68434584,0.9674771,0.32751846,0.0070611555,0.3791637420654297,0.42951563000679016,0.3275184631347656,0.0004970106529071927,0.6887534,0.9674771,0.35835856,0.0057914113
H1975,6.0,AFA,4,1,10.0,1,0.06538782268762589,0.0002545902971178293,0.06538782268762589,0.0002545902971178293,0.06617218255996704,4.941469160257839e-05,0.08421788364648819,0.04620090126991272,0.07180681824684143,0.0750235766172409,0.9329580068588257,1.0664842,1.0649736,200.0,17479.0,17679.0,0.9581856,0.1584046483039856,0.93770194,0.9972280263900757,0.99129295,0.09085155,0.15344942,0.04506396,0.0001043741,0.0915052592754364,0.104555644094944,0.07890243083238602,3.161430504405871e-05,0.09084407,0.15344942,0.04506396,0.00010520164
H1975,6.0,AFA,4,1,10.0,2,0.12002983689308167,0.0004293321107979864,0.12002983689308167,0.0004293321107979864,0.14041225612163544,9.609047265257686e-05,0.16742034256458282,0.11545121669769287,0.1482771933078766,0.15279392898082733,0.8749821186065674,1.4201461,1.4134713,200.0,16135.0,16335.0,0.9886461,0.1554315984249115,0.8751473,0.9981402158737183,0.9792073,0.4412989,0.69249135,0.26267436,0.0037568694,0.29235562682151794,0.3436298370361328,0.2627881169319153,0.00017666828352957964,0.443145,0.69249135,0.26267436,0.0035228725
H1975,6.0,AFA,4,1,10.0,3,0.10156581550836563,0.0007663965807296336,0.10157803446054459,0.0007652485510334373,0.0921831727027893,0.00025316092069260776,0.13873225450515747,0.052808184176683426,0.10499054193496704,0.11246364563703537,0.9148774743080139,1.2999464,1.2968608,200.0,24759.0,24959.0,0.97457314,-0.25962066650390625,0.8688638,0.9934548139572144,0.9770171,0.32325408,0.6542273,0.15607461,0.0032866907,0.24952010810375214,0.3309265971183777,0.19883573055267334,0.0005556086543947458,0.32384965,0.6542273,0.15607461,0.0032644814
H1975,6.0,AFA,4,1,10.0,4,0.1199830025434494,0.0009873061208054423,0.1199914813041687,0.000986357918009162,0.0717664435505867,0.0004057737241964787,0.1282896250486374,0.026025697588920593,0.08833641558885574,0.09752392023801804,0.6418825387954712,2.1129827,2.081779,600.0,27687.0,28287.0,0.57722014,-0.23472417891025543,-0.07792622,0.9702908992767334,0.8503487,1.1987212,2.514349,0.20556667,0.20739855,0.623548686504364,0.9600656032562256,0.3784916400909424,0.013537333346903324,1.2111852,2.514349,0.20556667,0.20427522
H1975,6.0,AFA,5,1,10.0,1,0.10112141817808151,0.00019658780365716666,0.10112141817808151,0.00019658780365716666,,,,,,,,2.4167862,2.4167862,0.0,46863.0,46863.0,0.43866634,,-0.10132134,,0.84797686,0.13672797,0.32763666,0.017332656,0.0033490378,,,,,0.13672797,0.32763666,0.017332656,0.0033490378
H1975,6.0,AFA,5,1,10.0,2,0.1027522012591362,0.0002565835602581501,0.10303393006324768,0.00022826023632660508,0.09226106852293015,0.0001676199899520725,0.1407151222229004,0.0596473328769207,0.10261926054954529,0.10930830240249634,0.7049805521965027,1.1746073,1.1673852,793.0,50774.0,51567.0,0.71357334,0.17103081941604614,0.5249904,0.9558253288269043,0.92956406,0.072858326,0.1867748,0.0,0.0008378628,0.050342537462711334,0.09302373230457306,0.016620665788650513,0.00022984899987932295,0.073209964,0.1867748,0.0,0.00083931745
H1975,6.0,AFA,5,1,10.0,3,0.11544636636972427,0.0009018619311973453,0.11546450108289719,0.000899909995496273,0.10894244909286499,0.00030328796128742397,0.15476828813552856,0.05894799157977104,0.12245342135429382,0.1321229338645935,0.900912344455719,1.1963432,1.1917037,200.0,12535.0,12735.0,0.9623993,0.13688069581985474,0.93049586,0.9927231669425964,0.9812918,0.18239026,0.3308071,0.06283262,0.00076003006,0.17276924848556519,0.2260454148054123,0.12766380608081818,0.0003123986243735999,0.18254377,0.3308071,0.06283262,0.0007656712
H1975,6.0,AFA,5,1,10.0,4,0.11178494989871979,0.0011401006486266851,0.11186929792165756,0.0011315245646983385,0.11045146733522415,0.00043629322317428887,0.16815811395645142,0.05934179201722145,0.1273120492696762,0.13775551319122314,0.9056582450866699,0.9028621,0.9029558,400.0,11535.0,11935.0,0.7927882,0.42226532101631165,0.8930199,0.9911080002784729,0.9819823,0.17789987,0.29804456,0.0,0.0007695214,0.19646264612674713,0.25875192880630493,0.1391996294260025,0.00044203101424500346,0.17725623,0.29804456,0.0,0.0007685147
H1975,6.0,AFA,6,1,10.0,1,0.13497141003608704,0.020800339058041573,0.2529667317867279,0.00913561787456274,0.08470425754785538,7.966710836626589e-05,0.10876895487308502,0.059163086116313934,0.09174580872058868,0.09585567563772202,0.3723219931125641,5.4536214,5.4316354,200.0,46023.0,46223.0,0.8496564,-0.186244398355484,0.3809446,0.9940599799156189,0.6087738,0.80921006,3.9241788,0.0,0.81716335,0.08531555533409119,0.10954659432172775,0.06794283539056778,7.590532914036885e-05,0.8123558,3.9241788,0.0,0.8184269
H1975,6.0,AFA,6,1,10.0,2,0.16408979892730713,0.0029832564759999514,0.16761808097362518,0.002456000540405512,0.13040196895599365,0.0006434950046241283,0.18905024230480194,0.06908828020095825,0.15079274773597717,0.16357913613319397,0.8207806348800659,1.1103877,1.1074984,200.0,19847.0,20047.0,0.740898,0.01739119179546833,0.4377572,0.993213415145874,0.91341865,0.876976,2.0544708,0.0,0.092419535,0.6914941668510437,0.8664959073066711,0.4891767203807831,0.004094725474715233,0.87884504,2.0544708,0.0,0.09295938
H1975,6.0,AFA,6,1,10.0,3,0.10595246404409409,0.0007772409589961171,0.10595246404409409,0.0007772409589961171,0.08918312191963196,0.00025754765374585986,0.13053596019744873,0.04102880135178566,0.10230981558561325,0.11012402176856995,0.7961689829826355,1.3076785,1.3003372,400.0,27471.0,27871.0,0.79210263,-0.2557898759841919,0.34384793,0.9875985383987427,0.9080685,0.4422615,1.2886128,0.09572495,0.02888139,0.33908650279045105,0.4576679468154907,0.23817379772663116,0.0018995978171005845,0.44376373,1.2886128,0.09572495,0.029117
H1975,6.0,AFA,7,1,10.0,1,0.25830429792404175,0.0033024190925061703,0.25959837436676025,0.002983022714033723,0.15920080244541168,0.00014550899504683912,0.19851820170879364,0.12378207594156265,0.16869552433490753,0.17418090999126434,0.6829578876495361,1.3982223,1.3918835,400.0,44735.0,45135.0,1.0,-0.06189512088894844,0.8596234,0.9974560737609863,0.9464827,1.6736786,4.1119633,0.0,0.1266192,0.8166638016700745,0.9682968854904175,0.682030975818634,0.0024674860760569572,1.6813415,4.1119633,0.0,0.121103376
H1975,6.0,AFA,8,1,10.0,1,0.09775437414646149,0.0009256309713236988,0.09785619378089905,0.0009166306699626148,0.08675476163625717,0.0004079779318999499,0.14908845722675323,0.029962705448269844,0.10318900644779205,0.11209607124328613,0.6599727869033813,1.0137718,1.0082262,241.0,15134.0,15375.0,0.7585628,-0.07311217486858368,0.5617187,0.9692804217338562,0.96249604,0.4444976,0.85586774,0.0,0.0056834565,0.329576700925827,0.47246673703193665,0.22899198532104492,0.0022639089729636908,0.44632748,0.85586774,0.0,0.0055242623
H1975,6.0,AFA,8,1,10.0,2,0.1251789778470993,0.00272891647182405,0.12665025889873505,0.0025746526662260294,0.09882298856973648,0.000532030884642154,0.16566698253154755,0.04456833377480507,0.11743582040071487,0.12873536348342896,1.5049911737442017,2.7840924,2.7718723,463.0,48000.0,48463.0,0.61110634,-0.27644580602645874,0.2018283,0.895252525806427,0.90765935,0.4936425,1.9864944,0.0,0.039395615,0.2837707996368408,0.41731417179107666,0.07879812270402908,0.005640466697514057,0.49566692,1.9864944,0.0,0.039292254
H1975,6.0,AFA,9,1,10.0,1,0.11415330320596695,6.897259299876168e-05,0.11415330320596695,6.897259299876168e-05,0.11935339868068695,7.636026566615328e-06,0.12632572650909424,0.11206761002540588,0.12159498035907745,0.12308747321367264,0.8510088920593262,1.0652609,1.0635561,200.0,24935.0,25135.0,0.97428167,0.100667804479599,0.9835529,0.9981003999710083,0.99445945,0.011869126,0.01776154,0.0058892057,1.3919329e-06,0.011942332610487938,0.014344554394483566,0.01014645490795374,4.491140543905203e-07,0.011868539,0.01776154,0.0058892057,1.3994515e-06
H1975,2.0,ALM,0,2,3.0,1,0.22197699546813965,0.003554785158485174,0.22197699546813965,0.003554785158485174,0.12055942416191101,0.0003133676655124873,0.18001604080200195,0.0757899284362793,0.134598508477211,0.14333224296569824,0.5823378562927246,1.4441484,1.4364502,344.0,38167.0,38511.0,0.77228343,0.1549774706363678,0.56399703,0.990797221660614,0.91811204,3.9877717,7.3313107,1.597906,0.8389337,2.1204185485839844,2.49979305267334,1.6293773651123047,0.03879424184560776,4.004602,7.3313107,1.597906,0.8144343
