Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_region_mean_value,Cell_Ed_region_variance,Cell_Ed_region_max_value,Cell_Ed_region_min_value,Cell_Ed_region_top_50_value,Cell_Ed_region_top_25_value,Cell_Ed_not_region_mean_value,Cell_Ed_not_region_variance,Cell_Ed_not_region_max_value,Cell_Ed_not_region_min_value,Cell_Ed_not_region_top_50_value,Cell_Ed_not_region_top_25_value,Fp_mito_ratio_mean,Fp_non_mito_ratio_mean,Fp_whole_cell_ratio_mean,Fp_mito_pixels,Fp_non_mito_pixels,Fp_whole_cell_pixels
MCF7,2.0,A133,6,1,60.0,4,0.04436478018760681,0.0001564180274726823,0.04521440342068672,0.0001209982146974653,0.042962536215782166,0.0003180327476002276,0.0715746060013771,0.0,0.055286888,0.059595935,0.04464126378297806,0.00012408799375407398,0.0946633517742157,0.0,0.053314764,0.05889361,0.13470072,0.09731263,0.10347038,5215,26449,31664
MCF7,2.0,A133,6,1,60.0,5,0.048598047345876694,0.0003365655429661274,0.04898613691329956,0.0003202424559276551,0.04719580337405205,0.0004575276398099959,0.12052459269762039,0.0,0.06350991,0.07428865,0.04871053993701935,0.00032669169013388455,0.14696629345417023,0.0,0.06190758,0.0717941,0.18481337,0.19404949,0.1933636,5493,68475,73968
MCF7,2.0,A133,7,1,60.0,1,0.030336003750562668,0.00019775809778366238,0.0330287404358387,0.00012637417239602655,0.03383812680840492,6.866206240374595e-05,0.06938480585813522,0.007322222925722599,0.04008281,0.044824425,0.029750395566225052,0.0002169511717511341,0.10197949409484863,0.0,0.041003913,0.04732716,0.09712256,0.116836846,0.11401258,8222,49170,57392
MCF7,2.0,A133,7,1,60.0,2,0.043348610401153564,0.00015315410564653575,0.04338447004556656,0.00015172523853834718,0.04542304947972298,8.161069126799703e-05,0.07835882157087326,0.008095919154584408,0.05265237,0.057189785,0.04242967069149017,0.00018209578411187977,0.11476403474807739,0.0,0.05292868,0.05906758,0.34678268,0.2359016,0.26994103,8915,20125,29040
MCF7,2.0,A133,7,1,60.0,3,0.05149279534816742,0.0009710176382213831,0.05344821885228157,0.0009033778333105147,0.03977985307574272,0.0006125980871729553,0.11230708658695221,0.0,0.06028557,0.0727323,0.05243832617998123,0.0009879821445792913,0.21699361503124237,0.0,0.07788366,0.09471432,0.22999033,0.32010555,0.31337437,784,9712,10496
MCF7,2.0,A133,7,1,60.0,4,0.04525189846754074,0.0002483729040250182,0.04564516618847847,0.0002325806999579072,0.0488758385181427,0.00032029804424382746,0.13273943960666656,0.0,0.062036056,0.070417665,0.04471211135387421,0.00023541216796729714,0.1892365664243698,0.0,0.05540412,0.0631473,0.29675686,0.20790026,0.21941967,9946,66774,76720
MCF7,2.0,A133,7,1,60.0,5,0.05630413070321083,0.0003171497955918312,0.056340839713811874,0.00031528843101114035,0.05089230835437775,0.00031120667699724436,0.11647922545671463,0.005676278844475746,0.06474756,0.074850924,0.05680672079324722,0.0003147292009089142,0.15208792686462402,0.0,0.0705328,0.0797664,0.2573099,0.25194037,0.25239667,1826,19662,21488
MCF7,2.0,A133,7,1,60.0,6,0.040967270731925964,6.0868405853398144e-05,0.040967270731925964,6.0868405853398144e-05,0.04201269894838333,3.483410182525404e-05,0.06567661464214325,0.018728306517004967,0.04658705,0.04944399,0.04077157378196716,6.549905083375052e-05,0.0819697305560112,0.010738321579992771,0.047184132,0.051157303,0.21505252,0.1909967,0.19478981,3088,16496,19584
MCF7,2.0,A133,7,1,60.0,7,0.03576168790459633,0.00017025531269609928,0.03576476499438286,0.00017015999765135348,0.03506060317158699,0.00011238166189286858,0.08409656584262848,0.0,0.043210294,0.048379045,0.03589311242103577,0.00018099512089975178,0.13182590901851654,0.0,0.045674723,0.053016257,0.110141926,0.09758266,0.09956537,5509,29387,34896
MCF7,2.0,A133,8,1,60.0,1,0.04187482222914696,9.571376722306013e-05,0.04192419722676277,9.375651279697195e-05,0.04378410801291466,6.505350029328838e-05,0.07683301717042923,0.01870647445321083,0.050173648,0.05422395,0.04148126393556595,0.00010112737072631717,0.09714533388614655,0.0,0.049342792,0.054252468,0.08169118,0.0882959,0.08716715,15381,74619,90000
