Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4,A199,0,1,90,1,-0.8111718895753695
MCF7,4,A199,0,1,90,2,-0.8951609780828699
MCF7,4,A199,0,1,90,3,0.860928812373358
MCF7,4,A199,1,1,90,1,-1.1205640970291373
MCF7,4,A199,1,1,90,2,0.2534762311133477
MCF7,4,A199,1,1,90,3,-1.2073014237367112
MCF7,4,A199,1,1,90,4,-0.6063954567988057
MCF7,4,A199,1,1,90,5,7.519236367504255
MCF7,4,A199,1,1,90,6,2.6512850698483725
MCF7,4,A199,1,1,90,7,4.562825996103179
MCF7,4,A199,1,1,90,8,3.922587905637332
MCF7,4,A199,10,1,90,1,-1.6817764213348636
MCF7,4,A199,10,1,90,2,-1.7354818976399502
MCF7,4,A199,10,1,90,3,-1.56389947910688
MCF7,4,A199,10,1,90,4,-1.8460596421019335
MCF7,4,A199,10,1,90,5,1.4190387714586938
MCF7,4,A199,10,1,90,6,2.2497327491234667
MCF7,4,A199,11,1,90,1,-0.9790033799250725
MCF7,4,A199,11,1,90,2,0.4498912929653199
MCF7,4,A199,11,1,90,3,-0.7229746262934941
MCF7,4,A199,11,1,90,4,1.5283877898712526
MCF7,4,A199,11,1,90,5,-0.10493242281210204
MCF7,4,A199,11,1,90,6,2.1360789968403218
MCF7,4,A199,11,1,90,7,0.8033645758607146
MCF7,4,A199,11,1,90,8,-0.6858446507659982
MCF7,4,A199,12,1,90,1,-1.799637655384516
MCF7,4,A199,12,1,90,2,-1.4733422930333808
MCF7,4,A199,12,1,90,3,-0.3100112380215394
MCF7,4,A199,12,1,90,4,-0.10082796821523721
MCF7,4,A199,12,1,90,5,0.9291011513171844
MCF7,4,A199,12,1,90,6,0.8301047464353055
MCF7,4,A199,12,1,90,7,0.11369862325248456
MCF7,4,A199,13,1,90,1,-0.8870015034503577
MCF7,4,A199,13,1,90,2,-0.9958017982333911
MCF7,4,A199,13,1,90,3,0.0024563073457846926
MCF7,4,A199,13,1,90,4,1.5353964094383896
MCF7,4,A199,13,1,90,5,0.27151499490300385
MCF7,4,A199,14,1,90,1,2.184383955234654
MCF7,4,A199,14,1,90,2,2.25654270643524
MCF7,4,A199,14,1,90,3,0.4279476608446524
MCF7,4,A199,14,1,90,4,-0.6522637995308389
MCF7,4,A199,15,1,90,1,-0.20692701073161676
MCF7,4,A199,15,1,90,2,0.6800232665971137
MCF7,4,A199,15,1,90,3,-0.30157756327610064
MCF7,4,A199,15,1,90,4,-0.046173209733182966
MCF7,4,A199,15,1,90,5,-1.5091932070400051
MCF7,4,A199,15,1,90,6,0.22188477446329657
MCF7,4,A199,15,1,90,7,-1.1993979000099468
MCF7,4,A199,15,1,90,8,-1.063594830871046
MCF7,4,A199,16,1,90,1,-0.31570499066131524
MCF7,4,A199,16,1,90,2,-0.5463952976317301
MCF7,4,A199,16,1,90,3,0.32762021885183645
MCF7,4,A199,16,1,90,4,-0.800278729908002
MCF7,4,A199,16,1,90,5,-0.7834160004695749
MCF7,4,A199,2,1,90,1,-1.000121778277064
MCF7,4,A199,2,1,90,2,1.0500931639097966
MCF7,4,A199,2,1,90,3,0.4829108078277651
MCF7,4,A199,2,1,90,4,1.1269784597696835
MCF7,4,A199,3,1,90,1,-0.6574602035243376
MCF7,4,A199,3,1,90,2,-0.710735645347348
