Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,2.0,A199,0,2,40.0,1,-0.31797201110542356
MCF7,2.0,A199,0,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,0,2,40.0,3,2.0402305708369193
MCF7,2.0,A199,0,2,40.0,4,2.893221933984397
MCF7,2.0,A199,1,2,40.0,1,0.1317368704123885
MCF7,2.0,A199,1,2,40.0,2,1.0986851892381244
MCF7,2.0,A199,1,2,40.0,3,2.283058720026149
MCF7,2.0,A199,10,2,40.0,1,-1.3144568406255517
MCF7,2.0,A199,10,2,40.0,2,1.0787324524168747
MCF7,2.0,A199,10,2,40.0,3,1.0582178844632355
MCF7,2.0,A199,11,2,40.0,1,1.4341473422137567
MCF7,2.0,A199,11,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,11,2,40.0,3,-0.30581017113391035
MCF7,2.0,A199,11,2,40.0,4,4.298919990970124
MCF7,2.0,A199,11,2,40.0,5,0.10745013043678119
MCF7,2.0,A199,11,2,40.0,6,0.1668367120141448
MCF7,2.0,A199,12,2,40.0,1,3.1880552772113027
MCF7,2.0,A199,12,2,40.0,2,1.2978749433297263
MCF7,2.0,A199,12,2,40.0,3,2.9879377285891326
MCF7,2.0,A199,12,2,40.0,4,-0.9900629327719767
MCF7,2.0,A199,13,2,40.0,1,-0.08621924619795138
MCF7,2.0,A199,13,2,40.0,2,6.225032604323943
MCF7,2.0,A199,13,2,40.0,3,3.065271120849897
MCF7,2.0,A199,13,2,40.0,4,-0.33691705997819027
MCF7,2.0,A199,14,2,40.0,1,2.0402305708369193
MCF7,2.0,A199,14,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,14,2,40.0,3,2.0402305708369193
MCF7,2.0,A199,14,2,40.0,4,2.0402305708369193
MCF7,2.0,A199,14,2,40.0,5,-1.5728398857673214
MCF7,2.0,A199,14,2,40.0,6,0.6326325198091735
MCF7,2.0,A199,15,2,40.0,1,3.0100304063137497
MCF7,2.0,A199,15,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,15,2,40.0,3,3.240985096111132
MCF7,2.0,A199,15,2,40.0,4,2.919569580514475
MCF7,2.0,A199,16,2,40.0,1,0.9652468590173716
MCF7,2.0,A199,16,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,16,2,40.0,3,1.9803992581201086
MCF7,2.0,A199,16,2,40.0,4,0.2299121359195228
MCF7,2.0,A199,17,2,40.0,1,2.0402305708369193
MCF7,2.0,A199,17,2,40.0,2,1.0369808394723634
MCF7,2.0,A199,18,2,40.0,1,1.8757182630018794
MCF7,2.0,A199,18,2,40.0,2,0.7026664026937993
MCF7,2.0,A199,18,2,40.0,3,3.7450240790147125
MCF7,2.0,A199,18,2,40.0,4,2.0402305708369193
MCF7,2.0,A199,18,2,40.0,5,2.0402305708369193
MCF7,2.0,A199,18,2,40.0,6,2.0402305708369193
MCF7,2.0,A199,19,2,40.0,1,1.9611964885444082
MCF7,2.0,A199,19,2,40.0,2,2.7766978134972846
MCF7,2.0,A199,2,2,40.0,1,1.9912381318165542
MCF7,2.0,A199,2,2,40.0,2,1.2443085542936483
MCF7,2.0,A199,2,2,40.0,3,4.68964089893111
MCF7,2.0,A199,3,2,40.0,1,4.263239418717751
MCF7,2.0,A199,3,2,40.0,2,2.8830608657366725
MCF7,2.0,A199,3,2,40.0,3,4.37335058904683
MCF7,2.0,A199,3,2,40.0,4,4.335869408149949
MCF7,2.0,A199,4,2,40.0,1,3.1806612702440926
MCF7,2.0,A199,4,2,40.0,2,2.0402305708369193
MCF7,2.0,A199,4,2,40.0,3,1.292066777754576
MCF7,2.0,A199,5,2,40.0,1,3.6937986530302993
MCF7,2.0,A199,5,2,40.0,2,0.33752942891319554
MCF7,2.0,A199,6,2,40.0,1,-0.18735400444379027
MCF7,2.0,A199,6,2,40.0,2,1.8452556759149377
MCF7,2.0,A199,6,2,40.0,3,3.3019128474920456
MCF7,2.0,A199,6,2,40.0,4,2.0402305708369193
MCF7,2.0,A199,7,2,40.0,1,2.62183516124153
MCF7,2.0,A199,7,2,40.0,2,5.997390484628288
MCF7,2.0,A199,8,2,40.0,1,2.0402305708369193
MCF7,2.0,A199,8,2,40.0,2,2.7091346130847977
MCF7,2.0,A199,8,2,40.0,3,10.517946487946649
MCF7,2.0,A199,8,2,40.0,4,1.9968452752434183
MCF7,2.0,A199,8,2,40.0,5,4.063438007491184
MCF7,2.0,A199,9,2,40.0,1,0.44949790644142146
MCF7,2.0,A199,9,2,40.0,2,1.069358291382114
MCF7,2.0,A199,9,2,40.0,3,0.19538787055431706
MCF7,2.0,control,0,3,0.0,1,0.0
MCF7,2.0,control,0,3,0.0,2,0.0
MCF7,2.0,control,0,3,0.0,3,0.0
MCF7,2.0,control,1,3,0.0,1,0.0
MCF7,2.0,control,1,3,0.0,2,0.0
MCF7,2.0,control,10,3,0.0,1,0.0
MCF7,2.0,control,10,3,0.0,2,0.0
MCF7,2.0,control,11,3,0.0,1,-1.3474974938108588
MCF7,2.0,control,11,3,0.0,2,0.0
MCF7,2.0,control,11,3,0.0,3,0.1783834585746526
