Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,6.0,A199,0,1,90.0,1,5.3439989180977
MCF7,6.0,A199,0,1,90.0,2,6.32689928936612
MCF7,6.0,A199,0,1,90.0,3,-0.6780954581449274
MCF7,6.0,A199,0,1,90.0,4,0.07996421746874277
MCF7,6.0,A199,1,1,90.0,1,0.7623948937370538
MCF7,6.0,A199,1,1,90.0,2,0.6929099559496832
MCF7,6.0,A199,1,1,90.0,3,-0.7674120040231651
MCF7,6.0,A199,1,1,90.0,4,-0.8005617589727132
MCF7,6.0,A199,1,1,90.0,5,-1.9474523907258419
MCF7,6.0,A199,11,1,90.0,1,1.0937060252574127
MCF7,6.0,A199,11,1,90.0,2,1.6783905211643115
MCF7,6.0,A199,12,1,90.0,1,1.6783905211643115
MCF7,6.0,A199,12,1,90.0,2,0.302992277512843
MCF7,6.0,A199,13,1,90.0,1,0.8401002628790532
MCF7,6.0,A199,13,1,90.0,2,2.5063986221208023
MCF7,6.0,A199,13,1,90.0,3,0.8426061671805964
MCF7,6.0,A199,14,1,90.0,1,2.635492640359077
MCF7,6.0,A199,14,1,90.0,2,3.2597463042158035
MCF7,6.0,A199,15,1,90.0,1,1.6783905211643115
MCF7,6.0,A199,15,1,90.0,2,0.5079163172447568
MCF7,6.0,A199,15,1,90.0,3,1.7868432785946675
MCF7,6.0,A199,15,1,90.0,4,5.548860245791903
MCF7,6.0,A199,15,1,90.0,5,0.21754326031665325
MCF7,6.0,A199,15,1,90.0,6,1.6783905211643115
MCF7,6.0,A199,15,1,90.0,7,0.6126668969527769
MCF7,6.0,A199,15,1,90.0,8,0.8760978315960354
MCF7,6.0,A199,16,1,90.0,1,0.9705627780499139
MCF7,6.0,A199,16,1,90.0,2,0.1334412633278001
MCF7,6.0,A199,16,1,90.0,3,0.2755896942387537
MCF7,6.0,A199,16,1,90.0,4,1.4616830811843657
MCF7,6.0,A199,16,1,90.0,5,1.5537366209277756
