ObjectNumber,Metadata_site,Metadata_concentration,Metadata_hour,Metadata_treatment,Predicted_Probability,Is_Test,S
1,0,39.29,4,vin,0.921039556335485,True,0.8377902223957653
2,0,39.29,4,vin,0.9586140189653414,False,0.8753646850256217
3,0,39.29,4,vin,0.9706061154615895,False,0.8873567815218698
4,0,39.29,4,vin,0.8732815557342958,True,0.7900322217945761
5,0,39.29,4,vin,0.911290426718373,True,0.8280410927786533
6,0,39.29,4,vin,0.7689064558276666,True,0.6856571218879469
7,0,39.29,4,vin,0.8065325465463035,False,0.7232832126065838
8,0,39.29,4,vin,0.9159310987696166,False,0.832681764829897
9,0,39.29,4,vin,0.9526913046594181,False,0.8694419707196984
10,0,39.29,4,vin,0.9205571010059366,False,0.8373077670662169
11,0,39.29,4,vin,0.9265264500781891,False,0.8432771161384695
12,0,39.29,4,vin,0.9336590001392308,False,0.8504096661995111
13,0,39.29,4,vin,0.8887301328575464,True,0.8054807989178268
14,0,39.29,4,vin,0.9159073080600274,False,0.8326579741203077
15,0,39.29,4,vin,0.9384228369074782,False,0.8551735029677585
16,0,39.29,4,vin,0.9048379107851495,False,0.8215885768454299
17,0,39.29,4,vin,0.8988914008994344,True,0.8156420669597148
18,0,39.29,4,vin,0.9938670812782048,True,0.9106177473384851
19,0,39.29,4,vin,0.9422635998005477,False,0.8590142658608281
20,0,39.29,4,vin,0.9135712369211484,True,0.8303219029814287
21,0,39.29,4,vin,0.9307420374894242,False,0.8474927035497045
22,0,39.29,4,vin,0.8558050096626394,False,0.7725556757229197
23,0,39.29,4,vin,0.9040483809104669,False,0.8207990469707472
24,0,39.29,4,vin,0.957523647000855,False,0.8742743130611353
25,0,39.29,4,vin,0.9482328113546338,False,0.8649834774149141
26,0,39.29,4,vin,0.4850025392062006,True,0.40175320526648095
1,1,39.29,4,vin,0.9516562844872372,False,0.8684069505475175
2,1,39.29,4,vin,0.9516119611529901,False,0.8683626272132704
3,1,39.29,4,vin,0.9604279036494685,False,0.8771785697097488
4,1,39.29,4,vin,0.9081420296719778,False,0.8248926957322581
5,1,39.29,4,vin,0.8362783881942443,False,0.7530290542545246
6,1,39.29,4,vin,0.8391262835942184,False,0.7558769496544987
7,1,39.29,4,vin,0.9586385683615097,False,0.8753892344217901
8,1,39.29,4,vin,0.9084167613086734,True,0.8251674273689538
9,1,39.29,4,vin,0.9095421289902973,True,0.8262927950505776
10,1,39.29,4,vin,0.9740407613527934,True,0.8907914274130737
11,1,39.29,4,vin,0.9385330299010679,True,0.8552836959613482
1,10,39.29,4,vin,0.9680307389919591,False,0.8847814050522395
2,10,39.29,4,vin,0.6238871489683046,True,0.5406378150285849
3,10,39.29,4,vin,0.9385027453639652,False,0.8552534114242455
4,10,39.29,4,vin,0.9633867528908026,False,0.8801374189510829
5,10,39.29,4,vin,0.9594904312956277,False,0.876241097355908
6,10,39.29,4,vin,0.9556387988449291,False,0.8723894649052094
7,10,39.29,4,vin,0.9300328208755213,False,0.8467834869358016
8,10,39.29,4,vin,0.951124279426448,False,0.8678749454867283
9,10,39.29,4,vin,0.7591206504584105,True,0.6758713165186908
10,10,39.29,4,vin,0.9834397260668247,True,0.900190392127105
11,10,39.29,4,vin,0.6548299481346704,True,0.5715806141949508
12,10,39.29,4,vin,0.9598045457461101,True,0.8765552118063904
13,10,39.29,4,vin,0.9630116865212501,False,0.8797623525815305
14,10,39.29,4,vin,0.9374670951931593,True,0.8542177612534396
15,10,39.29,4,vin,0.9483353745883267,False,0.8650860406486071
16,10,39.29,4,vin,0.9540938714055434,True,0.8708445374658237
17,10,39.29,4,vin,0.977693011546949,True,0.8944436776072293
18,10,39.29,4,vin,0.9600737171520837,False,0.876824383212364
19,10,39.29,4,vin,0.9673176108188738,False,0.8840682768791541
20,10,39.29,4,vin,0.9496692043647817,False,0.8664198704250621
21,10,39.29,4,vin,0.8566591713579799,True,0.7734098374182602
22,10,39.29,4,vin,0.9650214569248166,False,0.8817721229850969
23,10,39.29,4,vin,0.9843451643288426,True,0.9010958303891229
24,10,39.29,4,vin,0.9013404181692157,False,0.8180910842294961
25,10,39.29,4,vin,0.9662358293626466,False,0.882986495422927
26,10,39.29,4,vin,0.9188766517777776,True,0.8356273178380579
27,10,39.29,4,vin,0.9170378108865979,False,0.8337884769468782
28,10,39.29,4,vin,0.9516024781645698,False,0.8683531442248501
1,11,39.29,4,vin,0.9455992118229842,False,0.8623498778832646
2,11,39.29,4,vin,0.9513516538484048,False,0.8681023199086851
3,11,39.29,4,vin,0.9600311364726257,False,0.876781802532906
4,11,39.29,4,vin,0.9769259907757075,False,0.8936766568359878
5,11,39.29,4,vin,0.9663863012721647,False,0.8831369673324451
6,11,39.29,4,vin,0.9577588182841774,False,0.8745094843444577
7,11,39.29,4,vin,0.9825532693086387,False,0.8993039353689191
8,11,39.29,4,vin,0.9426169076315969,False,0.8593675736918772
9,11,39.29,4,vin,0.9424052397615942,False,0.8591559058218745
10,11,39.29,4,vin,0.9786239857484891,False,0.8953746518087694
11,11,39.29,4,vin,0.9735464574883756,False,0.890297123548656
12,11,39.29,4,vin,0.9580760148041451,False,0.8748266808644254
13,11,39.29,4,vin,0.9061172529041389,False,0.8228679189644192
14,11,39.29,4,vin,0.9503819451234039,False,0.8671326111836842
15,11,39.29,4,vin,0.9692715203190565,False,0.8860221863793368
16,11,39.29,4,vin,0.953935750194853,False,0.8706864162551333
17,11,39.29,4,vin,0.9516107729878474,False,0.8683614390481277
18,11,39.29,4,vin,0.9434743524043128,False,0.8602250184645931
19,11,39.29,4,vin,0.9787128659891771,False,0.8954635320494574
20,11,39.29,4,vin,0.9454824474843827,False,0.862233113544663
21,11,39.29,4,vin,0.9220698356013548,False,0.8388205016616351
22,11,39.29,4,vin,0.9582561766128507,False,0.875006842673131
23,11,39.29,4,vin,0.9586101832989502,False,0.8753608493592305
24,11,39.29,4,vin,0.9245353375316026,True,0.8412860035918829
25,11,39.29,4,vin,0.9660877277125867,False,0.882838393772867
1,12,39.29,4,vin,0.9606231489851129,False,0.8773738150453932
2,12,39.29,4,vin,0.9074208052319636,True,0.8241714712922439
3,12,39.29,4,vin,0.8982758927738812,False,0.8150265588341615
4,12,39.29,4,vin,0.950279827404969,False,0.8670304934652493
5,12,39.29,4,vin,0.8603039753278166,True,0.7770546413880969
6,12,39.29,4,vin,0.9250001324217252,True,0.8417507984820055
7,12,39.29,4,vin,0.969671374731432,False,0.8864220407917123
8,12,39.29,4,vin,0.9477187216048553,False,0.8644693876651356
9,12,39.29,4,vin,0.8864011305066877,True,0.803151796566968
10,12,39.29,4,vin,0.9405386912319207,False,0.857289357292201
11,12,39.29,4,vin,0.923603003301691,True,0.8403536693619713
12,12,39.29,4,vin,0.9202759648992707,False,0.837026630959551
13,12,39.29,4,vin,0.8903745615094483,True,0.8071252275697286
14,12,39.29,4,vin,0.8653391682270104,True,0.7820898342872907
15,12,39.29,4,vin,0.9435356002472746,False,0.8602862663075549
16,12,39.29,4,vin,0.9458446632616434,True,0.8625953293219237
17,12,39.29,4,vin,0.8971823756808417,False,0.813933041741122
18,12,39.29,4,vin,0.9363262468956727,True,0.853076912955953
19,12,39.29,4,vin,0.9555461369499252,False,0.8722968030102055
20,12,39.29,4,vin,0.9629437148956624,False,0.8796943809559428
21,12,39.29,4,vin,0.9632796123920755,False,0.8800302784523558
22,12,39.29,4,vin,0.9414828751902776,False,0.858233541250558
23,12,39.29,4,vin,0.943669808681773,False,0.8604204747420533
24,12,39.29,4,vin,0.9741882107437272,True,0.8909388768040075
25,12,39.29,4,vin,0.9652302702503249,False,0.8819809363106053
26,12,39.29,4,vin,0.966902285081515,True,0.8836529511417953
27,12,39.29,4,vin,0.9375658153036657,True,0.854316481363946
28,12,39.29,4,vin,0.9279219451686421,True,0.8446726112289225
1,13,39.29,4,vin,0.9180348452448305,False,0.8347855113051108
2,13,39.29,4,vin,0.7132112061146048,True,0.6299618721748851
3,13,39.29,4,vin,0.9264576438421624,False,0.8432083099024428
4,13,39.29,4,vin,0.8938600423678631,True,0.8106107084281434
5,13,39.29,4,vin,0.9552448131534703,False,0.8719954792137506
6,13,39.29,4,vin,0.900210496213153,True,0.8169611622734333
7,13,39.29,4,vin,0.8355152960446499,True,0.7522659621049302
8,13,39.29,4,vin,0.9324887970545845,True,0.8492394631148649
9,13,39.29,4,vin,0.9674256313230722,True,0.8841762973833526
10,13,39.29,4,vin,0.9509134481790154,True,0.8676641142392957
11,13,39.29,4,vin,0.9355657846052203,True,0.8523164506655007
12,13,39.29,4,vin,0.9654176178977346,False,0.8821682839580149
13,13,39.29,4,vin,0.9153994907438386,False,0.832150156804119
14,13,39.29,4,vin,0.9466286413679184,False,0.8633793074281987
15,13,39.29,4,vin,0.909013708754071,False,0.8257643748143513
16,13,39.29,4,vin,0.9712650557323244,False,0.8880157217926047
17,13,39.29,4,vin,0.9195672971649996,False,0.83631796322528
18,13,39.29,4,vin,0.919880985329586,False,0.8366316513898663
19,13,39.29,4,vin,0.8963566456863836,False,0.813107311746664
20,13,39.29,4,vin,0.9483419341966428,False,0.8650926002569231
21,13,39.29,4,vin,0.9582771859929426,False,0.875027852053223
1,14,39.29,4,vin,0.9075866992624689,False,0.8243373653227493
2,14,39.29,4,vin,0.8758362645556756,False,0.792586930615956
3,14,39.29,4,vin,0.9386716165522492,True,0.8554222826125295
4,14,39.29,4,vin,0.7727949696903732,True,0.6895456357506535
5,14,39.29,4,vin,0.833902623853775,True,0.7506532899140553
6,14,39.29,4,vin,0.7281389442914188,True,0.6448896103516991
7,14,39.29,4,vin,0.7907610622724918,False,0.7075117283327721
8,14,39.29,4,vin,0.43285842485206105,True,0.3496090909123414
9,14,39.29,4,vin,0.7026660479230679,False,0.6194167139833482
10,14,39.29,4,vin,0.8097141407876005,False,0.7264648068478808
11,14,39.29,4,vin,0.9082065263433312,True,0.8249571924036115
12,14,39.29,4,vin,0.9494750854373981,True,0.8662257514976784
13,14,39.29,4,vin,0.8363161051071664,False,0.7530667711674467
14,14,39.29,4,vin,0.7650823001980271,True,0.6818329662583075
15,14,39.29,4,vin,0.9165309003623673,False,0.8332815664226476
16,14,39.29,4,vin,0.918068944537179,True,0.8348196105974593
17,14,39.29,4,vin,0.6951017392306295,False,0.6118524052909098
18,14,39.29,4,vin,0.9061266352566048,False,0.8228773013168851
19,14,39.29,4,vin,0.9515620630668966,True,0.8683127291271769
20,14,39.29,4,vin,0.7870274608591824,False,0.7037781269194627
21,14,39.29,4,vin,0.8988299122495361,False,0.8155805783098165
1,15,39.29,4,vin,0.9818591644581091,True,0.8986098305183894
2,15,39.29,4,vin,0.9536639188946812,False,0.8704145849549615
3,15,39.29,4,vin,0.948205989117378,False,0.8649566551776583
4,15,39.29,4,vin,0.9427783421298888,False,0.8595290081901691
5,15,39.29,4,vin,0.971448053939573,False,0.8881987199998533
6,15,39.29,4,vin,0.8978979752444383,False,0.8146486413047186
7,15,39.29,4,vin,0.9602161186271513,False,0.8769667846874316
8,15,39.29,4,vin,0.9686302165491559,False,0.8853808826094363
9,15,39.29,4,vin,0.9710723655297864,False,0.8878230315900667
10,15,39.29,4,vin,0.9634987620432736,True,0.8802494281035539
11,15,39.29,4,vin,0.931118682219366,False,0.8478693482796463
12,15,39.29,4,vin,0.9794305986528695,True,0.8961812647131498
13,15,39.29,4,vin,0.9647531428620567,True,0.881503808922337
14,15,39.29,4,vin,0.9788281493499051,True,0.8955788154101855
15,15,39.29,4,vin,0.9857344061634279,False,0.9024850722237082
16,15,39.29,4,vin,0.9641302705012338,True,0.8808809365615141
17,15,39.29,4,vin,0.9790937332982181,False,0.8958443993584985
18,15,39.29,4,vin,0.9692757570999933,False,0.8860264231602736
19,15,39.29,4,vin,0.9808264717053822,False,0.8975771377656625
20,15,39.29,4,vin,0.97569229894999,True,0.8924429650102703
21,15,39.29,4,vin,0.9659832680249629,True,0.8827339340852433
22,15,39.29,4,vin,0.9132910957201654,False,0.8300417617804458
23,15,39.29,4,vin,0.9521306308820947,False,0.868881296942375
24,15,39.29,4,vin,0.9683936481057106,False,0.8851443141659909
25,15,39.29,4,vin,0.9754439632367259,False,0.8921946292970062
26,15,39.29,4,vin,0.9640483128526632,True,0.8807989789129436
1,2,39.29,4,vin,0.8616085545507175,False,0.7783592206109978
2,2,39.29,4,vin,0.8756531554650075,True,0.7924038215252879
3,2,39.29,4,vin,0.9612290767418121,False,0.8779797428020925
4,2,39.29,4,vin,0.9241618612862741,True,0.8409125273465544
5,2,39.29,4,vin,0.9157602675977667,True,0.8325109336580471
6,2,39.29,4,vin,0.883326098119905,True,0.8000767641801854
7,2,39.29,4,vin,0.906276678359345,False,0.8230273444196253
8,2,39.29,4,vin,0.8446697327899132,False,0.7614203988501935
9,2,39.29,4,vin,0.8652608505340134,False,0.7820115165942937
10,2,39.29,4,vin,0.13428103584359075,True,0.0510317019038711
11,2,39.29,4,vin,0.9069241489899655,False,0.8236748150502459
12,2,39.29,4,vin,0.8621835357313679,False,0.7789342017916482
13,2,39.29,4,vin,0.939679959461922,False,0.8564306255222023
14,2,39.29,4,vin,0.9201831432596445,False,0.8369338093199248
15,2,39.29,4,vin,0.8619414610718316,False,0.7786921271321119
16,2,39.29,4,vin,0.8844682923955289,False,0.8012189584558093
17,2,39.29,4,vin,0.9151306127273322,False,0.8318812787876125
18,2,39.29,4,vin,0.9057093544328307,False,0.8224600204931111
19,2,39.29,4,vin,0.9551167373698493,False,0.8718674034301296
1,3,39.29,4,vin,0.9774337436152922,False,0.8941844096755726
2,3,39.29,4,vin,0.9672019888366552,False,0.8839526548969355
3,3,39.29,4,vin,0.9352760032986305,False,0.8520266693589108
4,3,39.29,4,vin,0.9680603803938326,False,0.8848110464541129
5,3,39.29,4,vin,0.9546088948119513,False,0.8713595608722317
6,3,39.29,4,vin,0.9607597169886706,False,0.8775103830489509
7,3,39.29,4,vin,0.9706886493101621,False,0.8874393153704424
8,3,39.29,4,vin,0.9772556789659017,False,0.894006345026182
9,3,39.29,4,vin,0.8935236656323665,False,0.8102743316926468
10,3,39.29,4,vin,0.9762616103169688,True,0.8930122763772491
11,3,39.29,4,vin,0.8951522930799387,False,0.811902959140219
12,3,39.29,4,vin,0.9559134736913302,False,0.8726641397516105
