Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,E
MCF7,4.0,A133,0,1,80.0,1,-1.043048426939823
MCF7,4.0,A133,0,1,80.0,2,-0.6278052658060211
MCF7,4.0,A133,0,1,80.0,3,-0.537910481476927
MCF7,4.0,A133,0,1,80.0,4,-0.6648606856838857
MCF7,4.0,A133,0,1,80.0,5,-0.7758268652790385
MCF7,4.0,A133,0,1,80.0,6,-0.5219070621969384
MCF7,4.0,A133,0,1,80.0,7,-0.507327576247678
MCF7,4.0,A133,1,1,80.0,1,-0.8783271893289519
MCF7,4.0,A133,1,1,80.0,2,-0.804752935392966
MCF7,4.0,A133,1,1,80.0,3,-1.1755899316410117
MCF7,4.0,A133,1,1,80.0,4,-0.672785479716725
MCF7,4.0,A133,10,1,80.0,1,-1.1157073188441122
MCF7,4.0,A133,10,1,80.0,2,-1.07468444607479
MCF7,4.0,A133,10,1,80.0,3,-1.0508666331808512
MCF7,4.0,A133,10,1,80.0,4,0.1508003190710702
MCF7,4.0,A133,10,1,80.0,5,-0.44073357942736097
MCF7,4.0,A133,10,1,80.0,6,-0.8188541852934317
MCF7,4.0,A133,10,1,80.0,7,-0.5617660891088663
MCF7,4.0,A133,10,1,80.0,8,-1.0565172780443945
MCF7,4.0,A133,10,1,80.0,9,-0.566602489441497
MCF7,4.0,A133,10,1,80.0,10,-1.1733953503411854
MCF7,4.0,A133,11,1,80.0,1,0.15149587486335575
MCF7,4.0,A133,11,1,80.0,2,-1.212470799505223
MCF7,4.0,A133,11,1,80.0,3,-0.5944814132399163
MCF7,4.0,A133,11,1,80.0,4,-1.1921012591544524
MCF7,4.0,A133,11,1,80.0,5,-0.23750464255440223
MCF7,4.0,A133,11,1,80.0,6,-0.41456917744962846
MCF7,4.0,A133,11,1,80.0,7,-1.0790918429778613
MCF7,4.0,A133,11,1,80.0,8,-0.6264091812296099
MCF7,4.0,A133,11,1,80.0,9,-0.6117554319355092
MCF7,4.0,A133,11,1,80.0,10,-0.6866917883369904
MCF7,4.0,A133,11,1,80.0,11,-0.7160437123189782
MCF7,4.0,A133,11,1,80.0,12,-0.8676891309471791
MCF7,4.0,A133,11,1,80.0,13,-0.4126769540537893
MCF7,4.0,A133,11,1,80.0,14,-1.042554608849922
MCF7,4.0,A133,11,1,80.0,15,-1.1345518083633723
MCF7,4.0,A133,12,1,80.0,1,-0.6086363714522766
MCF7,4.0,A133,12,1,80.0,2,-0.8858122051165741
MCF7,4.0,A133,12,1,80.0,3,-0.27856995152077496
MCF7,4.0,A133,12,1,80.0,4,-0.12423049744542793
MCF7,4.0,A133,12,1,80.0,5,-0.7940737669452987
MCF7,4.0,A133,12,1,80.0,6,-0.8293632774201072
MCF7,4.0,A133,13,1,80.0,1,-2.8125932527974884
MCF7,4.0,A133,13,1,80.0,2,0.19058723760128762
MCF7,4.0,A133,13,1,80.0,3,0.13431518264799636
MCF7,4.0,A133,13,1,80.0,4,-0.08952199818414651
MCF7,4.0,A133,13,1,80.0,5,-0.5621995682310831
MCF7,4.0,A133,13,1,80.0,6,-0.2899909245848586
MCF7,4.0,A133,13,1,80.0,7,-0.2983825167852556
MCF7,4.0,A133,13,1,80.0,8,-0.13356364276789084
MCF7,4.0,A133,13,1,80.0,9,0.9762632565127822
MCF7,4.0,A133,13,1,80.0,10,-0.3725585027341117
MCF7,4.0,A133,13,1,80.0,11,-0.2941352502194946
MCF7,4.0,A133,13,1,80.0,12,-0.3935790077169875
MCF7,4.0,A133,13,1,80.0,13,-0.18070263243715787
MCF7,4.0,A133,14,1,80.0,1,-0.5138624190607093
MCF7,4.0,A133,14,1,80.0,2,-0.9396032344399478
MCF7,4.0,A133,14,1,80.0,3,0.02994468213274109
MCF7,4.0,A133,14,1,80.0,4,-0.6152395100199358
MCF7,4.0,A133,14,1,80.0,5,-0.97682790180683
MCF7,4.0,A133,14,1,80.0,6,-0.9450687182405793
MCF7,4.0,A133,14,1,80.0,7,-1.0125202246208331
MCF7,4.0,A133,14,1,80.0,8,-0.9571197693710299
MCF7,4.0,A133,14,1,80.0,9,-1.170046869167646
MCF7,4.0,A133,14,1,80.0,10,-0.789726709009907
MCF7,4.0,A133,14,1,80.0,11,-2.0363777706828077
MCF7,4.0,A133,15,1,80.0,1,-0.7036733951122773
MCF7,4.0,A133,15,1,80.0,2,-0.6897453710943044
MCF7,4.0,A133,15,1,80.0,3,-0.9323194590555283
MCF7,4.0,A133,15,1,80.0,4,-0.6131611309628162
MCF7,4.0,A133,15,1,80.0,5,-0.46389810695966965
MCF7,4.0,A133,15,1,80.0,6,-2.8125932527974884
MCF7,4.0,A133,15,1,80.0,7,-2.8125932527974884
MCF7,4.0,A133,15,1,80.0,8,-0.49814759907394407
MCF7,4.0,A133,2,1,80.0,1,-1.7975159382483565
MCF7,4.0,A133,2,1,80.0,2,-1.2549078253879848
MCF7,4.0,A133,2,1,80.0,3,-2.089403870977702
MCF7,4.0,A133,2,1,80.0,4,-2.0688906111626966
MCF7,4.0,A133,3,1,80.0,1,-0.4243661371445452
MCF7,4.0,A133,3,1,80.0,2,-0.5918288193914542
MCF7,4.0,A133,3,1,80.0,3,-1.20039156808767
MCF7,4.0,A133,3,1,80.0,4,-0.7063853333300548
MCF7,4.0,A133,3,1,80.0,5,-0.7106312737646598
MCF7,4.0,A133,3,1,80.0,6,-1.4216835716951333
MCF7,4.0,A133,3,1,80.0,7,-1.3515444947571285
MCF7,4.0,A133,4,1,80.0,1,-1.3370296577018126
MCF7,4.0,A133,4,1,80.0,2,-0.04341888271554563
MCF7,4.0,A133,4,1,80.0,3,-0.652240392753934
MCF7,4.0,A133,5,1,80.0,1,-1.0304709017397113
MCF7,4.0,A133,5,1,80.0,2,-1.0763736056370838
MCF7,4.0,A133,5,1,80.0,3,-0.918879617070033
MCF7,4.0,A133,5,1,80.0,4,-1.4157748285549963
MCF7,4.0,A133,5,1,80.0,5,-0.9758137430038759
MCF7,4.0,A133,5,1,80.0,6,-2.8125932527974884
MCF7,4.0,A133,6,1,80.0,1,-1.037324513329808
MCF7,4.0,A133,6,1,80.0,2,-1.1957917164003178
MCF7,4.0,A133,6,1,80.0,3,0.39588294988373673
MCF7,4.0,A133,6,1,80.0,4,-0.9736039111957351
MCF7,4.0,A133,6,1,80.0,5,-1.4746344969300171
MCF7,4.0,A133,6,1,80.0,6,-1.0069816378401266
MCF7,4.0,A133,6,1,80.0,7,-0.32935961450117374
MCF7,4.0,A133,7,1,80.0,1,-0.7983561759867436
MCF7,4.0,A133,7,1,80.0,2,-0.38828376600374453
MCF7,4.0,A133,7,1,80.0,3,0.8888234724896352
